Node ID,Type,Degree
223,TermNode,114
224,TermNode,114
225,TermNode,114
226,TermNode,114
227,TermNode,911
228,TermNode,114
229,TermNode,114
230,TermNode,114
231,TermNode,114
232,TermNode,114
233,TermNode,114
234,TermNode,114
235,EntityNode,481
236,EntityNode,481
237,EntityNode,481
238,EntityNode,481
239,EntityNode,481
240,EntityNode,481
241,EntityNode,481
242,EntityNode,481
243,EntityNode,481
244,EntityNode,481
245,EntityNode,481
246,EntityNode,481
247,EntityNode,481
248,EntityNode,481
249,EntityNode,481
250,EntityNode,481
251,EntityNode,481
252,EntityNode,481
253,EntityNode,481
254,EntityNode,481
255,EntityNode,481
256,EntityNode,481
257,EntityNode,481
258,EntityNode,481
259,EntityNode,481
260,EntityNode,481
261,EntityNode,481
262,EntityNode,481
263,EntityNode,481
264,EntityNode,481
265,EntityNode,481
266,EntityNode,481
267,EntityNode,481
268,EntityNode,481
269,EntityNode,481
270,EntityNode,481
271,EntityNode,481
272,EntityNode,481
273,EntityNode,481
274,EntityNode,481
275,EntityNode,481
276,EntityNode,481
277,EntityNode,481
278,EntityNode,481
279,EntityNode,481
280,EntityNode,481
281,EntityNode,481
282,EntityNode,481
283,EntityNode,481
284,EntityNode,481
285,EntityNode,481
286,EntityNode,481
287,EntityNode,481
288,EntityNode,481
289,EntityNode,481
290,EntityNode,481
291,EntityNode,481
292,EntityNode,481
293,EntityNode,481
294,EntityNode,481
295,EntityNode,481
296,EntityNode,481
297,EntityNode,481
298,EntityNode,481
299,EntityNode,481
300,EntityNode,481
301,EntityNode,481
302,EntityNode,481
303,EntityNode,481
304,EntityNode,481
305,EntityNode,481
306,EntityNode,481
307,EntityNode,481
308,EntityNode,481
309,EntityNode,481
310,EntityNode,481
311,EntityNode,481
312,EntityNode,481
313,EntityNode,481
314,EntityNode,481
315,EntityNode,481
316,EntityNode,481
317,EntityNode,481
318,EntityNode,481
319,EntityNode,481
320,EntityNode,481
321,EntityNode,481
322,EntityNode,481
323,EntityNode,481
324,EntityNode,481
325,EntityNode,481
326,EntityNode,481
327,EntityNode,481
328,EntityNode,481
329,EntityNode,481
330,EntityNode,481
331,EntityNode,481
332,EntityNode,481
333,EntityNode,481
334,EntityNode,481
335,EntityNode,481
336,EntityNode,481
337,EntityNode,481
338,EntityNode,481
339,EntityNode,481
340,EntityNode,481
341,EntityNode,481
342,EntityNode,481
343,EntityNode,481
344,EntityNode,481
345,EntityNode,481
346,EntityNode,481
347,EntityNode,481
348,EntityNode,481
349,EntityNode,481
350,EntityNode,481
351,EntityNode,481
352,TermNode,257
353,TermNode,257
354,TermNode,257
355,TermNode,257
356,TermNode,718
357,TermNode,257
358,TermNode,257
359,TermNode,257
360,TermNode,718
361,TermNode,257
362,TermNode,257
363,TermNode,257
364,TermNode,257
365,TermNode,611
366,TermNode,257
367,TermNode,257
368,TermNode,257
369,TermNode,257
370,TermNode,257
371,TermNode,611
372,TermNode,257
373,TermNode,257
374,TermNode,257
375,TermNode,257
376,TermNode,257
377,TermNode,257
378,TermNode,257
379,TermNode,257
380,TermNode,257
381,TermNode,257
382,TermNode,257
383,TermNode,257
384,TermNode,611
385,TermNode,257
386,TermNode,257
387,TermNode,257
388,TermNode,257
389,TermNode,257
390,TermNode,257
391,TermNode,257
392,TermNode,611
393,TermNode,257
394,TermNode,257
395,TermNode,257
396,TermNode,718
397,TermNode,257
398,TermNode,718
399,TermNode,718
400,TermNode,257
401,TermNode,718
402,TermNode,257
403,TermNode,611
404,TermNode,257
405,TermNode,257
406,TermNode,257
407,TermNode,257
408,TermNode,257
409,TermNode,718
410,TermNode,257
411,TermNode,1030
412,TermNode,257
413,TermNode,257
414,TermNode,257
415,TermNode,257
416,TermNode,257
417,TermNode,257
418,TermNode,257
419,TermNode,257
420,TermNode,257
421,TermNode,257
422,TermNode,257
423,TermNode,257
424,TermNode,611
425,TermNode,611
426,TermNode,257
427,TermNode,257
428,TermNode,257
429,TermNode,257
430,TermNode,257
431,TermNode,257
432,TermNode,257
433,TermNode,257
434,TermNode,257
435,TermNode,257
436,TermNode,257
437,TermNode,257
438,TermNode,257
439,TermNode,611
440,TermNode,257
441,TermNode,257
442,TermNode,257
443,TermNode,257
444,TermNode,257
445,TermNode,257
446,TermNode,257
447,TermNode,257
448,TermNode,257
449,TermNode,1030
450,TermNode,257
451,TermNode,257
452,TermNode,257
453,TermNode,257
454,TermNode,257
455,TermNode,257
456,TermNode,257
457,TermNode,257
458,TermNode,611
459,TermNode,257
460,TermNode,257
461,TermNode,1030
462,TermNode,257
463,TermNode,257
464,TermNode,257
465,TermNode,257
466,TermNode,257
467,TermNode,257
468,TermNode,257
469,TermNode,257
470,TermNode,257
471,TermNode,611
472,TermNode,257
473,TermNode,1030
474,TermNode,611
475,TermNode,257
476,TermNode,611
477,TermNode,611
478,TermNode,257
479,TermNode,257
480,TermNode,257
481,TermNode,257
482,TermNode,257
483,TermNode,718
484,TermNode,257
485,TermNode,257
486,TermNode,257
487,TermNode,257
488,TermNode,257
489,TermNode,257
490,TermNode,611
491,TermNode,1030
492,TermNode,257
493,TermNode,257
494,TermNode,257
495,TermNode,257
496,TermNode,257
497,TermNode,257
498,TermNode,257
499,TermNode,257
500,TermNode,611
501,TermNode,257
502,TermNode,257
503,TermNode,257
504,TermNode,718
505,TermNode,257
506,TermNode,257
507,TermNode,257
508,TermNode,257
509,TermNode,257
510,TermNode,611
511,TermNode,257
512,TermNode,257
513,TermNode,257
514,TermNode,718
515,TermNode,611
516,TermNode,257
517,TermNode,257
518,TermNode,257
519,TermNode,257
520,TermNode,611
521,TermNode,257
522,TermNode,718
523,TermNode,257
524,TermNode,257
525,TermNode,257
526,TermNode,257
527,TermNode,257
528,TermNode,257
529,TermNode,257
530,TermNode,257
531,TermNode,257
532,TermNode,257
533,TermNode,257
534,TermNode,257
535,TermNode,257
536,TermNode,257
537,TermNode,257
538,TermNode,257
539,TermNode,257
540,TermNode,257
541,TermNode,257
542,TermNode,718
543,TermNode,257
544,TermNode,257
545,TermNode,257
546,TermNode,257
547,TermNode,257
548,TermNode,257
549,TermNode,257
550,TermNode,257
551,TermNode,257
552,TermNode,257
553,TermNode,257
554,TermNode,257
555,TermNode,257
556,TermNode,257
557,TermNode,257
558,TermNode,257
559,TermNode,257
560,TermNode,257
561,TermNode,257
562,TermNode,257
563,TermNode,257
564,TermNode,257
565,TermNode,257
566,TermNode,257
567,TermNode,257
568,TermNode,257
569,TermNode,257
570,TermNode,718
571,TermNode,257
572,TermNode,257
573,TermNode,257
574,TermNode,379
575,TermNode,379
576,TermNode,379
577,TermNode,379
578,TermNode,812
579,TermNode,379
580,TermNode,379
581,TermNode,379
582,TermNode,379
583,TermNode,379
584,TermNode,379
585,TermNode,379
586,TermNode,379
587,TermNode,379
588,TermNode,379
589,TermNode,379
590,TermNode,379
591,TermNode,379
592,TermNode,379
593,TermNode,379
594,TermNode,379
595,TermNode,379
596,TermNode,379
597,TermNode,812
598,TermNode,379
599,TermNode,379
600,TermNode,812
601,TermNode,379
602,TermNode,379
603,TermNode,379
604,TermNode,379
605,TermNode,379
606,TermNode,379
607,TermNode,379
608,TermNode,379
609,TermNode,379
610,TermNode,379
611,TermNode,379
612,TermNode,379
613,TermNode,812
614,TermNode,812
615,TermNode,379
616,TermNode,812
617,TermNode,379
618,TermNode,812
619,TermNode,379
620,TermNode,379
621,TermNode,812
622,TermNode,379
623,TermNode,379
624,TermNode,379
625,TermNode,379
626,TermNode,379
627,TermNode,379
628,TermNode,379
629,TermNode,379
630,TermNode,379
631,TermNode,379
632,TermNode,379
633,TermNode,379
634,TermNode,379
635,TermNode,379
636,TermNode,379
637,TermNode,379
638,TermNode,379
639,TermNode,379
640,TermNode,379
641,TermNode,379
642,TermNode,812
643,TermNode,812
644,TermNode,379
645,TermNode,379
646,TermNode,379
647,TermNode,379
648,TermNode,379
649,TermNode,379
650,TermNode,379
651,TermNode,379
652,TermNode,379
653,TermNode,379
654,TermNode,379
655,TermNode,379
656,TermNode,379
657,TermNode,379
658,TermNode,812
659,TermNode,379
660,TermNode,379
661,TermNode,379
662,TermNode,379
663,TermNode,379
664,TermNode,379
665,TermNode,379
666,TermNode,379
667,TermNode,379
668,TermNode,379
669,TermNode,379
670,TermNode,379
671,TermNode,379
672,TermNode,812
673,TermNode,379
674,TermNode,379
675,TermNode,379
676,TermNode,379
677,TermNode,812
678,TermNode,379
679,TermNode,379
680,TermNode,379
681,TermNode,379
682,TermNode,379
683,TermNode,379
684,TermNode,379
685,TermNode,379
686,TermNode,379
687,TermNode,379
688,TermNode,379
689,TermNode,379
690,TermNode,379
691,TermNode,379
692,TermNode,812
693,TermNode,812
694,TermNode,379
695,TermNode,379
696,TermNode,379
697,TermNode,379
698,TermNode,812
699,TermNode,379
700,TermNode,379
701,TermNode,379
702,TermNode,812
703,TermNode,379
704,TermNode,379
705,TermNode,379
706,TermNode,379
707,TermNode,379
708,TermNode,379
709,TermNode,812
710,TermNode,379
711,TermNode,379
712,TermNode,379
713,TermNode,379
714,TermNode,379
715,TermNode,379
716,TermNode,379
717,TermNode,379
718,TermNode,379
719,TermNode,379
720,TermNode,379
721,TermNode,379
722,TermNode,812
723,TermNode,379
724,TermNode,379
725,TermNode,379
726,TermNode,379
727,TermNode,379
728,TermNode,379
729,TermNode,379
730,TermNode,379
731,TermNode,379
732,TermNode,379
733,TermNode,379
734,TermNode,379
735,TermNode,379
736,TermNode,379
737,TermNode,379
738,TermNode,379
739,TermNode,379
740,TermNode,379
741,TermNode,379
742,TermNode,379
743,TermNode,379
744,TermNode,379
745,TermNode,379
746,TermNode,379
747,TermNode,379
748,TermNode,379
749,TermNode,379
750,TermNode,379
751,TermNode,379
752,TermNode,379
753,TermNode,379
754,TermNode,379
755,TermNode,812
756,TermNode,379
757,TermNode,379
758,TermNode,379
759,TermNode,379
760,TermNode,379
761,TermNode,379
762,TermNode,379
763,TermNode,379
764,TermNode,379
765,TermNode,379
766,TermNode,379
767,TermNode,379
768,TermNode,379
769,TermNode,379
770,TermNode,379
771,TermNode,379
772,TermNode,379
773,TermNode,379
774,TermNode,379
775,TermNode,379
776,TermNode,379
777,TermNode,379
778,TermNode,379
779,TermNode,379
780,TermNode,379
781,TermNode,379
782,TermNode,379
783,TermNode,379
784,TermNode,379
785,TermNode,812
786,TermNode,812
787,TermNode,379
788,TermNode,379
789,TermNode,379
790,TermNode,812
791,TermNode,379
792,TermNode,379
793,TermNode,379
794,TermNode,379
795,TermNode,379
796,TermNode,379
797,TermNode,812
798,TermNode,379
799,TermNode,379
800,TermNode,379
801,TermNode,812
802,TermNode,379
803,TermNode,379
804,TermNode,379
805,TermNode,379
806,TermNode,379
807,TermNode,379
808,TermNode,379
809,TermNode,379
810,TermNode,379
811,TermNode,379
812,TermNode,812
813,TermNode,379
814,TermNode,379
815,TermNode,379
816,TermNode,379
817,TermNode,379
818,TermNode,379
819,TermNode,379
820,TermNode,379
821,TermNode,379
822,TermNode,379
823,TermNode,379
824,TermNode,379
825,TermNode,379
826,TermNode,379
827,TermNode,379
828,TermNode,379
829,TermNode,812
830,TermNode,379
831,TermNode,379
832,TermNode,379
833,TermNode,379
834,TermNode,379
835,TermNode,379
836,TermNode,812
837,TermNode,379
838,TermNode,379
839,TermNode,379
840,TermNode,379
841,TermNode,379
842,TermNode,379
843,TermNode,379
844,TermNode,379
845,TermNode,379
846,TermNode,379
847,TermNode,379
848,TermNode,379
849,TermNode,379
850,TermNode,379
851,TermNode,379
852,TermNode,812
853,TermNode,379
854,TermNode,379
855,TermNode,379
856,TermNode,379
857,TermNode,379
858,TermNode,379
859,TermNode,379
860,TermNode,379
861,TermNode,379
862,TermNode,379
863,TermNode,379
864,TermNode,379
865,TermNode,379
866,TermNode,379
867,TermNode,379
868,TermNode,379
869,TermNode,379
870,TermNode,379
871,TermNode,812
872,TermNode,812
873,TermNode,379
874,TermNode,379
875,TermNode,379
876,TermNode,379
877,TermNode,379
878,TermNode,379
879,TermNode,379
880,TermNode,379
881,TermNode,379
882,TermNode,812
883,TermNode,812
884,TermNode,379
885,TermNode,812
886,TermNode,481
887,TermNode,481
888,TermNode,481
889,TermNode,481
890,TermNode,481
891,TermNode,481
892,TermNode,481
893,TermNode,481
894,TermNode,481
895,TermNode,481
896,TermNode,481
897,TermNode,481
898,TermNode,481
899,TermNode,481
900,TermNode,481
901,TermNode,481
902,TermNode,481
903,TermNode,481
904,TermNode,481
905,TermNode,481
906,TermNode,481
907,TermNode,481
908,TermNode,481
909,TermNode,481
910,TermNode,481
911,TermNode,481
912,TermNode,481
913,TermNode,481
914,TermNode,481
915,TermNode,481
916,TermNode,481
917,TermNode,481
918,TermNode,481
919,TermNode,481
920,TermNode,481
921,TermNode,481
922,TermNode,481
923,TermNode,481
924,TermNode,481
925,TermNode,481
926,TermNode,481
927,TermNode,481
928,TermNode,481
929,TermNode,481
930,TermNode,481
931,TermNode,481
932,TermNode,481
933,TermNode,481
934,TermNode,481
935,TermNode,481
936,TermNode,481
937,TermNode,481
938,TermNode,481
939,TermNode,481
940,TermNode,481
941,TermNode,481
942,TermNode,481
943,TermNode,481
944,TermNode,481
945,TermNode,481
946,TermNode,481
947,TermNode,481
948,TermNode,481
949,TermNode,481
950,TermNode,481
951,TermNode,481
952,TermNode,481
953,TermNode,481
954,TermNode,481
955,TermNode,481
956,TermNode,481
957,TermNode,481
958,TermNode,481
959,TermNode,481
960,TermNode,481
961,TermNode,481
962,TermNode,481
963,TermNode,481
964,TermNode,481
965,TermNode,481
966,TermNode,481
967,TermNode,481
968,TermNode,481
969,TermNode,481
970,TermNode,481
971,TermNode,481
972,TermNode,481
973,TermNode,481
974,TermNode,481
975,TermNode,481
976,TermNode,481
977,TermNode,481
978,TermNode,481
979,TermNode,481
980,TermNode,481
981,TermNode,481
982,TermNode,481
983,TermNode,481
984,TermNode,481
985,TermNode,481
986,TermNode,481
987,TermNode,481
988,TermNode,481
989,TermNode,481
990,TermNode,481
991,TermNode,481
992,TermNode,481
993,TermNode,481
994,TermNode,481
995,TermNode,481
996,TermNode,481
997,TermNode,481
998,TermNode,481
999,TermNode,481
1000,TermNode,481
1001,TermNode,481
1002,TermNode,481
1003,TermNode,481
1004,TermNode,481
1005,TermNode,481
1006,TermNode,481
1007,TermNode,481
1008,TermNode,481
1009,TermNode,481
1010,TermNode,481
1011,TermNode,481
1012,TermNode,481
1013,TermNode,481
1014,TermNode,481
1015,TermNode,481
1016,TermNode,481
1017,TermNode,481
1018,TermNode,481
1019,TermNode,481
1020,TermNode,481
1021,TermNode,481
1022,TermNode,481
1023,TermNode,481
1024,TermNode,481
1025,TermNode,481
1026,TermNode,481
1027,TermNode,481
1028,TermNode,481
1029,TermNode,481
1030,TermNode,481
1031,TermNode,481
1032,TermNode,481
1033,TermNode,481
1034,TermNode,481
1035,TermNode,481
1036,TermNode,481
1037,TermNode,481
1038,TermNode,481
1039,TermNode,481
1040,TermNode,481
1041,TermNode,481
1042,TermNode,481
1043,TermNode,481
1044,TermNode,481
1045,TermNode,481
1046,TermNode,481
1047,TermNode,481
1048,TermNode,481
1049,TermNode,481
1050,TermNode,481
1051,TermNode,481
1052,TermNode,481
1053,TermNode,481
1054,TermNode,481
1055,TermNode,481
1056,TermNode,481
1057,TermNode,481
1058,TermNode,481
1059,TermNode,481
1060,TermNode,481
1061,TermNode,481
1062,TermNode,481
1063,TermNode,481
1064,TermNode,481
1065,TermNode,481
1066,TermNode,481
1067,TermNode,481
1068,TermNode,481
1069,TermNode,481
1070,TermNode,481
1071,TermNode,481
1072,TermNode,481
1073,TermNode,481
1074,TermNode,481
1075,TermNode,481
1076,TermNode,481
1077,TermNode,481
1078,TermNode,481
1079,TermNode,481
1080,TermNode,481
1081,TermNode,481
1082,TermNode,481
1083,TermNode,481
1084,TermNode,481
1085,TermNode,481
1086,TermNode,481
1087,TermNode,481
1088,TermNode,481
1089,TermNode,481
1090,TermNode,481
1091,TermNode,481
1092,TermNode,481
1093,TermNode,481
1094,TermNode,481
1095,TermNode,481
1096,TermNode,481
1097,TermNode,481
1098,TermNode,481
1099,TermNode,481
1100,TermNode,481
1101,TermNode,481
1102,TermNode,481
1103,TermNode,481
1104,TermNode,481
1105,TermNode,481
1106,TermNode,481
1107,TermNode,481
1108,TermNode,481
1109,TermNode,481
1110,TermNode,481
1111,TermNode,481
1112,TermNode,481
1113,TermNode,481
1114,TermNode,481
1115,TermNode,481
1116,TermNode,481
1117,TermNode,481
1118,TermNode,481
1119,TermNode,481
1120,TermNode,481
1121,TermNode,481
1122,TermNode,481
1123,TermNode,481
1124,TermNode,481
1125,TermNode,481
1126,TermNode,481
1127,TermNode,481
1128,TermNode,481
1129,TermNode,481
1130,TermNode,481
1131,TermNode,481
1132,TermNode,481
1133,TermNode,481
1134,TermNode,481
1135,TermNode,481
1136,TermNode,481
1137,TermNode,481
1138,TermNode,481
1139,TermNode,481
1140,TermNode,481
1141,TermNode,481
1142,TermNode,481
1143,TermNode,481
1144,TermNode,481
1145,TermNode,481
1146,TermNode,481
1147,TermNode,481
1148,TermNode,481
1149,TermNode,481
1150,TermNode,481
1151,TermNode,481
1152,TermNode,481
1153,TermNode,481
1154,TermNode,481
1155,TermNode,481
1156,TermNode,481
1157,TermNode,481
1158,TermNode,481
1159,TermNode,481
1160,TermNode,481
1161,TermNode,481
1162,TermNode,481
1163,TermNode,481
1164,TermNode,481
