Edge ID,Type,Degree
106,DocumentEdge,83
107,RelatedToEdge,3
108,DocumentEdge,3
109,RelatedToEdge,3
110,DocumentEdge,280
111,RelatedToEdge,139
112,DocumentEdge,7
113,RelatedToEdge,169
114,DocumentEdge,151
115,RelatedToEdge,131
116,DocumentEdge,105
117,RelatedToEdge,105
118,DocumentEdge,189
119,RelatedToEdge,167
120,DocumentEdge,209
121,RelatedToEdge,181
122,DocumentEdge,211
123,RelatedToEdge,3
124,DocumentEdge,209
125,RelatedToEdge,8
126,DocumentEdge,165
127,RelatedToEdge,7
128,DocumentEdge,165
129,RelatedToEdge,177
130,DocumentEdge,3
131,DocumentEdge,173
132,RelatedToEdge,107
133,RelatedToEdge,3
134,DocumentEdge,4
135,RelatedToEdge,167
136,DocumentEdge,2
137,RelatedToEdge,9
138,DocumentEdge,171
139,DocumentEdge,105
140,RelatedToEdge,209
141,DocumentEdge,177
142,RelatedToEdge,105
143,RelatedToEdge,142
144,DocumentEdge,207
145,RelatedToEdge,166
146,DocumentEdge,105
147,RelatedToEdge,171
148,DocumentEdge,167
149,RelatedToEdge,167
150,DocumentEdge,109
151,DocumentEdge,274
152,RelatedToEdge,243
153,DocumentEdge,167
154,RelatedToEdge,44
155,DocumentEdge,169
156,RelatedToEdge,224
157,RelatedToEdge,17
158,DocumentEdge,3
159,RelatedToEdge,3
160,DocumentEdge,19
161,RelatedToEdge,173
162,DocumentEdge,50
163,RelatedToEdge,50
164,DocumentEdge,3
165,RelatedToEdge,17
166,DocumentEdge,177
167,RelatedToEdge,143
168,DocumentEdge,12
169,RelatedToEdge,5
170,DocumentEdge,17
171,RelatedToEdge,27
172,DocumentEdge,17
173,RelatedToEdge,140
174,DocumentEdge,11
175,RelatedToEdge,22
176,DocumentEdge,191
177,DocumentEdge,17
178,RelatedToEdge,147
179,RelatedToEdge,19
180,DocumentEdge,167
181,RelatedToEdge,819
182,DocumentEdge,167
183,DocumentEdge,165
184,RelatedToEdge,726
185,DocumentEdge,19
186,RelatedToEdge,17
187,DocumentEdge,14
188,RelatedToEdge,19
189,DocumentEdge,179
190,RelatedToEdge,175
191,DocumentEdge,167
192,RelatedToEdge,167
193,DocumentEdge,166
194,RelatedToEdge,203
195,DocumentEdge,165
196,RelatedToEdge,165
197,DocumentEdge,167
198,RelatedToEdge,5
199,DocumentEdge,167
200,RelatedToEdge,203
201,RelatedToEdge,164
202,DocumentEdge,191
203,DocumentEdge,7
204,RelatedToEdge,7
205,RelatedToEdge,107
206,DocumentEdge,141
207,RelatedToEdge,175
208,DocumentEdge,167
209,RelatedToEdge,165
210,DocumentEdge,165
211,RelatedToEdge,165
212,DocumentEdge,7
213,RelatedToEdge,175
214,DocumentEdge,165
215,RelatedToEdge,121
216,DocumentEdge,5
217,RelatedToEdge,167
218,DocumentEdge,3
219,RelatedToEdge,167
220,DocumentEdge,52
221,RelatedToEdge,164
222,DocumentEdge,205
223,RelatedToEdge,165
224,DocumentEdge,165
225,RelatedToEdge,140
226,DocumentEdge,88
227,RelatedToEdge,181
228,DocumentEdge,165
229,RelatedToEdge,383
230,DocumentEdge,145
231,RelatedToEdge,167
232,DocumentEdge,14
233,RelatedToEdge,173
234,DocumentEdge,167
235,RelatedToEdge,169
236,DocumentEdge,167
237,RelatedToEdge,473
238,DocumentEdge,167
239,DocumentEdge,105
240,RelatedToEdge,179
241,RelatedToEdge,3
242,DocumentEdge,17
243,RelatedToEdge,18
244,DocumentEdge,17
245,RelatedToEdge,150
246,DocumentEdge,17
247,RelatedToEdge,165
248,DocumentEdge,16
249,RelatedToEdge,144
250,DocumentEdge,17
251,RelatedToEdge,17
252,DocumentEdge,18
253,RelatedToEdge,184
254,DocumentEdge,17
255,RelatedToEdge,148
256,DocumentEdge,17
257,RelatedToEdge,16
258,DocumentEdge,31
259,RelatedToEdge,19
260,DocumentEdge,17
261,RelatedToEdge,197
262,DocumentEdge,17
263,RelatedToEdge,17
264,DocumentEdge,17
265,RelatedToEdge,19
266,DocumentEdge,17
267,RelatedToEdge,23
268,DocumentEdge,107
269,RelatedToEdge,171
270,DocumentEdge,65
271,RelatedToEdge,113
272,DocumentEdge,109
273,RelatedToEdge,189
274,DocumentEdge,109
275,RelatedToEdge,105
276,DocumentEdge,3
277,RelatedToEdge,106
278,DocumentEdge,195
279,RelatedToEdge,147
280,DocumentEdge,170
281,RelatedToEdge,147
282,DocumentEdge,105
283,RelatedToEdge,111
284,DocumentEdge,109
285,RelatedToEdge,184
286,DocumentEdge,105
287,RelatedToEdge,63
288,DocumentEdge,141
289,RelatedToEdge,14
290,DocumentEdge,41
291,DocumentEdge,958
292,RelatedToEdge,457
293,RelatedToEdge,433
294,DocumentEdge,65
295,RelatedToEdge,156
296,DocumentEdge,1126
297,RelatedToEdge,1290
298,DocumentEdge,303
299,RelatedToEdge,669
300,DocumentEdge,490
301,RelatedToEdge,213
302,DocumentEdge,398
303,RelatedToEdge,376
304,DocumentEdge,6
305,RelatedToEdge,1083
306,DocumentEdge,623
307,RelatedToEdge,165
308,DocumentEdge,22
309,RelatedToEdge,1717
310,DocumentEdge,107
311,RelatedToEdge,14
312,DocumentEdge,699
313,RelatedToEdge,56
314,DocumentEdge,29
315,RelatedToEdge,37
316,DocumentEdge,81
317,RelatedToEdge,940
318,DocumentEdge,93
319,RelatedToEdge,106
320,DocumentEdge,515
321,RelatedToEdge,348
322,DocumentEdge,596
323,RelatedToEdge,184
324,DocumentEdge,484
325,RelatedToEdge,666
326,DocumentEdge,328
327,RelatedToEdge,84
328,DocumentEdge,124
329,DocumentEdge,101
330,RelatedToEdge,651
331,DocumentEdge,231
332,RelatedToEdge,138
333,DocumentEdge,58
334,RelatedToEdge,964
335,DocumentEdge,739
336,DocumentEdge,232
337,RelatedToEdge,16
338,DocumentEdge,35
339,RelatedToEdge,1087
340,DocumentEdge,1421
341,RelatedToEdge,351
342,DocumentEdge,306
343,RelatedToEdge,332
344,DocumentEdge,1285
345,RelatedToEdge,306
346,DocumentEdge,312
347,RelatedToEdge,14
348,DocumentEdge,533
349,RelatedToEdge,940
350,DocumentEdge,640
351,RelatedToEdge,371
352,DocumentEdge,374
353,RelatedToEdge,233
354,DocumentEdge,20
355,DocumentEdge,52
356,RelatedToEdge,1147
357,RelatedToEdge,1270
358,DocumentEdge,97
359,RelatedToEdge,592
360,DocumentEdge,89
361,RelatedToEdge,164
362,DocumentEdge,2
363,RelatedToEdge,113
364,DocumentEdge,723
365,DocumentEdge,649
366,RelatedToEdge,99
367,RelatedToEdge,216
368,DocumentEdge,626
369,RelatedToEdge,315
370,DocumentEdge,582
371,RelatedToEdge,456
372,DocumentEdge,5
373,RelatedToEdge,462
374,DocumentEdge,117
375,RelatedToEdge,14
376,DocumentEdge,18
377,RelatedToEdge,556
378,DocumentEdge,29
379,RelatedToEdge,67
380,DocumentEdge,10
381,RelatedToEdge,815
382,DocumentEdge,130
383,RelatedToEdge,247
384,DocumentEdge,587
385,RelatedToEdge,600
386,DocumentEdge,1535
387,RelatedToEdge,682
388,DocumentEdge,324
389,RelatedToEdge,121
390,DocumentEdge,421
391,RelatedToEdge,812
392,DocumentEdge,199
393,RelatedToEdge,189
394,DocumentEdge,85
395,RelatedToEdge,282
396,DocumentEdge,215
397,RelatedToEdge,69
398,DocumentEdge,816
399,RelatedToEdge,68
400,DocumentEdge,108
401,RelatedToEdge,68
402,DocumentEdge,81
403,RelatedToEdge,67
404,DocumentEdge,185
405,RelatedToEdge,98
406,DocumentEdge,240
407,RelatedToEdge,124
408,DocumentEdge,76
409,RelatedToEdge,664
410,DocumentEdge,461
411,RelatedToEdge,438
412,DocumentEdge,458
413,RelatedToEdge,165
414,DocumentEdge,420
415,RelatedToEdge,75
416,DocumentEdge,1411
417,RelatedToEdge,1461
418,DocumentEdge,5
419,RelatedToEdge,8
420,DocumentEdge,50
421,RelatedToEdge,13
422,DocumentEdge,5
423,RelatedToEdge,5
424,DocumentEdge,11
425,RelatedToEdge,9
426,DocumentEdge,17
427,DocumentEdge,17
428,RelatedToEdge,7
429,RelatedToEdge,11
430,DocumentEdge,5
431,RelatedToEdge,197
432,DocumentEdge,162
433,RelatedToEdge,3
434,DocumentEdge,27
435,RelatedToEdge,5
436,DocumentEdge,3
437,RelatedToEdge,6
438,DocumentEdge,27
439,RelatedToEdge,12
440,DocumentEdge,5
441,RelatedToEdge,39
442,DocumentEdge,81
443,RelatedToEdge,9
444,DocumentEdge,73
445,DocumentEdge,9
446,RelatedToEdge,55
447,RelatedToEdge,3
448,DocumentEdge,4
449,RelatedToEdge,3
450,DocumentEdge,22
451,RelatedToEdge,9
452,DocumentEdge,3
453,RelatedToEdge,7
454,DocumentEdge,21
455,RelatedToEdge,3
456,DocumentEdge,31
457,RelatedToEdge,102
458,DocumentEdge,63
459,RelatedToEdge,3
460,DocumentEdge,11
461,RelatedToEdge,2082
462,DocumentEdge,968
463,RelatedToEdge,22
464,DocumentEdge,912
465,RelatedToEdge,363
466,DocumentEdge,7
467,RelatedToEdge,502
468,DocumentEdge,573
469,RelatedToEdge,878
470,DocumentEdge,778
471,RelatedToEdge,327
472,DocumentEdge,34
473,RelatedToEdge,416
474,DocumentEdge,48
475,RelatedToEdge,30
476,DocumentEdge,1545
477,RelatedToEdge,542
478,DocumentEdge,89
479,RelatedToEdge,831
480,DocumentEdge,228
481,RelatedToEdge,38
482,DocumentEdge,963
483,RelatedToEdge,496
484,DocumentEdge,519
485,RelatedToEdge,131
486,DocumentEdge,40
487,RelatedToEdge,726
488,DocumentEdge,8
489,DocumentEdge,535
490,RelatedToEdge,680
491,RelatedToEdge,498
492,DocumentEdge,110
493,RelatedToEdge,42
494,DocumentEdge,416
495,RelatedToEdge,228
496,DocumentEdge,474
497,RelatedToEdge,887
498,DocumentEdge,63
499,RelatedToEdge,1428
500,DocumentEdge,724
501,RelatedToEdge,3
502,DocumentEdge,756
503,RelatedToEdge,444
504,DocumentEdge,455
505,DocumentEdge,108
506,RelatedToEdge,490
507,RelatedToEdge,26
508,DocumentEdge,654
509,RelatedToEdge,173
510,DocumentEdge,704
511,RelatedToEdge,200
512,DocumentEdge,238
513,RelatedToEdge,61
514,DocumentEdge,187
515,RelatedToEdge,71
516,DocumentEdge,505
517,RelatedToEdge,886
518,DocumentEdge,1205
519,RelatedToEdge,518
520,DocumentEdge,73
521,DocumentEdge,422
522,RelatedToEdge,175
523,RelatedToEdge,250
524,DocumentEdge,135
525,RelatedToEdge,679
526,DocumentEdge,322
527,RelatedToEdge,504
528,DocumentEdge,1293
529,RelatedToEdge,185
530,DocumentEdge,251
531,RelatedToEdge,8
532,DocumentEdge,72
533,DocumentEdge,243
534,RelatedToEdge,14
535,RelatedToEdge,26
536,DocumentEdge,14
537,RelatedToEdge,297
538,DocumentEdge,43
539,RelatedToEdge,38
540,DocumentEdge,8
541,RelatedToEdge,296
542,DocumentEdge,158
543,RelatedToEdge,6
544,DocumentEdge,785
545,RelatedToEdge,1
546,DocumentEdge,160
547,RelatedToEdge,16
548,DocumentEdge,178
549,RelatedToEdge,729
550,DocumentEdge,1
551,RelatedToEdge,147
552,DocumentEdge,45
553,RelatedToEdge,75
554,DocumentEdge,8
555,RelatedToEdge,365
556,DocumentEdge,2
557,RelatedToEdge,106
558,DocumentEdge,288
559,RelatedToEdge,148
560,DocumentEdge,77
561,RelatedToEdge,144
562,DocumentEdge,2
563,RelatedToEdge,61
564,DocumentEdge,133
565,RelatedToEdge,517
566,DocumentEdge,138
567,RelatedToEdge,112
568,DocumentEdge,479
569,RelatedToEdge,116
570,DocumentEdge,23
571,RelatedToEdge,26
572,DocumentEdge,447
573,DocumentEdge,111
574,RelatedToEdge,829
575,DocumentEdge,28
576,RelatedToEdge,112
577,RelatedToEdge,29
578,DocumentEdge,4
579,RelatedToEdge,218
580,DocumentEdge,102
581,RelatedToEdge,55
582,DocumentEdge,22
583,RelatedToEdge,118
584,DocumentEdge,615
585,RelatedToEdge,1377
586,DocumentEdge,172
587,RelatedToEdge,156
588,DocumentEdge,366
589,RelatedToEdge,631
590,DocumentEdge,96
591,RelatedToEdge,145
592,DocumentEdge,47
593,RelatedToEdge,2
594,DocumentEdge,2
595,RelatedToEdge,11
596,DocumentEdge,5
597,RelatedToEdge,3
598,DocumentEdge,3
599,RelatedToEdge,3
600,DocumentEdge,3
601,RelatedToEdge,5
602,DocumentEdge,3
603,RelatedToEdge,14
604,DocumentEdge,5
605,RelatedToEdge,2
606,DocumentEdge,2
607,RelatedToEdge,60
608,DocumentEdge,11
609,RelatedToEdge,5
610,DocumentEdge,3
611,RelatedToEdge,5
612,DocumentEdge,17
613,RelatedToEdge,3
614,DocumentEdge,6
615,RelatedToEdge,3
616,DocumentEdge,3
617,RelatedToEdge,3
618,DocumentEdge,7
619,RelatedToEdge,5
620,DocumentEdge,5
621,RelatedToEdge,3
622,DocumentEdge,28
623,RelatedToEdge,4
624,DocumentEdge,3
625,RelatedToEdge,3
626,DocumentEdge,3
627,RelatedToEdge,19
628,DocumentEdge,79
629,RelatedToEdge,12
630,DocumentEdge,9
631,RelatedToEdge,6
632,DocumentEdge,1807
633,RelatedToEdge,119
634,DocumentEdge,83
635,RelatedToEdge,51
636,DocumentEdge,111
637,RelatedToEdge,258
638,DocumentEdge,307
639,RelatedToEdge,221
640,DocumentEdge,56
641,RelatedToEdge,674
642,DocumentEdge,28
643,RelatedToEdge,531
644,DocumentEdge,407
645,RelatedToEdge,195
646,DocumentEdge,33
647,RelatedToEdge,67
648,DocumentEdge,5
649,RelatedToEdge,403
650,DocumentEdge,119
651,RelatedToEdge,495
652,DocumentEdge,256
653,RelatedToEdge,238
654,DocumentEdge,3
655,RelatedToEdge,112
656,DocumentEdge,755
657,RelatedToEdge,72
658,DocumentEdge,31
659,RelatedToEdge,295
660,DocumentEdge,132
661,RelatedToEdge,193
662,DocumentEdge,66
663,RelatedToEdge,186
664,DocumentEdge,170
665,RelatedToEdge,365
666,DocumentEdge,190
667,RelatedToEdge,167
668,DocumentEdge,480
669,RelatedToEdge,349
670,DocumentEdge,747
671,RelatedToEdge,421
672,DocumentEdge,32
673,RelatedToEdge,106
674,DocumentEdge,138
675,RelatedToEdge,216
676,DocumentEdge,1543
677,RelatedToEdge,520
678,DocumentEdge,422
679,RelatedToEdge,286
680,DocumentEdge,331
681,RelatedToEdge,172
682,DocumentEdge,1106
683,RelatedToEdge,67
684,DocumentEdge,168
685,RelatedToEdge,222
686,DocumentEdge,346
687,RelatedToEdge,7
688,DocumentEdge,6
689,RelatedToEdge,382
690,DocumentEdge,74
691,RelatedToEdge,57
692,DocumentEdge,153
693,RelatedToEdge,139
694,DocumentEdge,454
695,RelatedToEdge,94
696,DocumentEdge,152
697,RelatedToEdge,311
698,DocumentEdge,69
699,RelatedToEdge,1
700,DocumentEdge,220
701,RelatedToEdge,318
702,DocumentEdge,376
703,RelatedToEdge,899
704,DocumentEdge,122
705,DocumentEdge,1
706,RelatedToEdge,733
707,DocumentEdge,1
708,RelatedToEdge,620
709,RelatedToEdge,468
710,DocumentEdge,1
711,RelatedToEdge,383
712,DocumentEdge,776
713,RelatedToEdge,257
714,DocumentEdge,306
715,RelatedToEdge,160
716,DocumentEdge,236
717,RelatedToEdge,51
718,DocumentEdge,519
719,RelatedToEdge,368
720,DocumentEdge,631
721,RelatedToEdge,47
722,DocumentEdge,428
723,RelatedToEdge,156
724,DocumentEdge,108
725,RelatedToEdge,264
726,DocumentEdge,127
727,DocumentEdge,191
728,RelatedToEdge,212
729,DocumentEdge,249
730,RelatedToEdge,239
731,DocumentEdge,141
732,RelatedToEdge,54
733,DocumentEdge,57
734,DocumentEdge,390
735,RelatedToEdge,230
736,DocumentEdge,5
737,RelatedToEdge,318
738,DocumentEdge,18
739,RelatedToEdge,385
740,DocumentEdge,103
741,RelatedToEdge,169
742,DocumentEdge,173
743,RelatedToEdge,81
744,RelatedToEdge,327
745,RelatedToEdge,55
746,DocumentEdge,46
747,RelatedToEdge,15
748,DocumentEdge,238
749,RelatedToEdge,51
750,DocumentEdge,1
751,RelatedToEdge,50
752,DocumentEdge,61
753,RelatedToEdge,730
754,DocumentEdge,287
755,RelatedToEdge,316
756,DocumentEdge,461
757,RelatedToEdge,397
758,DocumentEdge,267
759,DocumentEdge,2
760,RelatedToEdge,1001
761,RelatedToEdge,819
762,DocumentEdge,233
763,RelatedToEdge,590
764,DocumentEdge,706
765,DocumentEdge,890
766,RelatedToEdge,131
767,DocumentEdge,106
768,RelatedToEdge,150
769,DocumentEdge,1
770,RelatedToEdge,1788
771,RelatedToEdge,118
772,DocumentEdge,282
773,RelatedToEdge,29
774,DocumentEdge,366
775,RelatedToEdge,91
776,DocumentEdge,321
777,RelatedToEdge,669
778,DocumentEdge,500
779,RelatedToEdge,405
780,DocumentEdge,804
781,RelatedToEdge,615
782,DocumentEdge,1687
783,RelatedToEdge,1
784,DocumentEdge,180
785,RelatedToEdge,17
786,DocumentEdge,67
787,RelatedToEdge,7
788,DocumentEdge,1
789,RelatedToEdge,217
790,DocumentEdge,73
791,RelatedToEdge,163
792,DocumentEdge,4
793,RelatedToEdge,1
794,DocumentEdge,13
795,RelatedToEdge,1
796,DocumentEdge,89
797,RelatedToEdge,7
798,DocumentEdge,69
799,RelatedToEdge,1
800,DocumentEdge,21
801,RelatedToEdge,58
802,DocumentEdge,66
803,RelatedToEdge,1
804,DocumentEdge,40
805,RelatedToEdge,1
806,DocumentEdge,397
807,RelatedToEdge,403
808,DocumentEdge,349
809,RelatedToEdge,238
810,DocumentEdge,91
811,RelatedToEdge,517
812,DocumentEdge,16
813,RelatedToEdge,52
814,DocumentEdge,256
815,RelatedToEdge,150
816,DocumentEdge,167
817,RelatedToEdge,449
818,DocumentEdge,4
819,RelatedToEdge,382
820,DocumentEdge,120
821,RelatedToEdge,130
822,DocumentEdge,434
823,RelatedToEdge,102
824,DocumentEdge,223
825,RelatedToEdge,38
826,DocumentEdge,217
827,RelatedToEdge,86
828,DocumentEdge,276
829,DocumentEdge,115
830,RelatedToEdge,193
831,RelatedToEdge,262
832,DocumentEdge,605
833,RelatedToEdge,769
834,DocumentEdge,1488
835,RelatedToEdge,103
836,DocumentEdge,146
837,RelatedToEdge,161
838,DocumentEdge,148
839,RelatedToEdge,885
840,DocumentEdge,437
841,RelatedToEdge,387
842,DocumentEdge,674
843,RelatedToEdge,425
844,DocumentEdge,5
845,RelatedToEdge,13
846,DocumentEdge,17
847,DocumentEdge,166
848,RelatedToEdge,677
849,DocumentEdge,134
850,RelatedToEdge,184
851,DocumentEdge,881
852,RelatedToEdge,8
853,RelatedToEdge,8
854,DocumentEdge,703
855,RelatedToEdge,163
856,DocumentEdge,183
857,RelatedToEdge,256
858,DocumentEdge,199
859,RelatedToEdge,20
860,DocumentEdge,925
861,RelatedToEdge,118
862,DocumentEdge,695
863,RelatedToEdge,17
864,DocumentEdge,5
865,RelatedToEdge,543
866,DocumentEdge,63
867,RelatedToEdge,8
868,DocumentEdge,870
869,RelatedToEdge,579
870,DocumentEdge,273
871,RelatedToEdge,49
872,DocumentEdge,381
873,RelatedToEdge,356
874,DocumentEdge,111
875,RelatedToEdge,283
876,DocumentEdge,184
877,RelatedToEdge,457
878,DocumentEdge,165
879,RelatedToEdge,8
880,DocumentEdge,338
881,DocumentEdge,477
882,RelatedToEdge,1041
883,RelatedToEdge,666
884,DocumentEdge,556
885,RelatedToEdge,160
886,DocumentEdge,41
887,RelatedToEdge,1
888,DocumentEdge,175
889,RelatedToEdge,62
890,DocumentEdge,18
891,RelatedToEdge,83
892,DocumentEdge,96
893,RelatedToEdge,251
894,DocumentEdge,27
895,RelatedToEdge,377
896,DocumentEdge,857
897,RelatedToEdge,102
898,DocumentEdge,150
899,RelatedToEdge,569
900,DocumentEdge,844
901,DocumentEdge,687
902,RelatedToEdge,46
903,DocumentEdge,137
904,RelatedToEdge,20
905,RelatedToEdge,1074
906,DocumentEdge,357
907,RelatedToEdge,178
908,DocumentEdge,88
909,RelatedToEdge,631
910,DocumentEdge,430
911,RelatedToEdge,294
912,DocumentEdge,248
913,RelatedToEdge,229
914,DocumentEdge,24
915,RelatedToEdge,118
916,DocumentEdge,96
917,RelatedToEdge,8
918,DocumentEdge,9
919,RelatedToEdge,3
920,DocumentEdge,431
921,RelatedToEdge,58
922,DocumentEdge,454
923,RelatedToEdge,506
924,DocumentEdge,289
925,RelatedToEdge,519
926,DocumentEdge,191
927,DocumentEdge,1
928,DocumentEdge,75
929,RelatedToEdge,197
930,RelatedToEdge,300
931,RelatedToEdge,108
932,DocumentEdge,341
933,RelatedToEdge,428
934,DocumentEdge,1058
935,RelatedToEdge,55
936,DocumentEdge,82
937,DocumentEdge,541
938,RelatedToEdge,1357
939,RelatedToEdge,10
940,DocumentEdge,283
941,RelatedToEdge,15
942,DocumentEdge,770
943,RelatedToEdge,34
944,DocumentEdge,295
945,RelatedToEdge,49
946,DocumentEdge,13
947,RelatedToEdge,19
948,DocumentEdge,31
949,RelatedToEdge,61
950,DocumentEdge,75
951,RelatedToEdge,568
952,DocumentEdge,145
953,RelatedToEdge,29
954,DocumentEdge,20
955,RelatedToEdge,60
956,DocumentEdge,343
957,RelatedToEdge,161
958,DocumentEdge,251
959,DocumentEdge,12
960,RelatedToEdge,1
961,DocumentEdge,236
962,RelatedToEdge,302
963,DocumentEdge,32
964,RelatedToEdge,30
965,RelatedToEdge,5
966,DocumentEdge,48
967,RelatedToEdge,375
968,DocumentEdge,2
969,RelatedToEdge,34
970,DocumentEdge,600
971,RelatedToEdge,273
972,DocumentEdge,1
973,RelatedToEdge,174
974,DocumentEdge,1009
975,RelatedToEdge,1
976,DocumentEdge,1
977,RelatedToEdge,604
978,DocumentEdge,1
979,RelatedToEdge,1
980,DocumentEdge,1
981,RelatedToEdge,1
982,DocumentEdge,1
983,RelatedToEdge,1
984,DocumentEdge,1
985,RelatedToEdge,1
986,DocumentEdge,1
987,RelatedToEdge,1
988,DocumentEdge,1
989,RelatedToEdge,1
990,DocumentEdge,29
991,RelatedToEdge,1
992,DocumentEdge,3
993,RelatedToEdge,15
994,DocumentEdge,3
995,RelatedToEdge,47
996,DocumentEdge,7
997,RelatedToEdge,3
998,DocumentEdge,5
999,DocumentEdge,3
1000,RelatedToEdge,19
1001,DocumentEdge,3
1002,RelatedToEdge,3
1003,DocumentEdge,16
1004,RelatedToEdge,5
1005,DocumentEdge,3
1006,RelatedToEdge,117
1007,DocumentEdge,47
1008,RelatedToEdge,62
1009,RelatedToEdge,4
1010,DocumentEdge,5
1011,RelatedToEdge,3
1012,DocumentEdge,3
1013,RelatedToEdge,13
1014,DocumentEdge,5
1015,RelatedToEdge,3
1016,DocumentEdge,13
1017,RelatedToEdge,38
1018,DocumentEdge,86
1019,RelatedToEdge,119
1020,DocumentEdge,86
1021,RelatedToEdge,766
1022,DocumentEdge,470
1023,RelatedToEdge,517
1024,DocumentEdge,575
1025,DocumentEdge,575
1026,RelatedToEdge,4
1027,DocumentEdge,386
1028,RelatedToEdge,227
1029,RelatedToEdge,502
1030,DocumentEdge,277
1031,RelatedToEdge,135
1032,DocumentEdge,360
1033,RelatedToEdge,230
1034,DocumentEdge,26
1035,RelatedToEdge,674
1036,DocumentEdge,342
1037,RelatedToEdge,2
1038,DocumentEdge,274
1039,RelatedToEdge,2
1040,DocumentEdge,278
1041,RelatedToEdge,290
1042,DocumentEdge,21
1043,RelatedToEdge,434
1044,DocumentEdge,237
1045,DocumentEdge,255
1046,RelatedToEdge,5
1047,RelatedToEdge,3
1048,DocumentEdge,1
1049,RelatedToEdge,367
1050,DocumentEdge,295
1051,RelatedToEdge,577
1052,DocumentEdge,389
1053,RelatedToEdge,264
1054,DocumentEdge,538
1055,RelatedToEdge,21
1056,DocumentEdge,497
1057,RelatedToEdge,417
1058,DocumentEdge,154
1059,RelatedToEdge,303
1060,DocumentEdge,260
1061,RelatedToEdge,111
1062,DocumentEdge,47
1063,RelatedToEdge,182
1064,DocumentEdge,136
1065,RelatedToEdge,269
1066,DocumentEdge,9
1067,RelatedToEdge,83
1068,DocumentEdge,113
1069,RelatedToEdge,114
1070,DocumentEdge,129
1071,RelatedToEdge,108
1072,DocumentEdge,3
1073,RelatedToEdge,345
1074,DocumentEdge,64
1075,RelatedToEdge,65
1076,DocumentEdge,453
1077,RelatedToEdge,1
1078,DocumentEdge,459
1079,RelatedToEdge,329
1080,DocumentEdge,528
1081,RelatedToEdge,116
1082,DocumentEdge,203
1083,RelatedToEdge,969
1084,DocumentEdge,300
1085,DocumentEdge,499
1086,RelatedToEdge,6
1087,RelatedToEdge,27
1088,DocumentEdge,145
1089,RelatedToEdge,25
1090,DocumentEdge,4
1091,RelatedToEdge,766
1092,DocumentEdge,1
1093,RelatedToEdge,11
1094,DocumentEdge,572
1095,RelatedToEdge,62
1096,DocumentEdge,5
1097,RelatedToEdge,2
1098,DocumentEdge,4
1099,RelatedToEdge,2
1100,DocumentEdge,2
1101,RelatedToEdge,1
1102,DocumentEdge,18
1103,RelatedToEdge,245
1104,DocumentEdge,1
1105,RelatedToEdge,37
1106,DocumentEdge,9
