EdgeID,Type,IsDirected,Cardinality,UndirectedCardinality,TailCardinality,HeadCardinality
113,ContainedInEdge,true,2,0,1,1
114,ContainedInEdge,true,2,0,1,1
115,ContainedInEdge,true,3,0,2,1
116,ContainedInEdge,true,2,0,1,1
117,ContainedInEdge,true,4,0,3,1
118,ContainedInEdge,true,2,0,1,1
119,ContainedInEdge,true,2,0,1,1
120,ContainedInEdge,true,2,0,1,1
121,ContainedInEdge,true,2,0,1,1
122,ContainedInEdge,true,2,0,1,1
123,ContainedInEdge,true,2,0,1,1
124,ContainedInEdge,true,2,0,1,1
125,ContainedInEdge,true,2,0,1,1
126,ContainedInEdge,true,2,0,1,1
127,ContainedInEdge,true,4,0,3,1
128,ContainedInEdge,true,2,0,1,1
129,ContainedInEdge,true,2,0,1,1
130,ContainedInEdge,true,3,0,2,1
131,ContainedInEdge,true,3,0,2,1
132,ContainedInEdge,true,2,0,1,1
133,ContainedInEdge,true,2,0,1,1
134,ContainedInEdge,true,3,0,2,1
135,ContainedInEdge,true,3,0,2,1
136,ContainedInEdge,true,2,0,1,1
137,ContainedInEdge,true,2,0,1,1
138,ContainedInEdge,true,2,0,1,1
139,ContainedInEdge,true,2,0,1,1
140,ContainedInEdge,true,2,0,1,1
141,ContainedInEdge,true,3,0,2,1
142,ContainedInEdge,true,2,0,1,1
143,ContainedInEdge,true,2,0,1,1
144,ContainedInEdge,true,3,0,2,1
145,ContainedInEdge,true,2,0,1,1
146,ContainedInEdge,true,3,0,2,1
147,ContainedInEdge,true,3,0,2,1
148,ContainedInEdge,true,2,0,1,1
149,ContainedInEdge,true,3,0,2,1
150,ContainedInEdge,true,2,0,1,1
151,ContainedInEdge,true,3,0,2,1
152,ContainedInEdge,true,2,0,1,1
153,ContainedInEdge,true,2,0,1,1
154,ContainedInEdge,true,3,0,2,1
155,ContainedInEdge,true,2,0,1,1
156,ContainedInEdge,true,2,0,1,1
157,ContainedInEdge,true,3,0,2,1
158,ContainedInEdge,true,3,0,2,1
159,ContainedInEdge,true,3,0,2,1
160,ContainedInEdge,true,2,0,1,1
161,ContainedInEdge,true,2,0,1,1
162,ContainedInEdge,true,2,0,1,1
163,ContainedInEdge,true,2,0,1,1
164,ContainedInEdge,true,2,0,1,1
165,ContainedInEdge,true,2,0,1,1
166,ContainedInEdge,true,2,0,1,1
167,ContainedInEdge,true,2,0,1,1
168,ContainedInEdge,true,2,0,1,1
169,ContainedInEdge,true,2,0,1,1
170,ContainedInEdge,true,3,0,2,1
171,ContainedInEdge,true,2,0,1,1
172,ContainedInEdge,true,3,0,2,1
173,ContainedInEdge,true,2,0,1,1
174,ContainedInEdge,true,2,0,1,1
175,ContainedInEdge,true,3,0,2,1
176,ContainedInEdge,true,3,0,2,1
177,ContainedInEdge,true,2,0,1,1
178,ContainedInEdge,true,2,0,1,1
179,ContainedInEdge,true,2,0,1,1
180,ContainedInEdge,true,2,0,1,1
181,ContainedInEdge,true,3,0,2,1
182,ContainedInEdge,true,2,0,1,1
183,ContainedInEdge,true,2,0,1,1
184,ContainedInEdge,true,2,0,1,1
185,ContainedInEdge,true,2,0,1,1
186,ContainedInEdge,true,4,0,3,1
187,ContainedInEdge,true,3,0,2,1
188,ContainedInEdge,true,3,0,2,1
189,ContainedInEdge,true,2,0,1,1
190,ContainedInEdge,true,2,0,1,1
191,ContainedInEdge,true,2,0,1,1
192,ContainedInEdge,true,3,0,2,1
193,ContainedInEdge,true,2,0,1,1
194,ContainedInEdge,true,3,0,2,1
195,ContainedInEdge,true,3,0,2,1
196,ContainedInEdge,true,3,0,2,1
197,ContainedInEdge,true,2,0,1,1
198,ContainedInEdge,true,2,0,1,1
199,ContainedInEdge,true,2,0,1,1
200,ContainedInEdge,true,3,0,2,1
201,ContainedInEdge,true,2,0,1,1
202,ContainedInEdge,true,2,0,1,1
203,ContainedInEdge,true,3,0,2,1
204,ContainedInEdge,true,3,0,2,1
205,ContainedInEdge,true,3,0,2,1
206,ContainedInEdge,true,3,0,2,1
207,ContainedInEdge,true,2,0,1,1
208,ContainedInEdge,true,2,0,1,1
209,ContainedInEdge,true,3,0,2,1
210,ContainedInEdge,true,3,0,2,1
211,ContainedInEdge,true,2,0,1,1
212,ContainedInEdge,true,2,0,1,1
213,ContainedInEdge,true,2,0,1,1
214,ContainedInEdge,true,2,0,1,1
215,ContainedInEdge,true,2,0,1,1
216,ContainedInEdge,true,2,0,1,1
217,ContainedInEdge,true,3,0,2,1
218,ContainedInEdge,true,2,0,1,1
219,ContainedInEdge,true,2,0,1,1
220,ContainedInEdge,true,2,0,1,1
221,ContainedInEdge,true,2,0,1,1
222,ContainedInEdge,true,2,0,1,1
223,ContainedInEdge,true,2,0,1,1
224,ContainedInEdge,true,2,0,1,1
225,ContainedInEdge,true,3,0,2,1
226,ContainedInEdge,true,3,0,2,1
227,ContainedInEdge,true,2,0,1,1
228,ContainedInEdge,true,2,0,1,1
229,ContainedInEdge,true,3,0,2,1
230,ContainedInEdge,true,3,0,2,1
231,ContainedInEdge,true,3,0,2,1
232,ContainedInEdge,true,3,0,2,1
233,ContainedInEdge,true,2,0,1,1
234,ContainedInEdge,true,2,0,1,1
235,ContainedInEdge,true,3,0,2,1
236,ContainedInEdge,true,3,0,2,1
237,ContainedInEdge,true,2,0,1,1
238,ContainedInEdge,true,2,0,1,1
239,ContainedInEdge,true,3,0,2,1
240,ContainedInEdge,true,2,0,1,1
241,ContainedInEdge,true,2,0,1,1
242,ContainedInEdge,true,3,0,2,1
243,ContainedInEdge,true,2,0,1,1
244,ContainedInEdge,true,2,0,1,1
245,ContainedInEdge,true,2,0,1,1
246,ContainedInEdge,true,2,0,1,1
247,ContainedInEdge,true,3,0,2,1
248,ContainedInEdge,true,3,0,2,1
249,ContainedInEdge,true,2,0,1,1
250,ContainedInEdge,true,2,0,1,1
251,ContainedInEdge,true,3,0,2,1
252,ContainedInEdge,true,2,0,1,1
253,ContainedInEdge,true,3,0,2,1
254,ContainedInEdge,true,2,0,1,1
255,ContainedInEdge,true,2,0,1,1
256,ContainedInEdge,true,2,0,1,1
257,ContainedInEdge,true,2,0,1,1
258,ContainedInEdge,true,3,0,2,1
259,ContainedInEdge,true,3,0,2,1
260,ContainedInEdge,true,4,0,3,1
261,ContainedInEdge,true,2,0,1,1
262,ContainedInEdge,true,2,0,1,1
263,ContainedInEdge,true,3,0,2,1
264,ContainedInEdge,true,3,0,2,1
265,ContainedInEdge,true,2,0,1,1
266,ContainedInEdge,true,2,0,1,1
267,ContainedInEdge,true,3,0,2,1
268,ContainedInEdge,true,2,0,1,1
269,ContainedInEdge,true,3,0,2,1
270,ContainedInEdge,true,2,0,1,1
271,ContainedInEdge,true,3,0,2,1
272,ContainedInEdge,true,2,0,1,1
273,ContainedInEdge,true,2,0,1,1
274,ContainedInEdge,true,2,0,1,1
275,ContainedInEdge,true,2,0,1,1
276,ContainedInEdge,true,2,0,1,1
277,ContainedInEdge,true,2,0,1,1
278,ContainedInEdge,true,2,0,1,1
279,ContainedInEdge,true,2,0,1,1
280,ContainedInEdge,true,2,0,1,1
281,ContainedInEdge,true,2,0,1,1
282,ContainedInEdge,true,2,0,1,1
283,ContainedInEdge,true,2,0,1,1
284,ContainedInEdge,true,2,0,1,1
285,ContainedInEdge,true,2,0,1,1
286,ContainedInEdge,true,2,0,1,1
287,ContainedInEdge,true,2,0,1,1
288,ContainedInEdge,true,2,0,1,1
289,ContainedInEdge,true,2,0,1,1
290,ContainedInEdge,true,2,0,1,1
291,ContainedInEdge,true,2,0,1,1
292,ContainedInEdge,true,2,0,1,1
293,ContainedInEdge,true,2,0,1,1
294,ContainedInEdge,true,2,0,1,1
295,ContainedInEdge,true,2,0,1,1
296,ContainedInEdge,true,2,0,1,1
297,ContainedInEdge,true,2,0,1,1
298,ContainedInEdge,true,2,0,1,1
299,ContainedInEdge,true,2,0,1,1
300,ContainedInEdge,true,3,0,2,1
301,ContainedInEdge,true,2,0,1,1
302,ContainedInEdge,true,2,0,1,1
303,ContainedInEdge,true,2,0,1,1
304,ContainedInEdge,true,2,0,1,1
305,ContainedInEdge,true,2,0,1,1
306,ContainedInEdge,true,2,0,1,1
307,ContainedInEdge,true,2,0,1,1
308,ContainedInEdge,true,2,0,1,1
309,ContainedInEdge,true,2,0,1,1
310,ContainedInEdge,true,2,0,1,1
311,ContainedInEdge,true,2,0,1,1
312,ContainedInEdge,true,2,0,1,1
313,ContainedInEdge,true,2,0,1,1
314,ContainedInEdge,true,2,0,1,1
315,ContainedInEdge,true,2,0,1,1
316,ContainedInEdge,true,2,0,1,1
