NodeID,Type,Name,VertexDegree,EdgeDegree,InVertexDegree,OutVertexDegree,InEdgeDegree,OutEdgeDegree,DirectedInVertexDegree,DirectedOutVertexDegree,DirectedInEdgeDegree,DirectedOutEdgeDegree
78,EntityNode,States' Rights Democratic,1123,2,1123,1123,2,2,0,0,0,0
79,EntityNode,Gerald Ford,1123,3,1123,1123,3,2,2,0,1,0
80,EntityNode,William Henry Harrison,1123,3,1123,1123,3,2,2,0,1,0
81,EntityNode,Henry A. Wallace,1123,2,1123,1123,2,2,0,0,0,0
82,EntityNode,"United States presidential election, 1820",1123,3,1123,1123,3,2,1,0,1,0
83,EntityNode,Whig Party (United States),1123,3,1123,1123,3,2,1,0,1,0
84,EntityNode,John W. Davis,1123,3,1123,1123,3,2,1,0,1,0
85,EntityNode,Labor,1123,3,1123,1123,3,2,1,0,1,0
86,EntityNode,Ronald Reagan,1123,3,1123,1123,3,2,2,0,1,0
87,EntityNode,Progressive,1123,2,1123,1123,2,2,0,0,0,0
88,EntityNode,"United States presidential election, 1980",1123,3,1123,1123,3,2,1,0,1,0
89,EntityNode,Hugh Lawson White,1123,3,1123,1123,3,2,3,0,1,0
90,EntityNode,"Robert M. La Follette, Sr.",1123,3,1123,1123,3,2,1,0,1,0
91,EntityNode,"United States presidential election, 1952",1123,3,1123,1123,3,2,1,0,1,0
92,EntityNode,Dwight D. Eisenhower,1123,3,1123,1123,3,2,1,0,1,0
93,EntityNode,Daniel Webster,1123,3,1123,1123,3,2,2,0,1,0
94,EntityNode,"United States presidential election, 1928",1123,3,1123,1123,3,2,1,0,1,0
95,EntityNode,Willie Person Mangum,1123,3,1123,1123,3,2,2,0,1,0
96,EntityNode,John B. Anderson,1123,3,1123,1123,3,2,2,0,1,0
97,EntityNode,Herbert Hoover,1123,3,1123,1123,3,2,2,0,1,0
98,EntityNode,Adlai Stevenson,1123,3,1123,1123,3,2,2,0,1,0
99,EntityNode,Edward Clark,1123,3,1123,1123,3,2,2,0,1,0
100,EntityNode,1984,1123,3,1123,1123,3,2,1,0,1,0
101,EntityNode,"United States presidential election, 1840",1123,3,1123,1123,3,2,1,0,1,0
102,EntityNode,Macroplata,365,3,365,365,3,2,1,0,1,0
103,EntityNode,Spinoaequalis,365,2,365,365,2,2,0,0,0,0
104,EntityNode,Nothosaurus,365,2,365,365,2,2,0,0,0,0
105,EntityNode,Al Smith,1123,3,1123,1123,3,2,1,0,1,0
106,EntityNode,TiO2,234,3,234,234,3,2,1,0,1,0
107,EntityNode,Libertarian,1123,3,1123,1123,3,2,1,0,1,0
108,EntityNode,Muraenosaurus,365,2,365,365,2,2,0,0,0,0
109,EntityNode,Araeoscelis,365,2,365,365,2,2,0,0,0,0
110,EntityNode,Avicephala,365,2,365,365,2,2,0,0,0,0
111,EntityNode,Peloneustes,365,2,365,365,2,2,0,0,0,0
112,EntityNode,"United States presidential election, 1956",1123,3,1123,1123,3,2,1,0,1,0
113,EntityNode,"United States presidential election, 1844",1123,3,1123,1123,3,2,1,0,1,0
114,EntityNode,Walter Mondale,1123,3,1123,1123,3,2,1,0,1,0
115,EntityNode,"United States presidential election, 1932",1123,3,1123,1123,3,2,1,0,1,0
116,EntityNode,Franklin D. Roosevelt,1123,3,1123,1123,3,2,2,0,1,0
117,EntityNode,faithless elector,1123,3,1123,1123,3,2,2,0,1,0
118,EntityNode,Constitution,1952,5,1952,1952,5,4,1,0,1,0
119,EntityNode,United States Congress,1952,5,1952,1952,5,4,1,0,1,0
120,EntityNode,Millard Fillmore,1123,3,1123,1123,3,2,1,0,1,0
121,EntityNode,Cynthia McKinney,1123,3,1123,1123,3,2,1,0,1,0
122,EntityNode,caucus,1123,3,1123,1123,3,2,1,0,1,0
123,EntityNode,James Buchanan,1123,3,1123,1123,3,2,1,0,1,0
124,EntityNode,Green,1123,3,1123,1123,3,2,1,0,1,0
125,EntityNode,George H. W. Bush,1123,3,1123,1123,3,2,1,0,1,0
126,EntityNode,Iowa,1123,3,1123,1123,3,2,1,0,1,0
127,EntityNode,"United States presidential election, 1988",1123,3,1123,1123,3,2,1,0,1,0
128,EntityNode,Norman Thomas,1123,3,1123,1123,3,2,1,0,1,0
129,EntityNode,"United States presidential election, 2000",1123,3,1123,1123,3,2,1,0,1,0
130,EntityNode,U.S. territories,1123,2,1123,1123,2,2,0,0,0,0
131,EntityNode,American Party,1123,3,1123,1123,3,2,1,0,1,0
132,EntityNode,New Hampshire,1123,3,1123,1123,3,2,1,0,1,0
133,EntityNode,absolute majority,1123,2,1123,1123,2,2,0,0,0,0
134,EntityNode,primary elections,1123,2,1123,1123,2,2,0,0,0,0
135,EntityNode,"United States presidential election, 1936",1123,3,1123,1123,3,2,1,0,1,0
136,EntityNode,"United States presidential election, 1860",1123,3,1123,1123,3,2,1,0,1,0
137,EntityNode,Michael Dukakis,1123,3,1123,1123,3,2,1,0,1,0
138,EntityNode,nominating conventions,1123,2,1123,1123,2,2,0,0,0,0
139,EntityNode,Democratic,1952,4,1952,1952,4,4,0,0,0,0
140,EntityNode,political parties,1123,2,1123,1123,2,2,0,0,0,0
141,EntityNode,Bill Clinton,1123,3,1123,1123,3,2,2,0,1,0
142,EntityNode,ticket,1123,3,1123,1123,3,2,1,0,1,0
143,EntityNode,Abraham Lincoln,1123,3,1123,1123,3,2,2,0,1,0
144,EntityNode,"United States presidential election, 1992",1123,3,1123,1123,3,2,1,0,1,0
145,EntityNode,United States Constitution,1952,5,1952,1952,5,4,1,0,1,0
146,EntityNode,Alf Landon,1123,3,1123,1123,3,2,2,0,1,0
147,EntityNode,Article Two of the United States Constitution,1123,3,1123,1123,3,2,2,0,1,0
148,EntityNode,superdelegate,1123,2,1123,1123,2,2,0,0,0,0
149,EntityNode,Electoral College (United States),1952,4,1952,1952,4,4,0,0,0,0
150,EntityNode,"United States presidential election, 1996",1123,3,1123,1123,3,2,1,0,1,0
151,EntityNode,U.S. state,1952,5,1952,1952,5,4,1,0,1,0
152,EntityNode,Southern Democrat,1123,3,1123,1123,3,2,2,0,1,0
153,EntityNode,Union,1123,3,1123,1123,3,2,1,0,1,0
154,EntityNode,District of Columbia,1952,5,1952,1952,5,4,2,0,1,0
155,EntityNode,John C. Breckinridge,1123,3,1123,1123,3,2,1,0,1,0
156,EntityNode,William Lemke,1123,3,1123,1123,3,2,1,0,1,0
157,EntityNode,Election Day,1123,2,1123,1123,2,2,0,0,0,0
158,EntityNode,Stephen A. Douglas,1123,3,1123,1123,3,2,1,0,1,0
159,EntityNode,John Bell,1123,3,1123,1123,3,2,2,0,1,0
160,EntityNode,sex,1123,3,1123,1123,3,2,1,0,1,0
161,EntityNode,Ross Perot,1123,3,1123,1123,3,2,2,0,1,0
162,EntityNode,race or color,1123,3,1123,1123,3,2,2,0,1,0
163,EntityNode,"United States presidential election, 1940",1123,3,1123,1123,3,2,1,0,1,0
164,EntityNode,23rd Amendment,1123,3,1123,1123,3,2,1,0,1,0
165,EntityNode,Constitutional Union,1123,3,1123,1123,3,2,1,0,1,0
166,EntityNode,"United States presidential election, 1972",1123,3,1123,1123,3,2,1,0,1,0
167,EntityNode,Northern Democrat,1123,3,1123,1123,3,2,2,0,1,0
168,EntityNode,age for citizens eighteen years or older,1123,3,1123,1123,3,2,2,0,1,0
169,EntityNode,Wendell Willkie,1123,2,1123,1123,2,2,0,0,0,0
170,EntityNode,"United States presidential election, 1800",1123,3,1123,1123,3,2,1,0,1,0
171,EntityNode,"United States presidential election, 1864",1123,3,1123,1123,3,2,1,0,1,0
172,EntityNode,Bob Dole,1123,3,1123,1123,3,2,2,0,1,0
173,EntityNode,"United States presidential election, 1964",1123,3,1123,1123,3,2,1,0,1,0
174,EntityNode,political party,1123,2,1123,1123,2,2,0,0,0,0
175,EntityNode,Aaron Burr,1123,3,1123,1123,3,2,2,0,1,0
176,EntityNode,"United States presidential election, 1960",1123,3,1123,1123,3,2,1,0,1,0
177,EntityNode,Reform,1123,3,1123,1123,3,2,1,0,1,0
178,EntityNode,ballot access,1123,3,1123,1123,3,2,2,0,1,0
179,EntityNode,"United States presidential election, 1944",1123,3,1123,1123,3,2,1,0,1,0
180,EntityNode,PollyVote,1123,2,1123,1123,2,2,0,0,0,0
181,EntityNode,National Union Party (United States),1123,3,1123,1123,3,2,1,0,1,0
182,EntityNode,Thomas Jefferson,1123,3,1123,1123,3,2,1,0,1,0
183,EntityNode,write-in candidate,1123,3,1123,1123,3,2,1,0,1,0
184,EntityNode,George B. McClellan,1123,3,1123,1123,3,2,1,0,1,0
185,EntityNode,Alexander Hamilton,1123,3,1123,1123,3,2,1,0,1,0
186,EntityNode,Stephen Colbert,1123,3,1123,1123,3,2,2,0,1,0
187,EntityNode,"United States presidential election, 1868",1123,3,1123,1123,3,2,1,0,1,0
188,EntityNode,George W. Bush,1123,3,1123,1123,3,2,1,0,1,0
189,EntityNode,U.S. Census Bureau,1123,3,1123,1123,3,2,1,0,1,0
190,EntityNode,Mickey Mouse,1123,2,1123,1123,2,2,0,0,0,0
191,EntityNode,famous 1804 duel,1123,3,1123,1123,3,2,2,0,1,0
192,EntityNode,United States presidential primary,1123,2,1123,1123,2,2,0,0,0,0
193,EntityNode,James Monroe,1123,2,1123,1123,2,2,0,0,0,0
194,EntityNode,Winfield Scott Hancock,1123,3,1123,1123,3,2,3,0,1,0
195,EntityNode,Democratic-Republican,1123,3,1123,1123,3,2,1,0,1,0
196,EntityNode,"United States presidential election, 1824",1123,3,1123,1123,3,2,1,0,1,0
197,EntityNode,John Quincy Adams,1123,3,1123,1123,3,2,1,0,1,0
198,EntityNode,"United States presidential election, 2004",1123,3,1123,1123,3,2,1,0,1,0
199,EntityNode,James Weaver,1123,3,1123,1123,3,2,1,0,1,0
200,EntityNode,John Kerry,1123,3,1123,1123,3,2,1,0,1,0
201,EntityNode,Andrew Jackson,1123,3,1123,1123,3,2,2,0,1,0
202,EntityNode,Greenback,1123,3,1123,1123,3,2,1,0,1,0
203,EntityNode,John Adams,1123,3,1123,1123,3,2,1,0,1,0
204,EntityNode,"United States presidential election, 1789",1123,3,1123,1123,3,2,1,0,1,0
205,EntityNode,"United States presidential election, 1884",1123,3,1123,1123,3,2,1,0,1,0
206,EntityNode,George Washington,1123,3,1123,1123,3,2,1,0,1,0
207,EntityNode,Grover Cleveland,1123,3,1123,1123,3,2,2,0,1,0
208,EntityNode,William H. Crawford,1123,3,1123,1123,3,2,2,0,1,0
209,EntityNode,Henry Clay,1123,2,1123,1123,2,2,0,0,0,0
210,EntityNode,John Jay,1123,3,1123,1123,3,2,1,0,1,0
211,EntityNode,James G. Blaine,1123,2,1123,1123,2,2,0,0,0,0
212,EntityNode,John Rutledge,1123,3,1123,1123,3,2,1,0,1,0
213,EntityNode,Robert H. Harrison,1123,3,1123,1123,3,2,2,0,1,0
214,EntityNode,John St. John,1123,3,1123,1123,3,2,1,0,1,0
215,EntityNode,"United States presidential election, 1828",1123,3,1123,1123,3,2,1,0,1,0
216,EntityNode,Prohibition,1952,4,1952,1952,4,4,0,0,0,0
217,EntityNode,"United States presidential election, 1792",1123,3,1123,1123,3,2,1,0,1,0
218,EntityNode,Benjamin Butler,1123,3,1123,1123,3,2,2,0,1,0
219,EntityNode,"United States presidential election, 1888",1123,3,1123,1123,3,2,1,0,1,0
220,EntityNode,National Republican,1123,3,1123,1123,3,2,1,0,1,0
221,EntityNode,Federalist Party (United States),1123,3,1123,1123,3,2,1,0,1,0
222,EntityNode,"United States presidential election, 1832",1123,3,1123,1123,3,2,1,0,1,0
223,EntityNode,Benjamin Harrison,1123,3,1123,1123,3,2,2,0,1,0
224,EntityNode,George Clinton (vice president),1123,3,1123,1123,3,2,2,0,1,0
225,EntityNode,John Floyd,1123,3,1123,1123,3,2,2,0,1,0
226,EntityNode,"United States presidential election, 1796",1123,3,1123,1123,3,2,1,0,1,0
227,EntityNode,Clinton B. Fisk,1123,3,1123,1123,3,2,2,0,1,0
228,EntityNode,Union Labor,1123,3,1123,1123,3,2,2,0,1,0
229,EntityNode,Alson Streeter,1123,3,1123,1123,3,2,2,0,1,0
230,EntityNode,Texas,1123,2,1123,1123,2,2,0,0,0,0
231,EntityNode,California,1123,3,1123,1123,3,2,1,0,1,0
232,EntityNode,"United States presidential election, 1892",1123,3,1123,1123,3,2,1,0,1,0
233,EntityNode,"United States presidential election, 1848",1123,3,1123,1123,3,2,1,0,1,0
234,EntityNode,Georgia,1123,3,1123,1123,3,2,1,0,1,0
235,EntityNode,"United States presidential election, 1852",1123,3,1123,1123,3,2,1,0,1,0
236,EntityNode,Mason-Dixon Line,1123,3,1123,1123,3,2,3,0,1,0
237,EntityNode,"United States presidential election, 1856",1123,3,1123,1123,3,2,1,0,1,0
238,EntityNode,Arkansas,1123,2,1123,1123,2,2,0,0,0,0
239,EntityNode,Populist,1123,3,1123,1123,3,2,1,0,1,0
240,EntityNode,Warren G. Harding,1124,3,1124,1123,3,2,2,0,1,0
241,EntityNode,"United States presidential election, 1872",1123,3,1123,1123,3,2,1,0,1,0
242,EntityNode,John Bidwell,1123,3,1123,1123,3,2,1,0,1,0
243,EntityNode,"United States presidential election, 1876",1123,3,1123,1123,3,2,1,0,1,0
244,EntityNode,"United States presidential election, 1920",1123,3,1123,1123,3,2,1,0,1,0
245,EntityNode,"United States presidential election, 1880",1123,3,1123,1123,3,2,1,0,1,0
246,EntityNode,John F. Kennedy,1123,3,1123,1123,3,2,1,0,1,0
247,EntityNode,"United States presidential election, 1896",1123,3,1123,1123,3,2,1,0,1,0
248,EntityNode,William McKinley,1123,3,1123,1123,3,2,1,0,1,0
249,EntityNode,Stephen Douglas,1123,3,1123,1123,3,2,1,0,1,0
250,EntityNode,Lewis Cass,1123,3,1123,1123,3,2,1,0,1,0
251,EntityNode,William Jennings Bryan,1123,3,1123,1123,3,2,2,0,1,0
252,EntityNode,"United States presidential election, 1900",1123,3,1123,1123,3,2,1,0,1,0
253,EntityNode,"United States presidential election, 1904",1123,3,1123,1123,3,2,1,0,1,0
254,EntityNode,"United States presidential election, 1908",1123,3,1123,1123,3,2,1,0,1,0
255,EntityNode,"United States presidential election, 1912",1123,3,1123,1123,3,2,1,0,1,0
256,EntityNode,"United States presidential election, 1916",1123,3,1123,1123,3,2,1,0,1,0
257,EntityNode,Barry Goldwater,1123,2,1123,1123,2,2,0,0,0,0
258,EntityNode,Twelfth Amendment to the United States Constitution,1123,3,1123,1123,3,2,1,0,1,0
259,EntityNode,James K. Polk,1123,3,1123,1123,3,2,1,0,1,0
260,EntityNode,Thomas Pinckney,1123,2,1123,1123,2,2,0,0,0,0
261,EntityNode,United States presidential nominating convention,1123,2,1123,1123,2,2,0,0,0,0
262,EntityNode,Charles Cotesworth Pinckney,1123,3,1123,1123,3,2,1,0,1,0
263,EntityNode,United States presidential election debates,1123,2,1123,1123,2,2,0,0,0,0
264,EntityNode,United States Senate,1952,4,1952,1952,4,4,0,0,0,0
265,EntityNode,House of Representatives,1952,4,1952,1952,4,4,0,0,0,0
266,EntityNode,Samuel Adams,1123,3,1123,1123,3,2,1,0,1,0
267,EntityNode,"United States presidential election, 1808",1123,3,1123,1123,3,2,1,0,1,0
268,EntityNode,Twentieth Amendment to the United States Constitution,1123,3,1123,1123,3,2,1,0,1,0
269,EntityNode,List of United States presidential elections by Electoral College margin,1123,3,1123,1123,3,2,2,0,1,0
270,EntityNode,plurality,1123,2,1123,1123,2,2,0,0,0,0
271,EntityNode,James Madison,1123,3,1123,1123,3,2,1,0,1,0
272,EntityNode,American election campaigns in the 19th century,1123,3,1123,1123,3,2,2,0,1,0
273,EntityNode,Liberty,1123,2,1123,1123,2,2,0,0,0,0
274,EntityNode,Elections in the United States,1123,2,1123,1123,2,2,0,0,0,0
275,EntityNode,James G. Birney,1123,2,1123,1123,2,2,0,0,0,0
276,EntityNode,Zachary Taylor,1123,3,1123,1123,3,2,1,0,1,0
277,EntityNode,Oliver Ellsworth,1123,3,1123,1123,3,2,1,0,1,0
278,EntityNode,Federal Election Commission,1123,2,1123,1123,2,2,0,0,0,0
279,EntityNode,Office of the Clerk,1123,3,1123,1123,3,2,1,0,1,0
280,EntityNode,"United States presidential election, 1812",1123,3,1123,1123,3,2,1,0,1,0
281,EntityNode,Franklin Pierce,1123,3,1123,1123,3,2,1,0,1,0
282,EntityNode,Free Soil,1123,3,1123,1123,3,2,2,0,1,0
283,EntityNode,constitutional amendments,1123,2,1123,1123,2,2,0,0,0,0
284,EntityNode,DeWitt Clinton,1123,3,1123,1123,3,2,2,0,1,0
285,EntityNode,presidential nominating conventions,1123,2,1123,1123,2,2,0,0,0,0
286,EntityNode,presidential primary elections and caucuses,1123,2,1123,1123,2,2,0,0,0,0
287,EntityNode,"United States presidential election, 1804",1123,3,1123,1123,3,2,1,0,1,0
288,EntityNode,"United States presidential election, 1816",1123,3,1123,1123,3,2,1,0,1,0
289,EntityNode,Winfield Scott,1123,3,1123,1123,3,2,2,0,1,0
290,EntityNode,John P. Hale,1123,3,1123,1123,3,2,2,0,1,0
291,EntityNode,Rufus King,1123,3,1123,1123,3,2,1,0,1,0
292,EntityNode,primary election,1123,2,1123,1123,2,2,0,0,0,0
293,EntityNode,Al Gore,1123,3,1123,1123,3,2,1,0,1,0
294,EntityNode,Richard Nixon,1123,3,1123,1123,3,2,2,0,1,0
295,EntityNode,Ralph Nader,1123,3,1123,1123,3,2,2,0,1,0
296,EntityNode,Harry F. Byrd,1123,3,1123,1123,3,2,1,0,1,0
297,EntityNode,Lyndon B. Johnson,1123,3,1123,1123,3,2,2,0,1,0
298,EntityNode,"United States presidential election, 2008",1123,3,1123,1123,3,2,1,0,1,0
299,EntityNode,"United States presidential election, 1968",1123,3,1123,1123,3,2,1,0,1,0
300,EntityNode,John McCain,1123,3,1123,1123,3,2,2,0,1,0
301,EntityNode,Voter turnout,1123,3,1123,1123,3,2,2,0,1,0
302,EntityNode,Barack Obama,1123,3,1123,1123,3,2,2,0,1,0
303,EntityNode,Protoavis,365,2,365,365,2,2,0,0,0,0
304,EntityNode,Pistosaurus,365,2,365,365,2,2,0,0,0,0
305,EntityNode,Hubert Humphrey,1123,3,1123,1123,3,2,1,0,1,0
306,EntityNode,Longisquama,365,3,365,365,3,2,1,0,1,0
307,EntityNode,Plesiosaurus,365,2,365,365,2,2,0,0,0,0
308,EntityNode,Snake,365,3,365,365,3,2,1,0,1,0
309,EntityNode,Coelurosauravus,365,2,365,365,2,2,0,0,0,0
310,EntityNode,Bob Barr,1123,3,1123,1123,3,2,2,0,1,0
311,EntityNode,Umoonasaurus,365,2,365,365,2,2,0,0,0,0
312,EntityNode,Thalattosauria,365,2,365,365,2,2,0,0,0,0
313,EntityNode,lizard,365,3,365,365,3,2,1,0,1,0
314,EntityNode,George Wallace,1123,2,1123,1123,2,2,0,0,0,0
315,EntityNode,Champsosaurus,365,2,365,365,2,2,0,0,0,0
316,EntityNode,Youngina,365,3,365,365,3,2,1,0,1,0
317,EntityNode,American Independent,1123,3,1123,1123,3,2,1,0,1,0
318,EntityNode,Lizard,365,3,365,365,3,2,1,0,1,0
319,EntityNode,Askeptosaurus,365,2,365,365,2,2,0,0,0,0
320,EntityNode,Kuehneosaurus,365,2,365,365,2,2,0,0,0,0
321,EntityNode,Eosuchia,365,3,365,365,3,2,1,0,1,0
322,EntityNode,Californosaurus,365,2,365,365,2,2,0,0,0,0
323,EntityNode,Independent,1123,2,1123,1123,2,2,0,0,0,0
324,EntityNode,Chuck Baldwin,1123,3,1123,1123,3,2,2,0,1,0
325,EntityNode,John Woolley,1123,3,1123,1123,3,2,1,0,1,0
326,EntityNode,Maine,1123,2,1123,1123,2,2,0,0,0,0
327,EntityNode,plurality voting system,1123,3,1123,1123,3,2,1,0,1,0
328,EntityNode,Theodore Roosevelt,1123,3,1123,1123,3,2,1,0,1,0
329,EntityNode,Nebraska,1123,3,1123,1123,3,2,1,0,1,0
330,EntityNode,President of the Senate,1123,2,1123,1123,2,2,0,0,0,0
331,EntityNode,Alton B. Parker,1123,3,1123,1123,3,2,2,0,1,0
332,EntityNode,joint session,1123,3,1123,1123,3,2,2,0,1,0
333,EntityNode,Silas Swallow,1123,3,1123,1123,3,2,1,0,1,0
334,EntityNode,Governor,1123,3,1123,1123,3,2,1,0,1,0
335,EntityNode,William Howard Taft,1123,3,1123,1123,3,2,3,0,1,0
336,EntityNode,Secretary of State,1123,3,1123,1123,3,2,1,0,1,0
337,EntityNode,List by state,1123,3,1123,1123,3,2,2,0,1,0
338,EntityNode,Eugene Chafin,1123,3,1123,1123,3,2,1,0,1,0
339,EntityNode,Ulysses S. Grant,1123,3,1123,1123,3,2,1,0,1,0
340,EntityNode,President of the United States,1952,4,1952,1952,4,4,0,0,0,0
341,EntityNode,Woodrow Wilson,1123,3,1123,1123,3,2,2,0,1,0
342,EntityNode,Vice President of the United States,1123,3,1123,1123,3,2,1,0,1,0
343,EntityNode,Horatio Seymour,1123,3,1123,1123,3,2,2,0,1,0
344,EntityNode,United States,3360,6,3360,3360,6,6,0,0,0,0
345,EntityNode,indirect election,1123,3,1123,1123,3,2,1,0,1,0
346,EntityNode,Bull-Moose,1123,3,1123,1123,3,2,1,0,1,0
347,EntityNode,Horace Greeley,1123,2,1123,1123,2,2,0,0,0,0
348,EntityNode,Liberal Republican,1123,3,1123,1123,3,2,1,0,1,0
349,EntityNode,Representatives,1123,2,1123,1123,2,2,0,0,0,0
350,EntityNode,Federal government of the United States,1952,5,1952,1952,5,4,1,0,1,0
351,EntityNode,Thomas A. Hendricks,1123,2,1123,1123,2,2,0,0,0,0
352,EntityNode,B. Gratz Brown,1123,3,1123,1123,3,2,2,0,1,0
353,EntityNode,Rutherford B. Hayes,1123,3,1123,1123,3,2,1,0,1,0
354,EntityNode,Charles J. Jenkins,1123,2,1123,1123,2,2,0,0,0,0
355,EntityNode,Charles Evans Hughes,1123,2,1123,1123,2,2,0,0,0,0
