NodeID,Type,Name,VertexDegree,EdgeDegree,InVertexDegree,OutVertexDegree,InEdgeDegree,OutEdgeDegree,DirectedInVertexDegree,DirectedOutVertexDegree,DirectedInEdgeDegree,DirectedOutEdgeDegree
32,EntityNode,Kuala Lumpur,123,3,123,123,3,2,2,0,1,0
33,EntityNode,Cochrane Collaboration,123,2,123,123,2,2,0,0,0,0
34,EntityNode,Al Gore,1123,3,1123,1123,3,2,1,0,1,0
35,EntityNode,Star Trek,123,3,123,123,3,2,2,0,1,0
36,EntityNode,Cochrane Lake,123,3,123,123,3,2,1,0,1,0
37,EntityNode,Iowa,1123,3,1123,1123,3,2,1,0,1,0
38,EntityNode,Cochrane Defense,123,2,123,123,2,2,0,0,0,0
39,EntityNode,Maine,1123,2,1123,1123,2,2,0,0,0,0
40,EntityNode,OJ Simpson,123,3,123,123,3,2,1,0,1,0
41,EntityNode,Democrat,1123,3,1123,1123,3,2,1,0,1,0
42,EntityNode,"United States presidential election, 1920",1123,3,1123,1123,3,2,1,0,1,0
43,EntityNode,U.S. territories,1123,2,1123,1123,2,2,0,0,0,0
44,EntityNode,New Hampshire,1123,3,1123,1123,3,2,1,0,1,0
45,EntityNode,Green,1123,3,1123,1123,3,2,1,0,1,0
46,EntityNode,United States,1123,2,1123,1123,2,2,0,0,0,0
47,EntityNode,Ralph Nader,1123,3,1123,1123,3,2,2,0,1,0
48,EntityNode,Cochrane Street,123,3,123,123,3,2,1,0,1,0
49,EntityNode,"Cochrane, Alberta",123,3,123,123,3,2,1,0,1,0
50,EntityNode,optics,173,2,173,173,2,2,0,0,0,0
51,EntityNode,John Cochrane,123,3,123,123,3,2,1,0,1,0
52,EntityNode,Zefram Cochrane,123,3,123,123,3,2,1,0,1,0
53,EntityNode,Physics,173,2,173,173,2,2,0,0,0,0
54,EntityNode,Cochrane,123,2,123,123,2,2,0,0,0,0
55,EntityNode,Statistical mechanics,173,2,173,173,2,2,0,0,0,0
56,EntityNode,spectroscopy,173,2,173,173,2,2,0,0,0,0
57,EntityNode,quantum optics,173,3,173,173,3,2,1,0,1,0
58,EntityNode,molecular physics,173,3,173,173,3,2,1,0,1,0
59,EntityNode,electron,173,3,173,173,3,2,1,0,1,0
60,EntityNode,atomic physics,173,2,173,173,2,2,0,0,0,0
61,EntityNode,classical optics,173,2,173,173,2,2,0,0,0,0
62,EntityNode,quantum chemistry,173,3,173,173,3,2,1,0,1,0
63,EntityNode,nano sciences,173,3,173,173,3,2,1,0,1,0
64,EntityNode,Battle of New Orleans,123,3,123,123,3,2,1,0,1,0
65,EntityNode,reptile,365,2,365,365,2,2,0,0,0,0
66,EntityNode,Ralph Cochrane,123,3,123,123,3,2,1,0,1,0
67,EntityNode,"Cochrane District, Ontario",123,3,123,123,3,2,2,0,1,0
68,EntityNode,Dinosaur,365,3,365,365,3,2,1,0,1,0
69,EntityNode,"important publications in atomic, molecular, and optical physics",173,3,173,173,3,2,1,0,1,0
70,EntityNode,biophysics,173,2,173,173,2,2,0,0,0,0
71,EntityNode,Astrophysics,173,2,173,173,2,2,0,0,0,0
72,EntityNode,Atom,173,3,173,173,3,2,1,0,1,0
73,EntityNode,Condensed matter physics,173,3,173,173,3,2,1,0,1,0
74,EntityNode,optical,173,2,173,173,2,2,0,0,0,0
75,EntityNode,Dynamics,173,2,173,173,2,2,0,0,0,0
76,EntityNode,molecular,173,3,173,173,3,2,1,0,1,0
77,EntityNode,Fluid dynamics,173,3,173,173,3,2,1,0,1,0
78,EntityNode,Thermodynamics,173,2,173,173,2,2,0,0,0,0
79,EntityNode,matter,173,3,173,173,3,2,1,0,1,0
80,EntityNode,Optics,173,2,173,173,2,2,0,0,0,0
81,EntityNode,Electromagnetism,173,2,173,173,2,2,0,0,0,0
82,EntityNode,atom,173,3,173,173,3,2,1,0,1,0
83,EntityNode,Light,173,3,173,173,3,2,1,0,1,0
84,EntityNode,Classical mechanics,173,2,173,173,2,2,0,0,0,0
85,EntityNode,High energy physics,173,3,173,173,3,2,1,0,1,0
86,EntityNode,energy,173,2,173,173,2,2,0,0,0,0
87,EntityNode,Mechanics,173,2,173,173,2,2,0,0,0,0
88,EntityNode,Physicist,173,3,173,173,3,2,1,0,1,0
89,EntityNode,indirect election,1123,3,1123,1123,3,2,1,0,1,0
90,EntityNode,faithless elector,1123,3,1123,1123,3,2,2,0,1,0
91,EntityNode,Nebraska,1123,3,1123,1123,3,2,1,0,1,0
92,EntityNode,Democratic,1123,2,1123,1123,2,2,0,0,0,0
93,EntityNode,Twelfth Amendment to the United States Constitution,1123,3,1123,1123,3,2,1,0,1,0
94,EntityNode,President of the Senate,1123,2,1123,1123,2,2,0,0,0,0
95,EntityNode,"United States presidential election, 2004",1123,3,1123,1123,3,2,1,0,1,0
96,EntityNode,Election Day,1123,2,1123,1123,2,2,0,0,0,0
97,EntityNode,George W. Bush,1123,3,1123,1123,3,2,1,0,1,0
98,EntityNode,Republican,1123,3,1123,1123,3,2,1,0,1,0
99,EntityNode,ticket,1123,3,1123,1123,3,2,1,0,1,0
100,EntityNode,superdelegate,1123,2,1123,1123,2,2,0,0,0,0
101,EntityNode,"United States presidential election, 2008",1123,3,1123,1123,3,2,1,0,1,0
102,EntityNode,John Kerry,1123,3,1123,1123,3,2,1,0,1,0
103,EntityNode,joint session,1123,3,1123,1123,3,2,2,0,1,0
104,EntityNode,U.S. state,1123,3,1123,1123,3,2,1,0,1,0
105,EntityNode,District of Columbia,1123,3,1123,1123,3,2,2,0,1,0
106,EntityNode,Representatives,1123,2,1123,1123,2,2,0,0,0,0
107,EntityNode,Federal government of the United States,1123,2,1123,1123,2,2,0,0,0,0
108,EntityNode,United States Senate,1123,2,1123,1123,2,2,0,0,0,0
109,EntityNode,sex,1123,3,1123,1123,3,2,1,0,1,0
110,EntityNode,John McCain,1123,3,1123,1123,3,2,2,0,1,0
111,EntityNode,race or color,1123,3,1123,1123,3,2,2,0,1,0
112,EntityNode,Governor,1123,3,1123,1123,3,2,1,0,1,0
113,EntityNode,Dwight D. Eisenhower,1123,3,1123,1123,3,2,1,0,1,0
114,EntityNode,James Buchanan,1123,3,1123,1123,3,2,1,0,1,0
115,EntityNode,Barack Obama,1123,3,1123,1123,3,2,2,0,1,0
116,EntityNode,United States Congress,1123,3,1123,1123,3,2,1,0,1,0
117,EntityNode,"United States presidential election, 1952",1123,3,1123,1123,3,2,1,0,1,0
118,EntityNode,age for citizens eighteen years or older,1123,3,1123,1123,3,2,2,0,1,0
119,EntityNode,"Washington, D.C.",1123,3,1123,1123,3,2,2,0,1,0
120,EntityNode,Secretary of State,1123,3,1123,1123,3,2,1,0,1,0
121,EntityNode,Libertarian,1123,3,1123,1123,3,2,1,0,1,0
122,EntityNode,political party,1123,2,1123,1123,2,2,0,0,0,0
123,EntityNode,Bob Barr,1123,3,1123,1123,3,2,2,0,1,0
124,EntityNode,ballot access,1123,3,1123,1123,3,2,2,0,1,0
125,EntityNode,United States Constitution,1123,3,1123,1123,3,2,1,0,1,0
126,EntityNode,Jimmy Carter,1123,3,1123,1123,3,2,1,0,1,0
127,EntityNode,write-in candidate,1123,3,1123,1123,3,2,1,0,1,0
128,EntityNode,state legislature,1123,3,1123,1123,3,2,1,0,1,0
129,EntityNode,Ronald Reagan,1123,3,1123,1123,3,2,2,0,1,0
130,EntityNode,Independent,1123,2,1123,1123,2,2,0,0,0,0
131,EntityNode,Mickey Mouse,1123,2,1123,1123,2,2,0,0,0,0
132,EntityNode,unpledged elector,1123,3,1123,1123,3,2,1,0,1,0
133,EntityNode,Bill Clinton,1123,3,1123,1123,3,2,2,0,1,0
134,EntityNode,Chuck Baldwin,1123,3,1123,1123,3,2,2,0,1,0
135,EntityNode,Stephen Colbert,1123,3,1123,1123,3,2,2,0,1,0
136,EntityNode,Constitution,1123,3,1123,1123,3,2,1,0,1,0
137,EntityNode,John Woolley,1123,3,1123,1123,3,2,1,0,1,0
138,EntityNode,Prohibition,1123,2,1123,1123,2,2,0,0,0,0
139,EntityNode,Horatio Seymour,1123,3,1123,1123,3,2,2,0,1,0
140,EntityNode,"United States presidential election, 1904",1123,3,1123,1123,3,2,1,0,1,0
141,EntityNode,Ulysses S. Grant,1123,3,1123,1123,3,2,1,0,1,0
142,EntityNode,Theodore Roosevelt,1123,3,1123,1123,3,2,1,0,1,0
143,EntityNode,"United States presidential election, 1872",1123,3,1123,1123,3,2,1,0,1,0
144,EntityNode,Alton B. Parker,1123,3,1123,1123,3,2,2,0,1,0
145,EntityNode,Horace Greeley,1123,2,1123,1123,2,2,0,0,0,0
146,EntityNode,Eugene V. Debs,1123,2,1123,1123,2,2,0,0,0,0
147,EntityNode,Liberal Republican,1123,3,1123,1123,3,2,1,0,1,0
148,EntityNode,Socialist,1123,3,1123,1123,3,2,1,0,1,0
149,EntityNode,Thomas A. Hendricks,1123,2,1123,1123,2,2,0,0,0,0
150,EntityNode,Silas Swallow,1123,3,1123,1123,3,2,1,0,1,0
151,EntityNode,B. Gratz Brown,1123,3,1123,1123,3,2,2,0,1,0
152,EntityNode,Rutherford B. Hayes,1123,3,1123,1123,3,2,1,0,1,0
153,EntityNode,"United States presidential election, 1876",1123,3,1123,1123,3,2,1,0,1,0
154,EntityNode,"United States presidential election, 1908",1123,3,1123,1123,3,2,1,0,1,0
155,EntityNode,Charles J. Jenkins,1123,2,1123,1123,2,2,0,0,0,0
156,EntityNode,William Howard Taft,1123,3,1123,1123,3,2,3,0,1,0
157,EntityNode,William Jennings Bryan,1123,3,1123,1123,3,2,2,0,1,0
158,EntityNode,Samuel J. Tilden,1123,3,1123,1123,3,2,2,0,1,0
159,EntityNode,"United States presidential election, 1880",1123,3,1123,1123,3,2,1,0,1,0
160,EntityNode,"United States presidential election, 1912",1123,3,1123,1123,3,2,1,0,1,0
161,EntityNode,Eugene Chafin,1123,3,1123,1123,3,2,1,0,1,0
162,EntityNode,James A. Garfield,1123,3,1123,1123,3,2,1,0,1,0
163,EntityNode,"United States presidential election, 1836",1123,3,1123,1123,3,2,1,0,1,0
164,EntityNode,James M. Cox,1123,3,1123,1123,3,2,1,0,1,0
165,EntityNode,"United States presidential election, 1972",1123,3,1123,1123,3,2,1,0,1,0
166,EntityNode,Cynthia McKinney,1123,3,1123,1123,3,2,1,0,1,0
167,EntityNode,"United States presidential election, 1832",1123,3,1123,1123,3,2,1,0,1,0
168,EntityNode,Millard Fillmore,1123,3,1123,1123,3,2,1,0,1,0
169,EntityNode,"United States presidential election, 1840",1123,3,1123,1123,3,2,1,0,1,0
170,EntityNode,"United States presidential election, 1844",1123,3,1123,1123,3,2,1,0,1,0
171,EntityNode,"United States presidential election, 2000",1123,3,1123,1123,3,2,1,0,1,0
172,EntityNode,American Party,1123,3,1123,1123,3,2,1,0,1,0
173,EntityNode,John Adams,1123,3,1123,1123,3,2,1,0,1,0
174,EntityNode,absolute majority,1123,2,1123,1123,2,2,0,0,0,0
175,EntityNode,primary elections,1123,2,1123,1123,2,2,0,0,0,0
176,EntityNode,"United States presidential election, 1789",1123,3,1123,1123,3,2,1,0,1,0
177,EntityNode,"United States presidential election, 1852",1123,3,1123,1123,3,2,1,0,1,0
178,EntityNode,"United States presidential election, 1860",1123,3,1123,1123,3,2,1,0,1,0
179,EntityNode,plurality,1123,2,1123,1123,2,2,0,0,0,0
180,EntityNode,Whig Party (United States),1123,3,1123,1123,3,2,1,0,1,0
181,EntityNode,nominating conventions,1123,2,1123,1123,2,2,0,0,0,0
182,EntityNode,"United States presidential election, 1856",1123,3,1123,1123,3,2,1,0,1,0
183,EntityNode,George Washington,1123,3,1123,1123,3,2,1,0,1,0
184,EntityNode,"United States presidential election, 1924",1123,3,1123,1123,3,2,1,0,1,0
185,EntityNode,political parties,1123,2,1123,1123,2,2,0,0,0,0
186,EntityNode,Calvin Coolidge,1123,3,1123,1123,3,2,1,0,1,0
187,EntityNode,Voter turnout,1123,3,1123,1123,3,2,2,0,1,0
188,EntityNode,Abraham Lincoln,1123,3,1123,1123,3,2,2,0,1,0
189,EntityNode,"United States presidential election, 1864",1123,3,1123,1123,3,2,1,0,1,0
190,EntityNode,Article Two of the United States Constitution,1123,3,1123,1123,3,2,2,0,1,0
191,EntityNode,John Jay,1123,3,1123,1123,3,2,1,0,1,0
192,EntityNode,"United States presidential election, 1868",1123,3,1123,1123,3,2,1,0,1,0
193,EntityNode,Robert H. Harrison,1123,3,1123,1123,3,2,2,0,1,0
194,EntityNode,Southern Democrat,1123,3,1123,1123,3,2,2,0,1,0
195,EntityNode,John C. Breckinridge,1123,3,1123,1123,3,2,1,0,1,0
196,EntityNode,John W. Davis,1123,3,1123,1123,3,2,1,0,1,0
197,EntityNode,"United States presidential election, 1992",1123,3,1123,1123,3,2,1,0,1,0
198,EntityNode,John Rutledge,1123,3,1123,1123,3,2,1,0,1,0
199,EntityNode,"United States presidential election, 1988",1123,3,1123,1123,3,2,1,0,1,0
200,EntityNode,Stephen A. Douglas,1123,3,1123,1123,3,2,1,0,1,0
201,EntityNode,"Robert M. La Follette, Sr.",1123,3,1123,1123,3,2,1,0,1,0
202,EntityNode,1984,1123,3,1123,1123,3,2,1,0,1,0
203,EntityNode,"United States presidential election, 1792",1123,3,1123,1123,3,2,1,0,1,0
204,EntityNode,John Bell,1123,3,1123,1123,3,2,2,0,1,0
205,EntityNode,"United States presidential election, 1884",1123,3,1123,1123,3,2,1,0,1,0
206,EntityNode,Progressive,1123,2,1123,1123,2,2,0,0,0,0
207,EntityNode,23rd Amendment,1123,3,1123,1123,3,2,1,0,1,0
208,EntityNode,Constitutional Union,1123,3,1123,1123,3,2,1,0,1,0
209,EntityNode,"United States presidential election, 1980",1123,3,1123,1123,3,2,1,0,1,0
210,EntityNode,"United States presidential election, 1976",1123,3,1123,1123,3,2,1,0,1,0
211,EntityNode,"United States presidential election, 1928",1123,3,1123,1123,3,2,1,0,1,0
212,EntityNode,Federalist Party (United States),1123,3,1123,1123,3,2,1,0,1,0
213,EntityNode,Northern Democrat,1123,3,1123,1123,3,2,2,0,1,0
214,EntityNode,Herbert Hoover,1123,3,1123,1123,3,2,2,0,1,0
215,EntityNode,"United States presidential election, 1968",1123,3,1123,1123,3,2,1,0,1,0
216,EntityNode,"United States presidential election, 1900",1123,3,1123,1123,3,2,1,0,1,0
217,EntityNode,"United States presidential election, 1800",1123,3,1123,1123,3,2,1,0,1,0
218,EntityNode,George Clinton (vice president),1123,3,1123,1123,3,2,2,0,1,0
219,EntityNode,"United States presidential election, 1964",1123,3,1123,1123,3,2,1,0,1,0
220,EntityNode,Aaron Burr,1123,3,1123,1123,3,2,2,0,1,0
221,EntityNode,Democratic-Republican,1123,3,1123,1123,3,2,1,0,1,0
222,EntityNode,Al Smith,1123,3,1123,1123,3,2,1,0,1,0
223,EntityNode,"United States presidential election, 1960",1123,3,1123,1123,3,2,1,0,1,0
224,EntityNode,PollyVote,1123,2,1123,1123,2,2,0,0,0,0
225,EntityNode,National Union Party (United States),1123,3,1123,1123,3,2,1,0,1,0
226,EntityNode,Thomas Jefferson,1123,3,1123,1123,3,2,1,0,1,0
227,EntityNode,"United States presidential election, 1796",1123,3,1123,1123,3,2,1,0,1,0
228,EntityNode,George B. McClellan,1123,3,1123,1123,3,2,1,0,1,0
229,EntityNode,"United States presidential election, 1932",1123,3,1123,1123,3,2,1,0,1,0
230,EntityNode,"United States presidential election, 1916",1123,3,1123,1123,3,2,1,0,1,0
231,EntityNode,Alexander Hamilton,1123,3,1123,1123,3,2,1,0,1,0
232,EntityNode,U.S. Census Bureau,1123,3,1123,1123,3,2,1,0,1,0
233,EntityNode,Franklin D. Roosevelt,1123,3,1123,1123,3,2,2,0,1,0
234,EntityNode,famous 1804 duel,1123,3,1123,1123,3,2,2,0,1,0
235,EntityNode,House of Representatives,1123,2,1123,1123,2,2,0,0,0,0
236,EntityNode,United States presidential primary,1123,2,1123,1123,2,2,0,0,0,0
237,EntityNode,United States presidential nominating convention,1123,2,1123,1123,2,2,0,0,0,0
238,EntityNode,John F. Kennedy,1123,3,1123,1123,3,2,1,0,1,0
239,EntityNode,Thomas Pinckney,1123,2,1123,1123,2,2,0,0,0,0
240,EntityNode,James K. Polk,1123,3,1123,1123,3,2,1,0,1,0
241,EntityNode,Samuel Adams,1123,3,1123,1123,3,2,1,0,1,0
242,EntityNode,Henry Clay,1123,2,1123,1123,2,2,0,0,0,0
243,EntityNode,Richard Nixon,1123,3,1123,1123,3,2,2,0,1,0
244,EntityNode,"United States presidential election, 1848",1123,3,1123,1123,3,2,1,0,1,0
245,EntityNode,Harry F. Byrd,1123,3,1123,1123,3,2,1,0,1,0
246,EntityNode,Liberty,1123,2,1123,1123,2,2,0,0,0,0
247,EntityNode,James G. Birney,1123,2,1123,1123,2,2,0,0,0,0
248,EntityNode,Franklin Pierce,1123,3,1123,1123,3,2,1,0,1,0
249,EntityNode,Zachary Taylor,1123,3,1123,1123,3,2,1,0,1,0
250,EntityNode,Oliver Ellsworth,1123,3,1123,1123,3,2,1,0,1,0
251,EntityNode,Lewis Cass,1123,3,1123,1123,3,2,1,0,1,0
252,EntityNode,Lyndon B. Johnson,1123,3,1123,1123,3,2,2,0,1,0
253,EntityNode,Barry Goldwater,1123,2,1123,1123,2,2,0,0,0,0
254,EntityNode,Martin Van Buren,1123,3,1123,1123,3,2,3,0,1,0
255,EntityNode,Free Soil,1123,3,1123,1123,3,2,2,0,1,0
256,EntityNode,Hubert Humphrey,1123,3,1123,1123,3,2,1,0,1,0
257,EntityNode,Charles Cotesworth Pinckney,1123,3,1123,1123,3,2,1,0,1,0
258,EntityNode,George Wallace,1123,2,1123,1123,2,2,0,0,0,0
259,EntityNode,Winfield Scott,1123,3,1123,1123,3,2,2,0,1,0
260,EntityNode,American Independent,1123,3,1123,1123,3,2,1,0,1,0
261,EntityNode,"United States presidential election, 1804",1123,3,1123,1123,3,2,1,0,1,0
262,EntityNode,John P. Hale,1123,3,1123,1123,3,2,2,0,1,0
263,EntityNode,George McGovern,1123,3,1123,1123,3,2,1,0,1,0
264,EntityNode,Nullifier,1123,2,1123,1123,2,2,0,0,0,0
265,EntityNode,Grover Cleveland,1123,3,1123,1123,3,2,2,0,1,0
266,EntityNode,"United States presidential election, 1948",1123,3,1123,1123,3,2,1,0,1,0
267,EntityNode,Woodrow Wilson,1123,3,1123,1123,3,2,2,0,1,0
268,EntityNode,Norman Thomas,1123,3,1123,1123,3,2,1,0,1,0
269,EntityNode,William Wirt,1123,3,1123,1123,3,2,2,0,1,0
270,EntityNode,Harry S. Truman,1123,3,1123,1123,3,2,1,0,1,0
271,EntityNode,Union Labor,1123,3,1123,1123,3,2,2,0,1,0
272,EntityNode,"United States presidential election, 1892",1123,3,1123,1123,3,2,1,0,1,0
273,EntityNode,Thomas E. Dewey,1123,2,1123,1123,2,2,0,0,0,0
274,EntityNode,Anti-Masonic,1123,3,1123,1123,3,2,1,0,1,0
275,EntityNode,Benjamin Harrison,1123,3,1123,1123,3,2,2,0,1,0
276,EntityNode,"United States presidential election, 1936",1123,3,1123,1123,3,2,1,0,1,0
277,EntityNode,Bull-Moose,1123,3,1123,1123,3,2,1,0,1,0
278,EntityNode,James Weaver,1123,3,1123,1123,3,2,1,0,1,0
279,EntityNode,Strom Thurmond,1123,3,1123,1123,3,2,2,0,1,0
280,EntityNode,Alf Landon,1123,3,1123,1123,3,2,2,0,1,0
281,EntityNode,States' Rights Democratic,1123,2,1123,1123,2,2,0,0,0,0
282,EntityNode,William Henry Harrison,1123,3,1123,1123,3,2,2,0,1,0
283,EntityNode,Populist,1123,3,1123,1123,3,2,1,0,1,0
284,EntityNode,Henry A. Wallace,1123,2,1123,1123,2,2,0,0,0,0
285,EntityNode,Union,1123,3,1123,1123,3,2,1,0,1,0
286,EntityNode,Labor,1123,3,1123,1123,3,2,1,0,1,0
287,EntityNode,John Bidwell,1123,3,1123,1123,3,2,1,0,1,0
288,EntityNode,William Lemke,1123,3,1123,1123,3,2,1,0,1,0
289,EntityNode,Hugh Lawson White,1123,3,1123,1123,3,2,3,0,1,0
290,EntityNode,"United States presidential election, 1896",1123,3,1123,1123,3,2,1,0,1,0
291,EntityNode,Daniel Webster,1123,3,1123,1123,3,2,2,0,1,0
292,EntityNode,"United States presidential election, 1940",1123,3,1123,1123,3,2,1,0,1,0
293,EntityNode,William McKinley,1123,3,1123,1123,3,2,1,0,1,0
294,EntityNode,Willie Person Mangum,1123,3,1123,1123,3,2,2,0,1,0
295,EntityNode,Charles Evans Hughes,1123,2,1123,1123,2,2,0,0,0,0
296,EntityNode,Adlai Stevenson,1123,3,1123,1123,3,2,2,0,1,0
297,EntityNode,Wendell Willkie,1123,2,1123,1123,2,2,0,0,0,0
298,EntityNode,Allan L. Benson,1123,3,1123,1123,3,2,2,0,1,0
299,EntityNode,"United States presidential election, 1996",1123,3,1123,1123,3,2,1,0,1,0
300,EntityNode,"United States presidential election, 1956",1123,3,1123,1123,3,2,1,0,1,0
301,EntityNode,"United States presidential election, 1944",1123,3,1123,1123,3,2,1,0,1,0
302,EntityNode,James Hanly,1123,2,1123,1123,2,2,0,0,0,0
303,EntityNode,Warren G. Harding,1123,3,1123,1123,3,2,1,0,1,0
304,EntityNode,California,1123,3,1123,1123,3,2,1,0,1,0
305,EntityNode,George H. W. Bush,1123,3,1123,1123,3,2,1,0,1,0
306,EntityNode,Texas,1123,2,1123,1123,2,2,0,0,0,0
307,EntityNode,Georgia,1123,3,1123,1123,3,2,1,0,1,0
308,EntityNode,Michael Dukakis,1123,3,1123,1123,3,2,1,0,1,0
309,EntityNode,Mason-Dixon Line,1123,3,1123,1123,3,2,3,0,1,0
310,EntityNode,Arkansas,1123,2,1123,1123,2,2,0,0,0,0
311,EntityNode,Ross Perot,1123,3,1123,1123,3,2,2,0,1,0
312,EntityNode,"United States presidential election, 1824",1123,3,1123,1123,3,2,1,0,1,0
313,EntityNode,Stephen Douglas,1123,3,1123,1123,3,2,1,0,1,0
314,EntityNode,Bob Dole,1123,3,1123,1123,3,2,2,0,1,0
315,EntityNode,Reform,1123,3,1123,1123,3,2,1,0,1,0
316,EntityNode,List by state,1123,3,1123,1123,3,2,2,0,1,0
317,EntityNode,James Monroe,1123,2,1123,1123,2,2,0,0,0,0
318,EntityNode,United States presidential election debates,1123,2,1123,1123,2,2,0,0,0,0
319,EntityNode,Winfield Scott Hancock,1123,3,1123,1123,3,2,3,0,1,0
320,EntityNode,John Quincy Adams,1123,3,1123,1123,3,2,1,0,1,0
321,EntityNode,List of United States presidential elections by Electoral College margin,1123,3,1123,1123,3,2,2,0,1,0
322,EntityNode,Twentieth Amendment to the United States Constitution,1123,3,1123,1123,3,2,1,0,1,0
323,EntityNode,American election campaigns in the 19th century,1123,3,1123,1123,3,2,2,0,1,0
324,EntityNode,Andrew Jackson,1123,3,1123,1123,3,2,2,0,1,0
325,EntityNode,Elections in the United States,1123,2,1123,1123,2,2,0,0,0,0
326,EntityNode,Greenback,1123,3,1123,1123,3,2,1,0,1,0
327,EntityNode,"United States presidential election, 1820",1123,3,1123,1123,3,2,1,0,1,0
328,EntityNode,William H. Crawford,1123,3,1123,1123,3,2,2,0,1,0
329,EntityNode,James G. Blaine,1123,2,1123,1123,2,2,0,0,0,0
330,EntityNode,Federal Election Commission,1123,2,1123,1123,2,2,0,0,0,0
331,EntityNode,Office of the Clerk,1123,3,1123,1123,3,2,1,0,1,0
332,EntityNode,"United States presidential election, 1888",1123,3,1123,1123,3,2,1,0,1,0
333,EntityNode,John St. John,1123,3,1123,1123,3,2,1,0,1,0
334,EntityNode,"United States presidential election, 1828",1123,3,1123,1123,3,2,1,0,1,0
335,EntityNode,Benjamin Butler,1123,3,1123,1123,3,2,2,0,1,0
336,EntityNode,constitutional amendments,1123,2,1123,1123,2,2,0,0,0,0
337,EntityNode,presidential nominating conventions,1123,2,1123,1123,2,2,0,0,0,0
338,EntityNode,National Republican,1123,3,1123,1123,3,2,1,0,1,0
339,EntityNode,presidential primary elections and caucuses,1123,2,1123,1123,2,2,0,0,0,0
340,EntityNode,"United States presidential election, 1808",1123,3,1123,1123,3,2,1,0,1,0
341,EntityNode,"United States presidential election, 1812",1123,3,1123,1123,3,2,1,0,1,0
342,EntityNode,"United States presidential election, 1816",1123,3,1123,1123,3,2,1,0,1,0
343,EntityNode,Clinton B. Fisk,1123,3,1123,1123,3,2,2,0,1,0
344,EntityNode,primary election,1123,2,1123,1123,2,2,0,0,0,0
345,EntityNode,Alson Streeter,1123,3,1123,1123,3,2,2,0,1,0
346,EntityNode,John Floyd,1123,3,1123,1123,3,2,2,0,1,0
347,EntityNode,caucus,1123,3,1123,1123,3,2,1,0,1,0
348,EntityNode,John G. Schmitz,1123,3,1123,1123,3,2,2,0,1,0
349,EntityNode,American,1123,3,1123,1123,3,2,1,0,1,0
350,EntityNode,James Madison,1123,3,1123,1123,3,2,1,0,1,0
351,EntityNode,Gerald Ford,1123,3,1123,1123,3,2,2,0,1,0
352,EntityNode,DeWitt Clinton,1123,3,1123,1123,3,2,2,0,1,0
353,EntityNode,John B. Anderson,1123,3,1123,1123,3,2,2,0,1,0
354,EntityNode,Edward Clark,1123,3,1123,1123,3,2,2,0,1,0
