Edge ID,Type,Degree
751,DocumentEdge,3
752,RelatedToEdge,3
753,DocumentEdge,5
754,RelatedToEdge,3
755,DocumentEdge,3
756,RelatedToEdge,3
757,DocumentEdge,2
758,RelatedToEdge,2
759,DocumentEdge,13
760,RelatedToEdge,2
761,DocumentEdge,3
762,RelatedToEdge,2
763,DocumentEdge,11
764,RelatedToEdge,3
765,DocumentEdge,7
766,RelatedToEdge,3
767,DocumentEdge,4
768,RelatedToEdge,18
769,DocumentEdge,3
770,RelatedToEdge,7
771,DocumentEdge,5
772,RelatedToEdge,7
773,DocumentEdge,135
774,RelatedToEdge,3
775,DocumentEdge,25
776,RelatedToEdge,15
777,DocumentEdge,3
778,RelatedToEdge,3
779,DocumentEdge,5
780,RelatedToEdge,3
781,DocumentEdge,7
782,RelatedToEdge,3
783,DocumentEdge,3
784,RelatedToEdge,149
785,DocumentEdge,2
786,RelatedToEdge,9
787,DocumentEdge,51
788,RelatedToEdge,7
789,DocumentEdge,135
790,RelatedToEdge,5
791,DocumentEdge,21
792,RelatedToEdge,11
793,DocumentEdge,7
794,RelatedToEdge,3
795,DocumentEdge,16
796,RelatedToEdge,4
797,DocumentEdge,3
798,RelatedToEdge,5
799,DocumentEdge,3
800,RelatedToEdge,3
801,DocumentEdge,3
802,RelatedToEdge,33
803,DocumentEdge,3
804,RelatedToEdge,71
805,DocumentEdge,3
806,RelatedToEdge,3
807,DocumentEdge,3
808,RelatedToEdge,3
809,DocumentEdge,3
810,RelatedToEdge,13
811,DocumentEdge,7
812,RelatedToEdge,2
813,DocumentEdge,3
814,RelatedToEdge,3
815,DocumentEdge,19
816,RelatedToEdge,3
817,DocumentEdge,3
818,RelatedToEdge,12
819,DocumentEdge,9
820,RelatedToEdge,3
821,DocumentEdge,3
822,RelatedToEdge,3
823,DocumentEdge,5
824,RelatedToEdge,27
825,DocumentEdge,19
826,RelatedToEdge,3
827,DocumentEdge,3
828,RelatedToEdge,20
829,DocumentEdge,11
830,DocumentEdge,3
831,RelatedToEdge,3
832,RelatedToEdge,3
833,DocumentEdge,155
834,RelatedToEdge,5
835,DocumentEdge,5
836,RelatedToEdge,3
837,DocumentEdge,3
838,RelatedToEdge,16
839,DocumentEdge,161
840,RelatedToEdge,51
841,DocumentEdge,2
842,DocumentEdge,3
843,RelatedToEdge,21
844,RelatedToEdge,169
845,DocumentEdge,3
846,RelatedToEdge,3
847,DocumentEdge,15
848,RelatedToEdge,3
849,DocumentEdge,83
850,RelatedToEdge,3
851,DocumentEdge,27
852,RelatedToEdge,3
853,DocumentEdge,3
854,RelatedToEdge,6
855,DocumentEdge,3
856,RelatedToEdge,3
857,DocumentEdge,3
858,DocumentEdge,6
859,RelatedToEdge,77
860,DocumentEdge,3
861,RelatedToEdge,5
862,DocumentEdge,5
863,RelatedToEdge,3
864,DocumentEdge,5
865,RelatedToEdge,7
866,DocumentEdge,9
867,RelatedToEdge,5
868,DocumentEdge,3
869,RelatedToEdge,2
870,RelatedToEdge,5
871,DocumentEdge,3
872,RelatedToEdge,3
873,DocumentEdge,11
874,RelatedToEdge,3
875,DocumentEdge,5
876,RelatedToEdge,3
877,DocumentEdge,3
878,RelatedToEdge,3
879,DocumentEdge,3
880,RelatedToEdge,3
881,DocumentEdge,3
882,RelatedToEdge,43
883,DocumentEdge,2
884,RelatedToEdge,3
885,DocumentEdge,3
886,RelatedToEdge,3
887,DocumentEdge,3
888,RelatedToEdge,8
889,DocumentEdge,3
890,RelatedToEdge,3
891,DocumentEdge,3
892,RelatedToEdge,2
893,DocumentEdge,3
894,RelatedToEdge,3
895,DocumentEdge,4
896,RelatedToEdge,5
897,DocumentEdge,3
898,RelatedToEdge,7
899,DocumentEdge,3
900,RelatedToEdge,7
901,DocumentEdge,3
902,RelatedToEdge,5
903,DocumentEdge,3
904,DocumentEdge,5
905,RelatedToEdge,3
906,DocumentEdge,11
907,RelatedToEdge,7
908,DocumentEdge,3
909,RelatedToEdge,2
910,DocumentEdge,3
911,RelatedToEdge,3
912,DocumentEdge,3
913,RelatedToEdge,3
914,DocumentEdge,2
915,RelatedToEdge,3
916,DocumentEdge,3
917,RelatedToEdge,21
918,DocumentEdge,2
919,DocumentEdge,3
920,RelatedToEdge,3
921,RelatedToEdge,33
922,DocumentEdge,6
923,RelatedToEdge,11
924,DocumentEdge,3
925,RelatedToEdge,3
926,DocumentEdge,5
927,RelatedToEdge,3
928,DocumentEdge,211
929,RelatedToEdge,3
930,DocumentEdge,3
931,RelatedToEdge,3
932,DocumentEdge,124
933,RelatedToEdge,5
934,DocumentEdge,2
935,RelatedToEdge,3
936,DocumentEdge,13
937,RelatedToEdge,3
938,DocumentEdge,3
939,DocumentEdge,13
940,RelatedToEdge,3
941,DocumentEdge,3
942,RelatedToEdge,71
943,RelatedToEdge,3
944,DocumentEdge,3
945,RelatedToEdge,2
946,DocumentEdge,3
947,RelatedToEdge,3
948,DocumentEdge,40
949,DocumentEdge,6
950,RelatedToEdge,3
951,RelatedToEdge,3
952,DocumentEdge,5
953,RelatedToEdge,2
954,DocumentEdge,3
955,RelatedToEdge,27
956,DocumentEdge,2
957,DocumentEdge,5
958,RelatedToEdge,5
959,DocumentEdge,3
960,RelatedToEdge,2
961,RelatedToEdge,15
962,DocumentEdge,3
963,RelatedToEdge,5
964,DocumentEdge,3
965,RelatedToEdge,7
966,DocumentEdge,58
967,RelatedToEdge,3
968,DocumentEdge,3
969,RelatedToEdge,3
970,DocumentEdge,3
971,RelatedToEdge,87
972,DocumentEdge,2
973,RelatedToEdge,3
974,DocumentEdge,3
975,RelatedToEdge,3
976,DocumentEdge,3
977,RelatedToEdge,3
978,DocumentEdge,2
979,RelatedToEdge,19
980,DocumentEdge,20
981,RelatedToEdge,3
982,DocumentEdge,5
983,RelatedToEdge,19
984,DocumentEdge,67
985,RelatedToEdge,221
986,DocumentEdge,862
987,RelatedToEdge,326
988,DocumentEdge,972
989,RelatedToEdge,379
990,DocumentEdge,453
991,RelatedToEdge,222
992,DocumentEdge,199
993,RelatedToEdge,294
994,DocumentEdge,169
995,RelatedToEdge,24
996,DocumentEdge,5
997,RelatedToEdge,72
998,DocumentEdge,226
999,RelatedToEdge,67
1000,DocumentEdge,68
1001,RelatedToEdge,53
1002,DocumentEdge,181
1003,RelatedToEdge,219
1004,DocumentEdge,413
1005,RelatedToEdge,427
1006,DocumentEdge,564
1007,RelatedToEdge,203
1008,DocumentEdge,95
1009,RelatedToEdge,106
1010,DocumentEdge,115
1011,RelatedToEdge,339
1012,DocumentEdge,21
1013,DocumentEdge,455
1014,RelatedToEdge,170
1015,DocumentEdge,408
1016,RelatedToEdge,191
1017,RelatedToEdge,16
1018,DocumentEdge,94
1019,RelatedToEdge,244
1020,DocumentEdge,225
1021,RelatedToEdge,30
1022,DocumentEdge,1176
1023,RelatedToEdge,629
1024,DocumentEdge,206
1025,RelatedToEdge,179
1026,DocumentEdge,432
1027,RelatedToEdge,564
1028,DocumentEdge,262
1029,RelatedToEdge,41
1030,DocumentEdge,189
1031,RelatedToEdge,20
1032,DocumentEdge,69
1033,RelatedToEdge,950
1034,DocumentEdge,1328
1035,RelatedToEdge,93
1036,DocumentEdge,232
1037,RelatedToEdge,55
1038,DocumentEdge,213
1039,RelatedToEdge,309
1040,DocumentEdge,1399
1041,RelatedToEdge,298
1042,DocumentEdge,91
1043,RelatedToEdge,287
1044,DocumentEdge,200
1045,RelatedToEdge,238
1046,DocumentEdge,145
1047,RelatedToEdge,213
1048,DocumentEdge,467
1049,RelatedToEdge,1
1050,DocumentEdge,664
1051,RelatedToEdge,443
1052,DocumentEdge,1306
1053,RelatedToEdge,73
1054,DocumentEdge,109
1055,RelatedToEdge,108
1056,DocumentEdge,335
1057,RelatedToEdge,18
1058,DocumentEdge,603
1059,RelatedToEdge,117
1060,DocumentEdge,30
1061,RelatedToEdge,149
1062,DocumentEdge,1
1063,RelatedToEdge,20
1064,DocumentEdge,214
1065,RelatedToEdge,237
1066,DocumentEdge,140
1067,RelatedToEdge,222
1068,DocumentEdge,68
1069,RelatedToEdge,142
1070,DocumentEdge,168
1071,RelatedToEdge,104
1072,DocumentEdge,125
1073,RelatedToEdge,39
1074,DocumentEdge,770
1075,RelatedToEdge,274
1076,DocumentEdge,2
1077,RelatedToEdge,46
1078,DocumentEdge,289
1079,RelatedToEdge,3
1080,DocumentEdge,124
1081,RelatedToEdge,177
1082,DocumentEdge,132
1083,RelatedToEdge,40
1084,DocumentEdge,351
1085,RelatedToEdge,703
1086,DocumentEdge,164
1087,RelatedToEdge,61
1088,DocumentEdge,792
1089,RelatedToEdge,774
1090,DocumentEdge,242
1091,RelatedToEdge,281
1092,DocumentEdge,25
1093,RelatedToEdge,305
1094,DocumentEdge,53
1095,RelatedToEdge,582
1096,DocumentEdge,763
1097,RelatedToEdge,233
1098,DocumentEdge,41
1099,RelatedToEdge,164
1100,DocumentEdge,332
1101,RelatedToEdge,181
1102,DocumentEdge,588
1103,RelatedToEdge,9
1104,DocumentEdge,38
1105,RelatedToEdge,160
1106,DocumentEdge,311
1107,RelatedToEdge,161
