Edge ID,Type,Degree
117,DocumentEdge,3
118,RelatedToEdge,7
119,DocumentEdge,4
120,RelatedToEdge,3
121,DocumentEdge,3
122,RelatedToEdge,7
123,DocumentEdge,4
124,RelatedToEdge,7
125,DocumentEdge,2
126,RelatedToEdge,7
127,DocumentEdge,7
128,RelatedToEdge,9
129,DocumentEdge,9
130,RelatedToEdge,3
131,DocumentEdge,7
132,RelatedToEdge,3
133,DocumentEdge,6
134,RelatedToEdge,3
135,DocumentEdge,7
136,RelatedToEdge,2
137,DocumentEdge,7
138,RelatedToEdge,3
139,DocumentEdge,3
140,RelatedToEdge,22
141,DocumentEdge,7
142,RelatedToEdge,3
143,DocumentEdge,3
144,RelatedToEdge,3
145,DocumentEdge,12
146,RelatedToEdge,3
147,DocumentEdge,3
148,RelatedToEdge,9
149,DocumentEdge,3
150,RelatedToEdge,3
151,DocumentEdge,21
152,RelatedToEdge,3
153,DocumentEdge,7
154,RelatedToEdge,3
155,DocumentEdge,8
156,RelatedToEdge,3
157,DocumentEdge,24
158,RelatedToEdge,7
159,DocumentEdge,3
160,RelatedToEdge,34
161,DocumentEdge,3
162,RelatedToEdge,3
163,DocumentEdge,3
164,RelatedToEdge,4
165,DocumentEdge,7
166,RelatedToEdge,69
167,DocumentEdge,7
168,RelatedToEdge,3
169,DocumentEdge,5
170,RelatedToEdge,7
171,DocumentEdge,3
172,RelatedToEdge,3
173,DocumentEdge,3
174,RelatedToEdge,5
175,DocumentEdge,11
176,RelatedToEdge,7
177,DocumentEdge,7
178,RelatedToEdge,3
179,DocumentEdge,3
180,RelatedToEdge,24
181,DocumentEdge,42
182,RelatedToEdge,16
183,DocumentEdge,22
184,RelatedToEdge,7
185,DocumentEdge,6
186,RelatedToEdge,3
187,DocumentEdge,3
188,DocumentEdge,17
189,RelatedToEdge,3
190,RelatedToEdge,9
191,DocumentEdge,4
192,RelatedToEdge,24
193,DocumentEdge,12
194,RelatedToEdge,12
195,DocumentEdge,8
196,RelatedToEdge,3
197,DocumentEdge,28
198,RelatedToEdge,3
199,DocumentEdge,3
200,RelatedToEdge,4
201,DocumentEdge,4
202,RelatedToEdge,5
203,DocumentEdge,31
204,RelatedToEdge,5
205,DocumentEdge,3
206,DocumentEdge,13
207,RelatedToEdge,2
208,DocumentEdge,21
209,RelatedToEdge,3
210,RelatedToEdge,3
211,DocumentEdge,3
212,RelatedToEdge,16
213,DocumentEdge,3
214,RelatedToEdge,5
215,DocumentEdge,3
216,RelatedToEdge,5
217,DocumentEdge,9
218,RelatedToEdge,3
219,DocumentEdge,3
220,RelatedToEdge,13
221,DocumentEdge,6
222,RelatedToEdge,19
223,DocumentEdge,3
224,RelatedToEdge,5
225,DocumentEdge,3
226,RelatedToEdge,3
227,DocumentEdge,3
228,RelatedToEdge,2
229,DocumentEdge,3
230,RelatedToEdge,27
231,DocumentEdge,3
232,RelatedToEdge,3
233,DocumentEdge,30
234,RelatedToEdge,3
235,DocumentEdge,3
236,RelatedToEdge,31
237,DocumentEdge,2
238,RelatedToEdge,3
239,DocumentEdge,3
240,RelatedToEdge,3
241,DocumentEdge,2
242,RelatedToEdge,3
243,DocumentEdge,5
244,RelatedToEdge,9
245,DocumentEdge,3
246,RelatedToEdge,3
247,DocumentEdge,2
248,RelatedToEdge,3
249,DocumentEdge,2
250,RelatedToEdge,19
251,DocumentEdge,3
252,RelatedToEdge,17
253,DocumentEdge,3
254,RelatedToEdge,3
255,DocumentEdge,5
256,RelatedToEdge,15
257,DocumentEdge,3
258,RelatedToEdge,39
259,DocumentEdge,13
260,RelatedToEdge,17
261,DocumentEdge,17
262,RelatedToEdge,3
263,DocumentEdge,3
264,RelatedToEdge,3
265,DocumentEdge,600
266,RelatedToEdge,22
267,DocumentEdge,82
268,RelatedToEdge,245
269,DocumentEdge,13
270,RelatedToEdge,68
271,DocumentEdge,80
272,RelatedToEdge,159
273,DocumentEdge,274
274,RelatedToEdge,118
275,DocumentEdge,189
276,RelatedToEdge,3
277,DocumentEdge,3
278,RelatedToEdge,3
279,DocumentEdge,385
280,RelatedToEdge,116
281,DocumentEdge,150
282,RelatedToEdge,17
283,DocumentEdge,113
284,RelatedToEdge,164
285,DocumentEdge,187
286,RelatedToEdge,23
287,DocumentEdge,225
288,RelatedToEdge,33
289,DocumentEdge,198
290,RelatedToEdge,218
291,DocumentEdge,99
292,RelatedToEdge,72
293,DocumentEdge,2
294,RelatedToEdge,165
295,DocumentEdge,28
296,RelatedToEdge,476
297,DocumentEdge,112
298,RelatedToEdge,191
299,DocumentEdge,138
300,RelatedToEdge,669
301,DocumentEdge,320
302,RelatedToEdge,79
303,DocumentEdge,86
304,RelatedToEdge,691
305,DocumentEdge,372
306,RelatedToEdge,506
307,DocumentEdge,29
308,RelatedToEdge,27
309,DocumentEdge,107
310,DocumentEdge,4
311,RelatedToEdge,177
312,RelatedToEdge,69
313,DocumentEdge,66
314,RelatedToEdge,365
315,DocumentEdge,3
316,RelatedToEdge,205
317,DocumentEdge,51
318,RelatedToEdge,433
319,DocumentEdge,73
320,RelatedToEdge,65
321,DocumentEdge,158
322,RelatedToEdge,396
323,DocumentEdge,433
324,RelatedToEdge,467
325,DocumentEdge,270
326,RelatedToEdge,127
327,DocumentEdge,316
328,RelatedToEdge,1
329,DocumentEdge,309
330,RelatedToEdge,427
331,DocumentEdge,5
332,RelatedToEdge,103
333,DocumentEdge,8
334,RelatedToEdge,239
335,DocumentEdge,301
336,RelatedToEdge,27
337,DocumentEdge,2
338,RelatedToEdge,2
339,DocumentEdge,6
340,RelatedToEdge,517
341,DocumentEdge,280
342,RelatedToEdge,11
343,DocumentEdge,44
344,RelatedToEdge,12
345,DocumentEdge,330
346,RelatedToEdge,7
347,DocumentEdge,2
348,RelatedToEdge,2
349,DocumentEdge,1
350,RelatedToEdge,320
351,DocumentEdge,3
352,RelatedToEdge,2
353,DocumentEdge,3
354,RelatedToEdge,4
355,DocumentEdge,2
356,RelatedToEdge,14
357,DocumentEdge,2
358,RelatedToEdge,2
359,DocumentEdge,3
360,RelatedToEdge,3
361,DocumentEdge,14
362,RelatedToEdge,5
363,DocumentEdge,9
364,RelatedToEdge,2
365,DocumentEdge,84
366,RelatedToEdge,3
367,DocumentEdge,3
368,RelatedToEdge,2
369,DocumentEdge,3
370,RelatedToEdge,5
371,DocumentEdge,9
372,RelatedToEdge,2
373,DocumentEdge,26
374,RelatedToEdge,6
375,DocumentEdge,3
376,RelatedToEdge,25
377,DocumentEdge,9
378,RelatedToEdge,1
379,DocumentEdge,311
380,RelatedToEdge,21
381,DocumentEdge,1
382,RelatedToEdge,92
383,DocumentEdge,52
384,RelatedToEdge,748
385,DocumentEdge,2
386,RelatedToEdge,327
387,DocumentEdge,77
388,RelatedToEdge,644
389,DocumentEdge,80
390,RelatedToEdge,192
391,DocumentEdge,104
392,RelatedToEdge,70
393,DocumentEdge,1
394,DocumentEdge,71
395,RelatedToEdge,219
396,DocumentEdge,31
397,RelatedToEdge,689
398,DocumentEdge,319
399,RelatedToEdge,415
400,RelatedToEdge,154
401,DocumentEdge,224
402,RelatedToEdge,144
403,DocumentEdge,17
404,RelatedToEdge,531
405,DocumentEdge,398
406,RelatedToEdge,212
407,DocumentEdge,398
408,RelatedToEdge,1
409,DocumentEdge,64
410,RelatedToEdge,6
411,DocumentEdge,328
412,RelatedToEdge,5
413,DocumentEdge,165
414,RelatedToEdge,479
415,DocumentEdge,553
416,RelatedToEdge,593
417,DocumentEdge,45
418,RelatedToEdge,88
419,DocumentEdge,16
420,RelatedToEdge,5
421,DocumentEdge,412
422,RelatedToEdge,292
423,DocumentEdge,1
424,RelatedToEdge,217
425,DocumentEdge,293
426,RelatedToEdge,56
427,DocumentEdge,15
428,RelatedToEdge,1
429,DocumentEdge,230
430,RelatedToEdge,138
431,DocumentEdge,19
432,RelatedToEdge,38
433,DocumentEdge,306
434,RelatedToEdge,93
435,DocumentEdge,162
436,RelatedToEdge,287
437,DocumentEdge,143
438,RelatedToEdge,217
439,DocumentEdge,405
440,RelatedToEdge,296
441,DocumentEdge,3
442,RelatedToEdge,57
443,DocumentEdge,1
444,RelatedToEdge,591
445,DocumentEdge,6
446,RelatedToEdge,144
447,DocumentEdge,78
448,RelatedToEdge,158
449,DocumentEdge,52
450,RelatedToEdge,175
451,DocumentEdge,184
452,RelatedToEdge,1
453,DocumentEdge,965
454,RelatedToEdge,395
455,DocumentEdge,127
456,RelatedToEdge,2
457,DocumentEdge,117
458,RelatedToEdge,9
459,DocumentEdge,69
460,RelatedToEdge,55
461,DocumentEdge,2
462,RelatedToEdge,107
463,DocumentEdge,92
464,DocumentEdge,243
465,RelatedToEdge,365
466,DocumentEdge,173
467,RelatedToEdge,29
468,DocumentEdge,1
469,RelatedToEdge,31
470,RelatedToEdge,186
471,DocumentEdge,45
472,RelatedToEdge,80
473,DocumentEdge,175
474,RelatedToEdge,25
475,DocumentEdge,1
476,RelatedToEdge,387
477,DocumentEdge,195
478,RelatedToEdge,341
479,DocumentEdge,45
480,RelatedToEdge,319
481,DocumentEdge,211
482,RelatedToEdge,22
483,DocumentEdge,25
484,RelatedToEdge,70
485,DocumentEdge,122
486,RelatedToEdge,739
487,DocumentEdge,67
488,RelatedToEdge,119
489,DocumentEdge,125
490,RelatedToEdge,169
491,DocumentEdge,41
492,RelatedToEdge,12
493,DocumentEdge,307
494,RelatedToEdge,765
495,DocumentEdge,1
496,RelatedToEdge,63
497,DocumentEdge,43
498,RelatedToEdge,2
499,DocumentEdge,1
500,RelatedToEdge,626
501,DocumentEdge,656
502,RelatedToEdge,214
503,DocumentEdge,87
504,RelatedToEdge,269
505,DocumentEdge,1
506,RelatedToEdge,2
507,DocumentEdge,3
508,RelatedToEdge,3
509,DocumentEdge,63
510,RelatedToEdge,3
511,DocumentEdge,3
512,RelatedToEdge,175
513,DocumentEdge,3
514,RelatedToEdge,3
515,DocumentEdge,3
516,RelatedToEdge,3
517,DocumentEdge,3
518,RelatedToEdge,3
519,DocumentEdge,43
520,RelatedToEdge,5
521,DocumentEdge,3
522,RelatedToEdge,200
523,DocumentEdge,145
524,RelatedToEdge,297
525,DocumentEdge,20
526,RelatedToEdge,310
527,DocumentEdge,108
528,RelatedToEdge,204
529,DocumentEdge,171
530,RelatedToEdge,200
531,DocumentEdge,603
532,RelatedToEdge,222
533,DocumentEdge,179
534,RelatedToEdge,88
535,DocumentEdge,71
536,RelatedToEdge,242
537,DocumentEdge,482
538,RelatedToEdge,1
539,DocumentEdge,189
540,RelatedToEdge,13
541,DocumentEdge,7
542,RelatedToEdge,13
543,DocumentEdge,56
544,RelatedToEdge,8
545,DocumentEdge,3
546,RelatedToEdge,13
547,DocumentEdge,23
548,RelatedToEdge,41
549,DocumentEdge,9
550,RelatedToEdge,14
551,DocumentEdge,18
552,RelatedToEdge,25
553,DocumentEdge,44
554,RelatedToEdge,5
555,DocumentEdge,2
556,RelatedToEdge,95
557,DocumentEdge,274
558,RelatedToEdge,17
559,DocumentEdge,317
560,RelatedToEdge,1
561,DocumentEdge,5
562,RelatedToEdge,379
563,DocumentEdge,38
564,RelatedToEdge,20
565,DocumentEdge,36
566,RelatedToEdge,220
567,DocumentEdge,214
568,RelatedToEdge,276
569,DocumentEdge,172
570,RelatedToEdge,23
571,DocumentEdge,29
572,RelatedToEdge,42
573,DocumentEdge,21
574,RelatedToEdge,23
575,DocumentEdge,68
576,RelatedToEdge,38
577,DocumentEdge,6
578,RelatedToEdge,281
579,DocumentEdge,124
580,RelatedToEdge,391
581,DocumentEdge,118
582,RelatedToEdge,2
583,DocumentEdge,60
584,RelatedToEdge,14
585,DocumentEdge,60
586,RelatedToEdge,16
587,DocumentEdge,34
588,RelatedToEdge,1
589,DocumentEdge,20
590,RelatedToEdge,41
591,DocumentEdge,311
592,RelatedToEdge,38
593,DocumentEdge,63
594,RelatedToEdge,94
595,DocumentEdge,9
596,RelatedToEdge,44
597,DocumentEdge,104
598,RelatedToEdge,416
599,DocumentEdge,50
600,RelatedToEdge,126
601,DocumentEdge,4
602,RelatedToEdge,61
603,DocumentEdge,101
604,RelatedToEdge,116
605,DocumentEdge,5
606,DocumentEdge,80
607,RelatedToEdge,3
608,RelatedToEdge,73
609,DocumentEdge,18
610,RelatedToEdge,2
611,DocumentEdge,3
612,RelatedToEdge,31
613,DocumentEdge,15
614,RelatedToEdge,3
615,DocumentEdge,3
616,RelatedToEdge,9
617,DocumentEdge,39
618,RelatedToEdge,99
619,DocumentEdge,3
620,RelatedToEdge,3
621,DocumentEdge,8
622,RelatedToEdge,3
623,DocumentEdge,3
624,RelatedToEdge,7
625,DocumentEdge,16
626,RelatedToEdge,3
627,DocumentEdge,27
628,RelatedToEdge,3
629,DocumentEdge,259
630,RelatedToEdge,380
631,DocumentEdge,292
632,RelatedToEdge,151
633,DocumentEdge,155
634,RelatedToEdge,50
635,DocumentEdge,545
636,RelatedToEdge,82
637,DocumentEdge,10
638,RelatedToEdge,72
639,DocumentEdge,240
640,RelatedToEdge,220
641,DocumentEdge,7
642,RelatedToEdge,411
643,DocumentEdge,84
644,RelatedToEdge,61
645,DocumentEdge,352
646,RelatedToEdge,720
647,DocumentEdge,320
648,RelatedToEdge,58
649,DocumentEdge,174
650,RelatedToEdge,140
651,DocumentEdge,70
652,RelatedToEdge,215
653,DocumentEdge,200
654,RelatedToEdge,23
655,DocumentEdge,71
656,RelatedToEdge,7
657,DocumentEdge,178
658,RelatedToEdge,87
659,DocumentEdge,13
660,RelatedToEdge,3
661,DocumentEdge,161
662,RelatedToEdge,341
663,DocumentEdge,226
664,RelatedToEdge,61
665,DocumentEdge,338
666,RelatedToEdge,146
667,DocumentEdge,306
668,RelatedToEdge,453
669,DocumentEdge,163
670,RelatedToEdge,303
671,DocumentEdge,171
672,RelatedToEdge,253
673,DocumentEdge,2
674,RelatedToEdge,387
675,DocumentEdge,6
676,RelatedToEdge,1
677,DocumentEdge,8
678,RelatedToEdge,8
679,DocumentEdge,348
680,RelatedToEdge,333
681,DocumentEdge,6
682,RelatedToEdge,16
683,DocumentEdge,185
684,RelatedToEdge,449
685,DocumentEdge,38
686,RelatedToEdge,184
687,DocumentEdge,7
688,RelatedToEdge,1
689,DocumentEdge,71
690,RelatedToEdge,8
691,DocumentEdge,2
692,RelatedToEdge,51
693,DocumentEdge,255
694,RelatedToEdge,104
695,DocumentEdge,29
696,RelatedToEdge,200
697,DocumentEdge,94
698,RelatedToEdge,188
699,DocumentEdge,5
700,RelatedToEdge,261
701,DocumentEdge,93
702,RelatedToEdge,69
703,DocumentEdge,1
704,RelatedToEdge,92
705,DocumentEdge,54
706,RelatedToEdge,39
707,DocumentEdge,126
708,RelatedToEdge,5
709,DocumentEdge,32
710,RelatedToEdge,141
711,DocumentEdge,31
712,RelatedToEdge,202
713,DocumentEdge,148
714,RelatedToEdge,36
715,DocumentEdge,291
716,RelatedToEdge,78
717,DocumentEdge,64
718,RelatedToEdge,26
719,DocumentEdge,4
720,RelatedToEdge,256
721,DocumentEdge,243
722,RelatedToEdge,179
723,DocumentEdge,134
724,RelatedToEdge,115
725,DocumentEdge,116
726,RelatedToEdge,49
727,DocumentEdge,153
728,RelatedToEdge,1
729,DocumentEdge,43
730,DocumentEdge,13
731,RelatedToEdge,93
732,RelatedToEdge,227
733,DocumentEdge,57
734,RelatedToEdge,87
735,DocumentEdge,27
736,RelatedToEdge,68
737,DocumentEdge,234
738,RelatedToEdge,229
739,DocumentEdge,32
740,RelatedToEdge,32
741,DocumentEdge,273
742,RelatedToEdge,32
743,DocumentEdge,325
744,RelatedToEdge,12
745,DocumentEdge,243
746,RelatedToEdge,128
747,DocumentEdge,288
748,RelatedToEdge,97
749,DocumentEdge,120
750,RelatedToEdge,82
751,DocumentEdge,74
752,RelatedToEdge,2
753,DocumentEdge,441
754,RelatedToEdge,148
755,DocumentEdge,346
756,RelatedToEdge,195
757,DocumentEdge,295
758,RelatedToEdge,118
759,DocumentEdge,57
760,RelatedToEdge,111
761,DocumentEdge,5
762,RelatedToEdge,84
763,DocumentEdge,93
764,RelatedToEdge,109
765,DocumentEdge,405
766,RelatedToEdge,696
767,DocumentEdge,58
768,RelatedToEdge,67
769,DocumentEdge,211
770,DocumentEdge,260
771,RelatedToEdge,321
772,DocumentEdge,398
773,RelatedToEdge,324
774,RelatedToEdge,153
775,DocumentEdge,30
776,RelatedToEdge,51
777,DocumentEdge,300
778,RelatedToEdge,65
779,DocumentEdge,125
780,RelatedToEdge,274
781,DocumentEdge,2
782,RelatedToEdge,296
783,DocumentEdge,63
784,RelatedToEdge,25
785,DocumentEdge,144
786,RelatedToEdge,92
787,DocumentEdge,178
788,RelatedToEdge,261
789,DocumentEdge,19
790,RelatedToEdge,109
791,DocumentEdge,99
792,RelatedToEdge,211
793,DocumentEdge,263
794,RelatedToEdge,24
795,DocumentEdge,103
796,RelatedToEdge,240
797,DocumentEdge,144
798,RelatedToEdge,19
799,DocumentEdge,14
800,RelatedToEdge,3
801,DocumentEdge,5
802,RelatedToEdge,4
803,DocumentEdge,246
804,DocumentEdge,101
805,RelatedToEdge,17
806,RelatedToEdge,419
807,DocumentEdge,258
808,RelatedToEdge,123
809,DocumentEdge,97
810,RelatedToEdge,1
811,DocumentEdge,65
812,RelatedToEdge,255
813,DocumentEdge,60
814,RelatedToEdge,170
815,DocumentEdge,266
816,RelatedToEdge,147
817,DocumentEdge,92
818,RelatedToEdge,192
819,DocumentEdge,160
820,RelatedToEdge,129
821,DocumentEdge,28
822,RelatedToEdge,117
823,DocumentEdge,65
824,RelatedToEdge,245
825,DocumentEdge,493
826,RelatedToEdge,87
827,DocumentEdge,42
828,RelatedToEdge,250
829,DocumentEdge,5
830,RelatedToEdge,378
831,DocumentEdge,104
832,RelatedToEdge,89
833,DocumentEdge,159
834,RelatedToEdge,65
835,DocumentEdge,2
836,DocumentEdge,62
837,RelatedToEdge,59
838,DocumentEdge,115
839,RelatedToEdge,62
840,RelatedToEdge,508
841,DocumentEdge,21
842,RelatedToEdge,254
843,DocumentEdge,5
844,RelatedToEdge,237
845,DocumentEdge,23
846,RelatedToEdge,14
847,DocumentEdge,289
848,RelatedToEdge,45
849,DocumentEdge,108
850,RelatedToEdge,69
851,DocumentEdge,94
852,RelatedToEdge,12
853,DocumentEdge,331
854,RelatedToEdge,39
855,DocumentEdge,5
856,RelatedToEdge,85
857,DocumentEdge,14
858,RelatedToEdge,90
859,DocumentEdge,90
860,DocumentEdge,139
861,RelatedToEdge,90
862,DocumentEdge,13
863,DocumentEdge,2
864,DocumentEdge,206
865,RelatedToEdge,51
866,RelatedToEdge,16
867,DocumentEdge,46
868,RelatedToEdge,206
869,RelatedToEdge,8
870,DocumentEdge,62
871,RelatedToEdge,26
872,RelatedToEdge,72
873,DocumentEdge,124
874,RelatedToEdge,166
875,DocumentEdge,36
876,RelatedToEdge,187
877,DocumentEdge,94
878,RelatedToEdge,100
879,DocumentEdge,27
880,RelatedToEdge,298
881,DocumentEdge,22
882,RelatedToEdge,33
883,DocumentEdge,167
884,RelatedToEdge,172
885,DocumentEdge,3
886,RelatedToEdge,1
887,DocumentEdge,9
888,RelatedToEdge,223
889,DocumentEdge,65
890,RelatedToEdge,114
891,DocumentEdge,131
892,RelatedToEdge,1
893,DocumentEdge,246
894,RelatedToEdge,18
895,DocumentEdge,20
896,RelatedToEdge,121
897,DocumentEdge,85
898,RelatedToEdge,146
899,DocumentEdge,108
900,RelatedToEdge,44
901,DocumentEdge,126
902,RelatedToEdge,258
903,DocumentEdge,4
904,RelatedToEdge,149
905,DocumentEdge,2
906,RelatedToEdge,88
907,DocumentEdge,162
908,RelatedToEdge,70
909,DocumentEdge,2
910,RelatedToEdge,145
911,DocumentEdge,188
912,RelatedToEdge,168
913,DocumentEdge,57
914,RelatedToEdge,176
915,DocumentEdge,308
916,RelatedToEdge,12
917,DocumentEdge,28
918,RelatedToEdge,25
919,DocumentEdge,201
920,RelatedToEdge,90
921,DocumentEdge,282
922,RelatedToEdge,72
923,DocumentEdge,165
924,RelatedToEdge,317
925,DocumentEdge,71
926,RelatedToEdge,22
927,DocumentEdge,164
928,RelatedToEdge,44
929,DocumentEdge,213
930,RelatedToEdge,60
931,DocumentEdge,62
932,RelatedToEdge,19
933,DocumentEdge,308
934,RelatedToEdge,134
935,DocumentEdge,1
936,RelatedToEdge,110
937,DocumentEdge,40
938,RelatedToEdge,126
939,DocumentEdge,131
940,RelatedToEdge,198
941,DocumentEdge,42
942,RelatedToEdge,61
943,DocumentEdge,223
944,RelatedToEdge,38
945,DocumentEdge,2
946,RelatedToEdge,21
947,DocumentEdge,10
948,RelatedToEdge,51
949,DocumentEdge,486
950,RelatedToEdge,175
951,DocumentEdge,210
952,RelatedToEdge,306
953,DocumentEdge,204
954,RelatedToEdge,114
955,DocumentEdge,173
956,RelatedToEdge,52
957,DocumentEdge,183
958,RelatedToEdge,1
959,DocumentEdge,13
960,RelatedToEdge,5
961,DocumentEdge,21
962,RelatedToEdge,2
963,DocumentEdge,15
964,RelatedToEdge,261
965,DocumentEdge,256
966,RelatedToEdge,172
967,DocumentEdge,213
968,RelatedToEdge,80
969,DocumentEdge,55
970,RelatedToEdge,71
971,DocumentEdge,249
972,DocumentEdge,5
973,RelatedToEdge,328
974,DocumentEdge,1
975,RelatedToEdge,1
976,DocumentEdge,16
977,RelatedToEdge,3
978,DocumentEdge,253
979,RelatedToEdge,40
980,DocumentEdge,1
981,RelatedToEdge,26
982,DocumentEdge,1
983,RelatedToEdge,39
984,DocumentEdge,1
985,RelatedToEdge,243
986,DocumentEdge,97
987,RelatedToEdge,17
988,DocumentEdge,65
989,RelatedToEdge,26
990,DocumentEdge,78
991,RelatedToEdge,50
992,DocumentEdge,358
993,RelatedToEdge,151
994,DocumentEdge,1
995,RelatedToEdge,37
996,DocumentEdge,258
997,RelatedToEdge,121
998,DocumentEdge,27
999,RelatedToEdge,67
1000,DocumentEdge,34
1001,RelatedToEdge,82
1002,DocumentEdge,20
1003,RelatedToEdge,122
1004,DocumentEdge,118
1005,RelatedToEdge,16
1006,DocumentEdge,50
1007,RelatedToEdge,40
1008,DocumentEdge,108
1009,RelatedToEdge,11
1010,DocumentEdge,65
1011,RelatedToEdge,1
1012,DocumentEdge,7
1013,DocumentEdge,103
1014,RelatedToEdge,193
1015,RelatedToEdge,58
1016,DocumentEdge,199
1017,DocumentEdge,72
1018,DocumentEdge,7
1019,RelatedToEdge,267
1020,RelatedToEdge,90
1021,DocumentEdge,97
1022,RelatedToEdge,815
1023,RelatedToEdge,156
1024,DocumentEdge,124
1025,RelatedToEdge,177
1026,DocumentEdge,70
1027,RelatedToEdge,53
1028,DocumentEdge,102
1029,RelatedToEdge,118
1030,DocumentEdge,194
1031,RelatedToEdge,26
1032,DocumentEdge,151
1033,RelatedToEdge,103
1034,DocumentEdge,38
1035,RelatedToEdge,48
1036,DocumentEdge,55
1037,RelatedToEdge,134
1038,DocumentEdge,405
1039,RelatedToEdge,9
1040,DocumentEdge,36
1041,DocumentEdge,51
1042,RelatedToEdge,334
1043,RelatedToEdge,29
1044,DocumentEdge,47
1045,RelatedToEdge,14
1046,DocumentEdge,18
1047,RelatedToEdge,1
1048,DocumentEdge,151
1049,RelatedToEdge,4
1050,DocumentEdge,156
1051,RelatedToEdge,127
1052,DocumentEdge,3
1053,RelatedToEdge,2
1054,DocumentEdge,2
1055,RelatedToEdge,99
1056,DocumentEdge,146
1057,RelatedToEdge,249
1058,DocumentEdge,64
1059,DocumentEdge,1
1060,RelatedToEdge,1
1061,RelatedToEdge,175
1062,DocumentEdge,21
1063,RelatedToEdge,28
1064,DocumentEdge,64
1065,RelatedToEdge,30
1066,DocumentEdge,6
1067,RelatedToEdge,381
1068,DocumentEdge,1
1069,RelatedToEdge,33
1070,DocumentEdge,12
1071,RelatedToEdge,2
1072,DocumentEdge,14
1073,RelatedToEdge,17
1074,DocumentEdge,289
1075,RelatedToEdge,142
1076,DocumentEdge,182
1077,RelatedToEdge,370
1078,DocumentEdge,3
1079,RelatedToEdge,284
1080,DocumentEdge,128
1081,RelatedToEdge,160
1082,DocumentEdge,50
1083,RelatedToEdge,290
1084,DocumentEdge,12
1085,RelatedToEdge,135
1086,DocumentEdge,3
1087,RelatedToEdge,23
1088,DocumentEdge,35
1089,RelatedToEdge,105
1090,DocumentEdge,132
1091,DocumentEdge,307
1092,RelatedToEdge,241
1093,RelatedToEdge,1
1094,DocumentEdge,9
1095,DocumentEdge,282
1096,RelatedToEdge,116
1097,RelatedToEdge,139
1098,DocumentEdge,17
1099,RelatedToEdge,245
1100,DocumentEdge,3
1101,RelatedToEdge,39
1102,DocumentEdge,1
1103,RelatedToEdge,121
1104,DocumentEdge,12
1105,RelatedToEdge,2
1106,DocumentEdge,83
1107,RelatedToEdge,5
1108,DocumentEdge,68
