Node ID,Type,Degree
485,TermNode,39727
486,TermNode,110331
487,TermNode,24054
488,TermNode,42906
489,TermNode,42821
490,TermNode,55849
491,TermNode,18226
492,TermNode,7716
493,TermNode,76787
494,TermNode,111356
495,TermNode,156
496,TermNode,24058
497,TermNode,12592
498,TermNode,793
499,TermNode,156
500,TermNode,98618
501,TermNode,99462
502,TermNode,66537
503,TermNode,35748
504,TermNode,63239
505,TermNode,156
506,EntityNode,107
507,EntityNode,105
508,EntityNode,105
509,EntityNode,19476
510,EntityNode,105
511,EntityNode,105
512,EntityNode,23102
513,EntityNode,106
514,EntityNode,105
515,EntityNode,105
516,EntityNode,105
517,EntityNode,105
518,EntityNode,106
519,EntityNode,16198
520,EntityNode,394
521,EntityNode,105
522,TermNode,57877
523,TermNode,49624
524,TermNode,39520
525,TermNode,8882
526,TermNode,77429
527,TermNode,40608
528,TermNode,44876
529,TermNode,53129
530,TermNode,57169
531,TermNode,103359
532,TermNode,68066
533,TermNode,55009
534,TermNode,33327
535,TermNode,38314
536,TermNode,71688
537,TermNode,81824
538,TermNode,105
539,TermNode,53450
540,TermNode,5109
541,TermNode,2160
542,TermNode,8873
543,TermNode,12326
544,TermNode,6339
545,TermNode,1416
546,TermNode,4466
547,TermNode,16535
548,TermNode,12023
549,TermNode,5675
550,TermNode,6615
551,TermNode,14789
552,TermNode,12111
553,TermNode,12526
554,TermNode,7133
555,TermNode,105
556,TermNode,26936
557,TermNode,69293
558,TermNode,14139
559,TermNode,38604
560,TermNode,105
561,TermNode,2378
562,TermNode,83748
563,TermNode,19919
564,TermNode,13373
565,TermNode,21710
566,TermNode,58237
567,TermNode,54988
568,TermNode,62647
569,TermNode,53948
570,TermNode,16406
571,TermNode,13795
572,TermNode,23144
573,TermNode,15596
574,TermNode,15024
575,TermNode,30316
576,TermNode,19512
577,TermNode,910
578,TermNode,28140
579,TermNode,38296
580,TermNode,87245
581,TermNode,48143
582,TermNode,105
583,TermNode,10161
584,TermNode,9222
585,TermNode,25810
586,TermNode,13004
587,TermNode,17177
588,TermNode,105
589,TermNode,8097
590,TermNode,16093
591,TermNode,55732
592,TermNode,22344
593,TermNode,29135
594,TermNode,33212
595,TermNode,2721
596,TermNode,22111
597,TermNode,45066
598,TermNode,90000
599,TermNode,25214
600,TermNode,46190
601,TermNode,3904
602,TermNode,29523
603,TermNode,39732
604,TermNode,49909
605,TermNode,2851
606,TermNode,35797
607,EntityNode,84
608,EntityNode,16075
609,EntityNode,8661
610,EntityNode,84
611,EntityNode,84
612,EntityNode,11248
613,EntityNode,8764
614,EntityNode,84
615,EntityNode,84
616,EntityNode,4390
617,EntityNode,14330
618,EntityNode,23695
619,EntityNode,84
620,EntityNode,84
621,EntityNode,5466
622,EntityNode,84
623,EntityNode,84
624,EntityNode,3877
625,EntityNode,7851
626,EntityNode,84
627,EntityNode,13073
628,TermNode,2176
629,TermNode,65144
630,TermNode,69560
631,TermNode,69228
632,TermNode,50621
633,TermNode,42206
634,TermNode,22171
635,TermNode,86986
636,TermNode,32492
637,TermNode,12492
638,TermNode,29261
639,TermNode,66692
640,TermNode,46319
641,TermNode,8566
642,TermNode,83429
643,TermNode,36259
644,TermNode,29316
645,TermNode,79785
646,TermNode,110849
647,TermNode,68983
648,TermNode,26265
649,TermNode,53039
650,TermNode,41409
651,TermNode,20720
652,TermNode,58577
653,TermNode,49316
654,TermNode,13733
655,TermNode,30846
656,TermNode,3904
657,TermNode,45729
658,TermNode,33469
659,TermNode,8041
660,TermNode,1762
661,TermNode,25725
662,TermNode,77826
663,TermNode,64859
664,TermNode,30858
665,TermNode,71739
666,TermNode,51249
667,TermNode,71104
668,TermNode,80775
669,TermNode,57337
670,TermNode,77752
671,TermNode,39222
672,TermNode,66763
673,TermNode,681
674,TermNode,81719
675,TermNode,5385
676,TermNode,681
677,TermNode,4496
678,TermNode,7880
679,TermNode,82201
680,TermNode,66834
681,TermNode,3498
682,TermNode,5344
683,TermNode,47726
684,TermNode,82139
685,TermNode,9937
686,TermNode,56774
687,TermNode,3637
688,TermNode,681
689,TermNode,29761
690,TermNode,3985
691,TermNode,681
692,TermNode,21427
693,TermNode,68560
694,TermNode,34234
695,TermNode,20337
696,TermNode,56995
697,TermNode,25103
698,TermNode,44909
699,TermNode,7050
700,TermNode,71066
701,TermNode,39845
702,TermNode,27299
703,TermNode,681
704,TermNode,33647
705,TermNode,25538
706,TermNode,29525
707,TermNode,45269
708,TermNode,5730
709,TermNode,20270
710,TermNode,48891
711,TermNode,18550
712,TermNode,53637
713,TermNode,48037
714,TermNode,18572
715,TermNode,70973
716,TermNode,29883
717,TermNode,21392
718,TermNode,16518
719,TermNode,1122
720,TermNode,52199
721,TermNode,65659
722,TermNode,57365
723,TermNode,44428
724,TermNode,41246
725,TermNode,32247
726,TermNode,26324
727,TermNode,48827
728,TermNode,681
729,TermNode,24822
730,TermNode,9135
731,TermNode,36147
732,TermNode,59939
733,TermNode,20998
734,TermNode,31710
735,TermNode,17480
736,TermNode,35710
737,TermNode,66934
738,TermNode,56196
739,TermNode,18698
740,TermNode,20149
741,TermNode,75547
742,TermNode,17897
743,TermNode,69798
744,TermNode,6845
745,TermNode,51213
746,TermNode,41583
747,TermNode,60036
748,TermNode,34228
749,TermNode,36415
750,TermNode,30140
751,TermNode,21708
752,TermNode,681
753,TermNode,79349
754,TermNode,44667
755,TermNode,77260
756,TermNode,54497
757,TermNode,66584
758,TermNode,40229
759,TermNode,24271
760,TermNode,40329
761,TermNode,7653
762,TermNode,22392
763,TermNode,32936
764,TermNode,27142
765,TermNode,78037
766,TermNode,78967
767,TermNode,26592
768,TermNode,28655
769,TermNode,42664
770,TermNode,71073
771,TermNode,77284
772,TermNode,84620
773,TermNode,85375
774,TermNode,54733
775,TermNode,17944
776,TermNode,22519
777,TermNode,74403
778,TermNode,27830
779,TermNode,50657
780,TermNode,67586
781,TermNode,2230
782,TermNode,75657
783,TermNode,21699
784,TermNode,13829
785,TermNode,51076
786,TermNode,37919
787,TermNode,46605
788,TermNode,56650
789,TermNode,12896
790,TermNode,39838
791,TermNode,37200
792,TermNode,59508
793,TermNode,46435
794,TermNode,11409
795,TermNode,43663
796,TermNode,70384
797,TermNode,44735
798,TermNode,13017
799,TermNode,10175
800,TermNode,1489
801,TermNode,1901
802,TermNode,4745
803,TermNode,49294
804,TermNode,39758
805,TermNode,10665
806,TermNode,74782
807,TermNode,67000
808,TermNode,41854
809,TermNode,25143
810,TermNode,681
811,TermNode,24875
812,TermNode,64147
813,TermNode,20538
814,TermNode,51003
815,TermNode,63796
816,TermNode,45463
817,TermNode,34751
818,TermNode,57218
819,TermNode,56034
820,TermNode,46258
821,TermNode,19787
822,TermNode,42303
823,TermNode,33277
824,TermNode,69797
825,TermNode,96957
826,TermNode,36522
827,TermNode,22951
828,TermNode,65371
829,TermNode,4305
830,TermNode,86086
831,TermNode,38459
832,TermNode,36428
833,TermNode,51965
834,TermNode,25186
835,TermNode,2990
836,TermNode,29234
837,TermNode,25722
838,TermNode,40268
839,TermNode,27356
840,TermNode,80251
841,TermNode,12919
842,TermNode,65782
843,TermNode,7329
844,TermNode,67960
845,TermNode,12970
846,TermNode,11554
847,TermNode,76083
848,TermNode,15826
849,TermNode,39617
850,TermNode,32656
851,TermNode,35813
852,TermNode,8746
853,TermNode,87697
854,TermNode,21748
855,TermNode,3553
856,TermNode,30468
857,TermNode,12283
858,TermNode,36233
859,TermNode,37794
860,TermNode,42831
861,TermNode,32730
862,TermNode,11175
863,TermNode,1321
864,TermNode,63475
865,TermNode,29497
866,TermNode,11406
867,TermNode,22655
868,TermNode,58693
869,TermNode,6676
870,TermNode,29575
871,TermNode,14502
872,TermNode,34601
873,TermNode,45386
874,TermNode,53935
875,TermNode,21724
876,TermNode,60190
877,TermNode,23343
878,TermNode,37418
879,TermNode,13204
880,TermNode,78413
881,TermNode,13449
882,TermNode,15706
883,TermNode,55346
884,TermNode,52978
885,TermNode,2830
886,TermNode,681
887,TermNode,7540
888,TermNode,65212
889,TermNode,29844
890,TermNode,46742
891,TermNode,38526
892,TermNode,681
893,TermNode,69209
894,TermNode,10663
895,TermNode,13894
896,TermNode,40859
897,TermNode,39106
898,TermNode,51807
899,TermNode,35189
900,TermNode,18130
901,TermNode,46740
902,TermNode,68445
903,TermNode,3605
904,TermNode,37584
905,TermNode,681
906,TermNode,38474
907,TermNode,48029
908,TermNode,35458
909,TermNode,2038
910,TermNode,53172
911,TermNode,49994
912,TermNode,47688
913,TermNode,28700
914,TermNode,52240
915,TermNode,79324
916,TermNode,6889
917,TermNode,20272
918,TermNode,8590
919,TermNode,58509
920,TermNode,37169
921,TermNode,77101
922,TermNode,34044
923,TermNode,58409
924,TermNode,71724
925,TermNode,36325
926,TermNode,15142
927,TermNode,56862
928,TermNode,19564
929,TermNode,62082
930,TermNode,21093
931,TermNode,25831
932,TermNode,12586
933,TermNode,67836
934,TermNode,29749
935,TermNode,681
936,TermNode,39912
937,TermNode,18273
938,TermNode,44833
939,TermNode,44007
940,TermNode,58734
941,TermNode,21280
942,TermNode,29503
943,TermNode,65712
944,TermNode,16892
945,TermNode,681
946,TermNode,15452
947,TermNode,9773
948,TermNode,24610
949,TermNode,72560
950,TermNode,36746
951,TermNode,66644
952,TermNode,78360
953,TermNode,30000
954,TermNode,31102
955,TermNode,51599
956,TermNode,26229
957,TermNode,60477
958,TermNode,681
959,TermNode,6155
960,TermNode,4071
961,TermNode,11602
962,TermNode,1869
963,TermNode,8655
964,TermNode,60026
965,TermNode,56326
966,TermNode,51585
967,TermNode,59980
968,TermNode,36101
969,TermNode,25393
970,TermNode,36604
971,TermNode,61701
972,TermNode,1888
973,TermNode,75509
974,TermNode,681
975,TermNode,681
976,TermNode,9508
977,TermNode,1282
978,TermNode,66010
979,TermNode,18898
980,TermNode,681
981,TermNode,17839
982,TermNode,681
983,TermNode,12539
984,TermNode,681
985,TermNode,69065
986,TermNode,31341
987,TermNode,9703
988,TermNode,26193
989,TermNode,15605
990,TermNode,24999
991,TermNode,24113
992,TermNode,78852
993,TermNode,41252
994,TermNode,681
995,TermNode,17295
996,TermNode,80254
997,TermNode,42765
998,TermNode,12542
999,TermNode,26710
1000,TermNode,12577
1001,TermNode,22690
1002,TermNode,11616
1003,TermNode,39034
1004,TermNode,46333
1005,TermNode,13554
1006,TermNode,27286
1007,TermNode,18488
1008,TermNode,47417
1009,TermNode,8185
1010,TermNode,33285
1011,TermNode,681
1012,TermNode,4560
1013,TermNode,30319
1014,TermNode,51076
1015,TermNode,28090
1016,TermNode,61335
1017,TermNode,29704
1018,TermNode,7147
1019,TermNode,72053
1020,TermNode,21030
1021,TermNode,36407
1022,TermNode,111133
1023,TermNode,53892
1024,TermNode,43865
1025,TermNode,51112
1026,TermNode,33891
1027,TermNode,24952
1028,TermNode,39057
1029,TermNode,37257
1030,TermNode,54875
1031,TermNode,16721
1032,TermNode,48602
1033,TermNode,35609
1034,TermNode,18723
1035,TermNode,24018
1036,TermNode,24975
1037,TermNode,53243
1038,TermNode,82072
1039,TermNode,6147
1040,TermNode,17568
1041,TermNode,26322
1042,TermNode,77319
1043,TermNode,17900
1044,TermNode,22955
1045,TermNode,6933
1046,TermNode,10679
1047,TermNode,681
1048,TermNode,42191
1049,TermNode,3717
1050,TermNode,50699
1051,TermNode,50733
1052,TermNode,1625
1053,TermNode,681
1054,TermNode,681
1055,TermNode,34854
1056,TermNode,51725
1057,TermNode,66485
1058,TermNode,25886
1059,TermNode,681
1060,TermNode,681
1061,TermNode,52765
1062,TermNode,12012
1063,TermNode,13773
1064,TermNode,31178
1065,TermNode,15074
1066,TermNode,1652
1067,TermNode,76588
1068,TermNode,681
1069,TermNode,18179
1070,TermNode,7401
1071,TermNode,1239
1072,TermNode,8323
1073,TermNode,8962
1074,TermNode,63028
1075,TermNode,44870
1076,TermNode,44185
1077,TermNode,84090
1078,TermNode,2652
1079,TermNode,55177
1080,TermNode,49412
1081,TermNode,36443
1082,TermNode,23793
1083,TermNode,67637
1084,TermNode,9642
1085,TermNode,44646
1086,TermNode,2813
1087,TermNode,14089
1088,TermNode,17806
1089,TermNode,38665
1090,TermNode,50390
1091,TermNode,63121
1092,TermNode,52189
1093,TermNode,681
1094,TermNode,7155
1095,TermNode,70362
1096,TermNode,43089
1097,TermNode,47704
1098,TermNode,12441
1099,TermNode,66445
1100,TermNode,1550
1101,TermNode,16872
1102,TermNode,681
1103,TermNode,44177
1104,TermNode,13276
1105,TermNode,2176
1106,TermNode,29645
1107,TermNode,1934
1108,TermNode,32082
1109,TermNode,681
1110,TermNode,68543
1111,TermNode,18678
1112,TermNode,75943
1113,TermNode,2336
1114,TermNode,681
1115,TermNode,681
1116,TermNode,681
1117,TermNode,56886
1118,TermNode,681
1119,TermNode,681
1120,TermNode,681
1121,TermNode,681
1122,TermNode,681
1123,TermNode,24943
1124,TermNode,2722
1125,TermNode,7650
1126,TermNode,9715
1127,TermNode,681
1128,TermNode,1421
1129,TermNode,7851
1130,TermNode,17797
1131,TermNode,681
1132,TermNode,681
1133,TermNode,681
1134,TermNode,681
1135,TermNode,76087
1136,TermNode,39811
1137,TermNode,2020
1138,TermNode,1123
1139,TermNode,1179
1140,TermNode,681
1141,TermNode,681
1142,TermNode,14026
1143,TermNode,681
1144,TermNode,681
1145,TermNode,681
1146,TermNode,681
1147,TermNode,681
1148,TermNode,681
1149,TermNode,8560
1150,TermNode,12950
1151,TermNode,36907
1152,TermNode,7856
1153,TermNode,40696
1154,TermNode,681
1155,TermNode,48101
1156,TermNode,681
1157,TermNode,28928
1158,TermNode,13016
1159,TermNode,40323
1160,TermNode,53398
1161,TermNode,60625
1162,TermNode,681
1163,TermNode,75074
1164,TermNode,681
1165,TermNode,56232
1166,TermNode,681
1167,TermNode,2074
1168,TermNode,62243
1169,TermNode,6257
1170,TermNode,681
1171,TermNode,60227
1172,TermNode,2694
1173,TermNode,681
1174,TermNode,66680
1175,TermNode,28490
1176,TermNode,1044
1177,TermNode,1552
1178,TermNode,681
1179,TermNode,6017
1180,TermNode,47636
1181,TermNode,681
1182,TermNode,60664
1183,TermNode,17479
1184,TermNode,18094
1185,TermNode,681
1186,TermNode,681
1187,TermNode,16496
1188,TermNode,5865
1189,TermNode,681
1190,EntityNode,441
1191,EntityNode,440
1192,EntityNode,1327
1193,EntityNode,787
1194,EntityNode,735
1195,EntityNode,735
1196,EntityNode,2338
1197,EntityNode,440
1198,EntityNode,440
1199,EntityNode,8685
1200,EntityNode,440
1201,EntityNode,440
1202,EntityNode,440
1203,EntityNode,440
1204,EntityNode,440
1205,EntityNode,440
1206,EntityNode,440
1207,EntityNode,5398
1208,EntityNode,440
1209,EntityNode,24392
1210,EntityNode,440
1211,EntityNode,1740
1212,EntityNode,666
1213,EntityNode,4549
1214,EntityNode,5192
1215,EntityNode,440
1216,EntityNode,441
1217,EntityNode,440
1218,EntityNode,442
1219,EntityNode,440
1220,EntityNode,440
1221,EntityNode,441
1222,EntityNode,441
1223,EntityNode,440
1224,EntityNode,5801
1225,EntityNode,440
1226,EntityNode,441
1227,EntityNode,441
1228,EntityNode,6674
1229,EntityNode,1696
1230,EntityNode,1041
1231,EntityNode,1692
1232,EntityNode,1425
1233,EntityNode,10803
1234,EntityNode,24589
1235,EntityNode,1197
1236,EntityNode,441
1237,EntityNode,440
1238,EntityNode,8187
1239,EntityNode,1515
1240,EntityNode,440
1241,EntityNode,8062
1242,EntityNode,440
1243,EntityNode,440
1244,EntityNode,6646
1245,EntityNode,440
1246,EntityNode,1813
1247,EntityNode,440
1248,EntityNode,735
1249,EntityNode,5632
1250,EntityNode,440
1251,EntityNode,6817
1252,EntityNode,440
1253,EntityNode,1902
1254,EntityNode,3110
1255,EntityNode,440
1256,EntityNode,440
1257,EntityNode,1327
1258,EntityNode,22667
1259,EntityNode,4444
1260,EntityNode,443
1261,EntityNode,21896
1262,EntityNode,440
1263,EntityNode,440
1264,EntityNode,440
1265,EntityNode,440
1266,EntityNode,440
1267,EntityNode,441
1268,EntityNode,440
1269,EntityNode,440
1270,EntityNode,440
1271,EntityNode,440
1272,EntityNode,7593
1273,EntityNode,440
1274,EntityNode,440
1275,EntityNode,441
1276,EntityNode,440
1277,EntityNode,13126
1278,EntityNode,440
1279,EntityNode,440
1280,EntityNode,440
1281,EntityNode,440
1282,EntityNode,10622
1283,EntityNode,441
1284,EntityNode,440
1285,EntityNode,441
1286,EntityNode,6673
1287,EntityNode,440
1288,TermNode,4158
1289,TermNode,84
1290,TermNode,64153
1291,TermNode,42908
1292,TermNode,41338
1293,TermNode,84
1294,TermNode,18350
1295,TermNode,84
1296,TermNode,8336
1297,TermNode,43755
1298,TermNode,48182
1299,TermNode,33901
1300,TermNode,41048
1301,TermNode,5277
1302,TermNode,44882
1303,TermNode,472
1304,TermNode,84
1305,TermNode,84
1306,TermNode,84
1307,TermNode,52918
1308,TermNode,34626
1309,TermNode,4829
1310,TermNode,1543
1311,TermNode,7612
1312,TermNode,32610
1313,TermNode,81719
1314,TermNode,68266
1315,TermNode,23163
1316,TermNode,47704
1317,TermNode,22745
1318,TermNode,37530
1319,TermNode,84
1320,TermNode,34659
1321,TermNode,21527
1322,TermNode,84
1323,TermNode,11829
1324,TermNode,543
1325,TermNode,49607
1326,TermNode,72218
1327,TermNode,62857
1328,TermNode,56496
1329,TermNode,26792
1330,TermNode,84
1331,EntityNode,429
1332,EntityNode,1414
1333,EntityNode,429
1334,EntityNode,429
1335,EntityNode,429
1336,EntityNode,429
1337,EntityNode,429
1338,EntityNode,429
1339,EntityNode,429
1340,EntityNode,429
1341,EntityNode,5624
1342,EntityNode,429
1343,EntityNode,429
1344,EntityNode,429
1345,EntityNode,429
