NodeID,Type,Name,VertexDegree,EdgeDegree,InVertexDegree,OutVertexDegree,InEdgeDegree,OutEdgeDegree,DirectedInVertexDegree,DirectedOutVertexDegree,DirectedInEdgeDegree,DirectedOutEdgeDegree
45,EntityNode,House of Representatives,1123,2,1123,1123,2,2,0,0,0,0
46,EntityNode,Grover Cleveland,1123,3,1123,1123,3,2,2,0,1,0
47,EntityNode,plurality,1123,2,1123,1123,2,2,0,0,0,0
48,EntityNode,Democrat,1123,3,1123,1123,3,2,1,0,1,0
49,EntityNode,Socialist,1123,3,1123,1123,3,2,1,0,1,0
50,EntityNode,Harry S. Truman,1123,3,1123,1123,3,2,1,0,1,0
51,EntityNode,John Kerry,1123,3,1123,1123,3,2,1,0,1,0
52,EntityNode,Norman Thomas,1123,3,1123,1123,3,2,1,0,1,0
53,EntityNode,"United States presidential election, 1892",1123,3,1123,1123,3,2,1,0,1,0
54,EntityNode,Thomas E. Dewey,1123,2,1123,1123,2,2,0,0,0,0
55,EntityNode,Twentieth Amendment to the United States Constitution,1123,3,1123,1123,3,2,1,0,1,0
56,EntityNode,John Adams,1123,3,1123,1123,3,2,1,0,1,0
57,EntityNode,Independent,1123,2,1123,1123,2,2,0,0,0,0
58,EntityNode,Benjamin Harrison,1123,3,1123,1123,3,2,2,0,1,0
59,EntityNode,Franklin D. Roosevelt,1123,3,1123,1123,3,2,2,0,1,0
60,EntityNode,absolute majority,1123,2,1123,1123,2,2,0,0,0,0
61,EntityNode,"United States presidential election, 1808",1123,3,1123,1123,3,2,1,0,1,0
62,EntityNode,Andrew Jackson,1123,3,1123,1123,3,2,2,0,1,0
63,EntityNode,George Washington,1123,3,1123,1123,3,2,1,0,1,0
64,EntityNode,James Weaver,1123,3,1123,1123,3,2,1,0,1,0
65,EntityNode,Strom Thurmond,1123,3,1123,1123,3,2,2,0,1,0
66,EntityNode,Alf Landon,1123,3,1123,1123,3,2,2,0,1,0
67,EntityNode,States' Rights Democratic,1123,2,1123,1123,2,2,0,0,0,0
68,EntityNode,John Jay,1123,3,1123,1123,3,2,1,0,1,0
69,EntityNode,John Quincy Adams,1123,3,1123,1123,3,2,1,0,1,0
70,EntityNode,Populist,1123,3,1123,1123,3,2,1,0,1,0
71,EntityNode,Henry A. Wallace,1123,2,1123,1123,2,2,0,0,0,0
72,EntityNode,Robert H. Harrison,1123,3,1123,1123,3,2,2,0,1,0
73,EntityNode,Prohibition,1123,2,1123,1123,2,2,0,0,0,0
74,EntityNode,Union,1123,3,1123,1123,3,2,1,0,1,0
75,EntityNode,Labor,1123,3,1123,1123,3,2,1,0,1,0
76,EntityNode,Henry Clay,1123,2,1123,1123,2,2,0,0,0,0
77,EntityNode,John Bidwell,1123,3,1123,1123,3,2,1,0,1,0
78,EntityNode,William Lemke,1123,3,1123,1123,3,2,1,0,1,0
79,EntityNode,Progressive,1123,2,1123,1123,2,2,0,0,0,0
80,EntityNode,Chuck Baldwin,1123,3,1123,1123,3,2,2,0,1,0
81,EntityNode,John Rutledge,1123,3,1123,1123,3,2,1,0,1,0
82,EntityNode,"United States presidential election, 1876",1123,3,1123,1123,3,2,1,0,1,0
83,EntityNode,"United States presidential election, 1896",1123,3,1123,1123,3,2,1,0,1,0
84,EntityNode,Dwight D. Eisenhower,1123,3,1123,1123,3,2,1,0,1,0
85,EntityNode,"United States presidential election, 1888",1123,3,1123,1123,3,2,1,0,1,0
86,EntityNode,William McKinley,1123,3,1123,1123,3,2,1,0,1,0
87,EntityNode,American election campaigns in the 19th century,1123,3,1123,1123,3,2,2,0,1,0
88,EntityNode,United States presidential primary,1123,2,1123,1123,2,2,0,0,0,0
89,EntityNode,constitutional amendments,1123,2,1123,1123,2,2,0,0,0,0
90,EntityNode,Federalist Party (United States),1123,3,1123,1123,3,2,1,0,1,0
91,EntityNode,United States presidential nominating convention,1123,2,1123,1123,2,2,0,0,0,0
92,EntityNode,William Jennings Bryan,1123,3,1123,1123,3,2,2,0,1,0
93,EntityNode,presidential nominating conventions,1123,2,1123,1123,2,2,0,0,0,0
94,EntityNode,Wendell Willkie,1123,2,1123,1123,2,2,0,0,0,0
95,EntityNode,presidential primary elections and caucuses,1123,2,1123,1123,2,2,0,0,0,0
96,EntityNode,George Clinton (vice president),1123,3,1123,1123,3,2,2,0,1,0
97,EntityNode,Democratic-Republican,1123,3,1123,1123,3,2,1,0,1,0
98,EntityNode,political party,1123,2,1123,1123,2,2,0,0,0,0
99,EntityNode,"United States presidential election, 1900",1123,3,1123,1123,3,2,1,0,1,0
100,EntityNode,United States Constitution,1123,3,1123,1123,3,2,1,0,1,0
101,EntityNode,Adlai Stevenson,1123,3,1123,1123,3,2,2,0,1,0
102,EntityNode,Thomas Jefferson,1123,3,1123,1123,3,2,1,0,1,0
103,EntityNode,primary election,1123,2,1123,1123,2,2,0,0,0,0
104,EntityNode,James Monroe,1123,2,1123,1123,2,2,0,0,0,0
105,EntityNode,Nullifier,1123,2,1123,1123,2,2,0,0,0,0
106,EntityNode,Thomas Pinckney,1123,2,1123,1123,2,2,0,0,0,0
107,EntityNode,Aaron Burr,1123,3,1123,1123,3,2,2,0,1,0
108,EntityNode,William Wirt,1123,3,1123,1123,3,2,2,0,1,0
109,EntityNode,Samuel Adams,1123,3,1123,1123,3,2,1,0,1,0
110,EntityNode,Anti-Masonic,1123,3,1123,1123,3,2,1,0,1,0
111,EntityNode,"United States presidential election, 1836",1123,3,1123,1123,3,2,1,0,1,0
112,EntityNode,Martin Van Buren,1123,3,1123,1123,3,2,3,0,1,0
113,EntityNode,Oliver Ellsworth,1123,3,1123,1123,3,2,1,0,1,0
114,EntityNode,William H. Crawford,1123,3,1123,1123,3,2,2,0,1,0
115,EntityNode,William Henry Harrison,1123,3,1123,1123,3,2,2,0,1,0
116,EntityNode,Whig Party (United States),1123,3,1123,1123,3,2,1,0,1,0
117,EntityNode,Hugh Lawson White,1123,3,1123,1123,3,2,3,0,1,0
118,EntityNode,"United States presidential election, 1828",1123,3,1123,1123,3,2,1,0,1,0
119,EntityNode,Daniel Webster,1123,3,1123,1123,3,2,2,0,1,0
120,EntityNode,Willie Person Mangum,1123,3,1123,1123,3,2,2,0,1,0
121,EntityNode,PollyVote,1123,2,1123,1123,2,2,0,0,0,0
122,EntityNode,National Republican,1123,3,1123,1123,3,2,1,0,1,0
123,EntityNode,"United States presidential election, 1832",1123,3,1123,1123,3,2,1,0,1,0
124,EntityNode,"United States presidential election, 1840",1123,3,1123,1123,3,2,1,0,1,0
125,EntityNode,Winfield Scott Hancock,1123,3,1123,1123,3,2,3,0,1,0
126,EntityNode,Charles Cotesworth Pinckney,1123,3,1123,1123,3,2,1,0,1,0
127,EntityNode,"United States presidential election, 1820",1123,3,1123,1123,3,2,1,0,1,0
128,EntityNode,John Floyd,1123,3,1123,1123,3,2,2,0,1,0
129,EntityNode,"United States presidential election, 1844",1123,3,1123,1123,3,2,1,0,1,0
130,EntityNode,caucus,1123,3,1123,1123,3,2,1,0,1,0
131,EntityNode,Iowa,1123,3,1123,1123,3,2,1,0,1,0
132,EntityNode,John G. Schmitz,1123,3,1123,1123,3,2,2,0,1,0
133,EntityNode,U.S. territories,1123,2,1123,1123,2,2,0,0,0,0
134,EntityNode,New Hampshire,1123,3,1123,1123,3,2,1,0,1,0
135,EntityNode,"United States presidential election, 1848",1123,3,1123,1123,3,2,1,0,1,0
136,EntityNode,"United States presidential election, 1852",1123,3,1123,1123,3,2,1,0,1,0
137,EntityNode,Democratic,1123,2,1123,1123,2,2,0,0,0,0
138,EntityNode,"United States presidential election, 1856",1123,3,1123,1123,3,2,1,0,1,0
139,EntityNode,"United States presidential election, 1860",1123,3,1123,1123,3,2,1,0,1,0
140,EntityNode,ticket,1123,3,1123,1123,3,2,1,0,1,0
141,EntityNode,"United States presidential election, 1864",1123,3,1123,1123,3,2,1,0,1,0
142,EntityNode,superdelegate,1123,2,1123,1123,2,2,0,0,0,0
143,EntityNode,"United States presidential election, 1868",1123,3,1123,1123,3,2,1,0,1,0
144,EntityNode,"United States presidential election, 1872",1123,3,1123,1123,3,2,1,0,1,0
145,EntityNode,District of Columbia,1123,3,1123,1123,3,2,2,0,1,0
146,EntityNode,Election Day,1123,2,1123,1123,2,2,0,0,0,0
147,EntityNode,"United States presidential election, 1880",1123,3,1123,1123,3,2,1,0,1,0
148,EntityNode,sex,1123,3,1123,1123,3,2,1,0,1,0
149,EntityNode,"United States presidential election, 1884",1123,3,1123,1123,3,2,1,0,1,0
150,EntityNode,race or color,1123,3,1123,1123,3,2,2,0,1,0
151,EntityNode,"United States presidential election, 1816",1123,3,1123,1123,3,2,1,0,1,0
152,EntityNode,age for citizens eighteen years or older,1123,3,1123,1123,3,2,2,0,1,0
153,EntityNode,"United States presidential election, 1904",1123,3,1123,1123,3,2,1,0,1,0
154,EntityNode,"United States presidential election, 1908",1123,3,1123,1123,3,2,1,0,1,0
155,EntityNode,ballot access,1123,3,1123,1123,3,2,2,0,1,0
156,EntityNode,"United States presidential election, 1912",1123,3,1123,1123,3,2,1,0,1,0
157,EntityNode,write-in candidate,1123,3,1123,1123,3,2,1,0,1,0
158,EntityNode,"United States presidential election, 1916",1123,3,1123,1123,3,2,1,0,1,0
159,EntityNode,Mickey Mouse,1123,2,1123,1123,2,2,0,0,0,0
160,EntityNode,"United States presidential election, 1920",1123,3,1123,1123,3,2,1,0,1,0
161,EntityNode,Stephen Colbert,1123,3,1123,1123,3,2,2,0,1,0
162,EntityNode,United States Congress,1123,3,1123,1123,3,2,1,0,1,0
163,EntityNode,Millard Fillmore,1123,3,1123,1123,3,2,1,0,1,0
164,EntityNode,President of the United States,1123,2,1123,1123,2,2,0,0,0,0
165,EntityNode,Electoral College (United States),1123,2,1123,1123,2,2,0,0,0,0
166,EntityNode,James Buchanan,1123,3,1123,1123,3,2,1,0,1,0
167,EntityNode,Al Gore,1123,3,1123,1123,3,2,1,0,1,0
168,EntityNode,Maine,1123,2,1123,1123,2,2,0,0,0,0
169,EntityNode,Vice President of the United States,1123,3,1123,1123,3,2,1,0,1,0
170,EntityNode,plurality voting system,1123,3,1123,1123,3,2,1,0,1,0
171,EntityNode,American Party,1123,3,1123,1123,3,2,1,0,1,0
172,EntityNode,Green,1123,3,1123,1123,3,2,1,0,1,0
173,EntityNode,United States,1123,2,1123,1123,2,2,0,0,0,0
174,EntityNode,James Madison,1123,3,1123,1123,3,2,1,0,1,0
175,EntityNode,primary elections,1123,2,1123,1123,2,2,0,0,0,0
176,EntityNode,Greenback,1123,3,1123,1123,3,2,1,0,1,0
177,EntityNode,Elections in the United States,1123,2,1123,1123,2,2,0,0,0,0
178,EntityNode,indirect election,1123,3,1123,1123,3,2,1,0,1,0
179,EntityNode,faithless elector,1123,3,1123,1123,3,2,2,0,1,0
180,EntityNode,Nebraska,1123,3,1123,1123,3,2,1,0,1,0
181,EntityNode,nominating conventions,1123,2,1123,1123,2,2,0,0,0,0
182,EntityNode,Twelfth Amendment to the United States Constitution,1123,3,1123,1123,3,2,1,0,1,0
183,EntityNode,President of the Senate,1123,2,1123,1123,2,2,0,0,0,0
184,EntityNode,political parties,1123,2,1123,1123,2,2,0,0,0,0
185,EntityNode,Abraham Lincoln,1123,3,1123,1123,3,2,2,0,1,0
186,EntityNode,Article Two of the United States Constitution,1123,3,1123,1123,3,2,2,0,1,0
187,EntityNode,joint session,1123,3,1123,1123,3,2,2,0,1,0
188,EntityNode,U.S. state,1123,3,1123,1123,3,2,1,0,1,0
189,EntityNode,John C. Breckinridge,1123,3,1123,1123,3,2,1,0,1,0
190,EntityNode,Southern Democrat,1123,3,1123,1123,3,2,2,0,1,0
191,EntityNode,Representatives,1123,2,1123,1123,2,2,0,0,0,0
192,EntityNode,Federal government of the United States,1123,2,1123,1123,2,2,0,0,0,0
193,EntityNode,John Bell,1123,3,1123,1123,3,2,2,0,1,0
194,EntityNode,John St. John,1123,3,1123,1123,3,2,1,0,1,0
195,EntityNode,Governor,1123,3,1123,1123,3,2,1,0,1,0
196,EntityNode,23rd Amendment,1123,3,1123,1123,3,2,1,0,1,0
197,EntityNode,Constitutional Union,1123,3,1123,1123,3,2,1,0,1,0
198,EntityNode,John McCain,1123,3,1123,1123,3,2,2,0,1,0
199,EntityNode,Benjamin Butler,1123,3,1123,1123,3,2,2,0,1,0
200,EntityNode,DeWitt Clinton,1123,3,1123,1123,3,2,2,0,1,0
201,EntityNode,Northern Democrat,1123,3,1123,1123,3,2,2,0,1,0
202,EntityNode,Ronald Reagan,1123,3,1123,1123,3,2,2,0,1,0
203,EntityNode,"Washington, D.C.",1123,3,1123,1123,3,2,2,0,1,0
204,EntityNode,Secretary of State,1123,3,1123,1123,3,2,1,0,1,0
205,EntityNode,Libertarian,1123,3,1123,1123,3,2,1,0,1,0
206,EntityNode,National Union Party (United States),1123,3,1123,1123,3,2,1,0,1,0
207,EntityNode,James G. Blaine,1123,2,1123,1123,2,2,0,0,0,0
208,EntityNode,Jimmy Carter,1123,3,1123,1123,3,2,1,0,1,0
209,EntityNode,George B. McClellan,1123,3,1123,1123,3,2,1,0,1,0
210,EntityNode,state legislature,1123,3,1123,1123,3,2,1,0,1,0
211,EntityNode,Alexander Hamilton,1123,3,1123,1123,3,2,1,0,1,0
212,EntityNode,Rufus King,1123,3,1123,1123,3,2,1,0,1,0
213,EntityNode,unpledged elector,1123,3,1123,1123,3,2,1,0,1,0
214,EntityNode,famous 1804 duel,1123,3,1123,1123,3,2,2,0,1,0
215,EntityNode,Bill Clinton,1123,3,1123,1123,3,2,2,0,1,0
216,EntityNode,John Woolley,1123,3,1123,1123,3,2,1,0,1,0
217,EntityNode,George H. W. Bush,1123,3,1123,1123,3,2,1,0,1,0
218,EntityNode,Theodore Roosevelt,1123,3,1123,1123,3,2,1,0,1,0
219,EntityNode,Michael Dukakis,1123,3,1123,1123,3,2,1,0,1,0
220,EntityNode,Alton B. Parker,1123,3,1123,1123,3,2,2,0,1,0
221,EntityNode,Eugene V. Debs,1123,2,1123,1123,2,2,0,0,0,0
222,EntityNode,Silas Swallow,1123,3,1123,1123,3,2,1,0,1,0
223,EntityNode,Ross Perot,1123,3,1123,1123,3,2,2,0,1,0
224,EntityNode,Barry Goldwater,1123,2,1123,1123,2,2,0,0,0,0
225,EntityNode,United States presidential election debates,1123,2,1123,1123,2,2,0,0,0,0
226,EntityNode,William Howard Taft,1123,3,1123,1123,3,2,3,0,1,0
227,EntityNode,Bob Dole,1123,3,1123,1123,3,2,2,0,1,0
228,EntityNode,Reform,1123,3,1123,1123,3,2,1,0,1,0
229,EntityNode,Eugene Chafin,1123,3,1123,1123,3,2,1,0,1,0
230,EntityNode,Woodrow Wilson,1123,3,1123,1123,3,2,2,0,1,0
231,EntityNode,John F. Kennedy,1123,3,1123,1123,3,2,1,0,1,0
232,EntityNode,George McGovern,1123,3,1123,1123,3,2,1,0,1,0
233,EntityNode,James M. Cox,1123,3,1123,1123,3,2,1,0,1,0
234,EntityNode,James K. Polk,1123,3,1123,1123,3,2,1,0,1,0
235,EntityNode,Texas,1123,2,1123,1123,2,2,0,0,0,0
236,EntityNode,American,1123,3,1123,1123,3,2,1,0,1,0
237,EntityNode,California,1123,3,1123,1123,3,2,1,0,1,0
238,EntityNode,Richard Nixon,1123,3,1123,1123,3,2,2,0,1,0
239,EntityNode,Georgia,1123,3,1123,1123,3,2,1,0,1,0
240,EntityNode,Bull-Moose,1123,3,1123,1123,3,2,1,0,1,0
241,EntityNode,Mason-Dixon Line,1123,3,1123,1123,3,2,3,0,1,0
242,EntityNode,Harry F. Byrd,1123,3,1123,1123,3,2,1,0,1,0
243,EntityNode,Liberty,1123,2,1123,1123,2,2,0,0,0,0
244,EntityNode,James G. Birney,1123,2,1123,1123,2,2,0,0,0,0
245,EntityNode,Franklin Pierce,1123,3,1123,1123,3,2,1,0,1,0
246,EntityNode,Zachary Taylor,1123,3,1123,1123,3,2,1,0,1,0
247,EntityNode,Calvin Coolidge,1123,3,1123,1123,3,2,1,0,1,0
248,EntityNode,Lewis Cass,1123,3,1123,1123,3,2,1,0,1,0
249,EntityNode,Gerald Ford,1123,3,1123,1123,3,2,2,0,1,0
250,EntityNode,Arkansas,1123,2,1123,1123,2,2,0,0,0,0
251,EntityNode,Lyndon B. Johnson,1123,3,1123,1123,3,2,2,0,1,0
252,EntityNode,Warren G. Harding,1123,3,1123,1123,3,2,1,0,1,0
253,EntityNode,John W. Davis,1123,3,1123,1123,3,2,1,0,1,0
254,EntityNode,"Robert M. La Follette, Sr.",1123,3,1123,1123,3,2,1,0,1,0
255,EntityNode,Free Soil,1123,3,1123,1123,3,2,2,0,1,0
256,EntityNode,Stephen Douglas,1123,3,1123,1123,3,2,1,0,1,0
257,EntityNode,Charles Evans Hughes,1123,2,1123,1123,2,2,0,0,0,0
258,EntityNode,Hubert Humphrey,1123,3,1123,1123,3,2,1,0,1,0
259,EntityNode,John B. Anderson,1123,3,1123,1123,3,2,2,0,1,0
260,EntityNode,Edward Clark,1123,3,1123,1123,3,2,2,0,1,0
261,EntityNode,Allan L. Benson,1123,3,1123,1123,3,2,2,0,1,0
262,EntityNode,Al Smith,1123,3,1123,1123,3,2,1,0,1,0
263,EntityNode,George Wallace,1123,2,1123,1123,2,2,0,0,0,0
264,EntityNode,Winfield Scott,1123,3,1123,1123,3,2,2,0,1,0
265,EntityNode,American Independent,1123,3,1123,1123,3,2,1,0,1,0
266,EntityNode,James Hanly,1123,2,1123,1123,2,2,0,0,0,0
267,EntityNode,John P. Hale,1123,3,1123,1123,3,2,2,0,1,0
268,EntityNode,Ulysses S. Grant,1123,3,1123,1123,3,2,1,0,1,0
269,EntityNode,Walter Mondale,1123,3,1123,1123,3,2,1,0,1,0
270,EntityNode,Horatio Seymour,1123,3,1123,1123,3,2,2,0,1,0
271,EntityNode,Horace Greeley,1123,2,1123,1123,2,2,0,0,0,0
272,EntityNode,Clinton B. Fisk,1123,3,1123,1123,3,2,2,0,1,0
273,EntityNode,Liberal Republican,1123,3,1123,1123,3,2,1,0,1,0
274,EntityNode,Thomas A. Hendricks,1123,2,1123,1123,2,2,0,0,0,0
275,EntityNode,B. Gratz Brown,1123,3,1123,1123,3,2,2,0,1,0
276,EntityNode,Federal Election Commission,1123,2,1123,1123,2,2,0,0,0,0
277,EntityNode,Rutherford B. Hayes,1123,3,1123,1123,3,2,1,0,1,0
278,EntityNode,Charles J. Jenkins,1123,2,1123,1123,2,2,0,0,0,0
279,EntityNode,Samuel J. Tilden,1123,3,1123,1123,3,2,2,0,1,0
280,EntityNode,Office of the Clerk,1123,3,1123,1123,3,2,1,0,1,0
281,EntityNode,Voter turnout,1123,3,1123,1123,3,2,2,0,1,0
282,EntityNode,James A. Garfield,1123,3,1123,1123,3,2,1,0,1,0
283,EntityNode,Cochrane Theatre,123,2,123,123,2,2,0,0,0,0
284,EntityNode,Cochrane (disambiguation),123,1,123,123,1,1,0,0,0,0
285,EntityNode,"Cochrane, Wisconsin",123,3,123,123,3,2,1,0,1,0
286,EntityNode,"Cochrane, Chile",123,3,123,123,3,2,1,0,1,0
287,EntityNode,Zefram Cochrane,123,3,123,123,3,2,1,0,1,0
288,EntityNode,Kuala Lumpur,123,3,123,123,3,2,2,0,1,0
289,EntityNode,Alexander Cochrane,123,2,123,123,2,2,0,0,0,0
290,EntityNode,Star Trek,123,3,123,123,3,2,2,0,1,0
291,EntityNode,John Cochrane,123,3,123,123,3,2,1,0,1,0
292,EntityNode,Cochrane Defense,123,2,123,123,2,2,0,0,0,0
293,EntityNode,"Cochrane, Alberta",123,3,123,123,3,2,1,0,1,0
294,EntityNode,Cochrane,123,2,123,123,2,2,0,0,0,0
295,EntityNode,Cochrane Street,123,3,123,123,3,2,1,0,1,0
296,EntityNode,Battle of New Orleans,123,3,123,123,3,2,1,0,1,0
297,EntityNode,Warp drive,123,3,123,123,3,2,2,0,1,0
298,EntityNode,"Cochrane Lake, Alberta",123,3,123,123,3,2,2,0,1,0
299,EntityNode,Ralph Cochrane,123,3,123,123,3,2,1,0,1,0
300,EntityNode,"Cochrane District, Ontario",123,3,123,123,3,2,2,0,1,0
301,EntityNode,Johnnie Cochran,123,3,123,123,3,2,1,0,1,0
302,EntityNode,Cochrane River,123,3,123,123,3,2,1,0,1,0
303,EntityNode,War of 1812,123,3,123,123,3,2,2,0,1,0
304,EntityNode,Chess,123,3,123,123,3,2,1,0,1,0
305,EntityNode,Cochrane Collaboration,123,2,123,123,2,2,0,0,0,0
306,EntityNode,"Cochrane, Unorganized, North Part, Ontario",123,3,123,123,3,2,3,0,1,0
307,EntityNode,USS Cochrane (DDG-21),123,3,123,123,3,2,2,0,1,0
308,EntityNode,"Cochrane, Ontario",123,3,123,123,3,2,1,0,1,0
309,EntityNode,OJ Simpson,123,3,123,123,3,2,1,0,1,0
310,EntityNode,Cochrane Lake,123,3,123,123,3,2,1,0,1,0
311,EntityNode,Thomas Cochrane,123,2,123,123,2,2,0,0,0,0
312,TermNode,cochran,123,2,123,123,1,2,0,1,0,1
313,TermNode,scottish,123,1,123,123,1,1,0,0,0,0
314,TermNode,surnam,123,1,123,123,1,1,0,0,0,0
315,TermNode,famou,1217,2,1217,1217,2,2,0,0,0,0
316,TermNode,peopl,123,1,123,123,1,1,0,0,0,0
317,TermNode,alexand,1217,2,1217,1217,2,2,0,0,0,0
318,TermNode,british,123,1,123,123,1,1,0,0,0,0
319,TermNode,command,123,1,123,123,1,1,0,0,0,0
320,TermNode,battl,123,1,123,123,1,1,0,0,0,0
321,TermNode,new,1217,4,1217,1217,2,4,0,2,0,2
322,TermNode,orlean,123,1,123,123,1,1,0,0,0,0
323,TermNode,war,123,2,123,123,1,2,0,1,0,1
324,TermNode,1812,1217,4,1217,1217,2,4,0,2,0,2
325,TermNode,john,1217,20,1217,1217,2,20,0,18,0,18
326,TermNode,chess,123,2,123,123,1,2,0,1,0,1
327,TermNode,player,123,1,123,123,1,1,0,0,0,0
328,TermNode,johnni,123,1,123,123,1,1,0,0,0,0
329,TermNode,high,123,1,123,123,1,1,0,0,0,0
330,TermNode,profil,123,1,123,123,1,1,0,0,0,0
331,TermNode,attornei,123,1,123,123,1,1,0,0,0,0
332,TermNode,repres,1217,2,1217,1217,2,2,0,0,0,0
333,TermNode,simpson,123,2,123,123,1,2,0,1,0,1
334,TermNode,ralph,1217,4,1217,1217,2,4,0,2,0,2
335,TermNode,world,1217,2,1217,1217,2,2,0,0,0,0
336,TermNode,air,123,1,123,123,1,1,0,0,0,0
337,TermNode,marshal,123,1,123,123,1,1,0,0,0,0
338,TermNode,thoma,1217,2,1217,1217,2,2,0,0,0,0
339,TermNode,naval,123,1,123,123,1,1,0,0,0,0
340,TermNode,captain,123,1,123,123,1,1,0,0,0,0
341,TermNode,napoleon,123,1,123,123,1,1,0,0,0,0
342,TermNode,zefram,123,2,123,123,1,2,0,1,0,1
343,TermNode,inventor,123,1,123,123,1,1,0,0,0,0
344,TermNode,warp,123,2,123,123,1,2,0,1,0,1
345,TermNode,drive,123,2,123,123,1,2,0,1,0,1
346,TermNode,star,123,2,123,123,1,2,0,1,0,1
347,TermNode,trek,123,2,123,123,1,2,0,1,0,1
348,TermNode,well,1217,2,1217,1217,2,2,0,0,0,0
349,TermNode,numer,1217,2,1217,1217,2,2,0,0,0,0
350,TermNode,starship,123,1,123,123,1,1,0,0,0,0
351,TermNode,planet,123,1,123,123,1,1,0,0,0,0
352,TermNode,univers,1217,2,1217,1217,2,2,0,0,0,0
353,TermNode,unit,1217,2,1217,1217,2,2,0,0,0,0
354,TermNode,measur,123,1,123,123,1,1,0,0,0,0
355,TermNode,name,1217,2,1217,1217,2,2,0,0,0,0
356,TermNode,mai,1217,2,1217,1217,2,2,0,0,0,0
357,TermNode,also,1217,2,1217,1217,2,2,0,0,0,0
