Node ID,Type,Degree
199,EntityNode,6011
200,EntityNode,2037
201,EntityNode,1555
202,EntityNode,2037
203,EntityNode,6371
204,EntityNode,929
205,EntityNode,2037
206,EntityNode,929
207,EntityNode,5720
208,EntityNode,929
209,EntityNode,929
210,EntityNode,929
211,EntityNode,930
212,EntityNode,929
213,EntityNode,929
214,EntityNode,929
215,EntityNode,929
216,EntityNode,929
217,EntityNode,3507
218,EntityNode,929
219,EntityNode,929
220,EntityNode,929
221,EntityNode,929
222,EntityNode,929
223,EntityNode,9191
224,EntityNode,929
225,EntityNode,929
226,EntityNode,929
227,EntityNode,929
228,EntityNode,929
229,EntityNode,929
230,EntityNode,929
231,EntityNode,929
232,EntityNode,929
233,EntityNode,929
234,EntityNode,929
235,EntityNode,929
236,EntityNode,929
237,EntityNode,929
238,EntityNode,929
239,EntityNode,929
240,EntityNode,929
241,EntityNode,929
242,EntityNode,929
243,EntityNode,929
244,EntityNode,929
245,EntityNode,929
246,EntityNode,627
247,EntityNode,627
248,EntityNode,5771
249,EntityNode,2037
250,EntityNode,627
251,EntityNode,627
252,EntityNode,2829
253,EntityNode,627
254,EntityNode,2037
255,EntityNode,627
256,EntityNode,3310
257,EntityNode,2038
258,EntityNode,627
259,EntityNode,4821
260,EntityNode,627
261,EntityNode,627
262,EntityNode,2037
263,EntityNode,2037
264,EntityNode,2037
265,EntityNode,2037
266,EntityNode,2037
267,EntityNode,2037
268,EntityNode,2037
269,EntityNode,2037
270,EntityNode,2037
271,EntityNode,2037
272,EntityNode,2095
273,EntityNode,2037
274,EntityNode,2037
275,EntityNode,2037
276,EntityNode,2037
277,EntityNode,2037
278,EntityNode,2037
279,EntityNode,2037
280,EntityNode,2037
281,EntityNode,2037
282,EntityNode,2037
283,EntityNode,2037
284,EntityNode,3907
285,EntityNode,2037
286,EntityNode,9438
287,EntityNode,2037
288,EntityNode,6120
289,EntityNode,7118
290,EntityNode,2195
291,EntityNode,5503
292,EntityNode,8942
293,EntityNode,627
294,EntityNode,7384
295,EntityNode,627
296,EntityNode,8092
297,EntityNode,627
298,EntityNode,627
299,EntityNode,628
300,EntityNode,7612
301,EntityNode,627
302,EntityNode,627
303,EntityNode,627
304,EntityNode,5749
305,EntityNode,627
306,EntityNode,2037
307,EntityNode,2848
308,EntityNode,2759
309,EntityNode,2037
310,EntityNode,2037
311,EntityNode,2037
312,EntityNode,2038
313,EntityNode,2037
314,EntityNode,2037
315,EntityNode,2037
316,EntityNode,2037
317,EntityNode,2037
318,EntityNode,2037
319,EntityNode,2037
320,EntityNode,2037
321,EntityNode,2037
322,EntityNode,2038
323,EntityNode,2138
324,EntityNode,2037
325,EntityNode,2037
326,EntityNode,2037
327,EntityNode,2037
328,EntityNode,6013
329,EntityNode,5720
330,EntityNode,2037
331,EntityNode,2037
332,EntityNode,5720
333,EntityNode,5720
334,EntityNode,11664
335,EntityNode,2037
336,EntityNode,2037
337,EntityNode,5087
338,EntityNode,4590
339,EntityNode,5720
340,EntityNode,4590
341,EntityNode,5087
342,EntityNode,2037
343,EntityNode,5720
344,EntityNode,5720
345,EntityNode,2037
346,EntityNode,5563
347,EntityNode,2037
348,EntityNode,5720
349,EntityNode,2037
350,EntityNode,5087
351,EntityNode,5087
352,EntityNode,5087
353,EntityNode,4702
354,EntityNode,4590
355,EntityNode,2037
356,EntityNode,4590
357,EntityNode,5087
358,EntityNode,2037
359,EntityNode,6191
360,EntityNode,5087
361,EntityNode,5087
362,EntityNode,2037
363,EntityNode,5088
364,EntityNode,6347
365,EntityNode,5087
366,EntityNode,5087
367,EntityNode,4590
368,EntityNode,6191
369,EntityNode,5087
370,EntityNode,2037
371,EntityNode,5720
372,EntityNode,5087
373,EntityNode,2037
374,EntityNode,5393
375,EntityNode,5087
376,EntityNode,2037
377,EntityNode,5087
378,EntityNode,5087
379,EntityNode,2037
380,EntityNode,2280
381,EntityNode,2038
382,EntityNode,2037
383,EntityNode,2037
384,EntityNode,4590
385,EntityNode,2037
386,EntityNode,2681
387,EntityNode,2037
388,EntityNode,2037
389,EntityNode,2037
390,EntityNode,2357
391,EntityNode,2037
392,EntityNode,2037
393,EntityNode,8161
394,EntityNode,2037
395,EntityNode,2038
396,EntityNode,2037
397,EntityNode,2037
398,EntityNode,2037
399,EntityNode,2848
400,EntityNode,2037
401,EntityNode,7938
402,EntityNode,2037
403,EntityNode,2037
404,EntityNode,2037
405,EntityNode,2037
406,EntityNode,2037
407,EntityNode,2037
408,EntityNode,2037
409,EntityNode,2037
410,EntityNode,2765
411,EntityNode,3713
412,EntityNode,2037
413,EntityNode,2037
414,EntityNode,2037
415,EntityNode,2037
416,EntityNode,2037
417,EntityNode,2038
418,EntityNode,2037
419,EntityNode,4590
420,EntityNode,2037
421,EntityNode,2765
422,EntityNode,2037
423,EntityNode,2821
424,EntityNode,2765
425,EntityNode,2037
426,EntityNode,2765
427,EntityNode,2037
428,EntityNode,2037
429,EntityNode,2037
430,EntityNode,2037
431,EntityNode,2037
432,EntityNode,2037
433,EntityNode,5421
434,EntityNode,2037
435,EntityNode,2037
436,EntityNode,2037
437,EntityNode,2037
438,EntityNode,2037
439,EntityNode,628
440,EntityNode,627
441,EntityNode,627
442,EntityNode,627
443,EntityNode,627
444,EntityNode,628
445,EntityNode,627
446,EntityNode,627
447,EntityNode,627
448,EntityNode,627
449,EntityNode,628
450,EntityNode,627
451,EntityNode,627
452,EntityNode,627
453,EntityNode,627
454,EntityNode,13297
455,EntityNode,627
456,EntityNode,1086
457,EntityNode,628
458,EntityNode,3718
459,EntityNode,627
460,EntityNode,627
461,EntityNode,627
462,EntityNode,1453
463,EntityNode,1973
464,EntityNode,628
465,EntityNode,627
466,EntityNode,627
467,EntityNode,5874
468,EntityNode,7942
469,EntityNode,627
470,EntityNode,627
471,EntityNode,627
472,EntityNode,627
473,EntityNode,627
474,EntityNode,627
475,EntityNode,627
476,EntityNode,627
477,EntityNode,2159
478,EntityNode,627
479,EntityNode,627
480,EntityNode,627
481,EntityNode,627
482,EntityNode,627
483,EntityNode,9163
484,EntityNode,10055
485,EntityNode,628
486,EntityNode,627
487,EntityNode,627
488,EntityNode,627
489,EntityNode,627
490,EntityNode,627
491,EntityNode,627
492,EntityNode,627
493,EntityNode,627
494,EntityNode,627
495,EntityNode,628
496,EntityNode,627
497,EntityNode,627
498,EntityNode,2034
499,EntityNode,627
500,EntityNode,627
501,EntityNode,628
502,EntityNode,628
503,EntityNode,627
504,EntityNode,627
505,EntityNode,627
506,EntityNode,5933
507,EntityNode,628
508,EntityNode,627
509,EntityNode,8745
510,EntityNode,627
511,EntityNode,627
512,EntityNode,627
513,EntityNode,627
514,EntityNode,627
515,EntityNode,627
516,EntityNode,627
517,EntityNode,8246
518,EntityNode,627
519,EntityNode,2626
520,EntityNode,627
521,EntityNode,627
522,EntityNode,627
523,EntityNode,627
524,EntityNode,627
525,EntityNode,10491
526,EntityNode,6375
527,EntityNode,627
528,EntityNode,6375
529,EntityNode,627
530,EntityNode,5351
531,EntityNode,627
532,EntityNode,627
533,EntityNode,627
534,EntityNode,627
535,EntityNode,627
536,TermNode,8662
537,TermNode,23717
538,TermNode,10326
539,TermNode,12522
540,TermNode,32177
541,TermNode,11835
542,TermNode,9510
543,TermNode,13846
544,TermNode,14405
545,TermNode,7148
546,TermNode,15118
547,TermNode,9964
548,TermNode,9850
549,TermNode,627
550,TermNode,5128
551,TermNode,6435
552,TermNode,19580
553,TermNode,3057
554,TermNode,2047
555,TermNode,6270
556,TermNode,23604
557,TermNode,2367
558,TermNode,37560
559,TermNode,34989
560,TermNode,18393
561,TermNode,19164
562,TermNode,31249
563,TermNode,27029
564,TermNode,23162
565,TermNode,627
566,TermNode,12477
567,TermNode,2818
568,TermNode,25100
569,TermNode,15357
570,TermNode,13652
571,TermNode,627
572,TermNode,2915
573,TermNode,1149
574,TermNode,14959
575,TermNode,19481
576,TermNode,13459
577,TermNode,3799
578,TermNode,12058
579,TermNode,13470
580,TermNode,22972
581,TermNode,7473
582,TermNode,9526
583,TermNode,12094
584,TermNode,4494
585,TermNode,2159
586,TermNode,18931
587,TermNode,27928
588,TermNode,627
589,TermNode,5961
590,TermNode,14800
591,TermNode,29115
592,TermNode,26182
593,TermNode,13447
594,TermNode,24042
595,TermNode,6449
596,TermNode,16873
597,TermNode,33118
598,TermNode,17735
599,TermNode,15889
600,TermNode,4773
601,TermNode,5331
602,TermNode,15637
603,TermNode,6806
604,TermNode,10346
605,TermNode,2906
606,TermNode,9050
607,TermNode,2626
608,TermNode,17667
609,TermNode,29361
610,TermNode,19403
611,TermNode,23538
612,TermNode,2079
613,TermNode,9976
614,TermNode,16630
615,TermNode,9976
616,TermNode,13925
617,TermNode,23393
618,TermNode,8210
619,TermNode,5086
620,TermNode,21985
621,TermNode,9762
622,TermNode,11615
623,TermNode,30829
624,TermNode,16349
625,TermNode,21195
626,TermNode,18110
627,TermNode,33651
628,TermNode,11705
629,TermNode,26597
630,TermNode,4586
631,TermNode,17138
632,TermNode,11142
633,TermNode,1746
634,TermNode,15267
635,TermNode,19295
636,TermNode,21982
637,TermNode,28359
638,TermNode,8243
639,TermNode,22836
640,TermNode,18093
641,TermNode,26020
642,TermNode,26213
643,TermNode,26371
644,TermNode,30933
645,TermNode,20345
646,TermNode,13933
647,TermNode,13914
648,TermNode,5654
649,TermNode,15442
650,TermNode,25322
651,TermNode,12532
652,TermNode,17573
653,TermNode,4428
654,TermNode,20514
655,TermNode,16208
656,TermNode,15219
657,TermNode,27487
658,TermNode,29897
659,TermNode,14877
660,TermNode,3553
661,TermNode,12244
662,TermNode,19786
663,TermNode,20355
664,TermNode,699
665,TermNode,12682
666,TermNode,627
667,TermNode,6696
668,TermNode,23715
669,TermNode,30516
670,TermNode,627
671,TermNode,5125
672,TermNode,29898
673,TermNode,1168
674,TermNode,15076
675,TermNode,17444
676,TermNode,10722
677,TermNode,10592
678,TermNode,2047
679,TermNode,3852
680,TermNode,37469
681,TermNode,25383
682,TermNode,6712
683,TermNode,8094
684,TermNode,5058
685,TermNode,15100
686,TermNode,14714
687,TermNode,4217
688,TermNode,3374
689,TermNode,627
690,TermNode,33217
691,TermNode,25444
692,TermNode,2159
693,TermNode,17929
694,TermNode,14102
695,TermNode,24526
696,TermNode,21811
697,TermNode,9049
698,TermNode,11569
699,TermNode,4386
700,TermNode,1453
701,TermNode,17447
702,TermNode,21339
703,TermNode,11016
704,TermNode,627
705,TermNode,627
706,TermNode,1978
707,TermNode,23699
708,TermNode,25953
709,TermNode,16117
710,TermNode,6915
711,TermNode,12477
712,TermNode,15120
713,TermNode,14695
714,TermNode,22193
715,TermNode,23354
716,TermNode,7658
717,TermNode,20310
718,TermNode,14489
719,TermNode,2694
720,TermNode,16710
721,TermNode,627
722,TermNode,17411
723,TermNode,891
724,TermNode,14833
725,TermNode,35878
726,TermNode,15650
727,TermNode,26940
728,TermNode,4261
729,TermNode,2545
730,TermNode,14405
731,TermNode,2595
732,TermNode,11983
733,TermNode,18948
734,TermNode,16563
735,TermNode,13871
736,TermNode,23644
737,TermNode,20011
738,TermNode,19885
739,TermNode,15673
740,TermNode,18606
741,TermNode,627
742,TermNode,627
743,TermNode,5409
744,TermNode,16935
745,TermNode,8017
746,TermNode,2003
747,TermNode,18994
748,TermNode,21545
749,TermNode,1264
750,TermNode,2818
751,TermNode,627
752,TermNode,15319
753,TermNode,9334
754,TermNode,6671
755,TermNode,19597
756,TermNode,627
757,TermNode,23268
758,TermNode,20295
759,TermNode,12557
760,TermNode,6436
761,TermNode,1983
762,TermNode,18270
763,TermNode,4190
764,TermNode,10668
765,TermNode,627
766,TermNode,12641
767,TermNode,20885
768,TermNode,26798
769,TermNode,20611
770,TermNode,7343
771,TermNode,1168
772,TermNode,3694
773,TermNode,7533
774,TermNode,6003
775,TermNode,7413
776,TermNode,15816
777,TermNode,12699
778,TermNode,627
779,TermNode,13246
780,TermNode,1205
781,TermNode,627
782,TermNode,4921
783,TermNode,8547
784,TermNode,627
785,TermNode,627
786,TermNode,13116
787,TermNode,2842
788,TermNode,627
789,TermNode,6812
790,TermNode,627
791,TermNode,12724
792,TermNode,5653
793,TermNode,627
794,TermNode,839
795,TermNode,23675
796,TermNode,23275
797,TermNode,18064
798,TermNode,9474
799,TermNode,11810
800,TermNode,627
801,TermNode,24284
802,TermNode,627
803,TermNode,627
804,TermNode,5524
805,TermNode,27405
806,TermNode,11144
807,TermNode,12911
808,TermNode,2557
809,TermNode,2623
810,TermNode,5897
811,TermNode,627
812,TermNode,627
813,TermNode,10998
814,TermNode,12466
815,TermNode,5422
816,TermNode,3867
817,TermNode,627
818,TermNode,5201
819,TermNode,14213
820,TermNode,5357
821,TermNode,9303
822,TermNode,2833
823,TermNode,6463
824,TermNode,29448
825,TermNode,12469
826,TermNode,12947
827,TermNode,3270
828,TermNode,3100
829,TermNode,10984
830,TermNode,24404
831,TermNode,627
832,TermNode,17719
833,TermNode,1136
834,TermNode,6859
835,TermNode,7031
836,TermNode,11862
837,TermNode,6922
838,TermNode,627
839,TermNode,7914
840,TermNode,5042
841,TermNode,20763
842,TermNode,8564
843,TermNode,13065
844,TermNode,14098
845,TermNode,627
846,TermNode,3374
847,TermNode,4928
848,TermNode,9162
849,TermNode,21010
850,TermNode,14395
851,TermNode,627
852,TermNode,28993
853,TermNode,7597
854,TermNode,627
855,TermNode,13979
856,TermNode,11324
857,TermNode,627
858,TermNode,8783
859,TermNode,627
860,TermNode,13806
861,TermNode,627
862,TermNode,912
863,TermNode,20241
864,TermNode,12328
865,TermNode,6701
866,TermNode,11718
867,TermNode,9082
868,TermNode,627
869,TermNode,10061
870,TermNode,627
871,TermNode,3955
872,TermNode,20873
873,TermNode,9858
874,TermNode,19122
875,TermNode,1026
876,TermNode,3048
877,TermNode,1281
878,TermNode,19106
879,TermNode,13392
880,TermNode,627
881,TermNode,5192
882,TermNode,627
883,TermNode,12841
884,TermNode,37714
885,TermNode,25849
886,TermNode,10370
887,TermNode,5233
888,TermNode,3400
889,TermNode,627
890,TermNode,16189
891,TermNode,2694
892,TermNode,2003
893,TermNode,16155
894,TermNode,10362
895,TermNode,3257
896,TermNode,3580
897,TermNode,6589
898,TermNode,5807
899,TermNode,1990
900,TermNode,3283
901,TermNode,12986
902,TermNode,627
903,TermNode,5316
904,TermNode,627
905,TermNode,24366
906,TermNode,11894
907,TermNode,23903
908,TermNode,4214
909,TermNode,1409
910,TermNode,18469
911,TermNode,17897
912,TermNode,15662
913,TermNode,5377
914,TermNode,7160
915,TermNode,12830
916,TermNode,17918
917,TermNode,27151
918,TermNode,1719
919,TermNode,10037
920,TermNode,31727
921,TermNode,11901
922,TermNode,20570
923,TermNode,24736
924,TermNode,7038
925,TermNode,17051
926,TermNode,13035
927,TermNode,627
928,TermNode,5449
929,TermNode,11231
930,TermNode,6750
931,TermNode,15178
932,TermNode,627
933,TermNode,627
934,TermNode,12831
935,TermNode,12337
936,TermNode,6085
937,TermNode,23417
938,TermNode,2494
939,TermNode,22329
940,TermNode,13825
941,TermNode,3865
942,TermNode,8440
943,TermNode,13952
944,TermNode,3894
945,TermNode,1746
946,TermNode,15813
947,TermNode,11083
948,TermNode,8085
949,TermNode,12352
950,TermNode,2950
951,TermNode,17781
952,TermNode,1624
953,TermNode,13708
954,TermNode,1230
955,TermNode,20270
956,TermNode,11038
957,TermNode,8250
958,TermNode,15885
959,TermNode,26726
960,TermNode,4799
961,TermNode,17716
962,TermNode,13042
963,TermNode,18222
964,TermNode,17091
965,TermNode,1297
966,TermNode,17301
967,TermNode,627
968,TermNode,17132
969,TermNode,16889
970,TermNode,7471
971,TermNode,17752
972,TermNode,32268
973,TermNode,13468
974,TermNode,12836
975,TermNode,14799
976,TermNode,16299
977,TermNode,24060
978,TermNode,14176
979,TermNode,1639
980,TermNode,18872
981,TermNode,18828
982,TermNode,27450
983,TermNode,24807
984,TermNode,5371
985,TermNode,24512
986,TermNode,627
987,TermNode,17594
988,TermNode,1973
989,TermNode,14821
990,TermNode,5075
991,TermNode,13339
992,TermNode,21206
993,TermNode,24259
994,TermNode,970
995,TermNode,12145
996,TermNode,28436
997,TermNode,7381
998,TermNode,14458
999,TermNode,33405
1000,TermNode,3270
1001,TermNode,16585
1002,TermNode,1433
1003,TermNode,23893
1004,TermNode,18146
1005,TermNode,627
1006,TermNode,627
1007,TermNode,5544
1008,TermNode,627
1009,TermNode,25799
1010,TermNode,8581
1011,TermNode,627
1012,TermNode,627
1013,TermNode,34509
1014,TermNode,627
1015,TermNode,2260
1016,EntityNode,3999
1017,EntityNode,243
1018,EntityNode,243
1019,EntityNode,243
1020,EntityNode,243
1021,EntityNode,243
1022,EntityNode,243
1023,EntityNode,243
1024,EntityNode,243
1025,EntityNode,243
1026,EntityNode,243
1027,EntityNode,243
1028,EntityNode,243
1029,EntityNode,243
1030,EntityNode,243
1031,EntityNode,243
1032,EntityNode,243
1033,TermNode,13397
1034,TermNode,12662
1035,TermNode,12179
1036,TermNode,27464
1037,TermNode,20449
1038,TermNode,9641
1039,TermNode,3225
1040,TermNode,23550
1041,TermNode,11215
1042,TermNode,2392
1043,TermNode,13976
1044,TermNode,30797
1045,TermNode,16387
1046,TermNode,22569
1047,TermNode,24298
1048,TermNode,12637
1049,TermNode,929
1050,TermNode,7784
1051,TermNode,1951
1052,TermNode,3205
1053,TermNode,12579
1054,TermNode,6740
1055,TermNode,14137
1056,TermNode,1820
1057,TermNode,4929
1058,TermNode,2599
1059,TermNode,4966
1060,TermNode,17223
1061,TermNode,27578
1062,TermNode,15969
1063,TermNode,11347
1064,TermNode,13296
1065,TermNode,1612
1066,TermNode,929
1067,TermNode,3984
1068,TermNode,2782
1069,TermNode,1299
1070,TermNode,929
1071,TermNode,929
1072,TermNode,12785
1073,TermNode,4751
1074,TermNode,14205
1075,TermNode,6053
1076,TermNode,5140
1077,TermNode,10128
1078,TermNode,929
1079,TermNode,929
1080,TermNode,6020
1081,TermNode,3732
1082,TermNode,11942
1083,TermNode,1027
1084,TermNode,929
1085,TermNode,6489
1086,TermNode,18269
1087,TermNode,12322
1088,TermNode,6880
1089,TermNode,3013
1090,TermNode,11825
1091,TermNode,11168
1092,TermNode,4641
1093,TermNode,7680
1094,TermNode,11565
1095,TermNode,8640
1096,TermNode,2281
1097,TermNode,11968
1098,TermNode,7768
1099,TermNode,929
1100,TermNode,25353
1101,TermNode,2775
1102,TermNode,24532
1103,TermNode,5008
1104,TermNode,20480
1105,TermNode,929
1106,TermNode,7611
1107,TermNode,20907
1108,TermNode,3694
1109,TermNode,2993
1110,TermNode,18044
1111,TermNode,20793
1112,TermNode,3978
1113,TermNode,3018
1114,TermNode,12644
1115,TermNode,10549
1116,TermNode,2870
1117,TermNode,17893
1118,TermNode,13179
1119,TermNode,7569
1120,TermNode,929
1121,TermNode,929
1122,TermNode,929
1123,TermNode,5097
1124,TermNode,4272
1125,TermNode,24272
1126,TermNode,20302
1127,TermNode,27372
1128,TermNode,7332
1129,TermNode,3013
1130,TermNode,929
1131,TermNode,23277
1132,TermNode,7400
1133,TermNode,15431
1134,TermNode,7753
1135,TermNode,9938
1136,TermNode,25281
1137,TermNode,1355
1138,TermNode,2269
1139,TermNode,6181
1140,TermNode,7277
1141,TermNode,10018
1142,TermNode,2800
1143,TermNode,4562
1144,TermNode,16179
1145,TermNode,8388
1146,TermNode,8080
1147,TermNode,929
1148,TermNode,2539
1149,TermNode,4164
1150,TermNode,10399
1151,TermNode,15907
1152,TermNode,11463
1153,TermNode,11478
1154,TermNode,929
1155,TermNode,12086
1156,TermNode,929
1157,TermNode,11823
1158,TermNode,929
1159,TermNode,14380
1160,TermNode,8630
1161,TermNode,13172
1162,TermNode,16042
1163,TermNode,6705
1164,TermNode,22988
1165,TermNode,929
1166,TermNode,15236
1167,TermNode,929
1168,TermNode,1846
1169,TermNode,4344
1170,TermNode,21514
1171,TermNode,16192
1172,TermNode,1765
1173,TermNode,11213
1174,TermNode,929
1175,TermNode,1129
1176,TermNode,929
1177,TermNode,8255
1178,TermNode,7279
1179,TermNode,929
1180,TermNode,2281
1181,TermNode,19119
1182,TermNode,22406
1183,TermNode,20028
1184,TermNode,17449
1185,TermNode,6960
1186,TermNode,3282
1187,TermNode,3867
1188,TermNode,4395
1189,TermNode,22742
1190,TermNode,11598
1191,TermNode,17816
1192,TermNode,4235
1193,TermNode,11121
1194,TermNode,8790
1195,TermNode,13565
1196,TermNode,20016
1197,TermNode,20763
1198,TermNode,12971
1199,TermNode,9046
1200,TermNode,23826
1201,TermNode,22207
1202,TermNode,13291
1203,TermNode,8596
1204,TermNode,1003
1205,TermNode,2898
1206,TermNode,17068
1207,TermNode,6605
1208,TermNode,13491
1209,TermNode,15382
1210,TermNode,929
1211,TermNode,27156
1212,TermNode,37566
1213,TermNode,16696
1214,TermNode,929
1215,TermNode,17755
1216,TermNode,29388
1217,TermNode,11501
1218,TermNode,10235
1219,TermNode,929
1220,TermNode,13397
1221,TermNode,14241
1222,TermNode,13843
1223,TermNode,6331
1224,TermNode,9094
1225,TermNode,1355
1226,TermNode,3435
1227,TermNode,32794
1228,TermNode,9180
1229,TermNode,3586
1230,TermNode,929
1231,TermNode,929
1232,TermNode,8942
1233,TermNode,8641
1234,TermNode,8029
1235,TermNode,16700
1236,TermNode,12098
1237,TermNode,929
1238,TermNode,6897
1239,TermNode,7029
1240,TermNode,23529
1241,TermNode,19381
1242,TermNode,6996
1243,TermNode,19888
1244,TermNode,7272
1245,TermNode,10300
1246,TermNode,18984
1247,TermNode,929
1248,TermNode,23234
1249,TermNode,6971
1250,TermNode,19013
1251,TermNode,1233
1252,TermNode,9761
1253,TermNode,1050
1254,TermNode,26855
1255,TermNode,21237
1256,TermNode,3383
1257,TermNode,3432
1258,TermNode,9825
1259,TermNode,5138
1260,TermNode,24012
1261,TermNode,3424
1262,TermNode,929
1263,TermNode,6064
1264,TermNode,929
1265,TermNode,4981
1266,TermNode,929
1267,TermNode,6553
1268,TermNode,15620
1269,TermNode,6526
1270,TermNode,929
1271,TermNode,929
1272,TermNode,27766
1273,TermNode,929
1274,TermNode,20757
1275,TermNode,2257
1276,TermNode,15933
1277,TermNode,7774
1278,TermNode,6756
1279,TermNode,21121
1280,TermNode,11064
1281,TermNode,1755
1282,TermNode,3610
1283,TermNode,6587
1284,TermNode,6907
1285,TermNode,929
1286,TermNode,929
1287,TermNode,9980
1288,TermNode,10506
1289,TermNode,13633
1290,TermNode,6241
1291,TermNode,8485
1292,TermNode,4275
1293,TermNode,5336
1294,TermNode,2999
1295,TermNode,27086
1296,TermNode,3372
1297,TermNode,19086
1298,TermNode,2501
1299,TermNode,929
1300,TermNode,14992
1301,TermNode,9960
1302,TermNode,3840
1303,TermNode,2693
1304,TermNode,7188
1305,TermNode,1277
1306,TermNode,19897
1307,TermNode,31680
1308,TermNode,8533
1309,TermNode,9205
1310,TermNode,3831
1311,TermNode,2189
1312,TermNode,19017
1313,TermNode,929
1314,TermNode,3907
1315,TermNode,18191
1316,TermNode,16089
1317,TermNode,14492
1318,TermNode,929
1319,TermNode,2263
1320,TermNode,2281
1321,TermNode,6768
1322,TermNode,7355
1323,TermNode,929
1324,TermNode,3099
1325,TermNode,19501
1326,TermNode,21545
1327,TermNode,8129
1328,TermNode,929
1329,TermNode,9721
1330,TermNode,7245
1331,TermNode,20252
1332,TermNode,929
1333,TermNode,5037
1334,TermNode,30412
1335,TermNode,8610
1336,TermNode,11130
1337,TermNode,9429
1338,TermNode,5034
