Edge ID,Type,Degree
129,RelatedToEdge,21
130,DocumentEdge,3
131,DocumentEdge,3
132,RelatedToEdge,29
133,RelatedToEdge,29
134,DocumentEdge,21
135,RelatedToEdge,29
136,DocumentEdge,3
137,RelatedToEdge,3
138,DocumentEdge,29
139,RelatedToEdge,29
140,DocumentEdge,3
141,RelatedToEdge,20
142,DocumentEdge,29
143,RelatedToEdge,8
144,DocumentEdge,35
145,RelatedToEdge,3
146,DocumentEdge,21
147,RelatedToEdge,21
148,DocumentEdge,31
149,RelatedToEdge,28
150,DocumentEdge,3
151,RelatedToEdge,2
152,DocumentEdge,29
153,RelatedToEdge,3
154,DocumentEdge,29
155,RelatedToEdge,3
156,DocumentEdge,21
157,RelatedToEdge,29
158,DocumentEdge,3
159,RelatedToEdge,33
160,DocumentEdge,21
161,RelatedToEdge,21
162,DocumentEdge,3
163,RelatedToEdge,21
164,DocumentEdge,21
165,RelatedToEdge,3
166,DocumentEdge,3
167,RelatedToEdge,3
168,DocumentEdge,2
169,RelatedToEdge,3
170,DocumentEdge,3
171,RelatedToEdge,3
172,DocumentEdge,3
173,RelatedToEdge,3
174,DocumentEdge,3
175,RelatedToEdge,2
176,DocumentEdge,2
177,RelatedToEdge,3
178,DocumentEdge,2
179,RelatedToEdge,6
180,DocumentEdge,3
181,RelatedToEdge,2
182,DocumentEdge,2
183,RelatedToEdge,45
184,DocumentEdge,2
185,RelatedToEdge,3
186,DocumentEdge,2
187,RelatedToEdge,2
188,DocumentEdge,3
189,RelatedToEdge,4
190,DocumentEdge,3
191,RelatedToEdge,3
192,DocumentEdge,3
193,RelatedToEdge,5
194,DocumentEdge,3
195,RelatedToEdge,2
196,DocumentEdge,3
197,RelatedToEdge,3
198,DocumentEdge,3
199,RelatedToEdge,35
200,DocumentEdge,2
201,RelatedToEdge,5
202,DocumentEdge,3
203,RelatedToEdge,36
204,DocumentEdge,3
205,RelatedToEdge,2
206,DocumentEdge,2
207,DocumentEdge,29
208,RelatedToEdge,2
209,RelatedToEdge,2
210,DocumentEdge,3
211,RelatedToEdge,3
212,DocumentEdge,3
213,RelatedToEdge,3
214,DocumentEdge,3
215,RelatedToEdge,2
216,DocumentEdge,3
217,RelatedToEdge,4
218,DocumentEdge,3
219,RelatedToEdge,3
220,DocumentEdge,2
221,RelatedToEdge,3
222,DocumentEdge,3
223,RelatedToEdge,31
224,DocumentEdge,3
225,RelatedToEdge,2
226,DocumentEdge,3
227,RelatedToEdge,2
228,DocumentEdge,2
229,RelatedToEdge,2
230,DocumentEdge,2
231,RelatedToEdge,2
232,DocumentEdge,3
233,RelatedToEdge,2
234,DocumentEdge,3
235,RelatedToEdge,3
236,DocumentEdge,2
237,RelatedToEdge,3
238,DocumentEdge,2
239,RelatedToEdge,3
240,DocumentEdge,2
241,DocumentEdge,3
242,RelatedToEdge,2
243,RelatedToEdge,3
244,DocumentEdge,2
245,RelatedToEdge,3
246,DocumentEdge,3
247,RelatedToEdge,3
248,DocumentEdge,13
249,RelatedToEdge,3
250,DocumentEdge,3
251,RelatedToEdge,2
252,DocumentEdge,5
253,RelatedToEdge,3
254,DocumentEdge,3
255,RelatedToEdge,3
256,DocumentEdge,11
257,RelatedToEdge,3
258,DocumentEdge,3
259,RelatedToEdge,22
260,DocumentEdge,3
261,RelatedToEdge,3
262,DocumentEdge,3
263,RelatedToEdge,3
264,DocumentEdge,3
265,RelatedToEdge,3
266,DocumentEdge,3
267,RelatedToEdge,3
268,DocumentEdge,3
269,RelatedToEdge,3
270,DocumentEdge,3
271,RelatedToEdge,3
272,DocumentEdge,5
273,RelatedToEdge,3
274,DocumentEdge,3
275,RelatedToEdge,3
276,DocumentEdge,3
277,RelatedToEdge,3
278,DocumentEdge,3
279,DocumentEdge,3
280,RelatedToEdge,3
281,DocumentEdge,3
282,RelatedToEdge,2
283,DocumentEdge,3
284,RelatedToEdge,6
285,RelatedToEdge,2
286,DocumentEdge,45
287,RelatedToEdge,2
288,DocumentEdge,15
289,RelatedToEdge,21
290,DocumentEdge,5
291,RelatedToEdge,11
292,DocumentEdge,25
293,RelatedToEdge,3
294,DocumentEdge,15
295,RelatedToEdge,3
296,DocumentEdge,21
297,RelatedToEdge,3
298,DocumentEdge,3
299,RelatedToEdge,3
300,DocumentEdge,15
301,RelatedToEdge,3
302,DocumentEdge,2
303,RelatedToEdge,3
304,DocumentEdge,11
305,RelatedToEdge,3
306,DocumentEdge,3
307,RelatedToEdge,4
308,DocumentEdge,5
309,RelatedToEdge,3
310,DocumentEdge,3
311,RelatedToEdge,3
312,DocumentEdge,3
313,RelatedToEdge,3
314,DocumentEdge,3
315,DocumentEdge,3
316,DocumentEdge,2
317,RelatedToEdge,3
318,RelatedToEdge,3
319,DocumentEdge,3
320,RelatedToEdge,3
321,DocumentEdge,3
322,RelatedToEdge,3
323,DocumentEdge,5
324,RelatedToEdge,3
325,DocumentEdge,3
326,RelatedToEdge,3
327,DocumentEdge,3
328,RelatedToEdge,33
329,DocumentEdge,28
330,RelatedToEdge,3
331,DocumentEdge,3
332,RelatedToEdge,29
333,RelatedToEdge,29
334,DocumentEdge,37
335,RelatedToEdge,3
336,DocumentEdge,3
337,RelatedToEdge,21
338,DocumentEdge,21
339,RelatedToEdge,29
340,DocumentEdge,21
341,RelatedToEdge,21
342,DocumentEdge,3
343,RelatedToEdge,29
344,DocumentEdge,29
345,RelatedToEdge,3
346,DocumentEdge,25
347,RelatedToEdge,3
348,DocumentEdge,29
349,RelatedToEdge,3
350,DocumentEdge,21
351,RelatedToEdge,21
352,DocumentEdge,21
353,RelatedToEdge,23
354,DocumentEdge,21
355,RelatedToEdge,3
356,DocumentEdge,20
357,RelatedToEdge,21
358,DocumentEdge,2
359,RelatedToEdge,33
360,DocumentEdge,21
361,RelatedToEdge,21
362,DocumentEdge,2
363,RelatedToEdge,21
364,DocumentEdge,35
365,RelatedToEdge,21
366,DocumentEdge,21
367,RelatedToEdge,21
368,DocumentEdge,33
369,RelatedToEdge,21
370,DocumentEdge,2
371,RelatedToEdge,29
372,DocumentEdge,20
373,RelatedToEdge,3
374,DocumentEdge,23
375,RelatedToEdge,21
376,DocumentEdge,3
377,RelatedToEdge,21
378,DocumentEdge,21
379,RelatedToEdge,3
380,DocumentEdge,5
381,RelatedToEdge,3
382,DocumentEdge,2
383,RelatedToEdge,3
384,DocumentEdge,20
385,RelatedToEdge,2
386,DocumentEdge,4
387,RelatedToEdge,3
388,DocumentEdge,3
389,RelatedToEdge,3
390,DocumentEdge,10
391,RelatedToEdge,3
392,DocumentEdge,3
393,RelatedToEdge,19
394,DocumentEdge,3
395,RelatedToEdge,3
396,DocumentEdge,3
397,RelatedToEdge,3
398,DocumentEdge,3
399,RelatedToEdge,5
400,DocumentEdge,3
401,RelatedToEdge,11
402,DocumentEdge,3
403,RelatedToEdge,3
404,DocumentEdge,3
405,RelatedToEdge,3
406,DocumentEdge,2
407,RelatedToEdge,3
408,DocumentEdge,3
409,RelatedToEdge,3
410,DocumentEdge,5
411,RelatedToEdge,10
412,DocumentEdge,3
413,RelatedToEdge,3
414,DocumentEdge,3
415,RelatedToEdge,3
416,DocumentEdge,3
417,RelatedToEdge,3
418,DocumentEdge,3
419,RelatedToEdge,21
420,DocumentEdge,3
421,RelatedToEdge,5
422,DocumentEdge,3
423,RelatedToEdge,5
424,DocumentEdge,5
425,RelatedToEdge,3
426,DocumentEdge,5
427,RelatedToEdge,3
428,DocumentEdge,2
429,RelatedToEdge,3
430,DocumentEdge,3
431,RelatedToEdge,3
432,DocumentEdge,3
433,RelatedToEdge,9
434,DocumentEdge,3
435,RelatedToEdge,3
436,DocumentEdge,2
437,RelatedToEdge,3
438,DocumentEdge,3
439,RelatedToEdge,3
440,DocumentEdge,3
441,RelatedToEdge,3
442,DocumentEdge,2
443,RelatedToEdge,3
444,DocumentEdge,3
445,RelatedToEdge,3
446,DocumentEdge,3
447,RelatedToEdge,2
448,DocumentEdge,3
449,RelatedToEdge,3
450,DocumentEdge,3
451,RelatedToEdge,3
452,DocumentEdge,3
453,RelatedToEdge,3
454,DocumentEdge,47
455,RelatedToEdge,3
456,DocumentEdge,5
457,RelatedToEdge,3
458,DocumentEdge,7
459,RelatedToEdge,3
460,DocumentEdge,3
461,RelatedToEdge,3
462,DocumentEdge,5
463,RelatedToEdge,5
464,DocumentEdge,3
465,RelatedToEdge,3
466,DocumentEdge,3
467,RelatedToEdge,9
468,DocumentEdge,21
469,RelatedToEdge,3
470,DocumentEdge,3
471,RelatedToEdge,3
472,DocumentEdge,3
473,RelatedToEdge,3
474,DocumentEdge,3
475,RelatedToEdge,2
476,DocumentEdge,3
477,RelatedToEdge,7
478,DocumentEdge,3
479,RelatedToEdge,3
480,DocumentEdge,3
481,RelatedToEdge,3
482,DocumentEdge,3
483,RelatedToEdge,23
484,DocumentEdge,29
485,RelatedToEdge,3
486,DocumentEdge,3
487,RelatedToEdge,3
488,DocumentEdge,3
489,RelatedToEdge,3
490,DocumentEdge,3
491,RelatedToEdge,2
492,DocumentEdge,2
493,RelatedToEdge,3
494,DocumentEdge,3
495,RelatedToEdge,3
496,DocumentEdge,3
497,RelatedToEdge,3
498,DocumentEdge,5
499,RelatedToEdge,3
500,ContainedInEdge,3
501,ContainedInEdge,3
502,ContainedInEdge,3
503,ContainedInEdge,3
504,ContainedInEdge,3
505,ContainedInEdge,2
506,ContainedInEdge,15
507,ContainedInEdge,3
508,ContainedInEdge,3
509,ContainedInEdge,23
510,ContainedInEdge,3
511,ContainedInEdge,3
512,ContainedInEdge,2
513,ContainedInEdge,3
514,ContainedInEdge,3
515,ContainedInEdge,3
516,ContainedInEdge,3
517,ContainedInEdge,27
518,ContainedInEdge,3
519,ContainedInEdge,7
520,ContainedInEdge,3
521,ContainedInEdge,3
522,ContainedInEdge,3
523,ContainedInEdge,3
524,ContainedInEdge,3
525,ContainedInEdge,21
526,ContainedInEdge,15
527,ContainedInEdge,3
528,ContainedInEdge,15
529,ContainedInEdge,3
530,ContainedInEdge,13
531,ContainedInEdge,3
532,ContainedInEdge,2
533,ContainedInEdge,3
534,ContainedInEdge,3
535,ContainedInEdge,3
536,ContainedInEdge,12
537,ContainedInEdge,118
538,ContainedInEdge,13
539,ContainedInEdge,27
540,ContainedInEdge,104
541,ContainedInEdge,25
542,ContainedInEdge,14
543,ContainedInEdge,34
544,ContainedInEdge,33
545,ContainedInEdge,10
546,ContainedInEdge,30
547,ContainedInEdge,16
548,ContainedInEdge,19
549,ContainedInEdge,1
550,ContainedInEdge,7
551,ContainedInEdge,14
552,ContainedInEdge,55
553,ContainedInEdge,5
554,ContainedInEdge,2
555,ContainedInEdge,9
556,ContainedInEdge,57
557,ContainedInEdge,6
558,ContainedInEdge,196
559,ContainedInEdge,141
560,ContainedInEdge,41
561,ContainedInEdge,54
562,ContainedInEdge,106
563,ContainedInEdge,72
564,ContainedInEdge,58
565,ContainedInEdge,1
566,ContainedInEdge,25
567,ContainedInEdge,2
568,ContainedInEdge,67
569,ContainedInEdge,33
570,ContainedInEdge,31
571,ContainedInEdge,1
572,ContainedInEdge,3
573,ContainedInEdge,4
574,ContainedInEdge,26
575,ContainedInEdge,62
576,ContainedInEdge,21
577,ContainedInEdge,9
578,ContainedInEdge,21
579,ContainedInEdge,24
580,ContainedInEdge,68
581,ContainedInEdge,10
582,ContainedInEdge,18
583,ContainedInEdge,21
584,ContainedInEdge,7
585,ContainedInEdge,2
586,ContainedInEdge,49
587,ContainedInEdge,74
588,ContainedInEdge,1
589,ContainedInEdge,6
590,ContainedInEdge,33
591,ContainedInEdge,126
592,ContainedInEdge,82
593,ContainedInEdge,30
594,ContainedInEdge,63
595,ContainedInEdge,14
596,ContainedInEdge,29
597,ContainedInEdge,134
598,ContainedInEdge,54
599,ContainedInEdge,56
600,ContainedInEdge,7
601,ContainedInEdge,8
602,ContainedInEdge,23
603,ContainedInEdge,6
604,ContainedInEdge,16
605,ContainedInEdge,3
606,ContainedInEdge,10
607,ContainedInEdge,6
608,ContainedInEdge,56
609,ContainedInEdge,94
610,ContainedInEdge,50
611,ContainedInEdge,59
612,ContainedInEdge,2
613,ContainedInEdge,12
614,ContainedInEdge,34
615,ContainedInEdge,17
616,ContainedInEdge,16
617,ContainedInEdge,60
618,ContainedInEdge,16
619,ContainedInEdge,6
620,ContainedInEdge,45
621,ContainedInEdge,12
622,ContainedInEdge,24
623,ContainedInEdge,115
624,ContainedInEdge,38
625,ContainedInEdge,56
626,ContainedInEdge,49
627,ContainedInEdge,145
628,ContainedInEdge,23
629,ContainedInEdge,86
630,ContainedInEdge,4
631,ContainedInEdge,44
632,ContainedInEdge,17
633,ContainedInEdge,2
634,ContainedInEdge,30
635,ContainedInEdge,53
636,ContainedInEdge,45
637,ContainedInEdge,95
638,ContainedInEdge,11
639,ContainedInEdge,71
640,ContainedInEdge,34
641,ContainedInEdge,77
642,ContainedInEdge,75
643,ContainedInEdge,81
644,ContainedInEdge,101
645,ContainedInEdge,63
646,ContainedInEdge,26
647,ContainedInEdge,27
648,ContainedInEdge,6
649,ContainedInEdge,31
650,ContainedInEdge,67
651,ContainedInEdge,31
652,ContainedInEdge,44
653,ContainedInEdge,4
654,ContainedInEdge,56
655,ContainedInEdge,43
656,ContainedInEdge,30
657,ContainedInEdge,93
658,ContainedInEdge,93
659,ContainedInEdge,38
660,ContainedInEdge,4
661,ContainedInEdge,27
662,ContainedInEdge,48
663,ContainedInEdge,52
664,ContainedInEdge,2
665,ContainedInEdge,26
666,ContainedInEdge,1
667,ContainedInEdge,11
668,ContainedInEdge,49
669,ContainedInEdge,94
670,ContainedInEdge,1
671,ContainedInEdge,6
672,ContainedInEdge,96
673,ContainedInEdge,2
674,ContainedInEdge,34
675,ContainedInEdge,47
676,ContainedInEdge,20
677,ContainedInEdge,19
678,ContainedInEdge,4
679,ContainedInEdge,5
680,ContainedInEdge,176
681,ContainedInEdge,70
682,ContainedInEdge,10
683,ContainedInEdge,16
684,ContainedInEdge,7
685,ContainedInEdge,34
686,ContainedInEdge,29
687,ContainedInEdge,19
688,ContainedInEdge,2
689,ContainedInEdge,2
690,ContainedInEdge,175
691,ContainedInEdge,101
692,ContainedInEdge,5
693,ContainedInEdge,42
694,ContainedInEdge,23
695,ContainedInEdge,66
696,ContainedInEdge,56
697,ContainedInEdge,15
698,ContainedInEdge,19
699,ContainedInEdge,4
700,ContainedInEdge,3
701,ContainedInEdge,37
702,ContainedInEdge,52
703,ContainedInEdge,29
704,ContainedInEdge,2
705,ContainedInEdge,1
706,ContainedInEdge,6
707,ContainedInEdge,52
708,ContainedInEdge,60
709,ContainedInEdge,26
710,ContainedInEdge,5
711,ContainedInEdge,20
712,ContainedInEdge,33
713,ContainedInEdge,25
714,ContainedInEdge,60
715,ContainedInEdge,80
716,ContainedInEdge,14
717,ContainedInEdge,70
718,ContainedInEdge,27
719,ContainedInEdge,3
720,ContainedInEdge,40
721,ContainedInEdge,2
722,ContainedInEdge,32
723,ContainedInEdge,3
724,ContainedInEdge,32
725,ContainedInEdge,183
726,ContainedInEdge,25
727,ContainedInEdge,81
728,ContainedInEdge,9
729,ContainedInEdge,4
730,ContainedInEdge,24
731,ContainedInEdge,5
732,ContainedInEdge,31
733,ContainedInEdge,48
734,ContainedInEdge,32
735,ContainedInEdge,32
736,ContainedInEdge,104
737,ContainedInEdge,46
738,ContainedInEdge,51
739,ContainedInEdge,45
740,ContainedInEdge,36
741,ContainedInEdge,1
742,ContainedInEdge,1
743,ContainedInEdge,16
744,ContainedInEdge,43
745,ContainedInEdge,11
746,ContainedInEdge,3
747,ContainedInEdge,69
748,ContainedInEdge,81
749,ContainedInEdge,2
750,ContainedInEdge,3
751,ContainedInEdge,2
752,ContainedInEdge,34
753,ContainedInEdge,13
754,ContainedInEdge,8
755,ContainedInEdge,47
756,ContainedInEdge,2
757,ContainedInEdge,43
758,ContainedInEdge,45
759,ContainedInEdge,32
760,ContainedInEdge,18
761,ContainedInEdge,3
762,ContainedInEdge,32
763,ContainedInEdge,7
764,ContainedInEdge,17
765,ContainedInEdge,2
766,ContainedInEdge,28
767,ContainedInEdge,61
768,ContainedInEdge,80
769,ContainedInEdge,46
770,ContainedInEdge,8
771,ContainedInEdge,4
772,ContainedInEdge,5
773,ContainedInEdge,15
774,ContainedInEdge,8
775,ContainedInEdge,14
776,ContainedInEdge,23
777,ContainedInEdge,22
778,ContainedInEdge,1
779,ContainedInEdge,64
780,ContainedInEdge,2
781,ContainedInEdge,1
782,ContainedInEdge,4
783,ContainedInEdge,12
784,ContainedInEdge,1
785,ContainedInEdge,1
786,ContainedInEdge,18
787,ContainedInEdge,5
788,ContainedInEdge,1
789,ContainedInEdge,13
790,ContainedInEdge,1
791,ContainedInEdge,21
792,ContainedInEdge,16
793,ContainedInEdge,2
794,ContainedInEdge,2
795,ContainedInEdge,52
796,ContainedInEdge,63
797,ContainedInEdge,41
798,ContainedInEdge,16
799,ContainedInEdge,22
800,ContainedInEdge,2
801,ContainedInEdge,62
802,ContainedInEdge,1
803,ContainedInEdge,2
804,ContainedInEdge,7
805,ContainedInEdge,105
806,ContainedInEdge,18
807,ContainedInEdge,23
808,ContainedInEdge,7
809,ContainedInEdge,9
810,ContainedInEdge,7
811,ContainedInEdge,1
812,ContainedInEdge,2
813,ContainedInEdge,17
814,ContainedInEdge,37
815,ContainedInEdge,12
816,ContainedInEdge,3
817,ContainedInEdge,1
818,ContainedInEdge,4
819,ContainedInEdge,22
820,ContainedInEdge,6
821,ContainedInEdge,18
822,ContainedInEdge,9
823,ContainedInEdge,6
824,ContainedInEdge,109
825,ContainedInEdge,30
826,ContainedInEdge,31
827,ContainedInEdge,4
828,ContainedInEdge,3
829,ContainedInEdge,16
830,ContainedInEdge,105
831,ContainedInEdge,1
832,ContainedInEdge,47
833,ContainedInEdge,2
834,ContainedInEdge,6
835,ContainedInEdge,12
836,ContainedInEdge,16
837,ContainedInEdge,23
838,ContainedInEdge,1
839,ContainedInEdge,12
840,ContainedInEdge,9
841,ContainedInEdge,64
842,ContainedInEdge,8
843,ContainedInEdge,22
844,ContainedInEdge,29
845,ContainedInEdge,1
846,ContainedInEdge,3
847,ContainedInEdge,10
848,ContainedInEdge,18
849,ContainedInEdge,58
850,ContainedInEdge,29
851,ContainedInEdge,3
852,ContainedInEdge,207
853,ContainedInEdge,12
854,ContainedInEdge,2
855,ContainedInEdge,30
856,ContainedInEdge,22
857,ContainedInEdge,1
858,ContainedInEdge,10
859,ContainedInEdge,1
860,ContainedInEdge,31
861,ContainedInEdge,2
862,ContainedInEdge,2
863,ContainedInEdge,59
864,ContainedInEdge,23
865,ContainedInEdge,11
866,ContainedInEdge,21
867,ContainedInEdge,13
868,ContainedInEdge,1
869,ContainedInEdge,21
870,ContainedInEdge,1
871,ContainedInEdge,8
872,ContainedInEdge,87
873,ContainedInEdge,13
874,ContainedInEdge,61
875,ContainedInEdge,2
876,ContainedInEdge,4
877,ContainedInEdge,2
878,ContainedInEdge,36
879,ContainedInEdge,37
880,ContainedInEdge,2
881,ContainedInEdge,6
882,ContainedInEdge,1
883,ContainedInEdge,30
884,ContainedInEdge,238
885,ContainedInEdge,104
886,ContainedInEdge,15
887,ContainedInEdge,9
888,ContainedInEdge,9
889,ContainedInEdge,2
890,ContainedInEdge,45
891,ContainedInEdge,3
892,ContainedInEdge,2
893,ContainedInEdge,39
894,ContainedInEdge,16
895,ContainedInEdge,5
896,ContainedInEdge,3
897,ContainedInEdge,13
898,ContainedInEdge,13
899,ContainedInEdge,4
900,ContainedInEdge,4
901,ContainedInEdge,17
902,ContainedInEdge,3
903,ContainedInEdge,12
904,ContainedInEdge,2
905,ContainedInEdge,59
906,ContainedInEdge,22
907,ContainedInEdge,51
908,ContainedInEdge,19
909,ContainedInEdge,4
910,ContainedInEdge,36
911,ContainedInEdge,47
912,ContainedInEdge,35
913,ContainedInEdge,6
914,ContainedInEdge,26
915,ContainedInEdge,18
916,ContainedInEdge,38
917,ContainedInEdge,88
918,ContainedInEdge,5
919,ContainedInEdge,17
920,ContainedInEdge,93
921,ContainedInEdge,24
922,ContainedInEdge,49
923,ContainedInEdge,76
924,ContainedInEdge,7
925,ContainedInEdge,70
926,ContainedInEdge,21
927,ContainedInEdge,2
928,ContainedInEdge,12
929,ContainedInEdge,22
930,ContainedInEdge,10
931,ContainedInEdge,40
932,ContainedInEdge,2
933,ContainedInEdge,2
934,ContainedInEdge,21
935,ContainedInEdge,15
936,ContainedInEdge,13
937,ContainedInEdge,46
938,ContainedInEdge,5
939,ContainedInEdge,88
940,ContainedInEdge,32
941,ContainedInEdge,6
942,ContainedInEdge,12
943,ContainedInEdge,24
944,ContainedInEdge,9
945,ContainedInEdge,2
946,ContainedInEdge,26
947,ContainedInEdge,22
948,ContainedInEdge,12
949,ContainedInEdge,23
950,ContainedInEdge,4
951,ContainedInEdge,36
952,ContainedInEdge,3
953,ContainedInEdge,34
954,ContainedInEdge,2
955,ContainedInEdge,50
956,ContainedInEdge,24
957,ContainedInEdge,19
958,ContainedInEdge,32
959,ContainedInEdge,90
960,ContainedInEdge,4
961,ContainedInEdge,37
962,ContainedInEdge,28
963,ContainedInEdge,47
964,ContainedInEdge,43
965,ContainedInEdge,4
966,ContainedInEdge,33
967,ContainedInEdge,1
968,ContainedInEdge,42
969,ContainedInEdge,35
970,ContainedInEdge,12
971,ContainedInEdge,46
972,ContainedInEdge,123
973,ContainedInEdge,24
974,ContainedInEdge,27
975,ContainedInEdge,24
976,ContainedInEdge,35
977,ContainedInEdge,55
978,ContainedInEdge,45
979,ContainedInEdge,4
980,ContainedInEdge,40
981,ContainedInEdge,50
982,ContainedInEdge,76
983,ContainedInEdge,60
984,ContainedInEdge,5
985,ContainedInEdge,78
986,ContainedInEdge,2
987,ContainedInEdge,55
988,ContainedInEdge,3
989,ContainedInEdge,24
990,ContainedInEdge,8
991,ContainedInEdge,23
992,ContainedInEdge,48
993,ContainedInEdge,69
994,ContainedInEdge,3
995,ContainedInEdge,29
996,ContainedInEdge,110
997,ContainedInEdge,16
998,ContainedInEdge,30
999,ContainedInEdge,146
1000,ContainedInEdge,3
1001,ContainedInEdge,30
1002,ContainedInEdge,2
1003,ContainedInEdge,74
1004,ContainedInEdge,69
1005,ContainedInEdge,1
1006,ContainedInEdge,1
1007,ContainedInEdge,12
1008,ContainedInEdge,1
1009,ContainedInEdge,82
1010,ContainedInEdge,18
1011,ContainedInEdge,1
1012,ContainedInEdge,1
1013,ContainedInEdge,141
1014,ContainedInEdge,1
1015,ContainedInEdge,6
1016,ContainedInEdge,9
1017,ContainedInEdge,3
1018,ContainedInEdge,3
1019,ContainedInEdge,3
1020,ContainedInEdge,3
1021,ContainedInEdge,3
1022,ContainedInEdge,2
1023,ContainedInEdge,3
1024,ContainedInEdge,3
1025,ContainedInEdge,3
1026,ContainedInEdge,3
1027,ContainedInEdge,3
1028,ContainedInEdge,3
1029,ContainedInEdge,3
1030,ContainedInEdge,3
1031,ContainedInEdge,2
1032,ContainedInEdge,3
1033,ContainedInEdge,32
1034,ContainedInEdge,18
1035,ContainedInEdge,33
1036,ContainedInEdge,91
1037,ContainedInEdge,51
1038,ContainedInEdge,19
1039,ContainedInEdge,4
1040,ContainedInEdge,71
1041,ContainedInEdge,32
1042,ContainedInEdge,4
1043,ContainedInEdge,51
1044,ContainedInEdge,104
1045,ContainedInEdge,26
1046,ContainedInEdge,58
1047,ContainedInEdge,62
1048,ContainedInEdge,35
1049,ContainedInEdge,1
1050,ContainedInEdge,14
1051,ContainedInEdge,6
1052,ContainedInEdge,4
1053,ContainedInEdge,23
1054,ContainedInEdge,9
1055,ContainedInEdge,21
1056,ContainedInEdge,2
1057,ContainedInEdge,4
1058,ContainedInEdge,6
1059,ContainedInEdge,6
1060,ContainedInEdge,42
1061,ContainedInEdge,64
1062,ContainedInEdge,35
1063,ContainedInEdge,22
1064,ContainedInEdge,18
1065,ContainedInEdge,3
1066,ContainedInEdge,1
1067,ContainedInEdge,6
1068,ContainedInEdge,3
1069,ContainedInEdge,2
1070,ContainedInEdge,1
1071,ContainedInEdge,1
1072,ContainedInEdge,26
1073,ContainedInEdge,6
1074,ContainedInEdge,32
1075,ContainedInEdge,11
1076,ContainedInEdge,5
1077,ContainedInEdge,18
1078,ContainedInEdge,3
1079,ContainedInEdge,1
1080,ContainedInEdge,7
1081,ContainedInEdge,3
1082,ContainedInEdge,18
1083,ContainedInEdge,2
1084,ContainedInEdge,1
1085,ContainedInEdge,5
1086,ContainedInEdge,56
