NodeID,Type,Degree,InDegree,OutDegree
119,EntityNode,5747,5747,5747
120,EntityNode,814,814,814
121,EntityNode,814,814,814
122,EntityNode,814,814,814
123,EntityNode,814,814,814
124,EntityNode,814,814,814
125,EntityNode,814,814,814
126,EntityNode,814,814,814
127,EntityNode,4197,4197,4197
128,EntityNode,814,814,814
129,EntityNode,1444,1444,1444
130,EntityNode,814,814,814
131,EntityNode,814,814,814
132,EntityNode,814,814,814
133,EntityNode,814,814,814
134,EntityNode,814,814,814
135,EntityNode,814,814,814
136,EntityNode,2335,2335,2335
137,EntityNode,814,814,814
138,EntityNode,814,814,814
139,EntityNode,814,814,814
140,EntityNode,1223,1223,1223
141,EntityNode,814,814,814
142,EntityNode,814,814,814
143,EntityNode,1444,1444,1444
144,EntityNode,814,814,814
145,EntityNode,2736,2736,2736
146,EntityNode,814,814,814
147,EntityNode,814,814,814
148,EntityNode,814,814,814
149,EntityNode,814,814,814
150,EntityNode,814,814,814
151,EntityNode,814,814,814
152,EntityNode,814,814,814
153,EntityNode,814,814,814
154,EntityNode,814,814,814
155,EntityNode,2578,2578,2578
156,EntityNode,814,814,814
157,EntityNode,814,814,814
158,EntityNode,3365,3365,3365
159,EntityNode,814,814,814
160,EntityNode,814,814,814
161,EntityNode,815,815,814
162,EntityNode,1787,1787,1787
163,EntityNode,4778,4778,4778
164,EntityNode,814,814,814
165,EntityNode,814,814,814
166,EntityNode,814,814,814
167,EntityNode,3579,3579,3579
168,EntityNode,814,814,814
169,EntityNode,814,814,814
170,EntityNode,814,814,814
171,EntityNode,814,814,814
172,EntityNode,814,814,814
173,EntityNode,3329,3329,3329
174,EntityNode,814,814,814
175,EntityNode,950,950,950
176,EntityNode,1317,1317,1317
177,EntityNode,814,814,814
178,EntityNode,2290,2290,2290
179,EntityNode,2290,2290,2290
180,EntityNode,3652,3652,3652
181,EntityNode,2804,2804,2804
182,EntityNode,2290,2290,2290
183,EntityNode,2290,2290,2290
184,EntityNode,3130,3130,3129
185,EntityNode,2290,2290,2290
186,EntityNode,2290,2290,2290
187,EntityNode,2290,2290,2290
188,EntityNode,2290,2290,2290
189,EntityNode,2290,2290,2290
190,EntityNode,2290,2290,2290
191,EntityNode,6968,6968,6968
192,EntityNode,2290,2290,2290
193,EntityNode,2436,2436,2436
194,EntityNode,2290,2290,2290
195,EntityNode,2290,2290,2290
196,EntityNode,3318,3318,3318
197,EntityNode,2290,2290,2290
198,EntityNode,2290,2290,2290
199,EntityNode,2290,2290,2290
200,EntityNode,2290,2290,2290
201,EntityNode,2290,2290,2290
202,EntityNode,2290,2290,2290
203,EntityNode,2290,2290,2290
204,EntityNode,2290,2290,2290
205,EntityNode,2290,2290,2290
206,EntityNode,2695,2695,2695
207,EntityNode,5588,5588,5588
208,EntityNode,2290,2290,2290
209,EntityNode,9033,9033,9033
210,EntityNode,2290,2290,2290
211,EntityNode,2290,2290,2290
212,EntityNode,2290,2290,2290
213,EntityNode,2290,2290,2290
214,EntityNode,2695,2695,2695
215,EntityNode,2290,2290,2290
216,EntityNode,2290,2290,2290
217,EntityNode,2290,2290,2290
218,EntityNode,2524,2524,2524
219,EntityNode,2290,2290,2290
220,EntityNode,2290,2290,2290
221,EntityNode,2290,2290,2290
222,EntityNode,2804,2804,2804
223,EntityNode,3393,3393,3393
224,EntityNode,2290,2290,2290
225,EntityNode,2290,2290,2290
226,EntityNode,2290,2290,2290
227,EntityNode,2773,2773,2773
228,EntityNode,2290,2290,2290
229,EntityNode,2290,2290,2290
230,EntityNode,3185,3185,3185
231,EntityNode,2290,2290,2290
232,EntityNode,2290,2290,2290
233,EntityNode,2290,2290,2290
234,EntityNode,2290,2290,2290
235,EntityNode,2290,2290,2290
236,EntityNode,2290,2290,2290
237,EntityNode,3366,3366,3366
238,EntityNode,2290,2290,2290
239,EntityNode,2290,2290,2290
240,EntityNode,2290,2290,2290
241,EntityNode,2290,2290,2290
242,EntityNode,2290,2290,2290
243,EntityNode,3119,3119,3119
244,EntityNode,2290,2290,2290
245,EntityNode,2290,2290,2290
246,EntityNode,2290,2290,2290
247,EntityNode,2290,2290,2290
248,EntityNode,2290,2290,2290
249,EntityNode,2290,2290,2290
250,EntityNode,2291,2291,2290
251,EntityNode,2290,2290,2290
252,EntityNode,3382,3382,3382
253,EntityNode,2290,2290,2290
254,EntityNode,2290,2290,2290
255,EntityNode,2290,2290,2290
256,EntityNode,2695,2695,2695
257,EntityNode,4958,4958,4958
258,EntityNode,2290,2290,2290
259,EntityNode,2291,2291,2290
260,EntityNode,2571,2571,2571
261,EntityNode,3802,3802,3802
262,EntityNode,2290,2290,2290
263,EntityNode,5441,5441,5441
264,EntityNode,2290,2290,2290
265,EntityNode,2290,2290,2290
266,EntityNode,2290,2290,2290
267,EntityNode,2290,2290,2290
268,EntityNode,2290,2290,2290
269,EntityNode,7884,7884,7884
270,EntityNode,2290,2290,2290
271,EntityNode,2290,2290,2290
272,EntityNode,2695,2695,2695
273,EntityNode,3698,3698,3698
274,EntityNode,3382,3382,3382
275,EntityNode,2290,2290,2290
276,EntityNode,4506,4506,4506
277,EntityNode,2290,2290,2290
278,EntityNode,2290,2290,2290
279,EntityNode,3054,3054,3054
280,EntityNode,2290,2290,2290
281,EntityNode,2290,2290,2290
282,EntityNode,2290,2290,2290
283,EntityNode,2290,2290,2290
284,EntityNode,3382,3382,3382
285,EntityNode,3180,3180,3180
286,EntityNode,2290,2290,2290
287,EntityNode,2290,2290,2290
288,EntityNode,2290,2290,2290
289,EntityNode,4396,4396,4396
290,EntityNode,3485,3485,3485
291,EntityNode,3055,3055,3054
292,EntityNode,2870,2870,2870
293,EntityNode,2290,2290,2290
294,EntityNode,2290,2290,2290
295,EntityNode,2290,2290,2290
296,EntityNode,2290,2290,2290
297,EntityNode,3054,3054,3054
298,EntityNode,2290,2290,2290
299,EntityNode,2290,2290,2290
300,EntityNode,2290,2290,2290
301,EntityNode,3319,3319,3319
302,EntityNode,158,158,158
303,EntityNode,10944,10944,10944
304,EntityNode,158,158,158
305,EntityNode,7094,7094,7094
306,EntityNode,2695,2695,2695
307,EntityNode,158,158,158
308,EntityNode,2290,2290,2290
309,EntityNode,2290,2290,2290
310,EntityNode,158,158,158
311,EntityNode,5378,5378,5378
312,EntityNode,158,158,158
313,EntityNode,158,158,158
314,EntityNode,2290,2290,2290
315,EntityNode,2290,2290,2290
316,EntityNode,158,158,158
317,EntityNode,158,158,158
318,EntityNode,158,158,158
319,EntityNode,2290,2290,2290
320,EntityNode,158,158,158
321,EntityNode,2695,2695,2695
322,EntityNode,2290,2290,2290
323,EntityNode,2695,2695,2695
324,EntityNode,158,158,158
325,EntityNode,4259,4259,4259
326,EntityNode,2290,2290,2290
327,EntityNode,158,158,158
328,EntityNode,158,158,158
329,EntityNode,158,158,158
330,EntityNode,2290,2290,2290
331,EntityNode,2290,2290,2290
332,EntityNode,2290,2290,2290
333,EntityNode,2290,2290,2290
334,EntityNode,2804,2804,2804
335,EntityNode,2290,2290,2290
336,EntityNode,2290,2290,2290
337,EntityNode,2291,2291,2290
338,EntityNode,2290,2290,2290
339,EntityNode,4356,4356,4356
340,EntityNode,2290,2290,2290
341,EntityNode,2290,2290,2290
342,EntityNode,2804,2804,2804
343,EntityNode,2290,2290,2290
344,EntityNode,3318,3318,3318
345,EntityNode,2290,2290,2290
346,EntityNode,2290,2290,2290
347,EntityNode,2290,2290,2290
348,EntityNode,3027,3027,3027
349,EntityNode,2290,2290,2290
350,EntityNode,2290,2290,2290
351,EntityNode,2290,2290,2290
352,EntityNode,7917,7917,7917
353,EntityNode,2290,2290,2290
354,EntityNode,2290,2290,2290
355,EntityNode,2290,2290,2290
356,EntityNode,2290,2290,2290
357,EntityNode,2290,2290,2290
358,EntityNode,2290,2290,2290
359,EntityNode,2290,2290,2290
360,EntityNode,4159,4159,4159
361,EntityNode,2290,2290,2290
362,EntityNode,2290,2290,2290
363,EntityNode,2290,2290,2290
364,EntityNode,3180,3180,3180
365,EntityNode,4716,4716,4716
366,EntityNode,2436,2436,2436
367,EntityNode,2290,2290,2290
368,EntityNode,2290,2290,2290
369,EntityNode,2290,2290,2290
370,EntityNode,4921,4921,4921
371,EntityNode,2290,2290,2290
372,EntityNode,2549,2549,2549
373,EntityNode,2290,2290,2290
374,EntityNode,3696,3696,3696
375,EntityNode,3054,3054,3054
376,EntityNode,2290,2290,2290
377,EntityNode,7301,7301,7301
378,EntityNode,2290,2290,2290
379,EntityNode,2290,2290,2290
380,EntityNode,2441,2441,2441
381,EntityNode,2290,2290,2290
382,EntityNode,2290,2290,2290
383,EntityNode,2695,2695,2695
384,EntityNode,2290,2290,2290
385,EntityNode,2290,2290,2290
386,EntityNode,2290,2290,2290
387,EntityNode,2290,2290,2290
388,EntityNode,2290,2290,2290
389,EntityNode,2290,2290,2290
390,EntityNode,2290,2290,2290
391,EntityNode,2290,2290,2290
392,EntityNode,2290,2290,2290
393,EntityNode,2290,2290,2290
394,EntityNode,2290,2290,2290
395,EntityNode,2290,2290,2290
396,EntityNode,2290,2290,2290
397,EntityNode,2695,2695,2695
398,EntityNode,2290,2290,2290
399,EntityNode,2290,2290,2290
400,EntityNode,2290,2290,2290
401,EntityNode,2290,2290,2290
402,EntityNode,2290,2290,2290
403,EntityNode,2290,2290,2290
404,EntityNode,2290,2290,2290
405,EntityNode,2290,2290,2290
406,EntityNode,2290,2290,2290
407,EntityNode,2291,2291,2290
408,EntityNode,2290,2290,2290
409,EntityNode,2290,2290,2290
410,EntityNode,7768,7768,7768
411,EntityNode,2290,2290,2290
412,EntityNode,2290,2290,2290
413,EntityNode,2290,2290,2290
414,EntityNode,2290,2290,2290
415,EntityNode,2290,2290,2290
416,EntityNode,2290,2290,2290
417,EntityNode,2290,2290,2290
418,EntityNode,3495,3495,3495
419,EntityNode,2290,2290,2290
420,EntityNode,2290,2290,2290
421,EntityNode,5376,5376,5376
422,EntityNode,4116,4116,4116
423,EntityNode,2290,2290,2290
424,EntityNode,4829,4829,4829
425,EntityNode,2290,2290,2290
426,EntityNode,2984,2984,2984
427,EntityNode,2290,2290,2290
428,EntityNode,2290,2290,2290
429,EntityNode,2290,2290,2290
430,EntityNode,2290,2290,2290
431,EntityNode,2290,2290,2290
432,EntityNode,2290,2290,2290
433,EntityNode,2290,2290,2290
434,EntityNode,2290,2290,2290
435,EntityNode,2290,2290,2290
436,EntityNode,2290,2290,2290
437,EntityNode,2290,2290,2290
438,EntityNode,2290,2290,2290
439,EntityNode,2290,2290,2290
440,EntityNode,2290,2290,2290
441,EntityNode,2290,2290,2290
442,EntityNode,2906,2906,2906
443,EntityNode,2804,2804,2804
444,EntityNode,2290,2290,2290
445,EntityNode,2290,2290,2290
446,EntityNode,2290,2290,2290
447,EntityNode,2870,2870,2870
448,EntityNode,2290,2290,2290
449,EntityNode,2290,2290,2290
450,EntityNode,2290,2290,2290
451,EntityNode,2290,2290,2290
452,EntityNode,2290,2290,2290
453,EntityNode,3318,3318,3318
454,EntityNode,2290,2290,2290
455,EntityNode,2290,2290,2290
456,EntityNode,2290,2290,2290
457,EntityNode,2290,2290,2290
458,EntityNode,2290,2290,2290
459,EntityNode,2290,2290,2290
460,EntityNode,2290,2290,2290
461,EntityNode,2290,2290,2290
462,EntityNode,3171,3171,3170
463,EntityNode,2290,2290,2290
464,EntityNode,2290,2290,2290
465,EntityNode,3180,3180,3180
466,EntityNode,5892,5892,5892
467,EntityNode,2905,2905,2905
468,EntityNode,2290,2290,2290
469,EntityNode,2290,2290,2290
470,EntityNode,2290,2290,2290
471,EntityNode,2549,2549,2549
472,EntityNode,2695,2695,2695
473,EntityNode,2290,2290,2290
474,EntityNode,2617,2617,2617
475,EntityNode,2290,2290,2290
476,EntityNode,2290,2290,2290
477,EntityNode,2290,2290,2290
478,EntityNode,5813,5813,5813
479,EntityNode,4259,4259,4259
480,EntityNode,2290,2290,2290
481,EntityNode,2804,2804,2804
482,EntityNode,2290,2290,2290
483,EntityNode,2291,2291,2290
484,EntityNode,2290,2290,2290
485,EntityNode,2716,2716,2716
486,EntityNode,3054,3054,3054
487,EntityNode,2290,2290,2290
488,EntityNode,2804,2804,2804
489,EntityNode,2290,2290,2290
490,EntityNode,2290,2290,2290
491,EntityNode,3222,3222,3222
492,EntityNode,2290,2290,2290
493,EntityNode,3433,3433,3433
494,EntityNode,2290,2290,2290
495,TermNode,221,221,221
496,TermNode,221,221,221
497,TermNode,25708,25708,25708
498,TermNode,20846,20846,20846
499,TermNode,221,221,221
500,TermNode,221,221,221
501,TermNode,4069,4069,4069
502,TermNode,7768,7768,7768
503,TermNode,3853,3853,3853
504,TermNode,158,158,158
505,TermNode,22986,22986,22986
506,TermNode,18811,18811,18811
507,TermNode,158,158,158
508,TermNode,11165,11165,11165
509,TermNode,12536,12536,12536
510,TermNode,4394,4394,4394
511,TermNode,1269,1269,1269
512,TermNode,10667,10667,10667
513,TermNode,4011,4011,4011
514,TermNode,5181,5181,5181
515,TermNode,13186,13186,13186
516,TermNode,5058,5058,5058
517,TermNode,16176,16176,16176
518,TermNode,158,158,158
519,TermNode,2478,2478,2478
520,TermNode,11476,11476,11476
521,TermNode,19461,19461,19461
522,TermNode,16864,16864,16864
523,TermNode,8808,8808,8808
524,TermNode,15829,15829,15829
525,TermNode,8231,8231,8231
526,TermNode,11252,11252,11252
527,TermNode,7204,7204,7204
528,TermNode,7743,7743,7743
529,TermNode,15029,15029,15029
530,TermNode,15765,15765,15765
531,TermNode,158,158,158
532,TermNode,13113,13112,13113
533,TermNode,5128,5128,5128
534,TermNode,11682,11682,11682
535,TermNode,11685,11685,11685
536,TermNode,5940,5940,5940
537,TermNode,158,158,158
538,TermNode,9056,9056,9056
539,TermNode,5921,5921,5921
540,TermNode,158,158,158
541,TermNode,6441,6441,6441
542,TermNode,8870,8870,8870
543,TermNode,6748,6748,6748
544,TermNode,1648,1648,1648
545,TermNode,6238,6238,6238
546,TermNode,158,158,158
547,TermNode,2717,2717,2717
548,TermNode,8224,8224,8224
549,TermNode,158,158,158
550,TermNode,2547,2547,2547
551,TermNode,3972,3972,3972
552,TermNode,11449,11449,11449
553,TermNode,19976,19976,19976
554,TermNode,11686,11686,11686
555,TermNode,158,158,158
556,TermNode,158,158,158
557,TermNode,7129,7129,7129
558,TermNode,3113,3113,3113
559,TermNode,4336,4336,4336
560,TermNode,158,158,158
561,TermNode,158,158,158
562,TermNode,15064,15064,15064
563,TermNode,2404,2404,2404
564,TermNode,9641,9641,9641
565,TermNode,6889,6889,6889
566,TermNode,17373,17372,17373
567,TermNode,652,652,652
568,TermNode,15981,15981,15981
569,TermNode,5626,5626,5626
570,TermNode,17101,17101,17101
571,TermNode,1502,1502,1502
572,TermNode,14011,14011,14011
573,TermNode,1251,1251,1251
574,TermNode,4584,4584,4584
575,TermNode,4232,4232,4232
576,TermNode,14286,14286,14286
577,TermNode,158,158,158
578,TermNode,3179,3179,3179
579,TermNode,9800,9800,9800
580,TermNode,15709,15709,15709
581,TermNode,4751,4751,4751
582,TermNode,3183,3183,3183
583,TermNode,15229,15229,15229
584,TermNode,158,158,158
585,TermNode,11511,11511,11511
586,TermNode,18657,18657,18657
587,TermNode,11096,11096,11096
588,TermNode,9694,9694,9694
589,TermNode,5432,5432,5432
590,TermNode,6839,6839,6839
591,TermNode,9353,9353,9353
592,TermNode,1716,1716,1716
593,TermNode,6888,6888,6888
594,TermNode,2436,2436,2436
595,TermNode,20501,20500,20501
596,TermNode,5624,5624,5624
597,TermNode,10208,10208,10208
598,TermNode,10616,10616,10616
599,TermNode,11801,11801,11801
600,TermNode,5863,5863,5863
601,TermNode,2804,2804,2804
602,TermNode,11209,11209,11209
603,TermNode,158,158,158
604,TermNode,158,158,158
605,TermNode,158,158,158
606,TermNode,158,158,158
607,TermNode,158,158,158
608,TermNode,22420,22420,22420
609,TermNode,4138,4138,4138
610,TermNode,8399,8399,8399
611,TermNode,158,158,158
612,TermNode,158,158,158
613,TermNode,3322,3322,3322
614,TermNode,7660,7660,7660
615,TermNode,158,158,158
616,TermNode,158,158,158
617,TermNode,158,158,158
618,TermNode,158,158,158
619,TermNode,158,158,158
620,TermNode,1468,1468,1468
621,TermNode,3868,3868,3868
622,TermNode,158,158,158
623,TermNode,158,158,158
624,TermNode,10292,10292,10292
625,TermNode,6881,6881,6881
626,TermNode,158,158,158
627,TermNode,158,158,158
628,EntityNode,1187,1187,1187
629,EntityNode,930,930,930
630,EntityNode,1187,1187,1187
631,EntityNode,930,930,930
632,EntityNode,1187,1187,1187
633,EntityNode,930,930,930
634,EntityNode,1187,1187,1187
635,EntityNode,930,930,930
636,EntityNode,930,930,930
637,EntityNode,930,930,930
638,EntityNode,1372,1372,1372
639,EntityNode,930,930,930
640,EntityNode,1187,1187,1187
641,EntityNode,930,930,930
642,EntityNode,930,930,930
643,EntityNode,930,930,930
644,EntityNode,930,930,930
645,EntityNode,1187,1187,1187
646,EntityNode,1760,1760,1760
647,EntityNode,930,930,930
648,EntityNode,1187,1187,1187
649,EntityNode,930,930,930
650,EntityNode,1985,1985,1985
651,EntityNode,930,930,930
652,EntityNode,930,930,930
653,EntityNode,930,930,930
654,EntityNode,930,930,930
655,EntityNode,930,930,930
656,EntityNode,930,930,930
657,EntityNode,930,930,930
658,EntityNode,1187,1187,1187
659,EntityNode,930,930,930
660,EntityNode,930,930,930
661,EntityNode,930,930,930
662,EntityNode,930,930,930
663,EntityNode,931,931,930
664,EntityNode,930,930,930
665,EntityNode,1187,1187,1187
666,EntityNode,930,930,930
667,EntityNode,930,930,930
668,EntityNode,1187,1187,1187
669,EntityNode,1187,1187,1187
670,EntityNode,1187,1187,1187
671,EntityNode,1187,1187,1187
672,EntityNode,1187,1187,1187
673,EntityNode,1187,1187,1187
674,EntityNode,1187,1187,1187
675,EntityNode,1703,1703,1703
676,EntityNode,1187,1187,1187
677,EntityNode,1187,1187,1187
678,EntityNode,1187,1187,1187
679,EntityNode,930,930,930
680,EntityNode,1187,1187,1187
681,EntityNode,930,930,930
682,EntityNode,1187,1187,1187
683,EntityNode,1187,1187,1187
684,EntityNode,1187,1187,1187
685,EntityNode,930,930,930
686,EntityNode,1186,1186,1186
687,EntityNode,1187,1187,1187
688,EntityNode,1187,1187,1187
689,EntityNode,1187,1187,1187
690,EntityNode,1187,1187,1187
691,EntityNode,930,930,930
692,EntityNode,1187,1187,1187
693,EntityNode,1187,1187,1187
694,EntityNode,1187,1187,1187
695,EntityNode,930,930,930
696,EntityNode,930,930,930
697,EntityNode,930,930,930
698,EntityNode,930,930,930
699,EntityNode,930,930,930
700,EntityNode,1187,1187,1187
701,EntityNode,1187,1187,1187
702,EntityNode,930,930,930
703,EntityNode,930,930,930
704,EntityNode,931,931,930
705,EntityNode,930,930,930
706,EntityNode,930,930,930
707,EntityNode,1187,1187,1187
708,EntityNode,930,930,930
709,EntityNode,1187,1187,1187
710,EntityNode,930,930,930
711,EntityNode,1187,1187,1187
712,EntityNode,930,930,930
713,EntityNode,1187,1187,1187
714,EntityNode,930,930,930
715,EntityNode,930,930,930
716,EntityNode,930,930,930
717,EntityNode,1286,1286,1286
718,EntityNode,1187,1187,1187
719,EntityNode,1187,1187,1187
720,EntityNode,1187,1187,1187
721,EntityNode,930,930,930
722,EntityNode,1187,1187,1187
723,EntityNode,930,930,930
724,EntityNode,1187,1187,1187
725,EntityNode,930,930,930
726,EntityNode,930,930,930
727,EntityNode,1187,1187,1187
728,EntityNode,1187,1187,1187
729,EntityNode,1187,1187,1187
730,EntityNode,930,930,930
731,EntityNode,930,930,930
732,EntityNode,930,930,930
733,EntityNode,1683,1683,1683
734,EntityNode,930,930,930
735,EntityNode,930,930,930
736,EntityNode,1187,1187,1187
737,EntityNode,1187,1187,1187
738,EntityNode,1187,1187,1187
739,EntityNode,1187,1187,1187
740,EntityNode,1187,1187,1187
741,EntityNode,1187,1187,1187
742,EntityNode,1187,1187,1187
743,EntityNode,1423,1423,1423
744,EntityNode,1187,1187,1187
745,EntityNode,1187,1187,1187
746,EntityNode,1187,1187,1187
747,EntityNode,1187,1187,1187
748,EntityNode,1187,1187,1187
749,EntityNode,1187,1187,1187
750,EntityNode,1187,1187,1187
751,EntityNode,930,930,930
752,EntityNode,930,930,930
753,EntityNode,1187,1187,1187
754,EntityNode,1187,1187,1187
755,EntityNode,1187,1187,1187
756,EntityNode,930,930,930
757,EntityNode,1187,1187,1187
758,EntityNode,930,930,930
759,EntityNode,930,930,930
760,EntityNode,1187,1187,1187
761,EntityNode,1187,1187,1187
762,EntityNode,930,930,930
763,EntityNode,1480,1480,1480
764,EntityNode,1187,1187,1187
765,EntityNode,1187,1187,1187
766,EntityNode,930,930,930
767,EntityNode,930,930,930
768,EntityNode,1187,1187,1187
769,EntityNode,1286,1286,1286
770,EntityNode,1187,1187,1187
771,EntityNode,930,930,930
772,EntityNode,931,931,930
773,EntityNode,1187,1187,1187
774,EntityNode,930,930,930
775,EntityNode,930,930,930
776,EntityNode,930,930,930
777,EntityNode,1187,1187,1187
778,EntityNode,1876,1876,1876
779,EntityNode,1187,1187,1187
780,EntityNode,1034,1034,1034
781,EntityNode,930,930,930
782,EntityNode,1187,1187,1187
783,EntityNode,930,930,930
784,EntityNode,1187,1187,1187
785,EntityNode,1187,1187,1187
786,EntityNode,1187,1187,1187
787,EntityNode,1187,1187,1187
788,EntityNode,930,930,930
789,EntityNode,1187,1187,1187
790,EntityNode,930,930,930
791,EntityNode,1187,1187,1187
792,EntityNode,1188,1188,1187
793,EntityNode,1187,1187,1187
794,EntityNode,1165,1165,1165
795,EntityNode,930,930,930
796,EntityNode,1188,1188,1187
797,EntityNode,930,930,930
798,TermNode,3578,3578,3578
799,TermNode,221,221,221
800,TermNode,278,278,278
801,TermNode,1151,1151,1151
802,TermNode,9206,9206,9206
803,TermNode,11670,11670,11670
804,TermNode,221,221,221
805,TermNode,221,221,221
806,TermNode,788,788,788
807,TermNode,4647,4647,4647
808,TermNode,221,221,221
809,TermNode,4280,4280,4280
810,TermNode,3760,3760,3760
811,TermNode,7468,7468,7468
812,TermNode,14476,14476,14476
813,TermNode,6021,6021,6021
814,TermNode,11966,11966,11966
815,TermNode,21787,21787,21787
816,TermNode,221,221,221
817,TermNode,1661,1661,1661
818,TermNode,6964,6964,6964
819,TermNode,221,221,221
820,TermNode,221,221,221
821,TermNode,221,221,221
822,TermNode,15446,15446,15446
823,TermNode,3564,3564,3564
824,TermNode,12542,12542,12542
825,TermNode,14234,14234,14234
826,TermNode,16086,16086,16086
827,TermNode,6940,6940,6940
828,TermNode,16980,16980,16980
829,TermNode,4827,4827,4827
830,TermNode,221,221,221
831,TermNode,8685,8685,8685
832,TermNode,788,788,788
833,TermNode,3392,3392,3392
834,TermNode,14862,14862,14862
835,TermNode,7095,7095,7095
836,TermNode,11237,11237,11237
837,TermNode,15533,15533,15533
838,TermNode,12415,12415,12415
839,TermNode,9645,9645,9645
840,TermNode,7926,7926,7926
841,TermNode,14799,14799,14799
842,TermNode,24251,24246,24251
843,TermNode,6571,6568,6571
844,TermNode,6442,6442,6442
845,TermNode,6287,6287,6287
846,TermNode,2356,2356,2356
847,TermNode,9081,9081,9081
848,TermNode,17742,17742,17742
849,TermNode,221,221,221
850,TermNode,9105,9105,9105
851,TermNode,7725,7725,7725
852,TermNode,4273,4273,4273
853,TermNode,221,221,221
854,TermNode,8982,8982,8982
855,TermNode,15056,15056,15056
856,TermNode,1101,1100,1101
857,TermNode,221,221,221
858,TermNode,221,221,221
859,TermNode,3514,3514,3514
860,TermNode,7511,7511,7511
861,TermNode,221,221,221
862,TermNode,221,221,221
863,TermNode,10605,10605,10605
864,TermNode,17504,17504,17504
865,TermNode,221,221,221
866,TermNode,221,221,221
867,TermNode,2507,2507,2507
868,TermNode,221,221,221
869,TermNode,221,221,221
870,TermNode,221,221,221
871,TermNode,5976,5976,5976
872,TermNode,788,788,788
873,TermNode,221,221,221
874,TermNode,1979,1979,1979
875,TermNode,768,768,768
876,TermNode,3806,3806,3806
877,TermNode,2767,2767,2767
878,TermNode,4804,4804,4804
879,TermNode,221,221,221
880,TermNode,2100,2100,2100
881,TermNode,4713,4713,4713
