NodeID,Type,Name,VertexDegree,EdgeDegree,InVertexDegree,OutVertexDegree,InEdgeDegree,OutEdgeDegree,DirectedInVertexDegree,DirectedOutVertexDegree,DirectedInEdgeDegree,DirectedOutEdgeDegree
52,EntityNode,species,3130,7,3130,3129,7,6,1,0,1,0
53,EntityNode,Mary Jo Kopechne,814,2,814,814,2,2,0,0,0,0
54,EntityNode,Dorset,3318,5,3318,3318,5,4,1,0,1,0
55,EntityNode,Stingray,814,2,814,814,2,2,0,0,0,0
56,EntityNode,Purbeck Beds,2290,3,2290,2290,3,2,1,0,1,0
57,EntityNode,Charles de Gaulle,815,3,815,814,3,2,1,0,1,0
58,EntityNode,England,6666,17,6666,6666,17,16,1,0,1,0
59,EntityNode,Bob Hope,3382,5,3382,3382,5,4,2,0,1,0
60,EntityNode,Switzerland,814,3,814,814,3,2,1,0,1,0
61,EntityNode,Henry Kissinger,1695,4,1695,1695,4,4,0,0,0,0
62,EntityNode,Isle of Wight,2290,3,2290,2290,3,2,1,0,1,0
63,EntityNode,Liberace,814,2,814,814,2,2,0,0,0,0
64,EntityNode,Penthouse,814,2,814,814,2,2,0,0,0,0
65,EntityNode,Chappaquiddick incident,815,3,815,814,3,2,2,0,1,0
66,EntityNode,Europe,5356,14,5356,5356,14,14,0,0,0,0
67,EntityNode,baroque,320,2,320,320,2,2,0,0,0,0
68,EntityNode,Madame Tussaud,814,2,814,814,2,2,0,0,0,0
69,EntityNode,The Hayward,320,3,320,320,3,2,1,0,1,0
70,EntityNode,British Library,320,3,320,320,3,2,1,0,1,0
71,EntityNode,Victoria and Albert Museum,320,3,320,320,3,2,3,0,1,0
72,EntityNode,Charles Bronson,814,3,814,814,3,2,1,0,1,0
73,EntityNode,Coordinates,1779,4,1779,1779,4,4,0,0,0,0
74,EntityNode,1969,1695,5,1695,1695,5,4,1,0,1,0
75,EntityNode,Playboy,814,2,814,814,2,2,0,0,0,0
76,EntityNode,Hogarth's House,320,2,320,320,2,2,0,0,0,0
77,EntityNode,France,4398,8,4398,4398,8,8,0,0,0,0
78,EntityNode,V&A Museum of Childhood,320,3,320,320,3,2,2,0,1,0
79,EntityNode,Ted Kennedy,814,3,814,814,3,2,1,0,1,0
80,EntityNode,Oliver Hardy,814,2,814,814,2,2,0,0,0,0
81,EntityNode,List of museums in London,321,3,321,320,3,2,2,0,1,0
82,EntityNode,Lake Zurich,814,3,814,814,3,2,2,0,1,0
83,EntityNode,Horniman Museum,320,3,320,320,3,2,2,0,1,0
84,EntityNode,English Heritage,320,3,320,320,3,2,1,0,1,0
85,EntityNode,gangster,814,3,814,814,3,2,1,0,1,0
86,EntityNode,caricatures,814,2,814,814,2,2,0,0,0,0
87,EntityNode,legend,2290,3,2290,2290,3,2,1,0,1,0
88,EntityNode,Royal Society of London,2290,3,2290,2290,3,2,2,0,1,0
89,EntityNode,comic strip,1444,5,1444,1444,5,4,2,0,1,0
90,EntityNode,binomial,2290,2,2290,2290,2,2,0,0,0,0
91,EntityNode,Las Vegas,814,2,814,814,2,2,0,0,0,0
92,EntityNode,nomen dubium,2290,3,2290,2290,3,2,2,0,1,0
93,EntityNode,Streptospondylus,2290,2,2290,2290,2,2,0,0,0,0
94,EntityNode,Dr. Benjamin Spock,814,3,814,814,3,2,2,0,1,0
95,EntityNode,William Daniel Conybeare,2290,3,2290,2290,3,2,2,0,1,0
96,EntityNode,Czech,2290,3,2290,2290,3,2,1,0,1,0
97,EntityNode,tungsten,234,3,234,234,3,2,1,0,1,0
98,EntityNode,Molybdenum dioxide,234,2,234,234,2,1,1,0,1,0
99,EntityNode,Georges Cuvier,2290,3,2290,2290,3,2,1,0,1,0
100,EntityNode,monoclinic,234,2,234,234,2,2,0,0,0,0
101,EntityNode,Antonin Fritsch,2290,3,2290,2290,3,2,2,0,1,0
102,EntityNode,Molybdenum(VI) oxide,234,3,234,234,3,2,1,0,1,0
103,EntityNode,Sussex,2290,3,2290,2290,3,2,1,0,1,0
104,EntityNode,chemical transport,234,3,234,234,3,2,1,0,1,0
105,EntityNode,coat of arms,2290,3,2290,2290,3,2,1,0,1,0
106,EntityNode,Institute of Contemporary Arts,320,2,320,320,2,2,0,0,0,0
107,EntityNode,H2,234,2,234,234,2,2,0,0,0,0
108,EntityNode,British Museum,1586,5,1586,1586,5,4,2,0,1,0
109,EntityNode,cladogram,2290,3,2290,2290,3,2,1,0,1,0
110,EntityNode,MoS2,234,3,234,234,3,2,1,0,1,0
111,EntityNode,isometric scaling,2290,2,2290,2290,2,2,0,0,0,0
112,EntityNode,Samuel Stutchbury,2290,3,2290,2290,3,2,1,0,1,0
113,EntityNode,William Buckland,2290,3,2290,2290,3,2,2,0,1,0
114,EntityNode,paleontologist,2695,5,2695,2695,5,4,1,0,1,0
115,EntityNode,Jack Horner (paleontologist),2290,3,2290,2290,3,2,3,0,1,0
116,EntityNode,naturalist,2290,3,2290,2290,3,2,1,0,1,0
117,EntityNode,Tilgate,2290,2,2290,2290,2,2,0,0,0,0
118,EntityNode,reptile,2617,4,2617,2617,4,4,0,0,0,0
119,EntityNode,Hadrosauroidea,2290,3,2290,2290,3,2,1,0,1,0
120,EntityNode,Reginald Hooley,2290,2,2290,2290,2,2,0,0,0,0
121,EntityNode,Albisaurus,2290,2,2290,2290,2,2,0,0,0,0
122,EntityNode,Mantellisaurus atherfieldensis,2290,2,2290,2290,2,2,0,0,0,0
123,EntityNode,Cuckfield,2290,3,2290,2290,3,2,1,0,1,0
124,EntityNode,Kent,2290,3,2290,2290,3,2,1,0,1,0
125,EntityNode,supporter,2290,2,2290,2290,2,2,0,0,0,0
126,EntityNode,George Olshevsky,2290,2,2290,2290,2,2,0,0,0,0
127,EntityNode,fish,3119,7,3119,3119,7,6,1,0,1,0
128,EntityNode,pelvic,2804,5,2804,2804,5,4,1,0,1,0
129,EntityNode,Ponerosteus,2290,2,2290,2290,2,2,0,0,0,0
130,EntityNode,features,2290,2,2290,2290,2,2,0,0,0,0
131,EntityNode,Gideon Mantell,2290,3,2290,2290,3,2,1,0,1,0
132,EntityNode,Barremian,2290,3,2290,2290,3,2,1,0,1,0
133,EntityNode,horn,2290,3,2290,2290,3,2,1,0,1,0
134,EntityNode,Royal College of Surgeons,2290,3,2290,2290,3,2,1,0,1,0
135,EntityNode,beak,2290,3,2290,2290,3,2,1,0,1,0
136,EntityNode,Mongolia,2290,3,2290,2290,3,2,1,0,1,0
137,EntityNode,Neosodon,2290,3,2290,2290,3,2,1,0,1,0
138,EntityNode,cheek,2290,3,2290,2290,3,2,1,0,1,0
139,EntityNode,taxonomy,2695,4,2695,2695,4,4,0,0,0,0
140,EntityNode,New Zealand,3628,7,3628,3628,7,6,2,0,1,0
141,EntityNode,plant,2290,3,2290,2290,3,2,1,0,1,0
142,EntityNode,hypotheses,2290,2,2290,2290,2,2,0,0,0,0
143,EntityNode,proteoglycan,2290,3,2290,2290,3,2,1,0,1,0
144,EntityNode,East Sussex,3318,5,3318,3318,5,4,2,0,1,0
145,EntityNode,chimera,2290,3,2290,2290,3,2,1,0,1,0
146,EntityNode,chewing,2290,2,2290,2290,2,2,0,0,0,0
147,EntityNode,Cetiosaurus,2290,2,2290,2290,2,2,0,0,0,0
148,EntityNode,Disneyland,814,3,814,814,3,2,1,0,1,0
149,EntityNode,lesbian,814,3,814,814,3,2,1,0,1,0
150,EntityNode,Iguanodontia,2290,3,2290,2290,3,2,1,0,1,0
151,EntityNode,W. C. Fields,814,2,814,814,2,2,0,0,0,0
152,EntityNode,keratin,2290,3,2290,2290,3,2,1,0,1,0
153,EntityNode,Tibet,814,3,814,814,3,2,1,0,1,0
154,EntityNode,ton,2290,3,2290,2290,3,2,1,0,1,0
155,EntityNode,Apsley House,320,2,320,320,2,2,0,0,0,0
156,EntityNode,Arabia,814,3,814,814,3,2,1,0,1,0
157,EntityNode,Humphrey Bogart,814,3,814,814,3,2,1,0,1,0
158,EntityNode,Leighton House Museum,320,3,320,320,3,2,2,0,1,0
159,EntityNode,Mae West,814,3,814,814,3,2,2,0,1,0
160,EntityNode,Iguanodont,2290,3,2290,2290,3,2,1,0,1,0
161,EntityNode,Marilyn Monroe,814,3,814,814,3,2,1,0,1,0
162,EntityNode,Oxford University Museum of Natural History,2290,3,2290,2290,3,2,3,0,1,0
163,EntityNode,ossified,2290,2,2290,2290,2,2,0,0,0,0
164,EntityNode,pubic Wars,814,3,814,814,3,2,1,0,1,0
165,EntityNode,Stan Laurel,814,3,814,814,3,2,2,0,1,0
166,EntityNode,twig,2290,3,2290,2290,3,2,1,0,1,0
167,EntityNode,herbivorous,2436,4,2436,2436,4,4,0,0,0,0
168,EntityNode,Little Annie Fanny,814,2,814,814,2,2,0,0,0,0
169,EntityNode,French Revolution,814,3,814,814,3,2,1,0,1,0
170,EntityNode,India,1217,9,1217,1217,9,8,1,0,1,0
171,EntityNode,Krazy Kat,814,3,814,814,3,2,1,0,1,0
172,EntityNode,Imperial War Museum,320,3,320,320,3,2,2,0,1,0
173,EntityNode,tableaux,814,3,814,814,3,2,1,0,1,0
174,EntityNode,Chiswick House,320,3,320,320,3,2,1,0,1,0
175,EntityNode,Madame Tussaud's,814,2,814,814,2,2,0,0,0,0
176,EntityNode,Governor,1787,5,1787,1787,5,4,1,0,1,0
177,EntityNode,London Transport Museum,320,3,320,320,3,2,3,0,1,0
178,EntityNode,station wagon,814,3,814,814,3,2,2,0,1,0
179,EntityNode,blue plaque,320,3,320,320,3,2,1,0,1,0
180,EntityNode,Brigitte Bardot,814,3,814,814,3,2,1,0,1,0
181,EntityNode,Churchill Museum and Cabinet War Rooms,320,3,320,320,3,2,3,0,1,0
182,EntityNode,Florida,1991,5,1991,1991,5,4,1,0,1,0
183,EntityNode,Down House,321,3,321,320,3,2,1,0,1,0
184,EntityNode,Mad Magazine,814,3,814,814,3,2,1,0,1,0
185,EntityNode,Ronald Reagan,3010,7,3010,3010,7,6,2,0,1,0
186,EntityNode,Leda,814,3,814,814,3,2,1,0,1,0
187,EntityNode,Museum of Garden History,320,3,320,320,3,2,2,0,1,0
188,EntityNode,HMS Belfast,320,3,320,320,3,2,1,0,1,0
189,EntityNode,Eltham Palace,320,3,320,320,3,2,1,0,1,0
190,EntityNode,nose art,814,3,814,814,3,2,2,0,1,0
191,EntityNode,Jane Fonda,814,3,814,814,3,2,2,0,1,0
192,EntityNode,Museum of London,320,3,320,320,3,2,2,0,1,0
193,EntityNode,United States Air Force,814,3,814,814,3,2,1,0,1,0
194,EntityNode,National Army Museum,320,3,320,320,3,2,1,0,1,0
195,EntityNode,Jewel Tower,320,3,320,320,3,2,2,0,1,0
196,EntityNode,1975,2746,7,2746,2746,7,6,1,0,1,0
197,EntityNode,Museum in Docklands,320,3,320,320,3,2,1,0,1,0
198,EntityNode,Mutt and Jeff,814,3,814,814,3,2,2,0,1,0
199,EntityNode,National Gallery,320,2,320,320,2,2,0,0,0,0
200,EntityNode,Martin Bormann,814,3,814,814,3,2,2,0,1,0
201,EntityNode,Leda and the Swan,814,3,814,814,3,2,2,0,1,0
202,EntityNode,Alberto Vargas,814,3,814,814,3,2,1,0,1,0
203,EntityNode,Bobby Fischer,4451,11,4451,4451,11,10,1,0,1,0
204,EntityNode,shoot,2290,3,2290,2290,3,2,1,0,1,0
205,EntityNode,Bud Fisher,814,3,814,814,3,2,2,0,1,0
206,EntityNode,Megalosaurus,2290,2,2290,2290,2,2,0,0,0,0
207,EntityNode,Bob Guccione,814,3,814,814,3,2,1,0,1,0
208,EntityNode,Rolls Royce,814,2,814,814,2,2,0,0,0,0
209,EntityNode,cotton candy,814,3,814,814,3,2,1,0,1,0
210,EntityNode,punishment,814,2,814,814,2,2,0,0,0,0
211,EntityNode,symphysis,2290,2,2290,2290,2,2,0,0,0,0
212,EntityNode,adult film,814,3,814,814,3,2,2,0,1,0
213,EntityNode,dubious,2804,4,2804,2804,4,4,0,0,0,0
214,EntityNode,bipedality,2290,2,2290,2290,2,2,0,0,0,0
215,EntityNode,Rivera,814,3,814,814,3,2,1,0,1,0
216,EntityNode,Richard Lydekker,2804,5,2804,2804,5,4,1,0,1,0
217,EntityNode,sadism masochist,814,3,814,814,3,2,2,0,1,0
218,EntityNode,extinct,2290,3,2290,2290,3,2,1,0,1,0
219,EntityNode,J. Edgar Hoover,814,3,814,814,3,2,2,0,1,0
220,EntityNode,neotype,2290,2,2290,2290,2,2,0,0,0,0
221,EntityNode,Walt Kelly,814,3,814,814,3,2,1,0,1,0
222,EntityNode,little finger,2290,3,2290,2290,3,2,1,0,1,0
223,EntityNode,holotype,2549,4,2549,2549,4,4,0,0,0,0
224,EntityNode,two-toed sloth,2290,3,2290,2290,3,2,2,0,1,0
225,EntityNode,Tree,3448,9,3448,3448,9,8,1,0,1,0
226,EntityNode,Mylodon,2290,3,2290,2290,3,2,1,0,1,0
227,EntityNode,Eglin Air Force Base,814,3,814,814,3,2,3,0,1,0
228,EntityNode,nymphet,814,3,814,814,3,2,1,0,1,0
229,EntityNode,unranked,2290,2,2290,2290,2,2,0,0,0,0
230,EntityNode,Walt Disney,1444,5,1444,1444,5,4,1,0,1,0
231,EntityNode,Kenwood House (Iveagh Bequest),320,3,320,320,3,2,3,0,1,0
232,EntityNode,Royal Collection,320,3,320,320,3,2,1,0,1,0
233,EntityNode,Petrie Museum,320,3,320,320,3,2,1,0,1,0
234,EntityNode,National Maritime Museum,320,3,320,320,3,2,1,0,1,0
235,EntityNode,London Wall,320,3,320,320,3,2,2,0,1,0
236,EntityNode,World War II,3888,9,3888,3888,9,8,2,0,1,0
237,EntityNode,Queen's Gallery,321,3,321,320,3,2,1,0,1,0
238,EntityNode,Germany,5227,10,5227,5227,10,10,0,0,0,0
239,EntityNode,Donald Duck,814,3,814,814,3,2,2,0,1,0
240,EntityNode,foliage,2290,2,2290,2290,2,2,0,0,0,0
241,EntityNode,tonne,2441,4,2441,2441,4,4,0,0,0,0
242,EntityNode,phosphoprotein,2290,3,2290,2290,3,2,1,0,1,0
243,EntityNode,Camptosaurus,3054,6,3054,3054,6,6,0,0,0,0
244,EntityNode,Boeing B-17 Flying Fortress,814,3,814,814,3,2,1,0,1,0
245,EntityNode,protein,2773,5,2773,2773,5,4,1,0,1,0
246,EntityNode,flogging,814,2,814,814,2,2,0,0,0,0
247,EntityNode,George Petty,814,2,814,814,2,2,0,0,0,0
248,EntityNode,wastebasket taxon,2290,3,2290,2290,3,2,2,0,1,0
249,EntityNode,Billy Graham,814,3,814,814,3,2,1,0,1,0
250,EntityNode,cycad,3696,9,3696,3696,9,8,1,0,1,0
251,EntityNode,Pogo,814,3,814,814,3,2,1,0,1,0
252,EntityNode,George Herriman,814,3,814,814,3,2,1,0,1,0
253,EntityNode,tongue,2290,2,2290,2290,2,2,0,0,0,0
254,EntityNode,Seven Dwarfs,814,3,814,814,3,2,1,0,1,0
255,EntityNode,Belgium,2782,5,2782,2782,5,4,1,0,1,0
256,EntityNode,FBI,814,3,814,814,3,2,1,0,1,0
257,EntityNode,Zeus,814,2,814,814,2,2,0,0,0,0
258,EntityNode,Queen's House,321,3,321,320,3,2,1,0,1,0
259,EntityNode,William S. Burroughs,815,3,815,814,3,2,2,0,1,0
260,EntityNode,Marble Hill House,320,3,320,320,3,2,1,0,1,0
261,EntityNode,Percy Bysshe Shelley,814,2,814,814,2,2,0,0,0,0
262,EntityNode,Nazi,814,3,814,814,3,2,1,0,1,0
263,EntityNode,Museum,814,3,814,814,3,2,1,0,1,0
264,EntityNode,Serpentine Gallery,320,2,320,320,2,2,0,0,0,0
265,EntityNode,Brook Street,320,3,320,320,3,2,2,0,1,0
266,EntityNode,Alfred E. Neuman,815,3,815,814,3,2,2,0,1,0
267,EntityNode,Royal Observatory,320,3,320,320,3,2,1,0,1,0
268,EntityNode,Ranger's House (Wernher Collection),320,3,320,320,3,2,1,0,1,0
269,EntityNode,Royal Academy of Arts,320,3,320,320,3,2,1,0,1,0
270,EntityNode,National Portrait Gallery,320,3,320,320,3,2,1,0,1,0
271,EntityNode,National Trust,320,3,320,320,3,2,1,0,1,0
272,EntityNode,Naked Lunch,814,3,814,814,3,2,1,0,1,0
273,EntityNode,waxworks,814,2,814,814,2,2,0,0,0,0
274,EntityNode,Winchester Palace,320,2,320,320,2,2,0,0,0,0
275,EntityNode,Mickey Mouse,2335,6,2335,2335,6,6,0,0,0,0
276,EntityNode,Saatchi Gallery,320,3,320,320,3,2,1,0,1,0
277,EntityNode,California,1787,5,1787,1787,5,4,1,0,1,0
278,EntityNode,2 Willow Road,320,3,320,320,3,2,2,0,1,0
279,EntityNode,Sherlock Holmes Museum,320,3,320,320,3,2,2,0,1,0
280,EntityNode,Wellington,2290,3,2290,2290,3,2,1,0,1,0
281,EntityNode,prehensile,2290,2,2290,2290,2,2,0,0,0,0
282,EntityNode,horsetails,3054,6,3054,3054,6,6,0,0,0,0
283,EntityNode,DNA,2290,3,2290,2290,3,2,1,0,1,0
284,EntityNode,giraffe,2290,2,2290,2290,2,2,0,0,0,0
285,EntityNode,Wellcome Collection,320,2,320,320,2,2,0,0,0,0
286,EntityNode,Blewcoat School,320,3,320,320,3,2,2,0,1,0
287,EntityNode,NH3,885,5,885,885,5,4,1,0,1,0
288,EntityNode,iodine,234,2,234,234,2,2,0,0,0,0
289,EntityNode,quadruped,2290,3,2290,2290,3,2,1,0,1,0
290,EntityNode,Utah,2804,5,2804,2804,5,4,1,0,1,0
291,EntityNode,standard state(at 25,235,3,235,234,3,2,3,0,1,0
292,EntityNode,doi,5034,13,5034,5034,13,12,1,0,1,0
293,EntityNode,clade,3027,7,3027,3027,7,6,1,0,1,0
294,EntityNode,"Cotton, F. Albert",234,3,234,234,3,2,2,0,1,0
295,EntityNode,Spain,2870,5,2870,2870,5,4,1,0,1,0
296,EntityNode,IUPAC name,234,3,234,234,3,2,2,0,1,0
297,EntityNode,pm,234,2,234,234,2,2,0,0,0,0
298,EntityNode,oxide,234,2,234,234,2,2,0,0,0,0
299,EntityNode,Te Papa Tongarewa,2290,3,2290,2290,3,2,2,0,1,0
300,EntityNode,Middle Jurassic,2549,4,2549,2549,4,4,0,0,0,0
301,EntityNode,conifers,2290,2,2290,2290,2,2,0,0,0,0
302,EntityNode,International Commission on Zoological Nomenclature,2291,3,2291,2290,3,2,2,0,1,0
303,EntityNode,Valanginian,2290,3,2290,2290,3,2,1,0,1,0
304,EntityNode,bonebed,2290,2,2290,2290,2,2,0,0,0,0
305,EntityNode,angiosperm,2290,3,2290,2290,3,2,1,0,1,0
306,EntityNode,tendon,2290,3,2290,2290,3,2,1,0,1,0
307,EntityNode,hyoid bone,2290,3,2290,2290,3,2,2,0,1,0
308,EntityNode,type species,3171,9,3171,3170,9,8,2,0,1,0
309,EntityNode,front of the jaw,2290,3,2290,2290,3,2,2,0,1,0
310,EntityNode,TiO2,234,3,234,234,3,2,1,0,1,0
311,EntityNode,formula,234,3,234,234,3,2,1,0,1,0
312,EntityNode,hypothesis,2695,4,2695,2695,4,4,0,0,0,0
313,EntityNode,"Wilkinson, Geoffrey",234,3,234,234,3,2,1,0,1,0
314,EntityNode,Pelorosaurus,2290,2,2290,2290,2,2,0,0,0,0
315,EntityNode,Cretaceous,2290,2,2290,2290,2,2,0,0,0,0
316,EntityNode,biomolecule,2290,2,2290,2290,2,2,0,0,0,0
317,EntityNode,weed,2290,3,2290,2290,3,2,1,0,1,0
318,EntityNode,chemical compound,234,3,234,234,3,2,1,0,1,0
319,EntityNode,upper jaw,2290,3,2290,2290,3,2,2,0,1,0
320,EntityNode,George Albert Boulenger,2290,3,2290,2290,3,2,1,0,1,0
321,EntityNode,Aristosuchus,2290,2,2290,2290,2,2,0,0,0,0
322,EntityNode,Tunisia,2290,3,2290,2290,3,2,1,0,1,0
323,EntityNode,rib,2290,3,2290,2290,3,2,1,0,1,0
324,EntityNode,Sir John Soane's Museum,320,3,320,320,3,2,3,0,1,0
325,EntityNode,lower jaw,2290,3,2290,2290,3,2,2,0,1,0
326,EntityNode,Carlyle's House,320,2,320,320,2,2,0,0,0,0
327,EntityNode,ecological communities,2290,2,2290,2290,2,2,0,0,0,0
328,EntityNode,Wallace Collection,320,2,320,320,2,2,0,0,0,0
329,EntityNode,Eastbury Manor House,320,3,320,320,3,2,1,0,1,0
330,EntityNode,Lindsey House (restricted),320,2,320,320,2,2,0,0,0,0
331,EntityNode,stage,2290,3,2290,2290,3,2,1,0,1,0
332,EntityNode,pes,2290,2,2290,2290,2,2,0,0,0,0
333,EntityNode,Fenton House,320,3,320,320,3,2,1,0,1,0
334,EntityNode,Muttaburrasaurus,2290,2,2290,2290,2,2,0,0,0,0
335,EntityNode,Whitechapel Art Gallery,320,3,320,320,3,2,2,0,1,0
336,EntityNode,formation,2290,2,2290,2290,2,2,0,0,0,0
337,EntityNode,George Frideric Handel,320,3,320,320,3,2,1,0,1,0
338,EntityNode,Thomas Henry Huxley,2290,2,2290,2290,2,2,0,0,0,0
339,EntityNode,George Inn,320,3,320,320,3,2,1,0,1,0
340,EntityNode,digitigrade,2290,2,2290,2290,2,2,0,0,0,0
341,EntityNode,William Morris Gallery,320,3,320,320,3,2,1,0,1,0
342,EntityNode,km/h,2870,4,2870,2870,4,4,0,0,0,0
343,EntityNode,The Messiah,320,3,320,320,3,2,1,0,1,0
344,EntityNode,Morden Hall Park,320,3,320,320,3,2,3,0,1,0
345,EntityNode,John Hulke,2290,3,2290,2290,3,2,1,0,1,0
346,EntityNode,Roman Baths,320,3,320,320,3,2,1,0,1,0
347,EntityNode,Osterley Park,320,3,320,320,3,2,1,0,1,0
348,EntityNode,Red House,320,3,320,320,3,2,1,0,1,0
349,EntityNode,creationist,2290,3,2290,2290,3,2,1,0,1,0
350,EntityNode,mph,2290,3,2290,2290,3,2,1,0,1,0
351,EntityNode,Sutton House,320,3,320,320,3,2,1,0,1,0
352,EntityNode,Barbican Art Gallery,320,3,320,320,3,2,2,0,1,0
353,EntityNode,Courtauld Gallery,320,3,320,320,3,2,1,0,1,0
354,EntityNode,Design Museum,320,3,320,320,3,2,2,0,1,0
355,EntityNode,Dulwich Picture Gallery,320,3,320,320,3,2,1,0,1,0
356,EntityNode,Estorick Collection,320,3,320,320,3,2,1,0,1,0
357,EntityNode,Foundling Museum,320,3,320,320,3,2,1,0,1,0
358,EntityNode,gallop,2290,3,2290,2290,3,2,1,0,1,0
359,EntityNode,Mochlodon suessi,2290,3,2290,2290,3,2,2,0,1,0
360,EntityNode,Emanuel Bunzel,2290,3,2290,2290,3,2,2,0,1,0
361,EntityNode,Bernissart,2290,3,2290,2290,3,2,1,0,1,0
362,EntityNode,David B. Weishampel,2291,3,2291,2290,3,2,3,0,1,0
363,EntityNode,Waterhouse Hawkins,2290,2,2290,2290,2,2,0,0,0,0
364,EntityNode,Wealden,2290,3,2290,2290,3,2,1,0,1,0
365,EntityNode,North America,2446,5,2446,2446,5,4,2,0,1,0
366,EntityNode,Scientific classification,4606,20,4606,4606,20,20,0,0,0,0
367,EntityNode,Philip R. Bjork,2291,3,2291,2290,3,2,3,0,1,0
368,EntityNode,Richard Owen,2290,3,2290,2290,3,2,2,0,1,0
369,EntityNode,God,2290,3,2290,2290,3,2,1,0,1,0
370,EntityNode,brick,2290,3,2290,2290,3,2,1,0,1,0
371,EntityNode,trace fossil,2290,3,2290,2290,3,2,2,0,1,0
372,EntityNode,Mochlodon,2290,3,2290,2290,3,2,1,0,1,0
373,EntityNode,ichnogenus,2290,2,2290,2290,2,2,0,0,0,0
374,EntityNode,South Dakota,2290,3,2290,2290,3,2,2,0,1,0
375,EntityNode,Samuel Beckles,2290,3,2290,2290,3,2,1,0,1,0
376,EntityNode,Lakota Formation,2290,3,2290,2290,3,2,1,0,1,0
377,EntityNode,USA,5967,13,5967,5967,13,12,1,0,1,0
