Edge ID,Type,Degree
83,RelatedToEdge,135
84,DocumentEdge,131
85,RelatedToEdge,229
86,DocumentEdge,184
87,RelatedToEdge,263
88,DocumentEdge,187
89,RelatedToEdge,141
90,DocumentEdge,383
91,RelatedToEdge,107
92,DocumentEdge,167
93,RelatedToEdge,111
94,DocumentEdge,167
95,RelatedToEdge,167
96,DocumentEdge,167
97,RelatedToEdge,143
98,DocumentEdge,195
99,RelatedToEdge,171
100,DocumentEdge,169
101,RelatedToEdge,189
102,DocumentEdge,181
103,RelatedToEdge,140
104,DocumentEdge,169
105,RelatedToEdge,171
106,DocumentEdge,171
107,RelatedToEdge,145
108,DocumentEdge,140
109,RelatedToEdge,169
110,DocumentEdge,147
111,RelatedToEdge,147
112,DocumentEdge,179
113,RelatedToEdge,173
114,DocumentEdge,167
115,RelatedToEdge,166
116,DocumentEdge,207
117,RelatedToEdge,11
118,DocumentEdge,211
119,RelatedToEdge,167
120,DocumentEdge,167
121,RelatedToEdge,3
122,DocumentEdge,167
123,RelatedToEdge,167
124,DocumentEdge,205
125,RelatedToEdge,181
126,DocumentEdge,19
127,RelatedToEdge,3
128,DocumentEdge,175
129,RelatedToEdge,169
130,DocumentEdge,167
131,RelatedToEdge,175
132,DocumentEdge,107
133,RelatedToEdge,167
134,DocumentEdge,65
135,RelatedToEdge,169
136,DocumentEdge,224
137,RelatedToEdge,203
138,DocumentEdge,167
139,RelatedToEdge,14
140,DocumentEdge,105
141,DocumentEdge,167
142,RelatedToEdge,121
143,DocumentEdge,203
144,RelatedToEdge,169
145,RelatedToEdge,17
146,DocumentEdge,167
147,RelatedToEdge,125
148,DocumentEdge,165
149,RelatedToEdge,119
150,DocumentEdge,5
151,RelatedToEdge,207
152,DocumentEdge,176
153,DocumentEdge,167
154,RelatedToEdge,169
155,RelatedToEdge,168
156,DocumentEdge,3
157,RelatedToEdge,17
158,DocumentEdge,164
159,RelatedToEdge,144
160,DocumentEdge,5
161,RelatedToEdge,167
162,DocumentEdge,209
163,RelatedToEdge,211
164,DocumentEdge,167
165,RelatedToEdge,164
166,DocumentEdge,14
167,RelatedToEdge,165
168,DocumentEdge,41
169,RelatedToEdge,211
170,DocumentEdge,165
171,RelatedToEdge,209
172,DocumentEdge,473
173,DocumentEdge,150
174,RelatedToEdge,173
175,DocumentEdge,165
176,RelatedToEdge,177
177,DocumentEdge,88
178,RelatedToEdge,12
179,DocumentEdge,177
180,DocumentEdge,165
181,RelatedToEdge,18
182,RelatedToEdge,44
183,DocumentEdge,7
184,RelatedToEdge,165
185,RelatedToEdge,50
186,DocumentEdge,142
187,RelatedToEdge,23
188,DocumentEdge,167
189,RelatedToEdge,167
190,DocumentEdge,203
191,RelatedToEdge,63
192,DocumentEdge,14
193,RelatedToEdge,50
194,DocumentEdge,165
195,RelatedToEdge,173
196,DocumentEdge,16
197,RelatedToEdge,164
198,DocumentEdge,209
199,RelatedToEdge,167
200,DocumentEdge,16
201,RelatedToEdge,18
202,DocumentEdge,197
203,RelatedToEdge,165
204,DocumentEdge,147
205,RelatedToEdge,165
206,DocumentEdge,191
207,RelatedToEdge,17
208,DocumentEdge,171
209,RelatedToEdge,19
210,DocumentEdge,7
211,RelatedToEdge,17
212,DocumentEdge,179
213,RelatedToEdge,167
214,DocumentEdge,5
215,RelatedToEdge,205
216,DocumentEdge,17
217,RelatedToEdge,19
218,DocumentEdge,175
219,RelatedToEdge,107
220,DocumentEdge,166
221,RelatedToEdge,17
222,DocumentEdge,113
223,RelatedToEdge,165
224,DocumentEdge,167
225,RelatedToEdge,105
226,DocumentEdge,169
227,RelatedToEdge,105
228,DocumentEdge,191
229,RelatedToEdge,165
230,DocumentEdge,19
231,RelatedToEdge,3
232,DocumentEdge,167
233,RelatedToEdge,3
234,DocumentEdge,167
235,RelatedToEdge,109
236,DocumentEdge,52
237,RelatedToEdge,17
238,DocumentEdge,177
239,RelatedToEdge,274
240,DocumentEdge,19
241,RelatedToEdge,33
242,DocumentEdge,203
243,RelatedToEdge,165
244,DocumentEdge,5
245,RelatedToEdge,17
246,DocumentEdge,165
247,RelatedToEdge,165
248,DocumentEdge,17
249,RelatedToEdge,3
250,DocumentEdge,169
251,RelatedToEdge,169
252,DocumentEdge,7
253,RelatedToEdge,148
254,DocumentEdge,166
255,RelatedToEdge,175
256,DocumentEdge,167
257,RelatedToEdge,27
258,DocumentEdge,19
259,RelatedToEdge,113
260,DocumentEdge,105
261,RelatedToEdge,169
262,DocumentEdge,17
263,RelatedToEdge,17
264,DocumentEdge,17
265,RelatedToEdge,17
266,DocumentEdge,107
267,DocumentEdge,17
268,RelatedToEdge,169
269,DocumentEdge,109
270,RelatedToEdge,31
271,DocumentEdge,119
272,RelatedToEdge,105
273,RelatedToEdge,105
274,DocumentEdge,209
275,RelatedToEdge,107
276,DocumentEdge,17
277,RelatedToEdge,173
278,DocumentEdge,105
279,RelatedToEdge,253
280,DocumentEdge,105
281,RelatedToEdge,105
282,DocumentEdge,107
283,RelatedToEdge,107
284,DocumentEdge,17
285,RelatedToEdge,141
286,DocumentEdge,105
287,RelatedToEdge,17
288,DocumentEdge,121
289,RelatedToEdge,17
290,DocumentEdge,22
291,RelatedToEdge,86
292,DocumentEdge,119
293,RelatedToEdge,86
294,DocumentEdge,766
295,DocumentEdge,912
296,RelatedToEdge,470
297,DocumentEdge,517
298,RelatedToEdge,575
299,DocumentEdge,1009
300,RelatedToEdge,575
301,RelatedToEdge,4
302,DocumentEdge,386
303,RelatedToEdge,227
304,DocumentEdge,502
305,RelatedToEdge,277
306,DocumentEdge,135
307,RelatedToEdge,360
308,DocumentEdge,230
309,RelatedToEdge,26
310,DocumentEdge,674
311,RelatedToEdge,342
312,DocumentEdge,785
313,RelatedToEdge,2
314,DocumentEdge,274
315,RelatedToEdge,2
316,DocumentEdge,278
317,RelatedToEdge,1543
318,DocumentEdge,312
319,RelatedToEdge,290
320,DocumentEdge,677
321,RelatedToEdge,21
322,DocumentEdge,434
323,RelatedToEdge,273
324,DocumentEdge,649
325,DocumentEdge,237
326,RelatedToEdge,255
327,DocumentEdge,5
328,RelatedToEdge,3
329,DocumentEdge,1
330,RelatedToEdge,1788
331,DocumentEdge,367
332,RelatedToEdge,295
333,DocumentEdge,577
334,RelatedToEdge,389
335,DocumentEdge,264
336,RelatedToEdge,666
337,DocumentEdge,857
338,RelatedToEdge,538
339,DocumentEdge,21
340,RelatedToEdge,497
341,DocumentEdge,417
342,RelatedToEdge,154
343,DocumentEdge,1807
344,RelatedToEdge,303
345,DocumentEdge,260
346,DocumentEdge,111
347,RelatedToEdge,282
348,DocumentEdge,778
349,RelatedToEdge,47
350,RelatedToEdge,520
351,DocumentEdge,182
352,RelatedToEdge,136
353,DocumentEdge,269
354,RelatedToEdge,9
355,DocumentEdge,83
356,RelatedToEdge,113
357,DocumentEdge,114
358,RelatedToEdge,129
359,DocumentEdge,199
360,RelatedToEdge,108
361,DocumentEdge,164
362,DocumentEdge,695
363,DocumentEdge,173
364,RelatedToEdge,3
365,RelatedToEdge,249
366,DocumentEdge,345
367,RelatedToEdge,64
368,DocumentEdge,65
369,RelatedToEdge,453
370,DocumentEdge,1
371,RelatedToEdge,459
372,DocumentEdge,457
373,RelatedToEdge,329
374,DocumentEdge,674
375,RelatedToEdge,579
376,DocumentEdge,528
377,RelatedToEdge,116
378,DocumentEdge,203
379,RelatedToEdge,969
380,DocumentEdge,300
381,RelatedToEdge,499
382,DocumentEdge,890
383,RelatedToEdge,1535
384,DocumentEdge,6
385,RelatedToEdge,27
386,DocumentEdge,145
387,RelatedToEdge,25
388,DocumentEdge,4
389,RelatedToEdge,766
390,DocumentEdge,1
391,RelatedToEdge,11
392,DocumentEdge,572
393,RelatedToEdge,62
394,DocumentEdge,5
395,RelatedToEdge,2
396,DocumentEdge,4
397,RelatedToEdge,2
398,DocumentEdge,2
399,RelatedToEdge,1
400,DocumentEdge,18
401,RelatedToEdge,245
402,DocumentEdge,1
403,RelatedToEdge,37
404,DocumentEdge,9
405,RelatedToEdge,1
406,DocumentEdge,223
407,RelatedToEdge,7
408,DocumentEdge,208
409,RelatedToEdge,3
410,DocumentEdge,3
411,RelatedToEdge,129
412,DocumentEdge,887
413,RelatedToEdge,310
414,DocumentEdge,1205
415,RelatedToEdge,197
416,DocumentEdge,182
417,RelatedToEdge,291
418,DocumentEdge,666
419,RelatedToEdge,272
420,DocumentEdge,29
421,DocumentEdge,5
422,RelatedToEdge,204
423,RelatedToEdge,233
424,DocumentEdge,33
425,RelatedToEdge,5
426,DocumentEdge,363
427,RelatedToEdge,104
428,DocumentEdge,4
429,RelatedToEdge,416
430,DocumentEdge,183
431,RelatedToEdge,243
432,DocumentEdge,415
433,RelatedToEdge,359
434,DocumentEdge,229
435,RelatedToEdge,291
436,DocumentEdge,322
437,RelatedToEdge,626
438,DocumentEdge,111
439,RelatedToEdge,102
440,DocumentEdge,350
441,RelatedToEdge,1545
442,DocumentEdge,99
443,RelatedToEdge,119
444,DocumentEdge,390
445,RelatedToEdge,185
446,DocumentEdge,704
447,DocumentEdge,236
448,RelatedToEdge,706
449,DocumentEdge,235
450,RelatedToEdge,542
451,DocumentEdge,98
452,RelatedToEdge,590
453,DocumentEdge,381
454,RelatedToEdge,92
455,RelatedToEdge,425
456,DocumentEdge,84
457,RelatedToEdge,387
458,DocumentEdge,669
459,RelatedToEdge,105
460,DocumentEdge,269
461,RelatedToEdge,275
462,DocumentEdge,92
463,DocumentEdge,91
464,RelatedToEdge,180
465,RelatedToEdge,92
466,DocumentEdge,165
467,RelatedToEdge,135
468,DocumentEdge,201
469,RelatedToEdge,107
470,DocumentEdge,169
471,RelatedToEdge,215
472,DocumentEdge,126
473,RelatedToEdge,107
474,DocumentEdge,106
475,RelatedToEdge,104
476,DocumentEdge,104
477,RelatedToEdge,662
478,DocumentEdge,1488
479,RelatedToEdge,428
480,DocumentEdge,356
481,RelatedToEdge,187
482,DocumentEdge,184
483,RelatedToEdge,147
484,DocumentEdge,87
485,RelatedToEdge,185
486,DocumentEdge,105
487,RelatedToEdge,118
488,DocumentEdge,359
489,RelatedToEdge,141
490,DocumentEdge,236
491,RelatedToEdge,112
492,DocumentEdge,231
493,RelatedToEdge,680
494,DocumentEdge,161
495,RelatedToEdge,490
496,DocumentEdge,432
497,RelatedToEdge,368
498,DocumentEdge,220
499,RelatedToEdge,95
500,DocumentEdge,131
501,RelatedToEdge,92
502,DocumentEdge,90
503,RelatedToEdge,196
504,DocumentEdge,382
505,RelatedToEdge,222
506,DocumentEdge,249
507,RelatedToEdge,90
508,DocumentEdge,158
509,RelatedToEdge,833
510,DocumentEdge,110
511,RelatedToEdge,114
512,DocumentEdge,232
513,RelatedToEdge,493
514,DocumentEdge,455
515,RelatedToEdge,1106
516,DocumentEdge,179
517,RelatedToEdge,183
518,DocumentEdge,612
519,RelatedToEdge,171
520,DocumentEdge,557
521,RelatedToEdge,884
522,DocumentEdge,393
523,RelatedToEdge,493
524,DocumentEdge,819
525,RelatedToEdge,623
526,DocumentEdge,816
527,DocumentEdge,87
528,RelatedToEdge,136
529,RelatedToEdge,194
530,DocumentEdge,90
531,RelatedToEdge,83
532,DocumentEdge,84
533,RelatedToEdge,96
534,DocumentEdge,85
535,RelatedToEdge,105
536,DocumentEdge,82
537,RelatedToEdge,256
538,DocumentEdge,211
539,RelatedToEdge,129
540,DocumentEdge,128
541,RelatedToEdge,124
542,DocumentEdge,410
543,RelatedToEdge,166
544,DocumentEdge,156
545,RelatedToEdge,650
546,DocumentEdge,288
547,RelatedToEdge,388
548,DocumentEdge,102
549,RelatedToEdge,387
550,DocumentEdge,111
551,RelatedToEdge,110
552,DocumentEdge,234
553,RelatedToEdge,218
554,DocumentEdge,99
555,RelatedToEdge,95
556,DocumentEdge,397
557,DocumentEdge,114
558,RelatedToEdge,271
559,RelatedToEdge,82
560,DocumentEdge,83
561,RelatedToEdge,84
562,DocumentEdge,418
563,RelatedToEdge,127
564,DocumentEdge,125
565,RelatedToEdge,268
566,DocumentEdge,382
567,RelatedToEdge,107
568,DocumentEdge,246
569,RelatedToEdge,601
570,DocumentEdge,113
571,RelatedToEdge,278
572,DocumentEdge,473
573,RelatedToEdge,288
574,DocumentEdge,397
575,RelatedToEdge,490
576,DocumentEdge,755
577,RelatedToEdge,1687
578,DocumentEdge,385
579,DocumentEdge,417
580,RelatedToEdge,870
581,RelatedToEdge,132
582,DocumentEdge,159
583,RelatedToEdge,97
584,DocumentEdge,101
585,RelatedToEdge,229
586,DocumentEdge,341
587,RelatedToEdge,958
588,DocumentEdge,433
589,RelatedToEdge,65
590,DocumentEdge,156
591,RelatedToEdge,1126
592,DocumentEdge,1290
593,RelatedToEdge,303
594,DocumentEdge,669
595,RelatedToEdge,213
596,DocumentEdge,398
597,RelatedToEdge,376
598,DocumentEdge,6
599,RelatedToEdge,1083
600,DocumentEdge,623
601,RelatedToEdge,165
602,DocumentEdge,22
603,RelatedToEdge,1717
604,DocumentEdge,107
605,DocumentEdge,14
606,RelatedToEdge,699
607,RelatedToEdge,56
608,DocumentEdge,29
609,RelatedToEdge,37
610,DocumentEdge,81
611,RelatedToEdge,940
612,DocumentEdge,93
613,RelatedToEdge,106
614,DocumentEdge,515
615,RelatedToEdge,348
616,DocumentEdge,596
617,RelatedToEdge,184
618,DocumentEdge,484
619,RelatedToEdge,328
620,DocumentEdge,84
621,RelatedToEdge,124
622,DocumentEdge,101
623,RelatedToEdge,651
624,DocumentEdge,231
625,RelatedToEdge,138
626,DocumentEdge,58
627,RelatedToEdge,964
628,DocumentEdge,739
629,RelatedToEdge,232
630,DocumentEdge,16
631,RelatedToEdge,35
632,DocumentEdge,1087
633,RelatedToEdge,1421
634,DocumentEdge,351
635,RelatedToEdge,306
636,DocumentEdge,332
637,DocumentEdge,1285
638,RelatedToEdge,306
639,DocumentEdge,14
640,RelatedToEdge,533
641,DocumentEdge,6
642,RelatedToEdge,940
643,DocumentEdge,11
644,RelatedToEdge,3
645,DocumentEdge,640
646,RelatedToEdge,89
647,DocumentEdge,371
648,RelatedToEdge,2
649,DocumentEdge,374
650,RelatedToEdge,2
651,DocumentEdge,233
652,RelatedToEdge,24
653,RelatedToEdge,20
654,DocumentEdge,6
655,RelatedToEdge,119
656,DocumentEdge,83
657,RelatedToEdge,51
658,DocumentEdge,111
659,RelatedToEdge,258
660,DocumentEdge,307
661,RelatedToEdge,221
662,DocumentEdge,56
663,RelatedToEdge,28
664,DocumentEdge,531
665,RelatedToEdge,407
666,DocumentEdge,195
667,RelatedToEdge,33
668,DocumentEdge,67
669,RelatedToEdge,5
670,DocumentEdge,403
671,RelatedToEdge,119
672,DocumentEdge,495
673,RelatedToEdge,256
674,DocumentEdge,238
675,RelatedToEdge,3
676,DocumentEdge,112
677,RelatedToEdge,72
678,DocumentEdge,31
679,RelatedToEdge,295
680,DocumentEdge,132
681,RelatedToEdge,193
682,DocumentEdge,66
683,RelatedToEdge,186
684,DocumentEdge,170
685,RelatedToEdge,187
686,DocumentEdge,365
687,RelatedToEdge,190
688,DocumentEdge,167
689,RelatedToEdge,480
690,DocumentEdge,349
691,RelatedToEdge,747
692,DocumentEdge,421
693,DocumentEdge,32
694,RelatedToEdge,106
695,DocumentEdge,138
696,RelatedToEdge,216
697,DocumentEdge,422
698,RelatedToEdge,286
699,DocumentEdge,331
700,RelatedToEdge,172
701,DocumentEdge,67
702,RelatedToEdge,168
703,DocumentEdge,222
704,RelatedToEdge,346
705,RelatedToEdge,7
706,DocumentEdge,6
707,RelatedToEdge,74
708,DocumentEdge,57
709,RelatedToEdge,153
710,DocumentEdge,139
711,RelatedToEdge,454
712,DocumentEdge,94
713,RelatedToEdge,152
714,DocumentEdge,311
715,RelatedToEdge,69
716,DocumentEdge,1
717,RelatedToEdge,220
718,DocumentEdge,2082
719,RelatedToEdge,318
720,DocumentEdge,376
721,RelatedToEdge,899
722,DocumentEdge,122
723,RelatedToEdge,1
724,DocumentEdge,733
725,RelatedToEdge,1
726,DocumentEdge,620
727,RelatedToEdge,468
728,DocumentEdge,1
729,RelatedToEdge,383
730,DocumentEdge,776
731,RelatedToEdge,257
732,DocumentEdge,306
733,RelatedToEdge,160
734,DocumentEdge,236
735,RelatedToEdge,51
736,DocumentEdge,519
737,RelatedToEdge,368
738,DocumentEdge,631
739,RelatedToEdge,726
740,DocumentEdge,47
741,RelatedToEdge,428
742,DocumentEdge,156
743,RelatedToEdge,108
744,DocumentEdge,264
745,RelatedToEdge,127
746,DocumentEdge,191
747,RelatedToEdge,212
748,DocumentEdge,239
749,RelatedToEdge,141
750,DocumentEdge,54
751,RelatedToEdge,57
752,DocumentEdge,390
753,RelatedToEdge,230
754,DocumentEdge,654
755,RelatedToEdge,1293
756,DocumentEdge,5
757,RelatedToEdge,318
758,DocumentEdge,18
759,RelatedToEdge,385
760,DocumentEdge,103
761,RelatedToEdge,173
762,DocumentEdge,81
763,RelatedToEdge,535
764,DocumentEdge,327
765,RelatedToEdge,55
766,DocumentEdge,46
767,RelatedToEdge,15
768,DocumentEdge,238
769,RelatedToEdge,238
770,DocumentEdge,51
771,RelatedToEdge,1
772,DocumentEdge,50
773,RelatedToEdge,61
774,DocumentEdge,730
775,RelatedToEdge,287
776,DocumentEdge,316
777,RelatedToEdge,461
778,DocumentEdge,397
779,RelatedToEdge,267
780,DocumentEdge,2
781,DocumentEdge,1001
782,RelatedToEdge,819
783,RelatedToEdge,233
784,DocumentEdge,590
785,RelatedToEdge,131
786,DocumentEdge,106
787,RelatedToEdge,150
788,DocumentEdge,1
789,RelatedToEdge,118
790,DocumentEdge,498
791,RelatedToEdge,29
792,DocumentEdge,366
793,RelatedToEdge,91
794,DocumentEdge,321
795,DocumentEdge,500
796,RelatedToEdge,405
797,DocumentEdge,804
798,RelatedToEdge,615
799,RelatedToEdge,1
800,DocumentEdge,180
801,DocumentEdge,17
802,RelatedToEdge,67
803,RelatedToEdge,7
804,DocumentEdge,1
805,RelatedToEdge,217
806,DocumentEdge,73
807,RelatedToEdge,163
808,DocumentEdge,4
809,RelatedToEdge,1
810,DocumentEdge,13
811,RelatedToEdge,1
812,DocumentEdge,89
813,RelatedToEdge,7
814,DocumentEdge,69
815,DocumentEdge,1
816,RelatedToEdge,21
817,DocumentEdge,58
818,RelatedToEdge,66
819,DocumentEdge,1
820,RelatedToEdge,40
821,RelatedToEdge,1
822,DocumentEdge,397
823,RelatedToEdge,403
824,DocumentEdge,349
825,RelatedToEdge,238
826,DocumentEdge,91
827,DocumentEdge,723
828,RelatedToEdge,517
829,RelatedToEdge,16
830,DocumentEdge,52
831,RelatedToEdge,256
832,DocumentEdge,150
833,RelatedToEdge,167
834,DocumentEdge,449
835,RelatedToEdge,4
836,DocumentEdge,382
837,RelatedToEdge,120
838,DocumentEdge,130
839,RelatedToEdge,434
840,DocumentEdge,102
841,RelatedToEdge,38
842,DocumentEdge,217
843,RelatedToEdge,86
844,DocumentEdge,276
845,RelatedToEdge,115
846,DocumentEdge,193
847,RelatedToEdge,421
848,DocumentEdge,262
849,RelatedToEdge,605
850,DocumentEdge,886
851,RelatedToEdge,769
852,DocumentEdge,592
853,DocumentEdge,103
854,RelatedToEdge,146
855,RelatedToEdge,148
856,DocumentEdge,885
857,RelatedToEdge,437
858,DocumentEdge,674
859,RelatedToEdge,682
860,DocumentEdge,422
861,RelatedToEdge,1377
862,DocumentEdge,5
863,RelatedToEdge,13
864,DocumentEdge,17
865,DocumentEdge,166
866,RelatedToEdge,134
867,RelatedToEdge,184
868,DocumentEdge,881
869,RelatedToEdge,8
870,DocumentEdge,8
871,RelatedToEdge,703
872,DocumentEdge,163
873,RelatedToEdge,183
874,DocumentEdge,256
875,RelatedToEdge,20
876,DocumentEdge,925
877,RelatedToEdge,118
878,DocumentEdge,878
879,RelatedToEdge,17
880,DocumentEdge,5
881,RelatedToEdge,543
882,DocumentEdge,63
883,RelatedToEdge,8
884,DocumentEdge,49
885,RelatedToEdge,381
886,DocumentEdge,356
887,RelatedToEdge,111
888,DocumentEdge,283
889,RelatedToEdge,184
890,DocumentEdge,457
891,DocumentEdge,165
892,RelatedToEdge,8
893,DocumentEdge,338
894,RelatedToEdge,477
895,RelatedToEdge,1041
896,DocumentEdge,556
897,RelatedToEdge,160
898,DocumentEdge,41
899,RelatedToEdge,1
900,DocumentEdge,175
901,DocumentEdge,62
902,RelatedToEdge,18
903,RelatedToEdge,83
904,DocumentEdge,96
905,DocumentEdge,251
906,RelatedToEdge,27
907,RelatedToEdge,377
908,DocumentEdge,102
909,RelatedToEdge,150
910,DocumentEdge,569
911,RelatedToEdge,844
912,DocumentEdge,687
913,RelatedToEdge,46
914,DocumentEdge,137
915,RelatedToEdge,20
916,DocumentEdge,1074
917,RelatedToEdge,357
918,DocumentEdge,1147
919,RelatedToEdge,178
920,DocumentEdge,88
921,RelatedToEdge,631
922,DocumentEdge,430
923,RelatedToEdge,294
924,DocumentEdge,248
925,RelatedToEdge,1428
926,DocumentEdge,24
927,RelatedToEdge,118
928,DocumentEdge,96
929,DocumentEdge,8
930,RelatedToEdge,9
931,DocumentEdge,3
932,RelatedToEdge,431
933,DocumentEdge,58
934,RelatedToEdge,454
935,RelatedToEdge,506
936,DocumentEdge,289
937,RelatedToEdge,519
938,DocumentEdge,191
939,RelatedToEdge,1
940,DocumentEdge,75
941,RelatedToEdge,300
942,DocumentEdge,108
943,RelatedToEdge,341
944,DocumentEdge,428
945,RelatedToEdge,1058
946,DocumentEdge,55
947,RelatedToEdge,82
948,DocumentEdge,541
949,RelatedToEdge,1357
950,DocumentEdge,10
951,RelatedToEdge,283
952,DocumentEdge,15
953,RelatedToEdge,770
954,DocumentEdge,34
955,RelatedToEdge,295
956,DocumentEdge,49
957,RelatedToEdge,13
958,DocumentEdge,19
959,RelatedToEdge,31
960,DocumentEdge,96
961,DocumentEdge,61
962,DocumentEdge,75
963,RelatedToEdge,568
964,RelatedToEdge,145
965,RelatedToEdge,29
966,DocumentEdge,20
967,RelatedToEdge,60
968,DocumentEdge,343
969,RelatedToEdge,161
970,DocumentEdge,251
971,RelatedToEdge,12
972,DocumentEdge,1
973,RelatedToEdge,302
974,DocumentEdge,32
975,RelatedToEdge,30
976,DocumentEdge,5
977,RelatedToEdge,48
978,DocumentEdge,375
979,RelatedToEdge,2
980,DocumentEdge,34
981,RelatedToEdge,600
982,DocumentEdge,273
983,RelatedToEdge,812
984,DocumentEdge,1
985,RelatedToEdge,174
986,DocumentEdge,1
987,RelatedToEdge,1
988,DocumentEdge,604
989,RelatedToEdge,1
990,DocumentEdge,1
991,RelatedToEdge,1
992,DocumentEdge,1
993,RelatedToEdge,1
994,DocumentEdge,1
995,RelatedToEdge,1
996,DocumentEdge,1
997,RelatedToEdge,1
998,DocumentEdge,1
999,RelatedToEdge,1
1000,DocumentEdge,1
1001,DocumentEdge,29
1002,RelatedToEdge,1411
1003,RelatedToEdge,1461
1004,DocumentEdge,1
1005,RelatedToEdge,3
1006,DocumentEdge,3
1007,DocumentEdge,4
1008,RelatedToEdge,5
1009,DocumentEdge,7
1010,RelatedToEdge,3
1011,RelatedToEdge,15
1012,DocumentEdge,5
1013,RelatedToEdge,16
1014,DocumentEdge,3
1015,RelatedToEdge,47
1016,DocumentEdge,13
1017,RelatedToEdge,19
1018,DocumentEdge,117
1019,RelatedToEdge,3
1020,DocumentEdge,3
1021,DocumentEdge,5
1022,RelatedToEdge,47
1023,DocumentEdge,3
1024,RelatedToEdge,3
1025,RelatedToEdge,3
1026,DocumentEdge,13
1027,RelatedToEdge,5
1028,DocumentEdge,3
1029,RelatedToEdge,62
1030,DocumentEdge,38
1031,RelatedToEdge,52
1032,DocumentEdge,1270
1033,RelatedToEdge,97
1034,DocumentEdge,89
1035,RelatedToEdge,2
1036,DocumentEdge,113
1037,RelatedToEdge,99
1038,DocumentEdge,216
1039,RelatedToEdge,315
1040,DocumentEdge,582
1041,RelatedToEdge,456
1042,DocumentEdge,5
1043,RelatedToEdge,462
1044,DocumentEdge,117
1045,RelatedToEdge,14
1046,DocumentEdge,18
1047,RelatedToEdge,556
1048,DocumentEdge,29
1049,RelatedToEdge,67
1050,DocumentEdge,10
1051,DocumentEdge,815
1052,RelatedToEdge,130
1053,DocumentEdge,247
1054,RelatedToEdge,587
1055,RelatedToEdge,600
1056,DocumentEdge,324
1057,RelatedToEdge,121
1058,DocumentEdge,199
1059,RelatedToEdge,189
1060,DocumentEdge,85
1061,RelatedToEdge,282
1062,DocumentEdge,215
1063,RelatedToEdge,69
1064,DocumentEdge,68
1065,RelatedToEdge,108
1066,DocumentEdge,68
1067,RelatedToEdge,81
1068,DocumentEdge,67
1069,RelatedToEdge,185
1070,DocumentEdge,98
1071,RelatedToEdge,240
1072,DocumentEdge,124
1073,RelatedToEdge,76
1074,DocumentEdge,664
1075,RelatedToEdge,461
1076,DocumentEdge,438
1077,RelatedToEdge,458
1078,DocumentEdge,165
1079,RelatedToEdge,420
1080,DocumentEdge,75
1081,RelatedToEdge,5
1082,DocumentEdge,8
1083,RelatedToEdge,102
1084,DocumentEdge,81
1085,RelatedToEdge,3
1086,DocumentEdge,3
1087,RelatedToEdge,3
1088,DocumentEdge,17
1089,RelatedToEdge,3
1090,DocumentEdge,27
1091,RelatedToEdge,5
1092,DocumentEdge,9
1093,RelatedToEdge,6
1094,DocumentEdge,5
1095,RelatedToEdge,3
1096,DocumentEdge,162
1097,DocumentEdge,7
1098,RelatedToEdge,9
1099,RelatedToEdge,9
1100,DocumentEdge,7
1101,RelatedToEdge,27
1102,DocumentEdge,11
1103,RelatedToEdge,3
1104,DocumentEdge,39
1105,RelatedToEdge,17
1106,DocumentEdge,73
