Edge ID,Type,Degree
276,ContainedInEdge,13
277,ContainedInEdge,13
278,ContainedInEdge,3
279,ContainedInEdge,3
280,ContainedInEdge,3
281,ContainedInEdge,2
282,ContainedInEdge,3
283,ContainedInEdge,2
284,ContainedInEdge,3
285,ContainedInEdge,2
286,ContainedInEdge,3
287,ContainedInEdge,2
288,ContainedInEdge,3
289,ContainedInEdge,3
290,ContainedInEdge,3
291,ContainedInEdge,3
292,ContainedInEdge,3
293,ContainedInEdge,3
294,ContainedInEdge,4
295,ContainedInEdge,3
296,ContainedInEdge,3
297,ContainedInEdge,9
298,ContainedInEdge,3
299,ContainedInEdge,3
300,ContainedInEdge,3
301,ContainedInEdge,2
302,ContainedInEdge,3
303,ContainedInEdge,3
304,ContainedInEdge,3
305,ContainedInEdge,3
306,ContainedInEdge,2
307,ContainedInEdge,3
308,ContainedInEdge,2
309,ContainedInEdge,3
310,ContainedInEdge,16
311,ContainedInEdge,58
312,ContainedInEdge,45
313,ContainedInEdge,65
314,ContainedInEdge,13
315,ContainedInEdge,31
316,ContainedInEdge,32
317,ContainedInEdge,13
318,ContainedInEdge,21
319,ContainedInEdge,41
320,ContainedInEdge,11
321,ContainedInEdge,2
322,ContainedInEdge,3
323,ContainedInEdge,46
324,ContainedInEdge,18
325,ContainedInEdge,40
326,ContainedInEdge,33
327,ContainedInEdge,1
328,ContainedInEdge,17
329,ContainedInEdge,65
330,ContainedInEdge,30
331,ContainedInEdge,20
332,ContainedInEdge,9
333,ContainedInEdge,17
334,ContainedInEdge,33
335,ContainedInEdge,52
336,ContainedInEdge,10
337,ContainedInEdge,8
338,ContainedInEdge,7
339,ContainedInEdge,27
340,ContainedInEdge,3
341,ContainedInEdge,1
342,ContainedInEdge,8
343,ContainedInEdge,13
344,ContainedInEdge,72
345,ContainedInEdge,48
346,ContainedInEdge,59
347,ContainedInEdge,36
348,ContainedInEdge,15
349,ContainedInEdge,8
350,ContainedInEdge,4
351,ContainedInEdge,88
352,ContainedInEdge,2
353,ContainedInEdge,3
354,ContainedInEdge,2
355,ContainedInEdge,2
356,ContainedInEdge,2
357,ContainedInEdge,3
358,ContainedInEdge,3
359,ContainedInEdge,3
360,ContainedInEdge,3
361,ContainedInEdge,2
362,ContainedInEdge,2
363,ContainedInEdge,3
364,ContainedInEdge,15
365,ContainedInEdge,24
366,ContainedInEdge,2
367,ContainedInEdge,3
368,ContainedInEdge,5
369,ContainedInEdge,2
370,ContainedInEdge,3
371,ContainedInEdge,2
372,ContainedInEdge,3
373,ContainedInEdge,3
374,ContainedInEdge,7
375,ContainedInEdge,105
376,ContainedInEdge,42
377,ContainedInEdge,52
378,ContainedInEdge,10
379,ContainedInEdge,20
380,ContainedInEdge,24
381,ContainedInEdge,17
382,ContainedInEdge,77
383,ContainedInEdge,61
384,ContainedInEdge,80
385,ContainedInEdge,29
386,ContainedInEdge,14
387,ContainedInEdge,17
388,ContainedInEdge,8
389,ContainedInEdge,30
390,ContainedInEdge,2
391,ContainedInEdge,69
392,ContainedInEdge,5
393,ContainedInEdge,4
394,ContainedInEdge,3
395,ContainedInEdge,25
396,ContainedInEdge,30
397,ContainedInEdge,7
398,ContainedInEdge,19
399,ContainedInEdge,4
400,ContainedInEdge,1
401,ContainedInEdge,4
402,ContainedInEdge,68
403,ContainedInEdge,14
404,ContainedInEdge,15
405,ContainedInEdge,2
406,ContainedInEdge,2
407,ContainedInEdge,38
408,ContainedInEdge,1
409,ContainedInEdge,8
410,ContainedInEdge,1
411,ContainedInEdge,1
412,ContainedInEdge,6
413,ContainedInEdge,43
414,ContainedInEdge,1
415,ContainedInEdge,8
416,ContainedInEdge,19
417,ContainedInEdge,39
418,ContainedInEdge,10
419,ContainedInEdge,46
420,ContainedInEdge,29
421,ContainedInEdge,6
422,ContainedInEdge,65
423,ContainedInEdge,40
424,ContainedInEdge,45
425,ContainedInEdge,39
426,ContainedInEdge,33
427,ContainedInEdge,33
428,ContainedInEdge,21
429,ContainedInEdge,38
430,ContainedInEdge,17
431,ContainedInEdge,38
432,ContainedInEdge,8
433,ContainedInEdge,14
434,ContainedInEdge,11
435,ContainedInEdge,10
436,ContainedInEdge,5
437,ContainedInEdge,23
438,ContainedInEdge,6
439,ContainedInEdge,10
440,ContainedInEdge,12
441,ContainedInEdge,22
442,ContainedInEdge,11
443,ContainedInEdge,21
444,ContainedInEdge,4
445,ContainedInEdge,38
446,ContainedInEdge,22
447,ContainedInEdge,1
448,ContainedInEdge,5
449,ContainedInEdge,34
450,ContainedInEdge,12
451,ContainedInEdge,9
452,ContainedInEdge,4
453,ContainedInEdge,6
454,ContainedInEdge,3
455,ContainedInEdge,1
456,ContainedInEdge,1
457,ContainedInEdge,22
458,ContainedInEdge,21
459,ContainedInEdge,17
460,ContainedInEdge,14
461,ContainedInEdge,12
462,ContainedInEdge,30
463,ContainedInEdge,6
464,ContainedInEdge,6
465,ContainedInEdge,6
466,ContainedInEdge,9
467,ContainedInEdge,19
468,ContainedInEdge,30
469,ContainedInEdge,10
470,ContainedInEdge,46
471,ContainedInEdge,14
472,ContainedInEdge,38
473,ContainedInEdge,14
474,ContainedInEdge,31
475,ContainedInEdge,24
476,ContainedInEdge,8
477,ContainedInEdge,32
478,ContainedInEdge,24
479,ContainedInEdge,6
480,ContainedInEdge,27
481,ContainedInEdge,6
482,ContainedInEdge,32
483,ContainedInEdge,35
484,ContainedInEdge,8
485,ContainedInEdge,11
486,ContainedInEdge,12
487,ContainedInEdge,9
488,ContainedInEdge,8
489,ContainedInEdge,11
490,ContainedInEdge,7
491,ContainedInEdge,10
492,ContainedInEdge,9
493,ContainedInEdge,35
494,ContainedInEdge,82
495,ContainedInEdge,12
496,ContainedInEdge,7
497,ContainedInEdge,10
498,ContainedInEdge,10
499,ContainedInEdge,7
500,ContainedInEdge,7
501,ContainedInEdge,7
502,ContainedInEdge,7
503,ContainedInEdge,19
504,ContainedInEdge,17
505,ContainedInEdge,8
506,ContainedInEdge,9
507,ContainedInEdge,6
508,ContainedInEdge,8
509,ContainedInEdge,6
510,ContainedInEdge,11
511,ContainedInEdge,7
512,ContainedInEdge,16
513,ContainedInEdge,8
514,ContainedInEdge,9
515,ContainedInEdge,14
516,ContainedInEdge,24
517,ContainedInEdge,9
518,ContainedInEdge,14
519,ContainedInEdge,6
520,ContainedInEdge,39
521,ContainedInEdge,8
522,ContainedInEdge,35
523,ContainedInEdge,22
524,ContainedInEdge,23
525,ContainedInEdge,17
526,ContainedInEdge,7
527,ContainedInEdge,8
528,ContainedInEdge,6
529,ContainedInEdge,13
530,ContainedInEdge,24
531,ContainedInEdge,16
532,ContainedInEdge,11
533,ContainedInEdge,7
534,ContainedInEdge,11
535,ContainedInEdge,41
536,ContainedInEdge,6
537,ContainedInEdge,9
538,ContainedInEdge,11
539,ContainedInEdge,31
540,ContainedInEdge,17
541,ContainedInEdge,14
542,ContainedInEdge,11
543,ContainedInEdge,29
544,ContainedInEdge,10
545,ContainedInEdge,31
546,ContainedInEdge,32
547,ContainedInEdge,13
548,ContainedInEdge,20
549,ContainedInEdge,39
550,ContainedInEdge,30
551,ContainedInEdge,39
552,ContainedInEdge,6
553,ContainedInEdge,7
554,ContainedInEdge,12
555,ContainedInEdge,7
556,ContainedInEdge,70
557,ContainedInEdge,7
558,ContainedInEdge,7
559,ContainedInEdge,7
560,ContainedInEdge,7
561,ContainedInEdge,9
562,ContainedInEdge,6
563,ContainedInEdge,12
564,ContainedInEdge,8
565,ContainedInEdge,7
566,ContainedInEdge,9
567,ContainedInEdge,7
568,ContainedInEdge,23
569,ContainedInEdge,13
570,ContainedInEdge,8
571,ContainedInEdge,45
572,ContainedInEdge,20
573,ContainedInEdge,20
574,ContainedInEdge,7
575,ContainedInEdge,18
576,ContainedInEdge,7
577,ContainedInEdge,6
578,ContainedInEdge,36
579,ContainedInEdge,9
580,ContainedInEdge,16
581,ContainedInEdge,7
582,ContainedInEdge,7
583,ContainedInEdge,19
584,ContainedInEdge,6
585,ContainedInEdge,6
586,ContainedInEdge,7
587,ContainedInEdge,7
588,ContainedInEdge,25
589,ContainedInEdge,9
590,ContainedInEdge,7
591,ContainedInEdge,14
592,ContainedInEdge,20
593,ContainedInEdge,9
594,ContainedInEdge,12
595,ContainedInEdge,31
596,ContainedInEdge,7
597,ContainedInEdge,14
598,ContainedInEdge,27
599,ContainedInEdge,14
600,ContainedInEdge,23
601,ContainedInEdge,29
602,ContainedInEdge,35
603,ContainedInEdge,80
604,ContainedInEdge,19
605,ContainedInEdge,24
606,ContainedInEdge,16
607,ContainedInEdge,44
608,ContainedInEdge,6
609,ContainedInEdge,8
610,ContainedInEdge,7
611,ContainedInEdge,8
612,ContainedInEdge,11
613,ContainedInEdge,14
614,ContainedInEdge,2
615,ContainedInEdge,23
616,ContainedInEdge,21
617,ContainedInEdge,8
618,ContainedInEdge,29
619,ContainedInEdge,11
620,ContainedInEdge,24
621,ContainedInEdge,7
622,ContainedInEdge,1
623,ContainedInEdge,23
624,ContainedInEdge,6
625,ContainedInEdge,11
626,ContainedInEdge,8
627,ContainedInEdge,21
628,ContainedInEdge,34
629,ContainedInEdge,2
630,ContainedInEdge,2
631,ContainedInEdge,7
632,ContainedInEdge,1
633,ContainedInEdge,8
634,ContainedInEdge,24
635,ContainedInEdge,2
636,ContainedInEdge,3
637,ContainedInEdge,3
638,ContainedInEdge,3
639,ContainedInEdge,2
640,ContainedInEdge,12
641,ContainedInEdge,2
642,ContainedInEdge,3
643,ContainedInEdge,28
644,ContainedInEdge,3
645,ContainedInEdge,2
646,ContainedInEdge,3
647,ContainedInEdge,28
648,ContainedInEdge,3
649,ContainedInEdge,7
650,ContainedInEdge,2
651,ContainedInEdge,2
652,ContainedInEdge,8
653,ContainedInEdge,2
654,ContainedInEdge,3
655,ContainedInEdge,18
656,ContainedInEdge,18
657,ContainedInEdge,3
658,ContainedInEdge,1
659,ContainedInEdge,13
660,ContainedInEdge,3
661,ContainedInEdge,7
662,ContainedInEdge,11
663,ContainedInEdge,5
664,ContainedInEdge,6
665,ContainedInEdge,8
666,ContainedInEdge,27
667,ContainedInEdge,2
668,ContainedInEdge,15
669,ContainedInEdge,3
670,ContainedInEdge,1
671,ContainedInEdge,3
672,ContainedInEdge,5
673,ContainedInEdge,48
674,ContainedInEdge,3
675,ContainedInEdge,26
676,ContainedInEdge,5
677,ContainedInEdge,2
678,ContainedInEdge,2
679,ContainedInEdge,2
680,ContainedInEdge,3
681,ContainedInEdge,5
682,ContainedInEdge,37
683,ContainedInEdge,6
684,ContainedInEdge,3
685,ContainedInEdge,1
686,ContainedInEdge,12
687,ContainedInEdge,60
688,ContainedInEdge,2
689,ContainedInEdge,2
690,ContainedInEdge,36
691,ContainedInEdge,14
692,ContainedInEdge,5
693,ContainedInEdge,11
694,ContainedInEdge,5
695,ContainedInEdge,9
696,ContainedInEdge,11
697,ContainedInEdge,3
698,ContainedInEdge,18
699,ContainedInEdge,9
700,ContainedInEdge,3
701,ContainedInEdge,9
702,ContainedInEdge,2
703,ContainedInEdge,4
704,ContainedInEdge,9
705,ContainedInEdge,1
706,ContainedInEdge,9
707,ContainedInEdge,2
708,ContainedInEdge,6
709,ContainedInEdge,2
710,ContainedInEdge,2
711,ContainedInEdge,10
712,ContainedInEdge,2
713,ContainedInEdge,3
714,ContainedInEdge,3
715,ContainedInEdge,3
716,ContainedInEdge,2
717,ContainedInEdge,3
718,ContainedInEdge,5
719,ContainedInEdge,3
720,ContainedInEdge,5
721,ContainedInEdge,24
722,ContainedInEdge,19
723,ContainedInEdge,13
724,ContainedInEdge,3
725,ContainedInEdge,1
726,ContainedInEdge,3
727,ContainedInEdge,2
728,ContainedInEdge,3
729,ContainedInEdge,15
730,ContainedInEdge,2
731,ContainedInEdge,5
732,ContainedInEdge,15
733,ContainedInEdge,9
734,ContainedInEdge,29
735,ContainedInEdge,1
736,ContainedInEdge,5
737,ContainedInEdge,1
738,ContainedInEdge,12
739,ContainedInEdge,18
740,ContainedInEdge,8
741,ContainedInEdge,5
742,ContainedInEdge,34
743,ContainedInEdge,9
744,ContainedInEdge,1
745,ContainedInEdge,2
746,ContainedInEdge,3
747,ContainedInEdge,3
748,ContainedInEdge,5
749,ContainedInEdge,6
750,ContainedInEdge,5
751,ContainedInEdge,7
752,ContainedInEdge,8
753,ContainedInEdge,6
754,ContainedInEdge,3
755,ContainedInEdge,2
756,ContainedInEdge,14
757,ContainedInEdge,3
758,ContainedInEdge,6
759,ContainedInEdge,6
760,ContainedInEdge,5
761,ContainedInEdge,20
762,ContainedInEdge,3
763,ContainedInEdge,2
764,ContainedInEdge,3
765,ContainedInEdge,7
766,ContainedInEdge,3
767,ContainedInEdge,15
768,ContainedInEdge,2
769,ContainedInEdge,25
770,ContainedInEdge,14
771,ContainedInEdge,15
772,ContainedInEdge,3
773,ContainedInEdge,2
774,ContainedInEdge,3
775,ContainedInEdge,18
776,ContainedInEdge,17
777,ContainedInEdge,7
778,ContainedInEdge,16
779,ContainedInEdge,2
780,ContainedInEdge,12
781,ContainedInEdge,3
782,ContainedInEdge,34
783,ContainedInEdge,6
784,ContainedInEdge,15
785,ContainedInEdge,1
786,ContainedInEdge,10
787,ContainedInEdge,3
788,ContainedInEdge,11
789,ContainedInEdge,134
790,ContainedInEdge,3
791,ContainedInEdge,7
792,ContainedInEdge,3
793,ContainedInEdge,22
794,ContainedInEdge,2
795,ContainedInEdge,5
796,ContainedInEdge,22
797,ContainedInEdge,13
798,ContainedInEdge,3
799,ContainedInEdge,1
800,ContainedInEdge,2
801,ContainedInEdge,3
802,ContainedInEdge,3
803,ContainedInEdge,2
804,ContainedInEdge,3
805,ContainedInEdge,3
806,ContainedInEdge,4
807,ContainedInEdge,2
808,ContainedInEdge,10
809,ContainedInEdge,4
810,ContainedInEdge,1
811,ContainedInEdge,4
812,ContainedInEdge,5
813,ContainedInEdge,19
814,ContainedInEdge,3
815,ContainedInEdge,3
816,ContainedInEdge,6
817,ContainedInEdge,3
818,ContainedInEdge,3
819,ContainedInEdge,1
820,ContainedInEdge,3
821,ContainedInEdge,2
822,ContainedInEdge,1
823,ContainedInEdge,1
824,ContainedInEdge,3
825,ContainedInEdge,1
826,ContainedInEdge,3
827,ContainedInEdge,8
828,ContainedInEdge,3
829,ContainedInEdge,5
830,ContainedInEdge,2
831,ContainedInEdge,1
832,ContainedInEdge,3
833,ContainedInEdge,6
834,ContainedInEdge,1
835,ContainedInEdge,2
836,ContainedInEdge,9
837,ContainedInEdge,3
838,ContainedInEdge,1
839,ContainedInEdge,4
840,ContainedInEdge,2
841,ContainedInEdge,3
842,ContainedInEdge,2
843,ContainedInEdge,3
844,ContainedInEdge,7
845,ContainedInEdge,2
846,ContainedInEdge,2
847,ContainedInEdge,2
848,ContainedInEdge,3
849,ContainedInEdge,1
850,ContainedInEdge,3
851,ContainedInEdge,5
852,ContainedInEdge,20
853,ContainedInEdge,3
854,ContainedInEdge,3
855,ContainedInEdge,32
856,ContainedInEdge,3
857,ContainedInEdge,3
858,ContainedInEdge,2
859,ContainedInEdge,2
860,ContainedInEdge,3
861,ContainedInEdge,26
862,ContainedInEdge,21
863,ContainedInEdge,2
864,ContainedInEdge,9
865,ContainedInEdge,14
866,ContainedInEdge,3
867,ContainedInEdge,4
868,ContainedInEdge,12
869,ContainedInEdge,3
870,ContainedInEdge,18
871,ContainedInEdge,3
872,ContainedInEdge,10
873,ContainedInEdge,3
874,ContainedInEdge,5
875,ContainedInEdge,3
876,ContainedInEdge,3
877,ContainedInEdge,10
878,ContainedInEdge,3
879,ContainedInEdge,4
880,ContainedInEdge,14
881,ContainedInEdge,5
882,ContainedInEdge,11
883,ContainedInEdge,3
884,ContainedInEdge,2
885,ContainedInEdge,10
886,ContainedInEdge,3
887,ContainedInEdge,6
888,ContainedInEdge,3
889,ContainedInEdge,1
890,ContainedInEdge,1
891,ContainedInEdge,1
892,ContainedInEdge,3
893,ContainedInEdge,2
894,ContainedInEdge,7
895,ContainedInEdge,3
896,ContainedInEdge,6
897,ContainedInEdge,53
898,ContainedInEdge,55
899,ContainedInEdge,12
900,ContainedInEdge,35
901,ContainedInEdge,3
902,ContainedInEdge,3
903,ContainedInEdge,3
904,ContainedInEdge,9
905,ContainedInEdge,12
906,ContainedInEdge,3
907,ContainedInEdge,1
908,ContainedInEdge,3
909,ContainedInEdge,14
910,ContainedInEdge,4
911,ContainedInEdge,3
912,ContainedInEdge,5
913,ContainedInEdge,3
914,ContainedInEdge,13
915,ContainedInEdge,2
916,ContainedInEdge,3
917,ContainedInEdge,39
918,ContainedInEdge,3
919,ContainedInEdge,5
920,ContainedInEdge,8
921,ContainedInEdge,3
922,ContainedInEdge,36
923,ContainedInEdge,3
924,ContainedInEdge,2
925,ContainedInEdge,2
926,ContainedInEdge,3
927,ContainedInEdge,3
928,ContainedInEdge,2
929,ContainedInEdge,3
930,ContainedInEdge,3
931,ContainedInEdge,5
932,ContainedInEdge,2
933,ContainedInEdge,3
934,ContainedInEdge,2
935,ContainedInEdge,9
936,ContainedInEdge,5
937,ContainedInEdge,2
938,ContainedInEdge,3
939,ContainedInEdge,2
940,ContainedInEdge,33
941,ContainedInEdge,1
942,ContainedInEdge,19
943,ContainedInEdge,3
944,ContainedInEdge,2
945,ContainedInEdge,5
946,ContainedInEdge,2
947,ContainedInEdge,3
948,ContainedInEdge,17
949,ContainedInEdge,2
950,ContainedInEdge,3
951,ContainedInEdge,1
952,ContainedInEdge,5
953,ContainedInEdge,3
954,ContainedInEdge,3
955,ContainedInEdge,2
956,ContainedInEdge,7
957,ContainedInEdge,3
958,ContainedInEdge,3
959,ContainedInEdge,2
960,ContainedInEdge,2
961,ContainedInEdge,3
962,ContainedInEdge,2
963,ContainedInEdge,1
964,ContainedInEdge,1
965,ContainedInEdge,6
966,ContainedInEdge,2
967,ContainedInEdge,3
968,ContainedInEdge,5
969,ContainedInEdge,3
970,ContainedInEdge,4
971,ContainedInEdge,3
972,ContainedInEdge,2
973,ContainedInEdge,2
974,ContainedInEdge,14
975,ContainedInEdge,3
976,ContainedInEdge,21
977,ContainedInEdge,3
978,ContainedInEdge,3
979,ContainedInEdge,3
980,ContainedInEdge,2
981,ContainedInEdge,2
982,ContainedInEdge,3
983,ContainedInEdge,3
984,ContainedInEdge,3
985,ContainedInEdge,2
986,ContainedInEdge,3
987,ContainedInEdge,2
988,ContainedInEdge,3
989,ContainedInEdge,2
990,ContainedInEdge,2
991,ContainedInEdge,3
992,ContainedInEdge,2
993,ContainedInEdge,13
994,ContainedInEdge,3
995,ContainedInEdge,3
996,ContainedInEdge,3
997,ContainedInEdge,3
998,ContainedInEdge,16
999,ContainedInEdge,2
1000,ContainedInEdge,4
1001,ContainedInEdge,39
1002,ContainedInEdge,19
1003,ContainedInEdge,5
1004,ContainedInEdge,9
1005,ContainedInEdge,35
1006,ContainedInEdge,3
1007,ContainedInEdge,5
1008,ContainedInEdge,2
1009,ContainedInEdge,36
1010,ContainedInEdge,1
1011,ContainedInEdge,21
1012,ContainedInEdge,18
1013,ContainedInEdge,5
1014,ContainedInEdge,36
1015,ContainedInEdge,3
1016,ContainedInEdge,20
1017,ContainedInEdge,2
1018,ContainedInEdge,63
1019,ContainedInEdge,1
1020,ContainedInEdge,6
1021,ContainedInEdge,7
1022,ContainedInEdge,21
1023,ContainedInEdge,3
1024,ContainedInEdge,1
1025,ContainedInEdge,15
1026,ContainedInEdge,4
1027,ContainedInEdge,13
1028,ContainedInEdge,12
1029,ContainedInEdge,10
1030,ContainedInEdge,1
1031,ContainedInEdge,25
1032,ContainedInEdge,10
1033,ContainedInEdge,18
1034,ContainedInEdge,6
1035,ContainedInEdge,4
1036,ContainedInEdge,16
1037,ContainedInEdge,10
1038,ContainedInEdge,17
1039,ContainedInEdge,6
1040,ContainedInEdge,11
1041,ContainedInEdge,29
1042,ContainedInEdge,31
1043,ContainedInEdge,21
1044,ContainedInEdge,6
1045,ContainedInEdge,28
1046,ContainedInEdge,1
1047,ContainedInEdge,1
1048,ContainedInEdge,43
1049,ContainedInEdge,4
1050,ContainedInEdge,37
1051,ContainedInEdge,2
1052,ContainedInEdge,18
1053,ContainedInEdge,20
1054,ContainedInEdge,21
1055,ContainedInEdge,5
1056,ContainedInEdge,7
1057,ContainedInEdge,53
1058,ContainedInEdge,1
1059,ContainedInEdge,15
1060,ContainedInEdge,25
1061,ContainedInEdge,1
1062,ContainedInEdge,4
1063,ContainedInEdge,11
1064,ContainedInEdge,11
1065,ContainedInEdge,25
1066,ContainedInEdge,18
1067,ContainedInEdge,2
1068,ContainedInEdge,9
1069,ContainedInEdge,10
1070,ContainedInEdge,2
1071,ContainedInEdge,72
1072,ContainedInEdge,22
1073,ContainedInEdge,36
1074,ContainedInEdge,24
1075,ContainedInEdge,5
