NodeID,Type,Degree,InDegree,OutDegree
97,EntityNode,468,468,468
98,EntityNode,468,468,468
99,EntityNode,468,468,468
100,EntityNode,468,468,468
101,EntityNode,468,468,468
102,EntityNode,468,468,468
103,EntityNode,468,468,468
104,EntityNode,468,468,468
105,EntityNode,468,468,468
106,EntityNode,468,468,468
107,EntityNode,468,468,468
108,EntityNode,468,468,468
109,EntityNode,468,468,468
110,EntityNode,469,469,468
111,EntityNode,468,468,468
112,EntityNode,468,468,468
113,EntityNode,468,468,468
114,EntityNode,468,468,468
115,EntityNode,468,468,468
116,EntityNode,468,468,468
117,EntityNode,468,468,468
118,EntityNode,468,468,468
119,EntityNode,468,468,468
120,EntityNode,469,469,468
121,EntityNode,468,468,468
122,EntityNode,468,468,468
123,EntityNode,468,468,468
124,EntityNode,468,468,468
125,EntityNode,468,468,468
126,EntityNode,468,468,468
127,EntityNode,468,468,468
128,EntityNode,468,468,468
129,EntityNode,468,468,468
130,EntityNode,468,468,468
131,EntityNode,468,468,468
132,EntityNode,468,468,468
133,EntityNode,468,468,468
134,EntityNode,468,468,468
135,EntityNode,173,173,173
136,EntityNode,173,173,173
137,EntityNode,173,173,173
138,EntityNode,173,173,173
139,EntityNode,173,173,173
140,EntityNode,173,173,173
141,EntityNode,173,173,173
142,EntityNode,173,173,173
143,EntityNode,173,173,173
144,EntityNode,173,173,173
145,EntityNode,173,173,173
146,EntityNode,173,173,173
147,EntityNode,173,173,173
148,EntityNode,173,173,173
149,EntityNode,173,173,173
150,EntityNode,173,173,173
151,EntityNode,173,173,173
152,EntityNode,173,173,173
153,EntityNode,173,173,173
154,EntityNode,173,173,173
155,EntityNode,173,173,173
156,EntityNode,173,173,173
157,EntityNode,173,173,173
158,EntityNode,173,173,173
159,EntityNode,173,173,173
160,EntityNode,173,173,173
161,EntityNode,173,173,173
162,EntityNode,173,173,173
163,EntityNode,173,173,173
164,EntityNode,926,926,926
165,EntityNode,173,173,173
166,EntityNode,173,173,173
167,EntityNode,173,173,173
168,EntityNode,468,468,468
169,EntityNode,468,468,468
170,EntityNode,468,468,468
171,EntityNode,468,468,468
172,EntityNode,468,468,468
173,EntityNode,468,468,468
174,EntityNode,471,471,471
175,EntityNode,471,471,471
176,EntityNode,471,471,471
177,EntityNode,471,471,471
178,EntityNode,471,471,471
179,EntityNode,471,471,471
180,EntityNode,471,471,471
181,EntityNode,471,471,471
182,EntityNode,471,471,471
183,EntityNode,471,471,471
184,EntityNode,471,471,471
185,EntityNode,471,471,471
186,EntityNode,471,471,471
187,EntityNode,471,471,471
188,EntityNode,173,173,173
189,EntityNode,173,173,173
190,EntityNode,468,468,468
191,EntityNode,468,468,468
192,EntityNode,173,173,173
193,EntityNode,173,173,173
194,EntityNode,173,173,173
195,EntityNode,1714,1714,1714
196,EntityNode,468,468,468
197,EntityNode,468,468,468
198,EntityNode,468,468,468
199,EntityNode,468,468,468
200,EntityNode,2035,2035,2035
201,EntityNode,468,468,468
202,EntityNode,468,468,468
203,EntityNode,468,468,468
204,EntityNode,469,469,468
205,EntityNode,468,468,468
206,EntityNode,468,468,468
207,EntityNode,173,173,173
208,EntityNode,173,173,173
209,EntityNode,468,468,468
210,EntityNode,173,173,173
211,EntityNode,468,468,468
212,EntityNode,173,173,173
213,EntityNode,173,173,173
214,EntityNode,173,173,173
215,EntityNode,4379,4379,4379
216,EntityNode,173,173,173
217,EntityNode,3251,3251,3251
218,EntityNode,468,468,468
219,EntityNode,173,173,173
220,EntityNode,1400,1400,1400
221,EntityNode,173,173,173
222,EntityNode,173,173,173
223,EntityNode,173,173,173
224,EntityNode,468,468,468
225,EntityNode,2461,2461,2461
226,EntityNode,468,468,468
227,EntityNode,468,468,468
228,EntityNode,468,468,468
229,EntityNode,468,468,468
230,EntityNode,1197,1197,1197
231,EntityNode,468,468,468
232,EntityNode,468,468,468
233,EntityNode,468,468,468
234,EntityNode,468,468,468
235,EntityNode,468,468,468
236,EntityNode,468,468,468
237,EntityNode,468,468,468
238,TermNode,1680,1680,1680
239,TermNode,173,173,173
240,TermNode,173,173,173
241,TermNode,173,173,173
242,TermNode,4160,4160,4160
243,TermNode,1941,1941,1941
244,TermNode,3230,3230,3230
245,TermNode,620,620,620
246,TermNode,747,747,747
247,TermNode,5497,5497,5497
248,TermNode,4778,4778,4778
249,TermNode,5815,5815,5815
250,TermNode,5025,5025,5025
251,TermNode,3707,3707,3707
252,TermNode,5392,5392,5392
253,TermNode,3066,3066,3066
254,TermNode,1128,1128,1128
255,TermNode,5451,5451,5451
256,TermNode,4788,4788,4788
257,TermNode,7799,7799,7799
258,TermNode,4024,4024,4024
259,TermNode,1160,1160,1160
260,TermNode,988,988,988
261,TermNode,1578,1578,1578
262,TermNode,4163,4163,4163
263,TermNode,591,591,591
264,TermNode,4939,4939,4939
265,TermNode,2211,2211,2211
266,TermNode,10730,10730,10730
267,TermNode,3422,3422,3422
268,TermNode,173,173,173
269,TermNode,173,173,173
270,TermNode,2457,2457,2457
271,TermNode,173,173,173
272,TermNode,2631,2631,2631
273,TermNode,3677,3677,3677
274,TermNode,173,173,173
275,TermNode,4900,4900,4900
276,TermNode,3648,3648,3648
277,TermNode,5886,5886,5886
278,TermNode,173,173,173
279,TermNode,3694,3694,3694
280,TermNode,173,173,173
281,TermNode,2670,2670,2670
282,TermNode,4937,4937,4937
283,TermNode,1549,1549,1549
284,TermNode,173,173,173
285,TermNode,2719,2719,2719
286,TermNode,1508,1508,1508
287,TermNode,173,173,173
288,TermNode,5757,5757,5757
289,TermNode,4206,4206,4206
290,TermNode,926,926,926
291,TermNode,3855,3855,3855
292,TermNode,1764,1764,1764
293,TermNode,173,173,173
294,TermNode,173,173,173
295,TermNode,173,173,173
296,TermNode,1128,1128,1128
297,TermNode,620,620,620
298,TermNode,173,173,173
299,TermNode,913,913,913
300,TermNode,4769,4769,4769
301,TermNode,620,620,620
302,TermNode,173,173,173
303,TermNode,173,173,173
304,TermNode,173,173,173
305,TermNode,2407,2407,2407
306,TermNode,173,173,173
307,TermNode,173,173,173
308,TermNode,173,173,173
309,TermNode,173,173,173
310,TermNode,6386,6386,6386
311,TermNode,1485,1485,1485
312,TermNode,3060,3060,3060
313,TermNode,1941,1941,1941
314,TermNode,173,173,173
315,TermNode,3928,3928,3928
316,TermNode,668,668,668
317,TermNode,173,173,173
318,TermNode,2110,2110,2110
319,TermNode,2544,2544,2544
320,TermNode,173,173,173
321,TermNode,173,173,173
322,TermNode,7624,7624,7624
323,TermNode,173,173,173
324,TermNode,173,173,173
325,TermNode,173,173,173
326,TermNode,1485,1485,1485
327,TermNode,5979,5979,5979
328,TermNode,7248,7248,7248
329,TermNode,173,173,173
330,TermNode,173,173,173
331,TermNode,173,173,173
332,TermNode,3307,3307,3307
333,TermNode,173,173,173
334,TermNode,10408,10408,10408
335,TermNode,173,173,173
336,TermNode,4522,4522,4522
337,TermNode,11523,11523,11523
338,TermNode,173,173,173
339,TermNode,173,173,173
340,TermNode,397,397,397
341,TermNode,173,173,173
342,TermNode,5508,5508,5508
343,TermNode,926,926,926
344,TermNode,397,397,397
345,TermNode,4756,4756,4756
346,TermNode,173,173,173
347,TermNode,7267,7267,7267
348,TermNode,7304,7304,7304
349,TermNode,7832,7832,7832
350,TermNode,5465,5465,5465
351,TermNode,173,173,173
352,TermNode,173,173,173
353,TermNode,173,173,173
354,TermNode,173,173,173
355,TermNode,4758,4758,4758
356,TermNode,173,173,173
357,TermNode,3081,3081,3081
358,TermNode,3358,3358,3358
359,TermNode,3967,3967,3967
360,TermNode,3647,3647,3647
361,TermNode,620,620,620
362,EntityNode,1016,1016,1016
363,EntityNode,1016,1016,1016
364,EntityNode,1017,1017,1016
365,EntityNode,1016,1016,1016
366,EntityNode,1016,1016,1016
367,EntityNode,1016,1016,1016
368,EntityNode,1017,1017,1016
369,EntityNode,1016,1016,1016
370,EntityNode,1016,1016,1016
371,EntityNode,1016,1016,1016
372,EntityNode,1016,1016,1016
373,EntityNode,1016,1016,1016
374,EntityNode,1016,1016,1016
375,EntityNode,1016,1016,1016
376,EntityNode,1016,1016,1016
377,EntityNode,1016,1016,1016
378,EntityNode,1016,1016,1016
379,EntityNode,1016,1016,1016
380,EntityNode,1016,1016,1016
381,EntityNode,1016,1016,1016
382,EntityNode,1016,1016,1016
383,EntityNode,1016,1016,1016
384,EntityNode,1016,1016,1016
385,EntityNode,2182,2182,2182
386,EntityNode,1016,1016,1016
387,EntityNode,1866,1866,1866
388,EntityNode,1016,1016,1016
389,EntityNode,1952,1952,1952
390,EntityNode,1016,1016,1016
391,EntityNode,1016,1016,1016
392,EntityNode,1016,1016,1016
393,EntityNode,1016,1016,1016
394,EntityNode,1016,1016,1016
395,EntityNode,1016,1016,1016
396,EntityNode,1016,1016,1016
397,EntityNode,1016,1016,1016
398,EntityNode,1952,1952,1952
399,EntityNode,1016,1016,1016
400,EntityNode,1016,1016,1016
401,EntityNode,1016,1016,1016
402,EntityNode,1016,1016,1016
403,EntityNode,1016,1016,1016
404,EntityNode,1016,1016,1016
405,EntityNode,1016,1016,1016
406,EntityNode,1016,1016,1016
407,EntityNode,1952,1952,1952
408,EntityNode,1016,1016,1016
409,EntityNode,2186,2186,2186
410,EntityNode,1016,1016,1016
411,EntityNode,1952,1952,1952
412,EntityNode,1016,1016,1016
413,EntityNode,1016,1016,1016
414,EntityNode,1016,1016,1016
415,EntityNode,1016,1016,1016
416,EntityNode,1016,1016,1016
417,EntityNode,1016,1016,1016
418,EntityNode,1016,1016,1016
419,EntityNode,1016,1016,1016
420,EntityNode,1016,1016,1016
421,EntityNode,1016,1016,1016
422,EntityNode,1016,1016,1016
423,EntityNode,1016,1016,1016
424,EntityNode,1016,1016,1016
425,EntityNode,1016,1016,1016
426,EntityNode,1016,1016,1016
427,EntityNode,1016,1016,1016
428,EntityNode,1016,1016,1016
429,EntityNode,1016,1016,1016
430,EntityNode,1016,1016,1016
431,EntityNode,1016,1016,1016
432,EntityNode,1016,1016,1016
433,EntityNode,1016,1016,1016
434,EntityNode,1016,1016,1016
435,EntityNode,1016,1016,1016
436,EntityNode,1016,1016,1016
437,EntityNode,1016,1016,1016
438,EntityNode,1016,1016,1016
439,EntityNode,4203,4203,4203
440,EntityNode,1016,1016,1016
441,EntityNode,1016,1016,1016
442,EntityNode,1016,1016,1016
443,EntityNode,1016,1016,1016
444,EntityNode,1016,1016,1016
445,EntityNode,1016,1016,1016
446,EntityNode,1016,1016,1016
447,EntityNode,1017,1017,1016
448,EntityNode,1016,1016,1016
449,EntityNode,1016,1016,1016
450,EntityNode,1016,1016,1016
451,EntityNode,1016,1016,1016
452,EntityNode,1016,1016,1016
453,EntityNode,1016,1016,1016
454,EntityNode,1016,1016,1016
455,EntityNode,1016,1016,1016
456,EntityNode,1016,1016,1016
457,EntityNode,1016,1016,1016
458,EntityNode,1016,1016,1016
459,EntityNode,1016,1016,1016
460,EntityNode,1016,1016,1016
461,EntityNode,2186,2186,2186
462,EntityNode,1016,1016,1016
463,EntityNode,1016,1016,1016
464,EntityNode,1016,1016,1016
465,EntityNode,1016,1016,1016
466,EntityNode,1016,1016,1016
467,EntityNode,1016,1016,1016
468,EntityNode,1016,1016,1016
469,EntityNode,1016,1016,1016
470,EntityNode,1952,1952,1952
471,EntityNode,1016,1016,1016
472,EntityNode,1016,1016,1016
473,EntityNode,1016,1016,1016
474,EntityNode,1016,1016,1016
475,EntityNode,1016,1016,1016
476,EntityNode,1016,1016,1016
477,EntityNode,1016,1016,1016
478,EntityNode,1016,1016,1016
479,EntityNode,1016,1016,1016
480,EntityNode,1016,1016,1016
481,EntityNode,1016,1016,1016
482,EntityNode,1016,1016,1016
483,EntityNode,1952,1952,1952
484,EntityNode,1016,1016,1016
485,EntityNode,1016,1016,1016
486,EntityNode,1016,1016,1016
487,EntityNode,1016,1016,1016
488,EntityNode,1016,1016,1016
489,EntityNode,1016,1016,1016
490,EntityNode,1016,1016,1016
491,EntityNode,1016,1016,1016
492,EntityNode,1016,1016,1016
493,EntityNode,1016,1016,1016
494,EntityNode,1016,1016,1016
495,EntityNode,1016,1016,1016
496,EntityNode,1016,1016,1016
497,EntityNode,1016,1016,1016
498,EntityNode,1016,1016,1016
499,EntityNode,1016,1016,1016
500,EntityNode,1016,1016,1016
501,EntityNode,1016,1016,1016
502,EntityNode,1016,1016,1016
503,EntityNode,1016,1016,1016
504,EntityNode,1016,1016,1016
505,EntityNode,1016,1016,1016
506,EntityNode,1016,1016,1016
507,EntityNode,1016,1016,1016
508,EntityNode,1016,1016,1016
509,EntityNode,1016,1016,1016
510,EntityNode,1016,1016,1016
511,EntityNode,1016,1016,1016
512,EntityNode,1016,1016,1016
513,EntityNode,1016,1016,1016
514,EntityNode,1016,1016,1016
515,EntityNode,1016,1016,1016
516,EntityNode,1016,1016,1016
517,EntityNode,1016,1016,1016
518,EntityNode,1016,1016,1016
519,EntityNode,1016,1016,1016
520,EntityNode,1016,1016,1016
521,EntityNode,1016,1016,1016
522,EntityNode,1016,1016,1016
523,EntityNode,1016,1016,1016
524,EntityNode,1016,1016,1016
525,EntityNode,1016,1016,1016
526,EntityNode,1017,1017,1016
527,EntityNode,1016,1016,1016
528,EntityNode,1016,1016,1016
529,EntityNode,1016,1016,1016
530,EntityNode,1016,1016,1016
531,EntityNode,1016,1016,1016
532,EntityNode,1016,1016,1016
533,EntityNode,1016,1016,1016
534,EntityNode,1016,1016,1016
535,EntityNode,1016,1016,1016
536,EntityNode,1016,1016,1016
537,EntityNode,1016,1016,1016
538,EntityNode,1016,1016,1016
539,EntityNode,1016,1016,1016
540,EntityNode,1016,1016,1016
541,EntityNode,1016,1016,1016
542,EntityNode,1016,1016,1016
543,EntityNode,1016,1016,1016
544,EntityNode,1016,1016,1016
545,EntityNode,1016,1016,1016
546,EntityNode,1016,1016,1016
547,EntityNode,1016,1016,1016
548,EntityNode,1016,1016,1016
549,EntityNode,1016,1016,1016
550,EntityNode,1016,1016,1016
551,EntityNode,1016,1016,1016
552,EntityNode,1016,1016,1016
553,EntityNode,1016,1016,1016
554,EntityNode,1016,1016,1016
555,EntityNode,1016,1016,1016
556,EntityNode,1016,1016,1016
557,EntityNode,1016,1016,1016
558,EntityNode,1016,1016,1016
559,EntityNode,1952,1952,1952
560,EntityNode,1016,1016,1016
561,EntityNode,1016,1016,1016
562,EntityNode,2182,2182,2182
563,EntityNode,1016,1016,1016
564,EntityNode,1016,1016,1016
565,EntityNode,1952,1952,1952
566,EntityNode,1016,1016,1016
567,EntityNode,1016,1016,1016
568,EntityNode,1016,1016,1016
569,EntityNode,1016,1016,1016
570,EntityNode,1016,1016,1016
571,EntityNode,1016,1016,1016
572,EntityNode,1016,1016,1016
573,EntityNode,1016,1016,1016
574,EntityNode,1016,1016,1016
575,EntityNode,1016,1016,1016
576,EntityNode,1016,1016,1016
577,EntityNode,1016,1016,1016
578,EntityNode,2295,2295,2295
579,EntityNode,1016,1016,1016
580,EntityNode,1016,1016,1016
581,EntityNode,1016,1016,1016
582,EntityNode,1016,1016,1016
583,EntityNode,1016,1016,1016
584,EntityNode,1016,1016,1016
585,EntityNode,1016,1016,1016
586,EntityNode,1016,1016,1016
587,EntityNode,1016,1016,1016
588,EntityNode,1016,1016,1016
589,EntityNode,1016,1016,1016
590,EntityNode,1016,1016,1016
591,EntityNode,1016,1016,1016
592,EntityNode,1016,1016,1016
593,EntityNode,1016,1016,1016
594,EntityNode,1016,1016,1016
595,EntityNode,1016,1016,1016
596,EntityNode,1016,1016,1016
597,EntityNode,1016,1016,1016
598,EntityNode,1016,1016,1016
599,EntityNode,1016,1016,1016
600,EntityNode,1016,1016,1016
601,EntityNode,1016,1016,1016
602,EntityNode,1016,1016,1016
603,EntityNode,1016,1016,1016
604,EntityNode,1016,1016,1016
605,EntityNode,1016,1016,1016
606,EntityNode,1016,1016,1016
607,EntityNode,1016,1016,1016
608,EntityNode,1016,1016,1016
609,EntityNode,1016,1016,1016
610,EntityNode,1016,1016,1016
611,EntityNode,1016,1016,1016
612,EntityNode,1016,1016,1016
613,EntityNode,1016,1016,1016
614,EntityNode,1016,1016,1016
615,EntityNode,1016,1016,1016
616,EntityNode,1016,1016,1016
617,EntityNode,1016,1016,1016
618,EntityNode,1016,1016,1016
619,EntityNode,1016,1016,1016
620,EntityNode,1016,1016,1016
621,EntityNode,1016,1016,1016
622,EntityNode,1016,1016,1016
623,EntityNode,1952,1952,1952
624,EntityNode,1016,1016,1016
625,EntityNode,1016,1016,1016
626,EntityNode,1016,1016,1016
627,EntityNode,1016,1016,1016
628,EntityNode,1952,1952,1952
629,EntityNode,1016,1016,1016
630,EntityNode,1016,1016,1016
631,EntityNode,1016,1016,1016
632,EntityNode,1016,1016,1016
633,EntityNode,1952,1952,1952
634,EntityNode,1016,1016,1016
635,EntityNode,1016,1016,1016
636,EntityNode,1016,1016,1016
637,EntityNode,1016,1016,1016
638,EntityNode,1016,1016,1016
639,EntityNode,1016,1016,1016
640,EntityNode,1016,1016,1016
641,EntityNode,1016,1016,1016
642,EntityNode,1017,1017,1016
643,TermNode,2628,2628,2628
644,TermNode,1586,1586,1586
645,TermNode,320,320,320
646,TermNode,6686,6686,6686
647,TermNode,2662,2662,2662
648,TermNode,3655,3655,3655
649,TermNode,2800,2800,2800
650,TermNode,3844,3844,3844
651,TermNode,2406,2406,2406
652,TermNode,4567,4567,4567
653,TermNode,5014,5014,5014
654,TermNode,2939,2939,2939
655,TermNode,4300,4300,4300
656,TermNode,4544,4544,4544
657,TermNode,2914,2914,2914
658,TermNode,751,751,751
659,TermNode,2754,2754,2754
660,TermNode,6550,6550,6550
661,TermNode,320,320,320
662,TermNode,320,320,320
663,TermNode,4529,4529,4529
664,TermNode,320,320,320
665,TermNode,6985,6985,6985
666,TermNode,320,320,320
667,TermNode,320,320,320
668,TermNode,320,320,320
669,TermNode,320,320,320
670,TermNode,2387,2387,2387
671,TermNode,1892,1892,1892
672,TermNode,2878,2878,2878
673,TermNode,320,320,320
674,TermNode,1276,1276,1276
675,TermNode,1710,1710,1710
676,TermNode,7397,7397,7397
677,TermNode,2790,2790,2790
678,TermNode,4163,4163,4163
679,TermNode,320,320,320
680,TermNode,320,320,320
681,TermNode,320,320,320
682,TermNode,4962,4962,4962
683,TermNode,736,736,736
684,TermNode,320,320,320
685,TermNode,8694,8694,8694
686,TermNode,4961,4961,4961
687,TermNode,2244,2244,2244
688,TermNode,732,732,732
689,TermNode,6375,6375,6375
690,TermNode,320,320,320
691,TermNode,4982,4982,4982
692,TermNode,1689,1689,1689
693,TermNode,774,774,774
694,TermNode,2300,2300,2300
695,TermNode,1276,1276,1276
696,TermNode,2062,2062,2062
697,TermNode,6221,6221,6221
698,TermNode,2170,2170,2170
699,TermNode,5205,5205,5205
700,TermNode,7043,7043,7043
701,TermNode,4112,4112,4112
702,TermNode,4226,4226,4226
703,TermNode,3278,3278,3278
704,TermNode,1396,1396,1396
705,TermNode,320,320,320
706,TermNode,4894,4894,4894
707,TermNode,736,736,736
708,TermNode,4259,4259,4259
709,TermNode,4113,4113,4113
710,TermNode,2727,2727,2727
711,TermNode,2133,2133,2133
712,TermNode,1067,1067,1067
713,TermNode,320,320,320
714,TermNode,7711,7711,7711
715,TermNode,3314,3314,3314
716,TermNode,3637,3637,3637
717,TermNode,1689,1689,1689
718,TermNode,320,320,320
719,TermNode,320,320,320
720,TermNode,8544,8544,8544
721,TermNode,2148,2148,2148
722,TermNode,1255,1255,1255
723,TermNode,2181,2181,2181
724,TermNode,4933,4933,4933
725,TermNode,2244,2244,2244
726,TermNode,5006,5006,5006
727,TermNode,3982,3982,3982
728,TermNode,7329,7329,7329
729,TermNode,3168,3168,3168
730,TermNode,6023,6023,6023
731,TermNode,1396,1396,1396
732,TermNode,4501,4501,4501
733,TermNode,320,320,320
734,TermNode,3443,3443,3443
735,TermNode,2062,2062,2062
736,TermNode,2062,2062,2062
737,TermNode,320,320,320
738,TermNode,3510,3510,3510
739,TermNode,2950,2950,2950
740,TermNode,3097,3097,3097
741,TermNode,3687,3687,3687
742,TermNode,320,320,320
743,TermNode,3323,3323,3323
744,TermNode,4668,4668,4668
745,TermNode,4590,4590,4590
746,TermNode,1869,1869,1869
747,TermNode,320,320,320
748,TermNode,320,320,320
749,TermNode,2825,2825,2825
750,TermNode,320,320,320
751,TermNode,1709,1709,1709
752,TermNode,1689,1689,1689
753,TermNode,2713,2713,2713
754,TermNode,320,320,320
755,TermNode,5753,5753,5753
756,TermNode,2309,2309,2309
757,TermNode,3789,3789,3789
758,TermNode,5624,5624,5624
759,TermNode,3135,3135,3135
760,TermNode,8987,8987,8987
761,TermNode,1528,1528,1528
762,TermNode,4592,4592,4592
763,TermNode,4284,4284,4284
764,TermNode,4061,4061,4061
765,TermNode,1689,1689,1689
766,TermNode,732,732,732
767,TermNode,7140,7140,7140
768,TermNode,2250,2250,2250
769,TermNode,8947,8947,8947
770,TermNode,4629,4629,4629
771,TermNode,2436,2436,2436
772,TermNode,320,320,320
773,TermNode,5844,5844,5844
774,TermNode,320,320,320
775,TermNode,1276,1276,1276
776,TermNode,1746,1746,1746
777,TermNode,320,320,320
778,TermNode,320,320,320
779,TermNode,3024,3024,3024
780,TermNode,1276,1276,1276
781,TermNode,2062,2062,2062
782,TermNode,4051,4051,4051
783,TermNode,320,320,320
784,TermNode,6141,6141,6141
785,TermNode,6977,6977,6977
786,TermNode,320,320,320
787,TermNode,320,320,320
788,TermNode,2223,2223,2223
789,TermNode,5340,5340,5340
790,TermNode,3088,3088,3088
791,TermNode,2696,2696,2696
792,TermNode,2279,2279,2279
793,TermNode,5553,5553,5553
794,TermNode,1130,1130,1130
795,TermNode,320,320,320
796,TermNode,320,320,320
797,TermNode,320,320,320
798,TermNode,1689,1689,1689
799,TermNode,320,320,320
800,TermNode,2790,2790,2790
801,TermNode,320,320,320
802,TermNode,320,320,320
803,TermNode,320,320,320
804,TermNode,5495,5495,5495
805,TermNode,320,320,320
806,TermNode,4134,4134,4134
807,TermNode,320,320,320
808,TermNode,320,320,320
809,TermNode,320,320,320
810,TermNode,1130,1130,1130
811,TermNode,1586,1586,1586
812,TermNode,320,320,320
813,TermNode,4788,4788,4788
814,TermNode,320,320,320
815,TermNode,320,320,320
816,TermNode,320,320,320
817,TermNode,320,320,320
818,TermNode,320,320,320
819,TermNode,2939,2939,2939
820,TermNode,2412,2412,2412
821,TermNode,320,320,320
822,TermNode,3390,3390,3390
823,TermNode,6279,6279,6279
824,TermNode,320,320,320
825,TermNode,4214,4214,4214
826,TermNode,1865,1865,1865
827,TermNode,320,320,320
828,TermNode,3655,3655,3655
829,TermNode,320,320,320
830,TermNode,5887,5887,5887
831,TermNode,320,320,320
832,TermNode,320,320,320
833,TermNode,7214,7214,7214
834,TermNode,4195,4195,4195
835,TermNode,320,320,320
836,TermNode,2434,2434,2434
837,TermNode,320,320,320
838,TermNode,320,320,320
839,TermNode,320,320,320
840,TermNode,320,320,320
841,TermNode,320,320,320
842,TermNode,320,320,320
843,TermNode,320,320,320
844,TermNode,320,320,320
845,TermNode,3100,3100,3100
846,TermNode,3856,3856,3856
847,TermNode,320,320,320
848,TermNode,3094,3094,3094
849,TermNode,3814,3814,3814
850,TermNode,320,320,320
851,TermNode,320,320,320
852,TermNode,2827,2827,2827
853,TermNode,320,320,320
854,TermNode,320,320,320
855,TermNode,320,320,320
856,TermNode,2939,2939,2939
857,TermNode,2554,2554,2554
858,TermNode,9507,9507,9507
859,TermNode,320,320,320
860,TermNode,1396,1396,1396
861,TermNode,320,320,320
862,TermNode,320,320,320
863,TermNode,4961,4961,4961
864,TermNode,3309,3309,3309
865,EntityNode,365,365,365
866,EntityNode,365,365,365
867,EntityNode,365,365,365
868,EntityNode,365,365,365
869,EntityNode,365,365,365
870,EntityNode,365,365,365
871,EntityNode,365,365,365
872,EntityNode,365,365,365
873,EntityNode,365,365,365
874,EntityNode,365,365,365
875,EntityNode,365,365,365
876,EntityNode,365,365,365
877,EntityNode,1055,1055,1055
878,EntityNode,365,365,365
879,EntityNode,365,365,365
880,EntityNode,365,365,365
881,EntityNode,365,365,365
882,EntityNode,365,365,365
883,EntityNode,365,365,365
884,EntityNode,365,365,365
885,EntityNode,365,365,365
886,EntityNode,365,365,365
887,EntityNode,365,365,365
888,EntityNode,365,365,365
889,EntityNode,1055,1055,1055
890,EntityNode,365,365,365
891,EntityNode,365,365,365
892,TermNode,471,471,471
893,TermNode,471,471,471
894,TermNode,471,471,471
895,TermNode,2149,2149,2149
896,TermNode,2317,2317,2317
897,TermNode,471,471,471
898,TermNode,6124,6124,6124
899,TermNode,772,772,772
900,TermNode,471,471,471
901,TermNode,1815,1815,1815
902,TermNode,2149,2149,2149
903,TermNode,7335,7335,7335
904,TermNode,471,471,471
905,TermNode,6780,6780,6780
906,TermNode,2838,2838,2838
907,TermNode,3192,3192,3192
908,TermNode,4607,4607,4607
909,TermNode,6149,6149,6149
910,TermNode,2391,2391,2391
911,TermNode,3973,3973,3973
