Node ID,Type,Degree
431,EntityNode,23049
432,EntityNode,14093
433,EntityNode,3982
434,EntityNode,2129
435,EntityNode,3425
436,EntityNode,2422
437,EntityNode,2129
438,EntityNode,5098
439,EntityNode,2964
440,EntityNode,5528
441,EntityNode,9007
442,EntityNode,2862
443,EntityNode,2129
444,EntityNode,2129
445,EntityNode,11471
446,EntityNode,2129
447,EntityNode,3034
448,EntityNode,2131
449,EntityNode,5045
450,EntityNode,6564
451,EntityNode,16145
452,EntityNode,2129
453,EntityNode,29843
454,EntityNode,2132
455,EntityNode,5731
456,EntityNode,7239
457,EntityNode,5656
458,EntityNode,2129
459,EntityNode,2130
460,EntityNode,2129
461,EntityNode,2129
462,EntityNode,2862
463,EntityNode,2130
464,EntityNode,3026
465,EntityNode,2130
466,EntityNode,2130
467,EntityNode,6505
468,EntityNode,2129
469,EntityNode,2131
470,EntityNode,2129
471,EntityNode,3432
472,EntityNode,2129
473,EntityNode,2129
474,EntityNode,2130
475,EntityNode,2129
476,EntityNode,4157
477,EntityNode,2129
478,EntityNode,3433
479,EntityNode,4509
480,EntityNode,5656
481,EntityNode,4183
482,EntityNode,2129
483,EntityNode,2129
484,EntityNode,2129
485,EntityNode,2129
486,EntityNode,6505
487,EntityNode,5436
488,EntityNode,3432
489,EntityNode,7031
490,EntityNode,2129
491,EntityNode,2130
492,EntityNode,7031
493,EntityNode,7130
494,EntityNode,3119
495,EntityNode,2130
496,EntityNode,2129
497,EntityNode,2131
498,EntityNode,4163
499,EntityNode,2129
500,EntityNode,6658
501,EntityNode,2129
502,EntityNode,2129
503,EntityNode,2129
504,EntityNode,2130
505,EntityNode,2129
506,EntityNode,2130
507,EntityNode,2131
508,EntityNode,2129
509,EntityNode,2129
510,EntityNode,2129
511,EntityNode,2129
512,EntityNode,2129
513,EntityNode,8648
514,EntityNode,4183
515,EntityNode,2129
516,EntityNode,2129
517,EntityNode,2133
518,EntityNode,9266
519,EntityNode,2129
520,EntityNode,8861
521,EntityNode,2129
522,EntityNode,9525
523,EntityNode,6204
524,EntityNode,2129
525,EntityNode,7661
526,EntityNode,2129
527,EntityNode,3921
528,EntityNode,7737
529,EntityNode,2129
530,EntityNode,13285
531,EntityNode,10350
532,EntityNode,2129
533,EntityNode,7971
534,EntityNode,4480
535,EntityNode,3586
536,EntityNode,11953
537,EntityNode,4509
538,EntityNode,2130
539,EntityNode,12087
540,EntityNode,20778
541,EntityNode,5242
542,EntityNode,3426
543,EntityNode,2129
544,EntityNode,11962
545,EntityNode,22278
546,EntityNode,2129
547,EntityNode,4862
548,EntityNode,2129
549,EntityNode,5293
550,EntityNode,10609
551,EntityNode,22662
552,EntityNode,2129
553,EntityNode,2130
554,EntityNode,2129
555,EntityNode,26424
556,EntityNode,12237
557,EntityNode,4781
558,EntityNode,18308
559,EntityNode,12437
560,EntityNode,2129
561,EntityNode,4395
562,EntityNode,20011
563,EntityNode,2129
564,EntityNode,4156
565,EntityNode,2130
566,EntityNode,11029
567,EntityNode,5118
568,EntityNode,2129
569,EntityNode,9295
570,EntityNode,3432
571,EntityNode,2129
572,EntityNode,2129
573,EntityNode,2131
574,EntityNode,9483
575,EntityNode,28157
576,EntityNode,9208
577,EntityNode,2129
578,EntityNode,3400
579,EntityNode,19111
580,EntityNode,24256
581,EntityNode,13461
582,EntityNode,2129
583,EntityNode,4435
584,EntityNode,2129
585,EntityNode,5362
586,EntityNode,2129
587,EntityNode,3432
588,EntityNode,14876
589,EntityNode,5377
590,EntityNode,10749
591,EntityNode,2129
592,EntityNode,3257
593,EntityNode,6019
594,EntityNode,2131
595,EntityNode,2633
596,EntityNode,2131
597,EntityNode,2129
598,EntityNode,2129
599,EntityNode,2129
600,EntityNode,2130
601,EntityNode,2129
602,EntityNode,15167
603,EntityNode,2130
604,EntityNode,2130
605,EntityNode,2132
606,EntityNode,2129
607,EntityNode,3530
608,EntityNode,2129
609,EntityNode,2129
610,EntityNode,4000
611,EntityNode,2129
612,EntityNode,7598
613,EntityNode,5998
614,EntityNode,9708
615,EntityNode,3326
616,EntityNode,3684
617,EntityNode,18296
618,EntityNode,7895
619,EntityNode,23295
620,EntityNode,2130
621,EntityNode,18553
622,EntityNode,21125
623,EntityNode,18275
624,EntityNode,7287
625,EntityNode,2129
626,EntityNode,2129
627,EntityNode,2129
628,EntityNode,2129
629,EntityNode,2129
630,EntityNode,4590
631,EntityNode,2129
632,EntityNode,2129
633,EntityNode,4162
634,EntityNode,2129
635,EntityNode,2129
636,EntityNode,2129
637,EntityNode,30417
638,EntityNode,2130
639,EntityNode,8399
640,EntityNode,2578
641,EntityNode,5921
642,EntityNode,2129
643,EntityNode,2131
644,EntityNode,2130
645,EntityNode,2129
646,EntityNode,7394
647,EntityNode,2130
648,EntityNode,3026
649,EntityNode,2130
650,EntityNode,2129
651,EntityNode,8574
652,EntityNode,2129
653,EntityNode,2130
654,EntityNode,3432
655,EntityNode,2129
656,EntityNode,2318
657,EntityNode,2129
658,EntityNode,2129
659,EntityNode,16809
660,EntityNode,2129
661,EntityNode,2129
662,EntityNode,2129
663,EntityNode,3501
664,EntityNode,2129
665,EntityNode,2603
666,EntityNode,13950
667,EntityNode,9423
668,EntityNode,2129
669,EntityNode,2129
670,EntityNode,4918
671,EntityNode,16286
672,EntityNode,15547
673,EntityNode,21884
674,EntityNode,13495
675,EntityNode,2129
676,EntityNode,28551
677,EntityNode,9671
678,EntityNode,15058
679,EntityNode,21435
680,EntityNode,2130
681,EntityNode,2129
682,EntityNode,18550
683,EntityNode,8374
684,EntityNode,14699
685,EntityNode,13752
686,EntityNode,30650
687,EntityNode,18142
688,EntityNode,14708
689,EntityNode,14095
690,EntityNode,2129
691,EntityNode,9267
692,EntityNode,2129
693,EntityNode,2129
694,EntityNode,4509
695,EntityNode,3432
696,EntityNode,2129
697,EntityNode,10745
698,EntityNode,2129
699,EntityNode,2130
700,EntityNode,3433
701,EntityNode,2130
702,EntityNode,14451
703,EntityNode,7831
704,EntityNode,18810
705,EntityNode,2129
706,EntityNode,2129
707,EntityNode,2129
708,EntityNode,2130
709,EntityNode,7935
710,EntityNode,2129
711,EntityNode,3424
712,EntityNode,2129
713,EntityNode,13366
714,EntityNode,2129
715,EntityNode,2129
716,EntityNode,13335
717,EntityNode,22177
718,EntityNode,2625
719,EntityNode,2131
720,EntityNode,11168
721,EntityNode,4545
722,EntityNode,3222
723,EntityNode,12933
724,EntityNode,14108
725,EntityNode,3432
726,EntityNode,2132
727,EntityNode,2129
728,EntityNode,12110
729,EntityNode,2130
730,EntityNode,7219
731,EntityNode,2129
732,EntityNode,2129
733,EntityNode,2130
734,EntityNode,2129
735,EntityNode,2130
736,EntityNode,2129
737,EntityNode,2131
738,EntityNode,2129
739,EntityNode,2129
740,EntityNode,2130
741,EntityNode,2129
742,EntityNode,2129
743,EntityNode,2130
744,EntityNode,2130
745,EntityNode,4436
746,EntityNode,2129
747,EntityNode,4509
748,EntityNode,4345
749,EntityNode,2129
750,EntityNode,3432
751,EntityNode,3102
752,EntityNode,14274
753,EntityNode,2130
754,EntityNode,2129
755,EntityNode,2129
756,EntityNode,2129
757,EntityNode,17524
758,EntityNode,2129
759,EntityNode,2129
760,EntityNode,2133
761,EntityNode,4614
762,EntityNode,2131
763,EntityNode,5284
764,EntityNode,2130
765,EntityNode,2129
766,EntityNode,2129
767,EntityNode,2129
768,EntityNode,10295
769,EntityNode,2130
770,EntityNode,2129
771,EntityNode,2131
772,EntityNode,2966
773,EntityNode,2129
774,EntityNode,3438
775,EntityNode,2445
776,EntityNode,3936
777,EntityNode,2132
778,EntityNode,2129
779,EntityNode,2129
780,EntityNode,2129
781,EntityNode,5168
782,EntityNode,5167
783,EntityNode,3600
784,EntityNode,2129
785,EntityNode,2129
786,EntityNode,5148
787,EntityNode,2129
788,EntityNode,4532
789,EntityNode,2130
790,EntityNode,2130
791,EntityNode,2131
792,EntityNode,2129
793,EntityNode,2129
794,EntityNode,4164
795,EntityNode,3695
796,EntityNode,17959
797,EntityNode,2129
798,EntityNode,2131
799,EntityNode,2130
800,EntityNode,13284
801,EntityNode,2575
802,EntityNode,7030
803,EntityNode,4647
804,EntityNode,2129
805,EntityNode,2129
806,EntityNode,20288
807,EntityNode,2130
808,EntityNode,2129
809,EntityNode,18305
810,EntityNode,2925
811,EntityNode,32418
812,EntityNode,2129
813,EntityNode,2129
814,EntityNode,6627
815,EntityNode,4183
816,EntityNode,6870
817,EntityNode,2129
818,EntityNode,2129
819,EntityNode,2129
820,EntityNode,10453
821,EntityNode,2129
822,EntityNode,2129
823,EntityNode,2131
824,EntityNode,2129
825,EntityNode,2131
826,EntityNode,2129
827,EntityNode,2129
828,EntityNode,2129
829,EntityNode,4163
830,EntityNode,3884
831,EntityNode,2129
832,EntityNode,12796
833,EntityNode,8006
834,EntityNode,2129
835,EntityNode,5923
836,EntityNode,3026
837,EntityNode,2129
838,EntityNode,3307
839,EntityNode,4455
840,EntityNode,2129
841,EntityNode,2461
842,EntityNode,11540
843,EntityNode,13380
844,EntityNode,39203
845,EntityNode,4201
846,EntityNode,2129
847,EntityNode,2129
848,EntityNode,10503
849,EntityNode,5998
850,EntityNode,4509
851,EntityNode,9127
852,EntityNode,2132
853,EntityNode,2129
854,EntityNode,3026
855,EntityNode,2129
856,EntityNode,9476
857,EntityNode,2129
858,EntityNode,2129
859,EntityNode,4889
860,EntityNode,4274
861,EntityNode,2130
862,EntityNode,11047
863,EntityNode,2129
864,EntityNode,2129
865,EntityNode,5148
866,EntityNode,12883
867,EntityNode,2130
868,EntityNode,2129
869,EntityNode,5319
870,EntityNode,2130
871,EntityNode,2130
872,EntityNode,3417
873,EntityNode,2131
874,EntityNode,3835
875,EntityNode,3432
876,EntityNode,4183
877,EntityNode,2129
878,EntityNode,3432
879,EntityNode,30385
880,EntityNode,8612
881,EntityNode,2629
882,EntityNode,4193
883,EntityNode,2129
884,EntityNode,2129
885,EntityNode,13151
886,EntityNode,2129
887,EntityNode,5119
888,EntityNode,2129
889,EntityNode,11399
890,EntityNode,2129
891,EntityNode,5307
892,EntityNode,12933
893,EntityNode,2129
894,EntityNode,19533
895,EntityNode,3684
896,EntityNode,6372
897,EntityNode,13002
898,EntityNode,27368
899,EntityNode,7201
900,EntityNode,4380
901,EntityNode,2129
902,EntityNode,2129
903,EntityNode,3632
904,EntityNode,2129
905,EntityNode,2129
906,EntityNode,3740
907,EntityNode,4183
908,EntityNode,2129
909,EntityNode,10993
910,EntityNode,5921
911,EntityNode,2130
912,EntityNode,2129
913,EntityNode,2129
914,EntityNode,2130
915,EntityNode,2129
916,EntityNode,14212
917,EntityNode,2130
918,EntityNode,5544
919,EntityNode,12657
920,EntityNode,2129
921,EntityNode,2129
922,EntityNode,2130
923,EntityNode,2129
924,EntityNode,2129
925,EntityNode,11916
926,EntityNode,2129
927,EntityNode,2129
928,EntityNode,13063
929,EntityNode,2129
930,EntityNode,6850
931,EntityNode,11333
932,EntityNode,2129
933,EntityNode,2664
934,EntityNode,11336
935,EntityNode,2129
936,EntityNode,2129
937,EntityNode,3432
938,EntityNode,12076
939,EntityNode,2129
940,EntityNode,2129
941,EntityNode,2129
942,EntityNode,9376
943,EntityNode,7562
944,EntityNode,322
945,EntityNode,4503
946,EntityNode,5039
947,EntityNode,322
948,EntityNode,9955
949,EntityNode,2474
950,EntityNode,322
951,EntityNode,2530
952,EntityNode,3733
953,EntityNode,2939
954,EntityNode,1781
955,EntityNode,322
956,EntityNode,322
957,EntityNode,6834
958,EntityNode,6023
959,EntityNode,12901
960,EntityNode,322
961,EntityNode,322
962,EntityNode,1354
963,EntityNode,4415
964,EntityNode,322
965,EntityNode,13715
966,EntityNode,322
967,EntityNode,2968
968,EntityNode,1298
969,EntityNode,4135
970,EntityNode,19086
971,EntityNode,16316
972,EntityNode,4541
973,EntityNode,5864
974,EntityNode,606
975,EntityNode,322
976,EntityNode,322
977,TermNode,55274
978,TermNode,11412
979,TermNode,29745
980,TermNode,65263
981,TermNode,106610
982,TermNode,124053
983,TermNode,62900
984,TermNode,53632
985,TermNode,100862
986,TermNode,73249
987,TermNode,107124
988,TermNode,83497
989,TermNode,117640
990,TermNode,94302
991,TermNode,16557
992,TermNode,65423
993,TermNode,12986
994,TermNode,105248
995,TermNode,25330
996,TermNode,54144
997,TermNode,83737
998,TermNode,69175
999,TermNode,115719
1000,TermNode,109775
1001,TermNode,122020
1002,TermNode,106107
1003,TermNode,42547
1004,TermNode,20308
1005,TermNode,322
1006,TermNode,7046
1007,TermNode,2368
1008,TermNode,71445
1009,TermNode,29175
1010,TermNode,64404
1011,TermNode,2394
1012,TermNode,8646
1013,TermNode,142960
1014,TermNode,37195
1015,TermNode,83070
1016,TermNode,125544
1017,TermNode,112372
1018,TermNode,59457
1019,TermNode,62486
1020,TermNode,56275
1021,TermNode,36076
1022,TermNode,56517
1023,TermNode,25617
1024,TermNode,94773
1025,TermNode,18381
1026,TermNode,106196
1027,TermNode,79149
1028,TermNode,10699
1029,TermNode,322
1030,TermNode,3814
1031,TermNode,75103
1032,TermNode,101621
1033,TermNode,87326
1034,TermNode,19876
1035,TermNode,18154
1036,TermNode,76316
1037,TermNode,90401
1038,TermNode,65501
1039,TermNode,31006
1040,TermNode,41582
1041,TermNode,88358
1042,TermNode,87201
1043,TermNode,45381
1044,TermNode,44373
1045,TermNode,39063
1046,TermNode,322
1047,TermNode,48090
1048,TermNode,2466
1049,TermNode,40387
1050,TermNode,86323
1051,TermNode,43458
1052,TermNode,74949
1053,TermNode,85624
1054,TermNode,322
1055,TermNode,4002
1056,TermNode,322
1057,TermNode,89362
1058,TermNode,65407
1059,TermNode,12829
1060,TermNode,85243
1061,TermNode,77706
1062,TermNode,6231
1063,TermNode,3117
1064,TermNode,18426
1065,TermNode,322
1066,TermNode,88924
1067,TermNode,41865
1068,TermNode,48835
1069,TermNode,50677
1070,TermNode,65040
1071,TermNode,71358
1072,TermNode,322
1073,TermNode,54723
1074,TermNode,113079
1075,TermNode,80567
1076,TermNode,107385
1077,TermNode,70823
1078,TermNode,322
1079,TermNode,322
1080,TermNode,120353
1081,TermNode,18448
1082,TermNode,44390
1083,TermNode,35315
1084,TermNode,39157
1085,TermNode,30485
1086,TermNode,79306
1087,TermNode,19835
1088,TermNode,27770
1089,TermNode,20787
1090,TermNode,18784
1091,TermNode,8993
1092,TermNode,142955
1093,TermNode,106456
1094,TermNode,2526
1095,TermNode,87932
1096,TermNode,61687
1097,TermNode,114018
1098,TermNode,21964
1099,TermNode,37163
1100,TermNode,66390
1101,TermNode,50444
1102,TermNode,90329
1103,TermNode,109879
1104,TermNode,32166
1105,TermNode,9628
1106,TermNode,20187
1107,TermNode,63434
1108,TermNode,99508
1109,TermNode,127888
1110,TermNode,43960
1111,TermNode,45402
1112,TermNode,62696
1113,TermNode,122949
1114,TermNode,90149
1115,TermNode,25828
1116,TermNode,25225
1117,TermNode,82036
1118,TermNode,20722
1119,TermNode,129307
1120,TermNode,87075
1121,TermNode,8167
1122,TermNode,3015
1123,TermNode,76828
1124,TermNode,14843
1125,TermNode,26691
1126,TermNode,22597
1127,TermNode,82936
1128,TermNode,1888
1129,TermNode,25486
1130,TermNode,32185
1131,TermNode,64384
1132,TermNode,322
1133,TermNode,14010
1134,TermNode,7307
1135,TermNode,50084
1136,TermNode,322
1137,TermNode,21479
1138,TermNode,322
1139,TermNode,94059
1140,TermNode,8330
1141,TermNode,8527
1142,TermNode,5072
1143,TermNode,29648
1144,TermNode,6178
1145,TermNode,2269
1146,TermNode,69695
1147,TermNode,29370
1148,TermNode,21024
1149,TermNode,10094
1150,TermNode,17834
1151,TermNode,73218
1152,TermNode,20937
1153,TermNode,111011
1154,TermNode,28450
1155,TermNode,25683
1156,TermNode,5224
1157,TermNode,73219
1158,TermNode,45282
1159,TermNode,322
1160,TermNode,1194
1161,TermNode,30979
1162,TermNode,4693
1163,TermNode,14311
1164,TermNode,4818
1165,TermNode,31582
1166,TermNode,5784
1167,TermNode,97392
1168,TermNode,23747
1169,TermNode,11722
1170,TermNode,11873
1171,TermNode,38284
1172,TermNode,5906
1173,TermNode,1233
1174,TermNode,21531
1175,TermNode,322
1176,TermNode,20683
1177,TermNode,7275
1178,TermNode,6997
1179,TermNode,4475
1180,TermNode,31298
1181,TermNode,8389
1182,TermNode,53132
1183,TermNode,8532
1184,TermNode,13149
1185,TermNode,57670
1186,TermNode,6227
1187,TermNode,5864
1188,TermNode,8075
1189,TermNode,71801
1190,TermNode,73000
1191,TermNode,3308
1192,TermNode,37813
1193,TermNode,1948
1194,TermNode,37014
1195,TermNode,23247
1196,TermNode,3733
1197,TermNode,74890
1198,TermNode,27353
1199,TermNode,29765
1200,TermNode,4121
1201,TermNode,29288
1202,TermNode,322
1203,TermNode,46449
1204,TermNode,31899
1205,TermNode,54211
1206,TermNode,18685
1207,TermNode,16223
1208,TermNode,10501
1209,TermNode,6661
1210,TermNode,8674
1211,TermNode,26343
1212,TermNode,22553
1213,TermNode,86998
1214,TermNode,65011
1215,TermNode,37545
1216,TermNode,322
1217,TermNode,322
1218,TermNode,28470
1219,TermNode,35195
1220,TermNode,322
1221,TermNode,129559
1222,TermNode,130127
1223,TermNode,97431
1224,TermNode,63241
1225,TermNode,322
1226,TermNode,322
1227,TermNode,115190
1228,TermNode,34939
1229,TermNode,134579
1230,TermNode,147362
1231,EntityNode,588
1232,EntityNode,588
1233,EntityNode,2548
1234,EntityNode,588
1235,EntityNode,588
1236,EntityNode,588
1237,EntityNode,615
1238,EntityNode,4689
1239,EntityNode,588
1240,EntityNode,588
1241,EntityNode,2126
1242,EntityNode,588
1243,EntityNode,3016
1244,EntityNode,588
1245,EntityNode,13377
1246,EntityNode,25360
1247,EntityNode,588
1248,EntityNode,3904
1249,EntityNode,7092
1250,EntityNode,588
1251,EntityNode,2126
1252,EntityNode,588
1253,EntityNode,589
1254,EntityNode,4306
1255,EntityNode,588
1256,EntityNode,588
1257,EntityNode,1188
1258,EntityNode,5692
1259,EntityNode,588
1260,EntityNode,893
1261,EntityNode,588
1262,EntityNode,588
1263,EntityNode,588
1264,EntityNode,1814
1265,EntityNode,588
1266,EntityNode,5905
1267,EntityNode,637
1268,EntityNode,588
1269,EntityNode,588
1270,EntityNode,1098
1271,EntityNode,2768
1272,EntityNode,1629
1273,EntityNode,588
1274,EntityNode,2283
1275,EntityNode,588
