NodeID,Type,Name,VertexDegree,EdgeDegree,InVertexDegree,OutVertexDegree,InEdgeDegree,OutEdgeDegree,DirectedInVertexDegree,DirectedOutVertexDegree,DirectedInEdgeDegree,DirectedOutEdgeDegree
36,EntityNode,Meiolania,365,3,365,365,3,2,1,0,1,0
37,EntityNode,Protorosaurus,365,2,365,365,2,2,0,0,0,0
38,EntityNode,Nothosaurus,365,2,365,365,2,2,0,0,0,0
39,EntityNode,Palaeotrionyx,365,3,365,365,3,2,1,0,1,0
40,EntityNode,Sharovipteryx,365,3,365,365,3,2,1,0,1,0
41,EntityNode,Placodus,365,2,365,365,2,2,0,0,0,0
42,EntityNode,Proganochelys,365,2,365,365,2,2,0,0,0,0
43,EntityNode,Tanystropheus,365,2,365,365,2,2,0,0,0,0
44,EntityNode,Placochelys,365,2,365,365,2,2,0,0,0,0
45,EntityNode,Stupendemys,365,2,365,365,2,2,0,0,0,0
46,EntityNode,Libonectes,365,2,365,365,2,2,0,0,0,0
47,EntityNode,Proterosuchids,365,2,365,365,2,2,0,0,0,0
48,EntityNode,diapsid,365,3,365,365,3,2,1,0,1,0
49,EntityNode,Kronosaurus,365,2,365,365,2,2,0,0,0,0
50,EntityNode,Testudo atlas,365,3,365,365,3,2,1,0,1,0
51,EntityNode,Chasmatosuchus,365,2,365,365,2,2,0,0,0,0
52,EntityNode,Lariosaurus,365,2,365,365,2,2,0,0,0,0
53,EntityNode,Erythrosuchids,365,2,365,365,2,2,0,0,0,0
54,EntityNode,Rhamphorhynchus,365,2,365,365,2,2,0,0,0,0
55,EntityNode,Sordes,365,2,365,365,2,2,0,0,0,0
56,EntityNode,Scaphognathus,365,2,365,365,2,2,0,0,0,0
57,EntityNode,prehistoric,365,2,365,365,2,2,0,0,0,0
58,EntityNode,prehistoric life,365,3,365,365,3,2,1,0,1,0
59,EntityNode,reptile,365,2,365,365,2,2,0,0,0,0
60,EntityNode,Tapejara,365,3,365,365,3,2,1,0,1,0
61,EntityNode,Animal,365,2,365,365,2,2,0,0,0,0
62,EntityNode,Tupuxuara,365,3,365,365,3,2,1,0,1,0
63,EntityNode,Dinosaur,365,3,365,365,3,2,1,0,1,0
64,EntityNode,Prehistoric life,365,3,365,365,3,2,1,0,1,0
65,EntityNode,List of dinosaurs,365,3,365,365,3,2,1,0,1,0
66,EntityNode,plesiosaur,365,3,365,365,3,2,1,0,1,0
67,EntityNode,ancient,365,3,365,365,3,2,1,0,1,0
68,EntityNode,Dinosaur classification,365,3,365,365,3,2,1,0,1,0
69,EntityNode,pterosaur,365,3,365,365,3,2,1,0,1,0
70,EntityNode,Reptile,365,2,365,365,2,2,0,0,0,0
71,EntityNode,crocodile,365,2,365,365,2,2,0,0,0,0
72,EntityNode,Deinosuchus,365,2,365,365,2,2,0,0,0,0
73,EntityNode,"mammal-like ""reptiles""",365,3,365,365,3,2,2,0,1,0
74,EntityNode,amniote,365,2,365,365,2,2,0,0,0,0
75,EntityNode,therapsid,365,3,365,365,3,2,1,0,1,0
76,EntityNode,Sauropsid,365,2,365,365,2,2,0,0,0,0
77,EntityNode,Dimetrodon,365,3,365,365,3,2,1,0,1,0
78,EntityNode,Phytosaur,365,3,365,365,3,2,1,0,1,0
79,EntityNode,Euparkeria,365,3,365,365,3,2,1,0,1,0
80,EntityNode,Belodon,365,3,365,365,3,2,1,0,1,0
81,EntityNode,Centemodon,365,3,365,365,3,2,1,0,1,0
82,EntityNode,Ornithosuchus,365,2,365,365,2,2,0,0,0,0
83,EntityNode,Revueltosaurus,365,2,365,365,2,2,0,0,0,0
84,EntityNode,Aetosaur,365,3,365,365,3,2,1,0,1,0
85,EntityNode,Rauisuchia,365,2,365,365,2,2,0,0,0,0
86,EntityNode,Postosuchus,365,2,365,365,2,2,0,0,0,0
87,EntityNode,Shuvosaurus,365,2,365,365,2,2,0,0,0,0
88,EntityNode,Teratosaurus,365,2,365,365,2,2,0,0,0,0
89,EntityNode,Gracilisuchus,365,2,365,365,2,2,0,0,0,0
90,EntityNode,Hallopus,365,2,365,365,2,2,0,0,0,0
91,EntityNode,Crocodile,365,2,365,365,2,2,0,0,0,0
92,EntityNode,Lagosuchus,365,2,365,365,2,2,0,0,0,0
93,EntityNode,Dakosaurus,365,2,365,365,2,2,0,0,0,0
94,EntityNode,Goniopholis,365,2,365,365,2,2,0,0,0,0
95,EntityNode,Petrolacosaurus,365,2,365,365,2,2,0,0,0,0
96,EntityNode,Liopleurodon,365,3,365,365,3,2,1,0,1,0
97,EntityNode,Araeoscelida,365,2,365,365,2,2,0,0,0,0
98,EntityNode,Macroplata,365,3,365,365,3,2,1,0,1,0
99,EntityNode,Spinoaequalis,365,2,365,365,2,2,0,0,0,0
100,EntityNode,Muraenosaurus,365,2,365,365,2,2,0,0,0,0
101,EntityNode,Araeoscelis,365,2,365,365,2,2,0,0,0,0
102,EntityNode,Avicephala,365,2,365,365,2,2,0,0,0,0
103,EntityNode,Peloneustes,365,2,365,365,2,2,0,0,0,0
104,EntityNode,Protoavis,365,2,365,365,2,2,0,0,0,0
105,EntityNode,Pistosaurus,365,2,365,365,2,2,0,0,0,0
106,EntityNode,Longisquama,365,3,365,365,3,2,1,0,1,0
107,EntityNode,Plesiosaurus,365,2,365,365,2,2,0,0,0,0
108,EntityNode,Coelurosauravus,365,2,365,365,2,2,0,0,0,0
109,EntityNode,Umoonasaurus,365,2,365,365,2,2,0,0,0,0
110,EntityNode,Thalattosauria,365,2,365,365,2,2,0,0,0,0
111,EntityNode,lizard,365,3,365,365,3,2,1,0,1,0
112,EntityNode,Champsosaurus,365,2,365,365,2,2,0,0,0,0
113,EntityNode,Youngina,365,3,365,365,3,2,1,0,1,0
114,EntityNode,Lizard,365,3,365,365,3,2,1,0,1,0
115,EntityNode,Askeptosaurus,365,2,365,365,2,2,0,0,0,0
116,EntityNode,Kuehneosaurus,365,2,365,365,2,2,0,0,0,0
117,EntityNode,Eosuchia,365,3,365,365,3,2,1,0,1,0
118,EntityNode,Californosaurus,365,2,365,365,2,2,0,0,0,0
119,EntityNode,Lepidosauria,365,2,365,365,2,2,0,0,0,0
120,EntityNode,Megalania,365,3,365,365,3,2,1,0,1,0
121,EntityNode,Ichthyosaur,365,3,365,365,3,2,1,0,1,0
122,EntityNode,Yabeinosaurus,365,2,365,365,2,2,0,0,0,0
123,EntityNode,Ichthyosaurus,365,2,365,365,2,2,0,0,0,0
124,EntityNode,Mosasaurs,365,2,365,365,2,2,0,0,0,0
125,EntityNode,Cymbospondylus,365,2,365,365,2,2,0,0,0,0
126,EntityNode,Mosasaurus,365,2,365,365,2,2,0,0,0,0
127,EntityNode,Shonisaurus,365,2,365,365,2,2,0,0,0,0
128,EntityNode,Selmasaurus,365,2,365,365,2,2,0,0,0,0
129,EntityNode,Synapsid,365,3,365,365,3,2,1,0,1,0
130,EntityNode,labyrinthodont,365,3,365,365,3,2,1,0,1,0
131,EntityNode,amphibian,365,3,365,365,3,2,1,0,1,0
132,EntityNode,Reptiliomorpha,365,3,365,365,3,2,1,0,1,0
133,EntityNode,tetrapod,365,3,365,365,3,2,1,0,1,0
134,EntityNode,Silvanerpeton,365,3,365,365,3,2,1,0,1,0
135,EntityNode,Captorhinids,365,2,365,365,2,2,0,0,0,0
136,EntityNode,Protorothyridids,365,2,365,365,2,2,0,0,0,0
137,EntityNode,anapsid,365,3,365,365,3,2,1,0,1,0
138,EntityNode,Hylonomus,365,2,365,365,2,2,0,0,0,0
139,EntityNode,Elginia,365,3,365,365,3,2,1,0,1,0
140,EntityNode,Brasileosaurus,365,2,365,365,2,2,0,0,0,0
141,EntityNode,Hypsognathus,365,2,365,365,2,2,0,0,0,0
142,EntityNode,Labidosaurus,365,2,365,365,2,2,0,0,0,0
143,EntityNode,Mesosaurus,365,2,365,365,2,2,0,0,0,0
144,EntityNode,Millerettid,365,3,365,365,3,2,1,0,1,0
145,EntityNode,Protosuchus,365,2,365,365,2,2,0,0,0,0
146,EntityNode,Sarcosuchus,365,2,365,365,2,2,0,0,0,0
147,EntityNode,Pterosaur,365,3,365,365,3,2,1,0,1,0
148,EntityNode,Anurognathus,365,2,365,365,2,2,0,0,0,0
149,EntityNode,Caulkicephalus,365,2,365,365,2,2,0,0,0,0
150,EntityNode,Cearadactylus,365,2,365,365,2,2,0,0,0,0
151,EntityNode,Coloborhynchus,365,2,365,365,2,2,0,0,0,0
152,EntityNode,Dermodactylus,365,2,365,365,2,2,0,0,0,0
153,EntityNode,Dimorphodon,365,3,365,365,3,2,1,0,1,0
154,EntityNode,Dsungaripterus,365,2,365,365,2,2,0,0,0,0
155,EntityNode,Eudimorphodon,365,3,365,365,3,2,1,0,1,0
156,EntityNode,Feilongus,365,2,365,365,2,2,0,0,0,0
157,EntityNode,Nurhachius,365,2,365,365,2,2,0,0,0,0
158,EntityNode,Nyctosaurus,365,2,365,365,2,2,0,0,0,0
159,EntityNode,Pteranodon,365,3,365,365,3,2,1,0,1,0
160,EntityNode,Quetzalcoatlus,365,2,365,365,2,2,0,0,0,0
161,EntityNode,Pterodactylus,365,2,365,365,2,2,0,0,0,0
162,EntityNode,Pterodaustro,365,3,365,365,3,2,1,0,1,0
163,EntityNode,Cochrane Theatre,123,2,123,123,2,2,0,0,0,0
164,EntityNode,Cochrane (disambiguation),123,1,123,123,1,1,0,0,0,0
165,EntityNode,"Cochrane, Wisconsin",123,3,123,123,3,2,1,0,1,0
166,EntityNode,"Cochrane, Chile",123,3,123,123,3,2,1,0,1,0
167,EntityNode,political division,1016,2,1016,1016,2,2,0,0,0,0
168,EntityNode,United States territory,1016,2,1016,1016,2,2,0,0,0,0
169,EntityNode,U.S. state,1952,5,1952,1952,5,4,1,0,1,0
170,EntityNode,United States Constitution,1952,5,1952,1952,5,4,1,0,1,0
171,EntityNode,Cities,1016,2,1016,1016,2,2,0,0,0,0
172,EntityNode,American Samoa,1016,3,1016,1016,3,2,2,0,1,0
173,EntityNode,Counties,1016,2,1016,1016,2,2,0,0,0,0
174,EntityNode,Regions,1016,2,1016,1016,2,2,0,0,0,0
175,EntityNode,Bureau of Indian Affairs,1016,3,1016,1016,3,2,2,0,1,0
176,EntityNode,Office of Insular Affairs,1016,3,1016,1016,3,2,1,0,1,0
177,EntityNode,New England,1016,3,1016,1016,3,2,2,0,1,0
178,EntityNode,Property,1016,2,1016,1016,2,2,0,0,0,0
179,EntityNode,state,1016,3,1016,1016,3,2,1,0,1,0
180,EntityNode,Mid-Atlantic,1016,3,1016,1016,3,2,1,0,1,0
181,EntityNode,Midwest,1016,3,1016,1016,3,2,1,0,1,0
182,EntityNode,Political divisions of the United States,1016,2,1016,1016,2,2,0,0,0,0
183,EntityNode,Southern,1016,3,1016,1016,3,2,1,0,1,0
184,EntityNode,Supreme Court of the United States,1016,3,1016,1016,3,2,1,0,1,0
185,EntityNode,rule,1016,3,1016,1016,3,2,1,0,1,0
186,EntityNode,Great Plains,1016,3,1016,1016,3,2,1,0,1,0
187,EntityNode,Northwest,1016,3,1016,1016,3,2,1,0,1,0
188,EntityNode,population density,1016,2,1016,1016,2,2,0,0,0,0
189,EntityNode,Southwest,1016,3,1016,1016,3,2,1,0,1,0
190,EntityNode,exclusive,1016,2,1016,1016,2,2,0,0,0,0
191,EntityNode,Mountains,1016,2,1016,1016,2,2,0,0,0,0
192,EntityNode,Rocky,1016,2,1016,1016,2,2,0,0,0,0
193,EntityNode,foreign relations,1016,3,1016,1016,3,2,1,0,1,0
194,EntityNode,Appalachian,1016,3,1016,1016,3,2,1,0,1,0
195,EntityNode,universal,1016,2,1016,1016,2,2,0,0,0,0
196,EntityNode,Rivers,1016,2,1016,1016,2,2,0,0,0,0
197,EntityNode,U.S. Department of the Interior,1016,3,1016,1016,3,2,1,0,1,0
198,EntityNode,power,1016,3,1016,1016,3,2,1,0,1,0
199,EntityNode,regulation,1016,2,1016,1016,2,2,0,0,0,0
200,EntityNode,Mississippi,1016,3,1016,1016,3,2,1,0,1,0
201,EntityNode,Missouri,1016,3,1016,1016,3,2,1,0,1,0
202,EntityNode,Sports,1016,2,1016,1016,2,2,0,0,0,0
203,EntityNode,Colorado,1016,3,1016,1016,3,2,1,0,1,0
204,EntityNode,Communications,1016,2,1016,1016,2,2,0,0,0,0
205,EntityNode,Tourism,1016,3,1016,1016,3,2,1,0,1,0
206,EntityNode,Healthcare,1016,2,1016,1016,2,2,0,0,0,0
207,EntityNode,Islands,1016,2,1016,1016,2,2,0,0,0,0
208,EntityNode,Crime,1016,3,1016,1016,3,2,1,0,1,0
209,EntityNode,Airports,1016,2,1016,1016,2,2,0,0,0,0
210,EntityNode,Music,1016,3,1016,1016,3,2,1,0,1,0
211,EntityNode,Cuisine,1016,2,1016,1016,2,2,0,0,0,0
212,EntityNode,Holidays,1016,2,1016,1016,2,2,0,0,0,0
213,EntityNode,Abstract expressionism,1016,3,1016,1016,3,2,1,0,1,0
214,EntityNode,Extreme points,1016,2,1016,1016,2,2,0,0,0,0
215,EntityNode,Dance,1016,2,1016,1016,2,2,0,0,0,0
216,EntityNode,Harlem Renaissance,1016,3,1016,1016,3,2,1,0,1,0
217,EntityNode,National Park System,1016,3,1016,1016,3,2,2,0,1,0
218,EntityNode,Poetry,1016,2,1016,1016,2,2,0,0,0,0
219,EntityNode,Economy,1016,2,1016,1016,2,2,0,0,0,0
220,EntityNode,Cars,1016,2,1016,1016,2,2,0,0,0,0
221,EntityNode,Water supply and sanitation,1016,3,1016,1016,3,2,1,0,1,0
222,EntityNode,Professional and working class conflict,1016,3,1016,1016,3,2,2,0,1,0
223,EntityNode,Transportation,1016,2,1016,1016,2,2,0,0,0,0
224,EntityNode,Social class,1016,3,1016,1016,3,2,2,0,1,0
225,EntityNode,Film,1016,3,1016,1016,3,2,1,0,1,0
226,EntityNode,United States dollar,1016,3,1016,1016,3,2,1,0,1,0
227,EntityNode,People,1016,2,1016,1016,2,2,0,0,0,0
228,EntityNode,Poverty,1016,2,1016,1016,2,2,0,0,0,0
229,EntityNode,Religion,1016,3,1016,1016,3,2,1,0,1,0
230,EntityNode,Beat Generation,1016,3,1016,1016,3,2,1,0,1,0
231,EntityNode,Education,1016,2,1016,1016,2,2,0,0,0,0
232,EntityNode,Transcendentalism,1016,2,1016,1016,2,2,0,0,0,0
233,EntityNode,Spanish-American War,1016,3,1016,1016,3,2,3,0,1,0
234,EntityNode,Companies,1016,2,1016,1016,2,2,0,0,0,0
235,EntityNode,Television,1016,2,1016,1016,2,2,0,0,0,0
236,EntityNode,Popular,1016,3,1016,1016,3,2,1,0,1,0
237,EntityNode,Media,1016,3,1016,1016,3,2,1,0,1,0
238,EntityNode,incorporated,1016,2,1016,1016,2,2,0,0,0,0
239,EntityNode,Wall Street,1016,3,1016,1016,3,2,2,0,1,0
240,EntityNode,Demographics,1016,2,1016,1016,2,2,0,0,0,0
241,EntityNode,Banking,1016,2,1016,1016,2,2,0,0,0,0
242,EntityNode,Highways,1016,2,1016,1016,2,2,0,0,0,0
243,EntityNode,Educational attainment,1016,2,1016,1016,2,2,0,0,0,0
244,EntityNode,English,1016,3,1016,1016,3,2,1,0,1,0
245,EntityNode,Native Americans,1016,2,1016,1016,2,2,0,0,0,0
246,EntityNode,Federal Reserve,1016,2,1016,1016,2,2,0,0,0,0
247,EntityNode,Middle class,1016,3,1016,1016,3,2,1,0,1,0
248,EntityNode,Culture,1016,2,1016,1016,2,2,0,0,0,0
249,EntityNode,Insurance,1016,2,1016,1016,2,2,0,0,0,0
250,EntityNode,Interstates,1016,2,1016,1016,2,2,0,0,0,0
251,EntityNode,Philippines,1016,2,1016,1016,2,2,0,0,0,0
252,EntityNode,Visual arts,1016,3,1016,1016,3,2,1,0,1,0
253,EntityNode,unincorporated territory,1016,2,1016,1016,2,2,0,0,0,0
254,EntityNode,American Dream,1016,3,1016,1016,3,2,2,0,1,0
255,EntityNode,Literature,1016,2,1016,1016,2,2,0,0,0,0
256,EntityNode,Guam,1016,3,1016,1016,3,2,1,0,1,0
257,EntityNode,Folk,1016,3,1016,1016,3,2,1,0,1,0
258,EntityNode,indigenous peoples in the United States,1016,2,1016,1016,2,2,0,0,0,0
259,EntityNode,Standard of living,1016,3,1016,1016,3,2,1,0,1,0
260,EntityNode,Prisons,1016,2,1016,1016,2,2,0,0,0,0
261,EntityNode,Puerto Rico,1016,3,1016,1016,3,2,2,0,1,0
262,EntityNode,Income inequality,1016,2,1016,1016,2,2,0,0,0,0
263,EntityNode,Wake Island,1016,3,1016,1016,3,2,2,0,1,0
264,EntityNode,Personal,1016,2,1016,1016,2,2,0,0,0,0
265,EntityNode,Society,1016,2,1016,1016,2,2,0,0,0,0
266,EntityNode,Folklore,1016,2,1016,1016,2,2,0,0,0,0
267,EntityNode,Affluence in the United States,1016,2,1016,1016,2,2,0,0,0,0
268,EntityNode,Hollywood,1016,3,1016,1016,3,2,1,0,1,0
269,EntityNode,Household income in the United States,1016,3,1016,1016,3,2,1,0,1,0
270,EntityNode,Trucks,1016,2,1016,1016,2,2,0,0,0,0
271,EntityNode,Railroads,1016,2,1016,1016,2,2,0,0,0,0
272,EntityNode,Radio,1016,3,1016,1016,3,2,1,0,1,0
273,EntityNode,unorganized territories,1016,2,1016,1016,2,2,0,0,0,0
274,EntityNode,Spanish,1016,3,1016,1016,3,2,1,0,1,0
275,EntityNode,Classical,1016,2,1016,1016,2,2,0,0,0,0
276,EntityNode,Jazz,1016,3,1016,1016,3,2,1,0,1,0
277,EntityNode,Languages,1016,2,1016,1016,2,2,0,0,0,0
278,EntityNode,Health insurance,1016,3,1016,1016,3,2,1,0,1,0
279,EntityNode,Homeownership,1016,3,1016,1016,3,2,1,0,1,0
280,EntityNode,United States Congress,1952,5,1952,1952,5,4,1,0,1,0
281,EntityNode,uses of this zone,1016,3,1016,1016,3,2,1,0,1,0
282,EntityNode,Palmyra Atoll,1016,3,1016,1016,3,2,1,0,1,0
283,EntityNode,American Revolution,1016,3,1016,1016,3,2,1,0,1,0
284,EntityNode,marine environment,1016,3,1016,1016,3,2,1,0,1,0
285,EntityNode,Westward expansion,1016,3,1016,1016,3,2,1,0,1,0
286,EntityNode,dependent territories,1016,2,1016,1016,2,2,0,0,0,0
287,EntityNode,U.S. Virgin Islands,1016,3,1016,1016,3,2,1,0,1,0
288,EntityNode,artificial islands,1016,2,1016,1016,2,2,0,0,0,0
289,EntityNode,Civil War,1016,3,1016,1016,3,2,2,0,1,0
290,EntityNode,Antarctica,1016,3,1016,1016,3,2,1,0,1,0
291,EntityNode,international law,1016,3,1016,1016,3,2,1,0,1,0
292,EntityNode,Reconstruction,1016,2,1016,1016,2,2,0,0,0,0
293,EntityNode,Great Depression,1016,3,1016,1016,3,2,1,0,1,0
294,EntityNode,Kingman Reef,1016,3,1016,1016,3,2,2,0,1,0
295,EntityNode,Torrijos-Carter Treaties,1016,3,1016,1016,3,2,1,0,1,0
296,EntityNode,sovereignty,1016,2,1016,1016,2,2,0,0,0,0
297,EntityNode,Minor Outlying Islands,1016,3,1016,1016,3,2,1,0,1,0
298,EntityNode,forcibly,1016,2,1016,1016,2,2,0,0,0,0
299,EntityNode,World War II,1016,3,1016,1016,3,2,2,0,1,0
300,EntityNode,Howland Island,1016,3,1016,1016,3,2,2,0,1,0
301,EntityNode,Latin,1016,3,1016,1016,3,2,1,0,1,0
302,EntityNode,Panama canal,1016,3,1016,1016,3,2,2,0,1,0
303,EntityNode,disputed territory,1016,2,1016,1016,2,2,0,0,0,0
304,EntityNode,Cold War,1016,3,1016,1016,3,2,2,0,1,0
305,EntityNode,Jarvis Island,1016,3,1016,1016,3,2,1,0,1,0
306,EntityNode,Cuba,1016,3,1016,1016,3,2,1,0,1,0
307,EntityNode,War on Terrorism,1016,3,1016,1016,3,2,2,0,1,0
308,EntityNode,Korean War,1016,3,1016,1016,3,2,2,0,1,0
309,EntityNode,Zefram Cochrane,123,3,123,123,3,2,1,0,1,0
310,EntityNode,Johnston Atoll,1016,3,1016,1016,3,2,1,0,1,0
311,EntityNode,Kuala Lumpur,123,3,123,123,3,2,2,0,1,0
312,EntityNode,Alexander Cochrane,123,2,123,123,2,2,0,0,0,0
313,EntityNode,Vietnam War,1016,3,1016,1016,3,2,2,0,1,0
314,EntityNode,Territorial waters,1016,2,1016,1016,2,2,0,0,0,0
315,EntityNode,International,1016,2,1016,1016,2,2,0,0,0,0
316,EntityNode,Star Trek,123,3,123,123,3,2,2,0,1,0
317,EntityNode,John Cochrane,123,3,123,123,3,2,1,0,1,0
318,EntityNode,Cochrane Defense,123,2,123,123,2,2,0,0,0,0
319,EntityNode,"Cochrane, Alberta",123,3,123,123,3,2,1,0,1,0
320,EntityNode,James K. Polk,1123,3,1123,1123,3,2,1,0,1,0
321,EntityNode,Cochrane,123,2,123,123,2,2,0,0,0,0
322,EntityNode,"United States presidential election, 1972",1123,3,1123,1123,3,2,1,0,1,0
323,EntityNode,John Woolley,1123,3,1123,1123,3,2,1,0,1,0
324,EntityNode,James M. Cox,1123,3,1123,1123,3,2,1,0,1,0
325,EntityNode,Democrat,1123,3,1123,1123,3,2,1,0,1,0
326,EntityNode,United States presidential election,1123,2,1123,1123,2,2,0,0,0,0
327,EntityNode,Cochrane Street,123,3,123,123,3,2,1,0,1,0
328,EntityNode,Canal Zone,1016,3,1016,1016,3,2,2,0,1,0
329,EntityNode,Republican,1952,5,1952,1952,5,4,1,0,1,0
330,EntityNode,authority,1016,2,1016,1016,2,2,0,0,0,0
331,EntityNode,Prohibition,1952,4,1952,1952,4,4,0,0,0,0
332,EntityNode,Battle of New Orleans,123,3,123,123,3,2,1,0,1,0
333,EntityNode,Panama,1016,3,1016,1016,3,2,1,0,1,0
334,EntityNode,Warp drive,123,3,123,123,3,2,2,0,1,0
335,EntityNode,Henry Clay,1123,2,1123,1123,2,2,0,0,0,0
336,EntityNode,"Cochrane, Unorganized, North Part, Ontario",123,3,123,123,3,2,3,0,1,0
337,EntityNode,"Cochrane Lake, Alberta",123,3,123,123,3,2,2,0,1,0
338,EntityNode,Ralph Cochrane,123,3,123,123,3,2,1,0,1,0
339,EntityNode,USS Cochrane (DDG-21),123,3,123,123,3,2,2,0,1,0
340,EntityNode,"Cochrane District, Ontario",123,3,123,123,3,2,2,0,1,0
341,EntityNode,Demographic,1016,2,1016,1016,2,2,0,0,0,0
342,EntityNode,Caribbean Sea,1016,3,1016,1016,3,2,2,0,1,0
343,EntityNode,"United States presidential election, 2004",1123,3,1123,1123,3,2,1,0,1,0
344,EntityNode,United States army,1016,2,1016,1016,2,2,0,0,0,0
345,EntityNode,Johnnie Cochran,123,3,123,123,3,2,1,0,1,0
346,EntityNode,Cochrane River,123,3,123,123,3,2,1,0,1,0
347,EntityNode,Trust Territory of the Pacific Islands,1016,3,1016,1016,3,2,1,0,1,0
348,EntityNode,War of 1812,123,3,123,123,3,2,2,0,1,0
349,EntityNode,Japan,1016,3,1016,1016,3,2,1,0,1,0
350,EntityNode,Industrial,1016,2,1016,1016,2,2,0,0,0,0
351,EntityNode,Chess,123,3,123,123,3,2,1,0,1,0
352,EntityNode,Occupied territories,1016,2,1016,1016,2,2,0,0,0,0
353,EntityNode,Cochrane Collaboration,123,2,123,123,2,2,0,0,0,0
354,EntityNode,Postal,1016,3,1016,1016,3,2,1,0,1,0
355,EntityNode,"Cochrane, Ontario",123,3,123,123,3,2,1,0,1,0
356,EntityNode,OJ Simpson,123,3,123,123,3,2,1,0,1,0
357,EntityNode,John Kerry,1123,3,1123,1123,3,2,1,0,1,0
358,EntityNode,Baker Island,1016,3,1016,1016,3,2,2,0,1,0
359,EntityNode,Whig Party (United States),1123,3,1123,1123,3,2,1,0,1,0
360,EntityNode,Eugene V. Debs,1123,2,1123,1123,2,2,0,0,0,0
361,EntityNode,Military history of the United States,1016,2,1016,1016,2,2,0,0,0,0
362,EntityNode,Cochrane Lake,123,3,123,123,3,2,1,0,1,0
363,EntityNode,Thomas Cochrane,123,2,123,123,2,2,0,0,0,0
364,EntityNode,Pacific Ocean,1016,3,1016,1016,3,2,1,0,1,0
365,EntityNode,"United States presidential election, 1904",1123,3,1123,1123,3,2,1,0,1,0
366,EntityNode,Socialist,1123,3,1123,1123,3,2,1,0,1,0
367,EntityNode,John Adams,1123,3,1123,1123,3,2,1,0,1,0
368,EntityNode,Federal government of the United States,1952,5,1952,1952,5,4,1,0,1,0
369,EntityNode,Liberty,1123,2,1123,1123,2,2,0,0,0,0
370,EntityNode,"United States presidential election, 1789",1123,3,1123,1123,3,2,1,0,1,0
371,EntityNode,Theodore Roosevelt,1123,3,1123,1123,3,2,1,0,1,0
372,EntityNode,Law,1016,3,1016,1016,3,2,1,0,1,0
373,EntityNode,Republic of Palau,1016,3,1016,1016,3,2,1,0,1,0
374,EntityNode,James G. Birney,1123,2,1123,1123,2,2,0,0,0,0
375,EntityNode,West Germany,1016,3,1016,1016,3,2,1,0,1,0
376,EntityNode,Zachary Taylor,1123,3,1123,1123,3,2,1,0,1,0
377,EntityNode,George Washington,1123,3,1123,1123,3,2,1,0,1,0
