NodeID,Type,Degree,InDegree,OutDegree
91,EntityNode,365,365,365
92,EntityNode,365,365,365
93,EntityNode,365,365,365
94,EntityNode,365,365,365
95,EntityNode,365,365,365
96,EntityNode,365,365,365
97,EntityNode,365,365,365
98,EntityNode,365,365,365
99,EntityNode,365,365,365
100,EntityNode,365,365,365
101,EntityNode,365,365,365
102,EntityNode,365,365,365
103,EntityNode,365,365,365
104,EntityNode,365,365,365
105,EntityNode,365,365,365
106,EntityNode,365,365,365
107,EntityNode,365,365,365
108,EntityNode,365,365,365
109,EntityNode,365,365,365
110,EntityNode,365,365,365
111,EntityNode,365,365,365
112,EntityNode,365,365,365
113,EntityNode,365,365,365
114,EntityNode,365,365,365
115,EntityNode,365,365,365
116,EntityNode,365,365,365
117,EntityNode,365,365,365
118,EntityNode,365,365,365
119,EntityNode,365,365,365
120,EntityNode,365,365,365
121,EntityNode,365,365,365
122,EntityNode,365,365,365
123,EntityNode,365,365,365
124,EntityNode,365,365,365
125,EntityNode,365,365,365
126,EntityNode,365,365,365
127,EntityNode,365,365,365
128,EntityNode,365,365,365
129,EntityNode,365,365,365
130,EntityNode,365,365,365
131,EntityNode,365,365,365
132,EntityNode,365,365,365
133,EntityNode,365,365,365
134,EntityNode,365,365,365
135,EntityNode,365,365,365
136,EntityNode,365,365,365
137,EntityNode,365,365,365
138,EntityNode,365,365,365
139,EntityNode,365,365,365
140,EntityNode,365,365,365
141,EntityNode,365,365,365
142,EntityNode,365,365,365
143,EntityNode,365,365,365
144,EntityNode,365,365,365
145,EntityNode,365,365,365
146,EntityNode,365,365,365
147,EntityNode,365,365,365
148,EntityNode,365,365,365
149,EntityNode,365,365,365
150,EntityNode,365,365,365
151,EntityNode,365,365,365
152,EntityNode,365,365,365
153,EntityNode,365,365,365
154,EntityNode,365,365,365
155,EntityNode,365,365,365
156,EntityNode,365,365,365
157,EntityNode,365,365,365
158,EntityNode,365,365,365
159,EntityNode,365,365,365
160,EntityNode,365,365,365
161,EntityNode,365,365,365
162,EntityNode,365,365,365
163,EntityNode,123,123,123
164,EntityNode,123,123,123
165,EntityNode,123,123,123
166,EntityNode,123,123,123
167,EntityNode,1016,1016,1016
168,EntityNode,1016,1016,1016
169,EntityNode,1952,1952,1952
170,EntityNode,1952,1952,1952
171,EntityNode,1016,1016,1016
172,EntityNode,1016,1016,1016
173,EntityNode,1016,1016,1016
174,EntityNode,1016,1016,1016
175,EntityNode,1016,1016,1016
176,EntityNode,1016,1016,1016
177,EntityNode,1016,1016,1016
178,EntityNode,1016,1016,1016
179,EntityNode,1016,1016,1016
180,EntityNode,1016,1016,1016
181,EntityNode,1016,1016,1016
182,EntityNode,1016,1016,1016
183,EntityNode,1016,1016,1016
184,EntityNode,1016,1016,1016
185,EntityNode,1016,1016,1016
186,EntityNode,1016,1016,1016
187,EntityNode,1016,1016,1016
188,EntityNode,1016,1016,1016
189,EntityNode,1016,1016,1016
190,EntityNode,1016,1016,1016
191,EntityNode,1016,1016,1016
192,EntityNode,1016,1016,1016
193,EntityNode,1016,1016,1016
194,EntityNode,1016,1016,1016
195,EntityNode,1016,1016,1016
196,EntityNode,1016,1016,1016
197,EntityNode,1016,1016,1016
198,EntityNode,1016,1016,1016
199,EntityNode,1016,1016,1016
200,EntityNode,1016,1016,1016
201,EntityNode,1016,1016,1016
202,EntityNode,1016,1016,1016
203,EntityNode,1016,1016,1016
204,EntityNode,1016,1016,1016
205,EntityNode,1016,1016,1016
206,EntityNode,1016,1016,1016
207,EntityNode,1016,1016,1016
208,EntityNode,1016,1016,1016
209,EntityNode,1016,1016,1016
210,EntityNode,1016,1016,1016
211,EntityNode,1016,1016,1016
212,EntityNode,1016,1016,1016
213,EntityNode,1016,1016,1016
214,EntityNode,1016,1016,1016
215,EntityNode,1016,1016,1016
216,EntityNode,1016,1016,1016
217,EntityNode,1016,1016,1016
218,EntityNode,1016,1016,1016
219,EntityNode,1016,1016,1016
220,EntityNode,1016,1016,1016
221,EntityNode,1016,1016,1016
222,EntityNode,1016,1016,1016
223,EntityNode,1016,1016,1016
224,EntityNode,1016,1016,1016
225,EntityNode,1016,1016,1016
226,EntityNode,1016,1016,1016
227,EntityNode,1016,1016,1016
228,EntityNode,1016,1016,1016
229,EntityNode,1016,1016,1016
230,EntityNode,1016,1016,1016
231,EntityNode,1016,1016,1016
232,EntityNode,1016,1016,1016
233,EntityNode,1016,1016,1016
234,EntityNode,1016,1016,1016
235,EntityNode,1016,1016,1016
236,EntityNode,1016,1016,1016
237,EntityNode,1016,1016,1016
238,EntityNode,1016,1016,1016
239,EntityNode,1016,1016,1016
240,EntityNode,1016,1016,1016
241,EntityNode,1016,1016,1016
242,EntityNode,1016,1016,1016
243,EntityNode,1016,1016,1016
244,EntityNode,1016,1016,1016
245,EntityNode,1016,1016,1016
246,EntityNode,1016,1016,1016
247,EntityNode,1016,1016,1016
248,EntityNode,1016,1016,1016
249,EntityNode,1016,1016,1016
250,EntityNode,1016,1016,1016
251,EntityNode,1016,1016,1016
252,EntityNode,1016,1016,1016
253,EntityNode,1016,1016,1016
254,EntityNode,1016,1016,1016
255,EntityNode,1016,1016,1016
256,EntityNode,1016,1016,1016
257,EntityNode,1016,1016,1016
258,EntityNode,1016,1016,1016
259,EntityNode,1016,1016,1016
260,EntityNode,1016,1016,1016
261,EntityNode,1016,1016,1016
262,EntityNode,1016,1016,1016
263,EntityNode,1016,1016,1016
264,EntityNode,1016,1016,1016
265,EntityNode,1016,1016,1016
266,EntityNode,1016,1016,1016
267,EntityNode,1016,1016,1016
268,EntityNode,1016,1016,1016
269,EntityNode,1016,1016,1016
270,EntityNode,1016,1016,1016
271,EntityNode,1016,1016,1016
272,EntityNode,1016,1016,1016
273,EntityNode,1016,1016,1016
274,EntityNode,1016,1016,1016
275,EntityNode,1016,1016,1016
276,EntityNode,1016,1016,1016
277,EntityNode,1016,1016,1016
278,EntityNode,1016,1016,1016
279,EntityNode,1016,1016,1016
280,EntityNode,1952,1952,1952
281,EntityNode,1016,1016,1016
282,EntityNode,1016,1016,1016
283,EntityNode,1016,1016,1016
284,EntityNode,1016,1016,1016
285,EntityNode,1016,1016,1016
286,EntityNode,1016,1016,1016
287,EntityNode,1016,1016,1016
288,EntityNode,1016,1016,1016
289,EntityNode,1016,1016,1016
290,EntityNode,1016,1016,1016
291,EntityNode,1016,1016,1016
292,EntityNode,1016,1016,1016
293,EntityNode,1016,1016,1016
294,EntityNode,1016,1016,1016
295,EntityNode,1016,1016,1016
296,EntityNode,1016,1016,1016
297,EntityNode,1016,1016,1016
298,EntityNode,1016,1016,1016
299,EntityNode,1016,1016,1016
300,EntityNode,1016,1016,1016
301,EntityNode,1016,1016,1016
302,EntityNode,1016,1016,1016
303,EntityNode,1016,1016,1016
304,EntityNode,1016,1016,1016
305,EntityNode,1016,1016,1016
306,EntityNode,1016,1016,1016
307,EntityNode,1016,1016,1016
308,EntityNode,1016,1016,1016
309,EntityNode,123,123,123
310,EntityNode,1016,1016,1016
311,EntityNode,123,123,123
312,EntityNode,123,123,123
313,EntityNode,1016,1016,1016
314,EntityNode,1016,1016,1016
315,EntityNode,1016,1016,1016
316,EntityNode,123,123,123
317,EntityNode,123,123,123
318,EntityNode,123,123,123
319,EntityNode,123,123,123
320,EntityNode,1123,1123,1123
321,EntityNode,123,123,123
322,EntityNode,1123,1123,1123
323,EntityNode,1123,1123,1123
324,EntityNode,1123,1123,1123
325,EntityNode,1123,1123,1123
326,EntityNode,1123,1123,1123
327,EntityNode,123,123,123
328,EntityNode,1016,1016,1016
329,EntityNode,1952,1952,1952
330,EntityNode,1016,1016,1016
331,EntityNode,1952,1952,1952
332,EntityNode,123,123,123
333,EntityNode,1016,1016,1016
334,EntityNode,123,123,123
335,EntityNode,1123,1123,1123
336,EntityNode,123,123,123
337,EntityNode,123,123,123
338,EntityNode,123,123,123
339,EntityNode,123,123,123
340,EntityNode,123,123,123
341,EntityNode,1016,1016,1016
342,EntityNode,1016,1016,1016
343,EntityNode,1123,1123,1123
344,EntityNode,1016,1016,1016
345,EntityNode,123,123,123
346,EntityNode,123,123,123
347,EntityNode,1016,1016,1016
348,EntityNode,123,123,123
349,EntityNode,1016,1016,1016
350,EntityNode,1016,1016,1016
351,EntityNode,123,123,123
352,EntityNode,1016,1016,1016
353,EntityNode,123,123,123
354,EntityNode,1016,1016,1016
355,EntityNode,123,123,123
356,EntityNode,123,123,123
357,EntityNode,1123,1123,1123
358,EntityNode,1016,1016,1016
359,EntityNode,1123,1123,1123
360,EntityNode,1123,1123,1123
361,EntityNode,1016,1016,1016
362,EntityNode,123,123,123
363,EntityNode,123,123,123
364,EntityNode,1016,1016,1016
365,EntityNode,1123,1123,1123
366,EntityNode,1123,1123,1123
367,EntityNode,1123,1123,1123
368,EntityNode,1952,1952,1952
369,EntityNode,1123,1123,1123
370,EntityNode,1123,1123,1123
371,EntityNode,1123,1123,1123
372,EntityNode,1016,1016,1016
373,EntityNode,1016,1016,1016
374,EntityNode,1123,1123,1123
375,EntityNode,1016,1016,1016
376,EntityNode,1123,1123,1123
377,EntityNode,1123,1123,1123
378,EntityNode,1123,1123,1123
379,EntityNode,1016,1016,1016
380,EntityNode,1016,1016,1016
381,EntityNode,1016,1016,1016
382,EntityNode,1016,1016,1016
383,EntityNode,1123,1123,1123
384,EntityNode,1123,1123,1123
385,EntityNode,1123,1123,1123
386,EntityNode,1016,1016,1016
387,EntityNode,1123,1123,1123
388,EntityNode,1016,1016,1016
389,EntityNode,1123,1123,1123
390,EntityNode,1016,1016,1016
391,EntityNode,1016,1016,1016
392,EntityNode,1016,1016,1016
393,EntityNode,1016,1016,1016
394,EntityNode,1123,1123,1123
395,EntityNode,1123,1123,1123
396,EntityNode,1016,1016,1016
397,EntityNode,1016,1016,1016
398,EntityNode,1016,1016,1016
399,EntityNode,1016,1016,1016
400,EntityNode,1016,1016,1016
401,EntityNode,1016,1016,1016
402,EntityNode,1016,1016,1016
403,EntityNode,1016,1016,1016
404,EntityNode,1952,1952,1952
405,EntityNode,1016,1016,1016
406,EntityNode,1016,1016,1016
407,EntityNode,1016,1016,1016
408,EntityNode,1016,1016,1016
409,EntityNode,1016,1016,1016
410,EntityNode,1016,1016,1016
411,EntityNode,1016,1016,1016
412,EntityNode,1016,1016,1016
413,EntityNode,1016,1016,1016
414,EntityNode,1016,1016,1016
415,EntityNode,1123,1123,1123
416,EntityNode,1123,1123,1123
417,EntityNode,1016,1016,1016
418,EntityNode,1123,1123,1123
419,EntityNode,1016,1016,1016
420,EntityNode,1016,1016,1016
421,EntityNode,1016,1016,1016
422,EntityNode,1016,1016,1016
423,EntityNode,1123,1123,1123
424,EntityNode,1123,1123,1123
425,EntityNode,1016,1016,1016
426,EntityNode,1123,1123,1123
427,EntityNode,1016,1016,1016
428,EntityNode,1016,1016,1016
429,EntityNode,1016,1016,1016
430,EntityNode,1123,1123,1123
431,EntityNode,1123,1123,1123
432,EntityNode,1016,1016,1016
433,EntityNode,1016,1016,1016
434,EntityNode,1123,1123,1123
435,EntityNode,1016,1016,1016
436,EntityNode,1123,1123,1123
437,EntityNode,1016,1016,1016
438,EntityNode,1123,1123,1123
439,EntityNode,1016,1016,1016
440,EntityNode,1123,1123,1123
441,EntityNode,1016,1016,1016
442,EntityNode,1123,1123,1123
443,EntityNode,1016,1016,1016
444,EntityNode,1123,1123,1123
445,EntityNode,1123,1123,1123
446,EntityNode,1123,1123,1123
447,EntityNode,1016,1016,1016
448,EntityNode,1123,1123,1123
449,EntityNode,1016,1016,1016
450,EntityNode,1016,1016,1016
451,EntityNode,1016,1016,1016
452,EntityNode,1952,1952,1952
453,EntityNode,1952,1952,1952
454,EntityNode,1952,1952,1952
455,EntityNode,1123,1123,1123
456,EntityNode,1016,1016,1016
457,EntityNode,1016,1016,1016
458,EntityNode,1016,1016,1016
459,EntityNode,1123,1123,1123
460,EntityNode,1123,1123,1123
461,EntityNode,1016,1016,1016
462,EntityNode,1016,1016,1016
463,EntityNode,1123,1123,1123
464,EntityNode,1016,1016,1016
465,EntityNode,1016,1016,1016
466,EntityNode,1016,1016,1016
467,EntityNode,1016,1016,1016
468,EntityNode,1016,1016,1016
469,EntityNode,1016,1016,1016
470,EntityNode,1123,1123,1123
471,EntityNode,1123,1123,1123
472,EntityNode,1123,1123,1123
473,EntityNode,1123,1123,1123
474,EntityNode,1952,1952,1952
475,EntityNode,1016,1016,1016
476,EntityNode,1123,1123,1123
477,EntityNode,1016,1016,1016
478,EntityNode,1123,1123,1123
479,EntityNode,1016,1016,1016
480,EntityNode,1016,1016,1016
481,EntityNode,1016,1016,1016
482,EntityNode,1016,1016,1016
483,EntityNode,1016,1016,1016
484,EntityNode,1016,1016,1016
485,EntityNode,1123,1123,1123
486,EntityNode,1016,1016,1016
487,EntityNode,1123,1123,1123
488,EntityNode,1016,1016,1016
489,EntityNode,1952,1952,1952
490,EntityNode,1123,1123,1123
491,EntityNode,1017,1017,1016
492,EntityNode,1016,1016,1016
493,EntityNode,1123,1123,1123
494,EntityNode,1952,1952,1952
495,EntityNode,1016,1016,1016
496,EntityNode,1016,1016,1016
497,EntityNode,1952,1952,1952
498,EntityNode,1016,1016,1016
499,EntityNode,1017,1017,1016
500,EntityNode,1016,1016,1016
501,EntityNode,1016,1016,1016
502,EntityNode,1123,1123,1123
503,EntityNode,1016,1016,1016
504,EntityNode,1123,1123,1123
505,EntityNode,1016,1016,1016
506,EntityNode,1016,1016,1016
507,EntityNode,1123,1123,1123
508,EntityNode,1016,1016,1016
509,EntityNode,1016,1016,1016
510,EntityNode,1123,1123,1123
511,EntityNode,1123,1123,1123
512,EntityNode,1123,1123,1123
513,EntityNode,1123,1123,1123
514,EntityNode,1016,1016,1016
515,EntityNode,1016,1016,1016
516,EntityNode,1123,1123,1123
517,EntityNode,1123,1123,1123
518,EntityNode,1016,1016,1016
519,EntityNode,1123,1123,1123
520,EntityNode,1123,1123,1123
521,EntityNode,1123,1123,1123
522,EntityNode,1016,1016,1016
523,EntityNode,1123,1123,1123
524,EntityNode,1016,1016,1016
525,EntityNode,1123,1123,1123
526,EntityNode,1016,1016,1016
527,EntityNode,1016,1016,1016
528,EntityNode,1123,1123,1123
529,EntityNode,1016,1016,1016
530,EntityNode,1016,1016,1016
531,EntityNode,1123,1123,1123
532,EntityNode,1016,1016,1016
533,EntityNode,1016,1016,1016
534,EntityNode,1016,1016,1016
535,EntityNode,1016,1016,1016
536,EntityNode,1016,1016,1016
537,EntityNode,1123,1123,1123
538,EntityNode,1016,1016,1016
539,EntityNode,1123,1123,1123
540,EntityNode,1016,1016,1016
541,EntityNode,1123,1123,1123
542,EntityNode,1016,1016,1016
543,EntityNode,1016,1016,1016
544,EntityNode,1123,1123,1123
545,EntityNode,1123,1123,1123
546,EntityNode,1016,1016,1016
547,EntityNode,1016,1016,1016
548,EntityNode,1016,1016,1016
549,EntityNode,1123,1123,1123
550,EntityNode,1123,1123,1123
551,EntityNode,1123,1123,1123
552,EntityNode,1016,1016,1016
553,EntityNode,1123,1123,1123
554,EntityNode,1016,1016,1016
555,EntityNode,1016,1016,1016
556,EntityNode,1016,1016,1016
557,EntityNode,1123,1123,1123
558,EntityNode,1016,1016,1016
559,EntityNode,1123,1123,1123
560,EntityNode,1123,1123,1123
561,EntityNode,1123,1123,1123
562,EntityNode,1123,1123,1123
563,EntityNode,1123,1123,1123
564,EntityNode,1123,1123,1123
565,EntityNode,1123,1123,1123
566,EntityNode,1123,1123,1123
567,EntityNode,1123,1123,1123
568,EntityNode,1123,1123,1123
569,EntityNode,1123,1123,1123
570,EntityNode,1123,1123,1123
571,EntityNode,1123,1123,1123
572,EntityNode,1123,1123,1123
573,EntityNode,1123,1123,1123
574,EntityNode,1123,1123,1123
575,EntityNode,1123,1123,1123
576,EntityNode,1123,1123,1123
577,EntityNode,1123,1123,1123
578,EntityNode,1123,1123,1123
579,EntityNode,1123,1123,1123
580,EntityNode,1123,1123,1123
581,EntityNode,1123,1123,1123
582,EntityNode,1123,1123,1123
583,EntityNode,1123,1123,1123
584,EntityNode,1123,1123,1123
585,EntityNode,1123,1123,1123
586,EntityNode,1123,1123,1123
587,EntityNode,1123,1123,1123
588,EntityNode,1123,1123,1123
589,EntityNode,1123,1123,1123
590,EntityNode,1123,1123,1123
591,EntityNode,1123,1123,1123
592,EntityNode,1123,1123,1123
593,EntityNode,1123,1123,1123
594,EntityNode,1123,1123,1123
595,EntityNode,1123,1123,1123
596,EntityNode,1123,1123,1123
597,EntityNode,1123,1123,1123
598,EntityNode,1123,1123,1123
599,EntityNode,1123,1123,1123
600,EntityNode,1123,1123,1123
601,EntityNode,1123,1123,1123
602,EntityNode,1123,1123,1123
603,EntityNode,1123,1123,1123
604,EntityNode,1123,1123,1123
605,EntityNode,1123,1123,1123
606,EntityNode,1123,1123,1123
607,EntityNode,1123,1123,1123
608,EntityNode,1123,1123,1123
609,EntityNode,1123,1123,1123
610,EntityNode,1123,1123,1123
611,EntityNode,1123,1123,1123
612,EntityNode,1123,1123,1123
613,EntityNode,1123,1123,1123
614,EntityNode,1123,1123,1123
615,EntityNode,1123,1123,1123
616,EntityNode,1123,1123,1123
617,EntityNode,1123,1123,1123
618,EntityNode,1123,1123,1123
619,EntityNode,1123,1123,1123
620,EntityNode,1123,1123,1123
621,EntityNode,1123,1123,1123
622,EntityNode,1123,1123,1123
623,EntityNode,1123,1123,1123
624,EntityNode,1123,1123,1123
625,EntityNode,1123,1123,1123
626,EntityNode,1123,1123,1123
627,EntityNode,1123,1123,1123
628,EntityNode,1123,1123,1123
629,EntityNode,1123,1123,1123
630,EntityNode,1123,1123,1123
631,EntityNode,1123,1123,1123
632,EntityNode,1123,1123,1123
633,EntityNode,1123,1123,1123
634,EntityNode,1123,1123,1123
635,EntityNode,1123,1123,1123
636,EntityNode,1123,1123,1123
637,EntityNode,1123,1123,1123
638,EntityNode,1123,1123,1123
639,EntityNode,1123,1123,1123
640,EntityNode,1123,1123,1123
641,EntityNode,1123,1123,1123
642,EntityNode,1123,1123,1123
643,EntityNode,1123,1123,1123
644,EntityNode,1123,1123,1123
645,EntityNode,1123,1123,1123
646,EntityNode,1123,1123,1123
647,EntityNode,1123,1123,1123
648,EntityNode,1123,1123,1123
649,EntityNode,1123,1123,1123
650,EntityNode,1123,1123,1123
651,EntityNode,1123,1123,1123
652,EntityNode,1123,1123,1123
653,EntityNode,1123,1123,1123
654,EntityNode,1123,1123,1123
655,EntityNode,1123,1123,1123
656,EntityNode,1123,1123,1123
657,EntityNode,1123,1123,1123
658,EntityNode,1123,1123,1123
659,EntityNode,1123,1123,1123
660,EntityNode,1123,1123,1123
661,EntityNode,1123,1123,1123
662,EntityNode,1123,1123,1123
663,EntityNode,1123,1123,1123
664,EntityNode,1123,1123,1123
665,EntityNode,1123,1123,1123
666,EntityNode,1123,1123,1123
667,EntityNode,1123,1123,1123
668,EntityNode,1123,1123,1123
669,EntityNode,1123,1123,1123
670,EntityNode,1123,1123,1123
671,EntityNode,1123,1123,1123
672,EntityNode,1123,1123,1123
673,EntityNode,1123,1123,1123
674,EntityNode,1123,1123,1123
675,EntityNode,1123,1123,1123
676,EntityNode,1123,1123,1123
677,EntityNode,1123,1123,1123
678,EntityNode,1123,1123,1123
679,EntityNode,1123,1123,1123
680,EntityNode,1123,1123,1123
681,EntityNode,1123,1123,1123
682,EntityNode,1123,1123,1123
683,EntityNode,1123,1123,1123
684,EntityNode,1123,1123,1123
685,EntityNode,1123,1123,1123
686,EntityNode,1123,1123,1123
687,EntityNode,1123,1123,1123
688,EntityNode,1123,1123,1123
689,EntityNode,1123,1123,1123
690,EntityNode,1123,1123,1123
691,EntityNode,1123,1123,1123
692,EntityNode,1123,1123,1123
693,EntityNode,1123,1123,1123
694,EntityNode,1123,1123,1123
695,EntityNode,1123,1123,1123
696,EntityNode,1123,1123,1123
697,EntityNode,1123,1123,1123
698,EntityNode,1123,1123,1123
699,EntityNode,1123,1123,1123
700,EntityNode,1123,1123,1123
701,EntityNode,1123,1123,1123
702,EntityNode,1123,1123,1123
703,EntityNode,1123,1123,1123
704,EntityNode,1123,1123,1123
705,EntityNode,1123,1123,1123
706,EntityNode,1123,1123,1123
707,EntityNode,1123,1123,1123
708,EntityNode,1123,1123,1123
709,EntityNode,1123,1123,1123
710,EntityNode,1123,1123,1123
711,EntityNode,1123,1123,1123
712,EntityNode,1123,1123,1123
713,EntityNode,1123,1123,1123
714,EntityNode,1123,1123,1123
715,EntityNode,1123,1123,1123
716,EntityNode,1123,1123,1123
717,EntityNode,1123,1123,1123
718,EntityNode,1123,1123,1123
719,EntityNode,1123,1123,1123
720,EntityNode,1123,1123,1123
721,EntityNode,1123,1123,1123
722,EntityNode,1123,1123,1123
723,EntityNode,1123,1123,1123
724,EntityNode,1123,1123,1123
725,EntityNode,1123,1123,1123
726,EntityNode,1123,1123,1123
727,EntityNode,1123,1123,1123
728,EntityNode,1123,1123,1123
729,EntityNode,1123,1123,1123
730,EntityNode,1123,1123,1123
731,EntityNode,1123,1123,1123
732,EntityNode,1123,1123,1123
733,EntityNode,1123,1123,1123
734,EntityNode,1123,1123,1123
735,EntityNode,1123,1123,1123
736,EntityNode,1123,1123,1123
737,EntityNode,1123,1123,1123
738,EntityNode,1123,1123,1123
739,EntityNode,1123,1123,1123
740,EntityNode,1123,1123,1123
741,EntityNode,1123,1123,1123
742,EntityNode,1123,1123,1123
743,TermNode,123,123,123
744,TermNode,123,123,123
745,TermNode,123,123,123
746,TermNode,1217,1217,1217
747,TermNode,1103,1103,1103
748,TermNode,1217,1217,1217
749,TermNode,1103,1103,1103
750,TermNode,123,123,123
751,TermNode,123,123,123
752,TermNode,2031,2031,2031
753,TermNode,123,123,123
754,TermNode,1103,1103,1103
755,TermNode,1217,1217,1217
756,TermNode,2031,2031,2031
757,TermNode,123,123,123
758,TermNode,123,123,123
759,TermNode,123,123,123
760,TermNode,287,287,287
761,TermNode,123,123,123
762,TermNode,123,123,123
763,TermNode,2031,2031,2031
764,TermNode,123,123,123
765,TermNode,1217,1217,1217
766,TermNode,2031,2031,2031
767,TermNode,1103,1103,1103
768,TermNode,123,123,123
769,TermNode,1217,1217,1217
770,TermNode,1103,1103,1103
771,TermNode,123,123,123
772,TermNode,123,123,123
773,TermNode,123,123,123
774,TermNode,123,123,123
775,TermNode,123,123,123
776,TermNode,123,123,123
777,TermNode,123,123,123
778,TermNode,123,123,123
779,TermNode,2368,2368,2368
780,TermNode,1217,1217,1217
781,TermNode,123,123,123
782,TermNode,123,123,123
783,TermNode,2031,2031,2031
784,TermNode,2031,2031,2031
785,TermNode,287,287,287
786,TermNode,2031,2031,2031
787,TermNode,2031,2031,2031
788,TermNode,2497,2497,2497
789,TermNode,2031,2031,2031
790,TermNode,2031,2031,2031
791,TermNode,2031,2031,2031
792,TermNode,123,123,123
793,TermNode,123,123,123
794,TermNode,123,123,123
795,TermNode,2031,2031,2031
796,TermNode,123,123,123
797,TermNode,1103,1103,1103
798,TermNode,1103,1103,1103
799,TermNode,2368,2368,2368
800,TermNode,123,123,123
801,TermNode,2031,2031,2031
802,TermNode,123,123,123
803,TermNode,1103,1103,1103
804,TermNode,123,123,123
805,TermNode,1103,1103,1103
806,TermNode,123,123,123
807,TermNode,123,123,123
808,TermNode,123,123,123
809,TermNode,123,123,123
810,TermNode,123,123,123
811,TermNode,123,123,123
812,TermNode,123,123,123
813,TermNode,2497,2497,2497
814,TermNode,1103,1103,1103
815,TermNode,123,123,123
816,TermNode,123,123,123
817,TermNode,123,123,123
818,TermNode,2031,2031,2031
819,TermNode,1243,1243,1243
820,TermNode,123,123,123
821,TermNode,123,123,123
822,TermNode,123,123,123
823,TermNode,1103,1103,1103
824,TermNode,1243,1243,1243
825,TermNode,2368,2368,2368
826,TermNode,2031,2031,2031
827,TermNode,287,287,287
828,TermNode,123,123,123
829,TermNode,1243,1243,1243
830,TermNode,123,123,123
831,TermNode,123,123,123
832,TermNode,123,123,123
833,TermNode,1361,1361,1361
834,TermNode,2031,2031,2031
835,TermNode,1217,1217,1217
836,TermNode,1449,1449,1449
837,EntityNode,173,173,173
838,EntityNode,173,173,173
839,EntityNode,173,173,173
840,EntityNode,173,173,173
841,EntityNode,173,173,173
842,EntityNode,173,173,173
843,EntityNode,173,173,173
844,EntityNode,173,173,173
845,EntityNode,173,173,173
846,EntityNode,173,173,173
847,EntityNode,173,173,173
848,EntityNode,173,173,173
849,EntityNode,173,173,173
850,EntityNode,173,173,173
851,EntityNode,173,173,173
852,EntityNode,173,173,173
853,EntityNode,173,173,173
854,EntityNode,173,173,173
855,EntityNode,173,173,173
856,EntityNode,173,173,173
857,EntityNode,173,173,173
858,EntityNode,173,173,173
859,EntityNode,173,173,173
860,EntityNode,173,173,173
861,EntityNode,173,173,173
862,EntityNode,173,173,173
863,EntityNode,173,173,173
864,EntityNode,173,173,173
865,EntityNode,173,173,173
866,EntityNode,173,173,173
867,EntityNode,173,173,173
868,EntityNode,173,173,173
869,EntityNode,173,173,173
870,EntityNode,173,173,173
871,EntityNode,173,173,173
872,EntityNode,173,173,173
873,EntityNode,173,173,173
874,EntityNode,173,173,173
